      l1  l2                     f            E11  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc        am.Dice     am.t.score   am.p1.given2    am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2        N  
POSITIVE  tragic              1077   1098.8090820          -2.885320             2.8853205       -0.0574424456  0.00128459965    -0.66455286  -0.0169699798  -0.00008942293         0.8374805599        0.00064279281        -0.0169588507       -1.3016454e-05     -21.8090820  1675501   1286  1960936  
POSITIVE  vivid                443    451.9984482          -1.193515             1.1935149       -0.0587753464  0.00052863016    -0.42752918  -0.0170148891  -0.00003689599         0.8374291115        0.00026439853        -0.0170102990       -5.3706015e-06      -8.9984482  1675501    529  1960936  
NEGATIVE  neat                  84     95.1966255          -1.595173             1.5951732       -0.0607820493  0.00058722985    -1.22165200  -0.0171259342  -0.00004590909         0.1284403670        0.00029428767        -0.0171202225       -3.9226533e-05     -11.1966255   285435    654  1960936  
POSITIVE  potent               705    719.4379837          -1.930266             1.9302657       -0.0584682364  0.00084111664    -0.54376592  -0.0171546150  -0.00005919950         0.8372921615        0.00042076967        -0.0171472490       -8.6171143e-06     -14.4379837  1675501    842  1960936  
POSITIVE  scottish              36     36.7408947          -0.099475             0.0994753       -0.0814065533  0.00004297112    -0.12348244  -0.0172304861  -0.00000303786         0.8372093023        0.00002148611        -0.0172301082       -4.4219290e-07      -0.7408947  1675501     43  1960936  
POSITIVE  torturous             36     36.7408947          -0.099475             0.0994753       -0.0814065533  0.00004297112    -0.12348244  -0.0172304861  -0.00000303786         0.8372093023        0.00002148611        -0.0172301082       -4.4219290e-07      -0.7408947  1675501     43  1960936  
POSITIVE  downbeat              36     36.7408947          -0.099475             0.0994753       -0.0814065533  0.00004297112    -0.12348244  -0.0172304861  -0.00000303786         0.8372093023        0.00002148611        -0.0172301082       -4.4219290e-07      -0.7408947  1675501     43  1960936  
NEGATIVE  monotonous            15     17.0305890          -0.293338             0.2933376       -0.0517589483  0.00010505967    -0.52429582  -0.0173564968  -0.00000832594         0.1282051282        0.00005255137        -0.0173554612       -7.1140153e-06      -2.0305890   285435    117  1960936  
POSITIVE  lovable              149    152.0902151          -0.417984             0.4179845       -0.0638231616  0.00017783836    -0.25316028  -0.0173623349  -0.00001267069         0.8370786517        0.00008892862        -0.0173607589       -1.8443529e-06      -3.0902151  1675501    178  1960936  
NEGATIVE  ingenious             16     18.1950737          -0.320986             0.3209857       -0.0532972490  0.00011206051    -0.54876842  -0.0175617089  -0.00000900038         0.1280000000        0.00005605479        -0.0175605894       -7.6902751e-06      -2.1950737   285435    125  1960936  
POSITIVE  resonant             159    162.3434880          -0.458218             0.4582184       -0.0641926558  0.00018977246    -0.26515585  -0.0175990105  -0.00001370917         0.8368421053        0.00009489699        -0.0175973053       -1.9955154e-06      -3.3434880  1675501    190  1960936  
POSITIVE  calming              159    162.3434880          -0.458218             0.4582184       -0.0641926558  0.00018977246    -0.26515585  -0.0175990105  -0.00001370917         0.8368421053        0.00009489699        -0.0175973053       -1.9955154e-06      -3.3434880  1675501    190  1960936  
POSITIVE  mistaken             282    287.9460814          -0.817065             0.8170650       -0.0619219561  0.00033654804    -0.35408399  -0.0176471911  -0.00002438049         0.8367952522        0.00016830787        -0.0176441583       -3.5488378e-06      -5.9460814  1675501    337  1960936  
NEGATIVE  frightened            50     56.9141905          -1.018525             1.0185252       -0.0614748095  0.00034986320    -0.97781419  -0.0176868782  -0.00002834999         0.1278772379        0.00017517123        -0.0176833516       -2.4223345e-05      -6.9141905   285435    391  1960936  
NEGATIVE  severe               326    371.0339425          -6.634728             6.6347279       -0.0645974058  0.00226401467    -2.49419939  -0.0176902934  -0.00018465092         0.1278932915        0.00114211642        -0.0176672979       -1.5777302e-04     -45.0339425   285435   2549  1960936  
POSITIVE  engaging             502    512.6636463          -1.475870             1.4758701       -0.0609559943  0.00059900925    -0.47594183  -0.0177781836  -0.00004372373         0.8366666667        0.00029961188        -0.0177727439       -6.3644524e-06     -10.6636463  1675501    600  1960936  
POSITIVE  engrossing            87     88.8616987          -0.259396             0.2593959       -0.0696701460  0.00010384309    -0.19959505  -0.0179018985  -0.00000763345         0.8365384615        0.00005192477        -0.0179009490       -1.1111296e-06      -1.8616987  1675501    104  1960936  
NEGATIVE  erroneous             18     20.5240431          -0.376517             0.3765172       -0.0558628891  0.00012606101    -0.59492267  -0.0179023022  -0.00001034924         0.1276595745        0.00006306164        -0.0179010150       -8.8427947e-06      -2.5240431   285435    141  1960936  
NEGATIVE  nostalgic             42     47.8894339          -0.878621             0.8786213       -0.0616225731  0.00029394885    -0.90875938  -0.0179040188  -0.00002414822         0.1276595745        0.00014714383        -0.0179010150       -2.0633188e-05      -5.8894339   285435    329  1960936  
NEGATIVE  sophisticated        203    231.5868978          -4.283956             4.2839564       -0.0653955804  0.00141450600    -2.00640689  -0.0179824705  -0.00011721374         0.1275927090        0.00071119519        -0.0179678804       -1.0015204e-04     -28.5868978   285435   1591  1960936  
NEGATIVE  direct                95    108.4426391          -2.022471             2.0224706       -0.0646310407  0.00066391781    -1.37918567  -0.0180506687  -0.00005511833         0.1275167785        0.00033282534        -0.0180438109       -4.7095273e-05     -13.4426391   285435    745  1960936  
POSITIVE  venomous              46     46.9941676          -0.139827             0.1398270       -0.0789092578  0.00005490715    -0.14658201  -0.0180762812  -0.00000407635         0.8363636364        0.00002745447        -0.0180757742       -5.9335541e-07      -0.9941676  1675501     55  1960936  
POSITIVE  incongruous           92     93.9883352          -0.279662             0.2796621       -0.0696703715  0.00010981069    -0.20729827  -0.0180767882  -0.00000815269         0.8363636364        0.00005490895        -0.0180757742       -1.1867108e-06      -1.9883352  1675501    110  1960936  
POSITIVE  disorienting          51     52.1208040          -0.160155             0.1601552       -0.0780209010  0.00006087510    -0.15694396  -0.0183744084  -0.00000459559         0.8360655738        0.00003043866        -0.0183738368       -6.6893666e-07      -1.1208040  1675501     61  1960936  
NEGATIVE  authentic             98    112.2272145          -2.190954             2.1909540       -0.0662898789  0.00068482142    -1.43716569  -0.0184601952  -0.00005833529         0.1271076524        0.00034333561        -0.0184529370       -4.9843973e-05     -14.2272145   285435    771  1960936  
POSITIVE  cruel                790    807.4452430          -2.505364             2.5053639       -0.0624964347  0.00094246996    -0.62067389  -0.0184694753  -0.00007153005         0.8359788360        0.00047150076        -0.0184605746       -1.0411956e-05     -17.4452430  1675501    945  1960936  
NEGATIVE  unethical             23     26.3464667          -0.516237             0.5162369       -0.0603305289  0.00016105540    -0.69778654  -0.0184904730  -0.00001372139         0.1270718232        0.00008057877        -0.0184887662       -1.1724094e-05      -3.3464667   285435    181  1960936  
NEGATIVE  mystical              24     27.5109514          -0.544282             0.5442824       -0.0610013313  0.00016805310    -0.71666995  -0.0185782531  -0.00001439582         0.1269841270        0.00008408219        -0.0185764624       -1.2300354e-05      -3.5109514   285435    189  1960936  
POSITIVE  thankful             667    681.8426496          -2.146991             2.1469907       -0.0631377595  0.00079580075    -0.57470969  -0.0186073838  -0.00006085874         0.8358395990        0.00039808988        -0.0185998116       -8.8586337e-06     -14.8426496  1675501    798  1960936  
POSITIVE  disgusting           524    535.7335104          -1.707158             1.7071581       -0.0638525932  0.00062525058    -0.51258078  -0.0187197183  -0.00004811046         0.8357256778        0.00031274228        -0.0187137327       -7.0029862e-06     -11.7335104  1675501    627  1960936  
NEGATIVE  proper                27     31.0044055          -0.628554             0.6285537       -0.0627164388  0.00018904386    -0.77064821  -0.0188020684  -0.00001641911         0.1267605634        0.00009459246        -0.0188000261       -1.4029133e-05      -4.0044055   285435    213  1960936  
POSITIVE  favorable            432    441.7451753          -1.427733             1.4277328       -0.0646341960  0.00051550759    -0.46886496  -0.0188544396  -0.00003995776         0.8355899420        0.00025783333        -0.0188494686       -5.8162754e-06      -9.7451753  1675501    517  1960936  
NEGATIVE  outgoing              19     21.8340884          -0.447151             0.4471507       -0.0602593535  0.00013306021    -0.65018447  -0.0188953681  -0.00001162050         0.1266666667        0.00006656507        -0.0188939228       -9.9290151e-06      -2.8340884   285435    150  1960936  
POSITIVE  systematic            66     67.5007134          -0.221471             0.2214705       -0.0761516307  0.00007877869    -0.18472505  -0.0189971379  -0.00000615332         0.8354430380        0.00003939120        -0.0189963726       -8.9568042e-07      -1.5007134  1675501     79  1960936  
POSITIVE  stimulating          269    275.1294902          -0.906497             0.9064973       -0.0664427642  0.00032103629    -0.37372161  -0.0190388102  -0.00002513251         0.8354037267        0.00016054899        -0.0190356839       -3.6583029e-06      -6.1294902  1675501    322  1960936  
NEGATIVE  poignant             145    166.8124355          -3.469623             3.4696232       -0.0691899889  0.00101193031    -1.81142417  -0.0190446688  -0.00008943668         0.1265270506        0.00050799657        -0.0190335388       -7.6418223e-05     -21.8124355   285435   1146  1960936  
POSITIVE  discernible           71     72.6273499          -0.241980             0.2419803       -0.0757016934  0.00008474647    -0.19313090  -0.0191461228  -0.00000667256         0.8352941176        0.00004237539        -0.0191452929       -9.7126167e-07      -1.6273499  1675501     85  1960936  
POSITIVE  sporty                71     72.6273499          -0.241980             0.2419803       -0.0757016934  0.00008474647    -0.19313090  -0.0191461228  -0.00000667256         0.8352941176        0.00004237539        -0.0191452929       -9.7126167e-07      -1.6273499  1675501     85  1960936  
NEGATIVE  intimate             157    180.7862521          -3.808181             3.8081813       -0.0697548170  0.00109530936    -1.89834958  -0.0191637095  -0.00009752984         0.1264090177        0.00055003766        -0.0191515717       -8.3333341e-05     -23.7862521   285435   1242  1960936  
NEGATIVE  universal             58     66.8123105          -1.413939             1.4139385       -0.0679085443  0.00040574479    -1.15711306  -0.0192034286  -0.00003613277         0.1263616558        0.00020319863        -0.0191989337       -3.0873266e-05      -8.8123105   285435    459  1960936  
NEGATIVE  brutal                82     94.4688225          -2.002270             2.0022700       -0.0688972929  0.00057325820    -1.37695110  -0.0192187221  -0.00005112543         0.1263482280        0.00028728082        -0.0192123614       -4.3683580e-05     -12.4688225   285435    649  1960936  
POSITIVE  athletic             375    383.6432953          -1.292273             1.2922732       -0.0661985613  0.00044750738    -0.44633785  -0.0192545097  -0.00003543977         0.8351893096        0.00022381365        -0.0192501010       -5.1586334e-06      -8.6432953  1675501    449  1960936  
POSITIVE  catchy               233    238.3885955          -0.808169             0.8081688       -0.0678125000  0.00027807946    -0.35301863  -0.0193167109  -0.00002209465         0.8351254480        0.00013906288        -0.0193139625       -3.2161100e-06      -5.3885955  1675501    279  1960936  
POSITIVE  scared              2036   2083.1232830          -7.080713             7.0807134       -0.0646023280  0.00242678667    -1.04435140  -0.0193527250  -0.00019321776         0.8351107465        0.00121515893        -0.0193286641       -2.8124891e-05     -47.1232830  1675501   2438  1960936  
POSITIVE  promiscuous           81     82.8806228          -0.283067             0.2830673       -0.0749665195  0.00009668190    -0.20895809  -0.0193888233  -0.00000771104         0.8350515464        0.00004834375        -0.0193878642       -1.1224242e-06      -1.8806228  1675501     97  1960936  
NEGATIVE  appropriate          389    448.7632972          -9.698156             9.6981559       -0.0714404718  0.00269653886    -3.03011945  -0.0194153116  -0.00024504512         0.1261758028        0.00136283217        -0.0193847866       -2.0937621e-04     -59.7632972   285435   3083  1960936  
POSITIVE  enlightening         167    170.8878821          -0.586731             0.5867312       -0.0696737546  0.00019931957    -0.30085335  -0.0194413934  -0.00001594133         0.8350000000        0.00009967168        -0.0194394106       -2.3204296e-06      -3.8878821  1675501    200  1960936  
NEGATIVE  culpable              15     17.3217101          -0.378744             0.3787440       -0.0601518918  0.00010505894    -0.59946298  -0.0195113533  -0.00000951962         0.1260504202        0.00005255137        -0.0195101693       -8.1339364e-06      -2.3217101   285435    119  1960936  
NEGATIVE  profound             255    294.4690724          -6.444667             6.4446666       -0.0716476771  0.00177417223    -2.47164919  -0.0195303177  -0.00016183350         0.1260504202        0.00089337327        -0.0195101693       -1.3827692e-04     -39.4690724   285435   2023  1960936  
POSITIVE  analogous             91     93.1338958          -0.324219             0.3242194       -0.0743912694  0.00010861716    -0.22369306  -0.0195781135  -0.00000874953         0.8348623853        0.00005431211        -0.0195770252       -1.2735867e-06      -2.1338958  1675501    109  1960936  
POSITIVE  unworthy              91     93.1338958          -0.324219             0.3242194       -0.0743912694  0.00010861716    -0.22369306  -0.0195781135  -0.00000874953         0.8348623853        0.00005431211        -0.0195770252       -1.2735867e-06      -2.1338958  1675501    109  1960936  
POSITIVE  transcendent          91     93.1338958          -0.324219             0.3242194       -0.0743912694  0.00010861716    -0.22369306  -0.0195781135  -0.00000874953         0.8348623853        0.00005431211        -0.0195770252       -1.2735867e-06      -2.1338958  1675501    109  1960936  
POSITIVE  truthful             197    201.6477009          -0.710273             0.7102729       -0.0696751079  0.00023512043    -0.33113498  -0.0196960183  -0.00001905679         0.8347457627        0.00011757677        -0.0196936479       -2.7739171e-06      -4.6477009  1675501    236  1960936  
POSITIVE  insistent            101    103.3871687          -0.365417             0.3654174       -0.0739289050  0.00012055225    -0.23753216  -0.0197298842  -0.00000978801         0.8347107438        0.00006028048        -0.0197286668       -1.4247492e-06      -2.3871687  1675501    121  1960936  
POSITIVE  sleek                101    103.3871687          -0.365417             0.3654174       -0.0739289050  0.00012055225    -0.23753216  -0.0197298842  -0.00000978801         0.8347107438        0.00006028048        -0.0197286668       -1.4247492e-06      -2.3871687  1675501    121  1960936  
POSITIVE  achievable           202    206.7743374          -0.730881             0.7308815       -0.0696753335  0.00024108709    -0.33592120  -0.0197311018  -0.00001957603         0.8347107438        0.00012056095        -0.0197286668       -2.8494984e-06      -4.7743374  1675501    242  1960936  
NEGATIVE  worthy               169    195.6334322          -4.418494             4.4184938       -0.0724635536  0.00117860792    -2.04872555  -0.0198301331  -0.00010920402         0.1257440476        0.00059207876        -0.0198165418       -9.3308221e-05     -26.6334322   285435   1344  1960936  
NEGATIVE  fabulous              44     50.9462063          -1.153619             1.1536187       -0.0694460043  0.00030792379    -1.04718000  -0.0198498466  -0.00002848126         0.1257142857        0.00015415068        -0.0198463037       -2.4335510e-05      -6.9462063   285435    350  1960936  
NEGATIVE  brilliant            139    161.2811331          -3.752954             3.7529542       -0.0733764687  0.00097018598    -1.88986104  -0.0201206948  -0.00009135846         0.1254512635        0.00048697602        -0.0201093259       -7.8060270e-05     -22.2811331   285435   1108  1960936  
POSITIVE  repulsive            146    149.5268968          -0.551126             0.5511256       -0.0726275073  0.00017425803    -0.29188806  -0.0201554950  -0.00001446120         0.8342857143        0.00008713812        -0.0201536963       -2.1049805e-06      -3.5268968  1675501    175  1960936  
POSITIVE  sinful               146    149.5268968          -0.551126             0.5511256       -0.0726275073  0.00017425803    -0.29188806  -0.0201554950  -0.00001446120         0.8342857143        0.00008713812        -0.0201536963       -2.1049805e-06      -3.5268968  1675501    175  1960936  
NEGATIVE  visible              353    410.4808622          -9.827721             9.8277207       -0.0753334051  0.00244922031    -3.05939760  -0.0204126397  -0.00023568654         0.1251773050        0.00123670888        -0.0203832845       -2.0137987e-04     -57.4808622   285435   2820  1960936  
POSITIVE  alike                402    411.8397959          -1.557056             1.5570560       -0.0696843570  0.00047971847    -0.49076441  -0.0204195334  -0.00004034573         0.8340248963        0.00023992824        -0.0204145143       -5.8727484e-06      -9.8397959  1675501    482  1960936  
NEGATIVE  advantageous          37     43.0859345          -1.048685             1.0486848       -0.0714800984  0.00025898485    -1.00052146  -0.0205636935  -0.00002495392         0.1250000000        0.00012962671        -0.0205605894       -2.1321613e-05      -6.0859345   285435    296  1960936  
POSITIVE  natural             1737   1779.7972922          -6.820130             6.8201298       -0.0684915558  0.00207083520    -1.02687217  -0.0205678358  -0.00017548007         0.8338934229        0.00103670484        -0.0205459876       -2.5542982e-05     -42.7972922  1675501   2083  1960936  
POSITIVE  distinctive          366    375.0989012          -1.461000             1.4610000       -0.0708664014  0.00043676981    -0.47560719  -0.0207310676  -0.00003730787         0.8337129841        0.00021844213        -0.0207264265       -5.4305555e-06      -9.0989012  1675501    439  1960936  
NEGATIVE  smart                289    337.4094463          -8.487072             8.4870717       -0.0771899528  0.00200866716    -2.84761449  -0.0209088603  -0.00019849137         0.1246764452        0.00101248971        -0.0208841442       -1.6959884e-04     -48.4094463   285435   2318  1960936  
NEGATIVE  reliant               42     49.0539186          -1.238411             1.2384114       -0.0735442833  0.00029394062    -1.08844328  -0.0209351072  -0.00002892291         0.1246290801        0.00014714383        -0.0209315093       -2.4712872e-05      -7.0539186   285435    337  1960936  
NEGATIVE  delicious            259    302.6204654          -7.683806             7.6838063       -0.0774942400  0.00180165140    -2.71044384  -0.0210037332  -0.00017885529         0.1245791246        0.00090738697        -0.0209814649       -1.5282101e-04     -43.6204654   285435   2079  1960936  
POSITIVE  permeable             15     15.3799094          -0.062065             0.0620648       -0.1223738577  0.00001790490    -0.09809218  -0.0211062710  -0.00000155773         0.8333333333        0.00000895255        -0.0211060772       -2.2674376e-07      -0.3799094  1675501     18  1960936  
POSITIVE  miscast               15     15.3799094          -0.062065             0.0620648       -0.1223738577  0.00001790490    -0.09809218  -0.0211062710  -0.00000155773         0.8333333333        0.00000895255        -0.0211060772       -2.2674376e-07      -0.3799094  1675501     18  1960936  
POSITIVE  tyrannical            15     15.3799094          -0.062065             0.0620648       -0.1223738577  0.00001790490    -0.09809218  -0.0211062710  -0.00000155773         0.8333333333        0.00000895255        -0.0211060772       -2.2674376e-07      -0.3799094  1675501     18  1960936  
POSITIVE  tangy                 15     15.3799094          -0.062065             0.0620648       -0.1223738577  0.00001790490    -0.09809218  -0.0211062710  -0.00000155773         0.8333333333        0.00000895255        -0.0211060772       -2.2674376e-07      -0.3799094  1675501     18  1960936  
POSITIVE  acerbic               20     20.5065459          -0.082753             0.0827533       -0.1100963898  0.00002387311    -0.11326710  -0.0211063356  -0.00000207697         0.8333333333        0.00001193673        -0.0211060772       -3.0232501e-07      -0.5065459  1675501     24  1960936  
POSITIVE  dovish                20     20.5065459          -0.082753             0.0827533       -0.1100963898  0.00002387311    -0.11326710  -0.0211063356  -0.00000207697         0.8333333333        0.00001193673        -0.0211060772       -3.0232501e-07      -0.5065459  1675501     24  1960936  
POSITIVE  flustered             20     20.5065459          -0.082753             0.0827533       -0.1100963898  0.00002387311    -0.11326710  -0.0211063356  -0.00000207697         0.8333333333        0.00001193673        -0.0211060772       -3.0232501e-07      -0.5065459  1675501     24  1960936  
POSITIVE  bouncy                25     25.6331823          -0.103442             0.1034419       -0.1024604716  0.00002984129    -0.12663646  -0.0211064001  -0.00000259621         0.8333333333        0.00001492091        -0.0211060772       -3.7790626e-07      -0.6331823  1675501     30  1960936  
POSITIVE  fastidious            30     30.7598188          -0.124131             0.1241307       -0.0972517054  0.00003580942    -0.13872330  -0.0211064647  -0.00000311546         0.8333333333        0.00001790509        -0.0211060772       -4.5348751e-07      -0.7598188  1675501     36  1960936  
POSITIVE  nearer                30     30.7598188          -0.124131             0.1241307       -0.0972517054  0.00003580942    -0.13872330  -0.0211064647  -0.00000311546         0.8333333333        0.00001790509        -0.0211060772       -4.5348751e-07      -0.7598188  1675501     36  1960936  
POSITIVE  flippant              35     35.8864552          -0.144820             0.1448196       -0.0934713239  0.00004177750    -0.14983828  -0.0211065293  -0.00000363470         0.8333333333        0.00002088927        -0.0211060772       -5.2906876e-07      -0.8864552  1675501     42  1960936  
POSITIVE  voluminous            35     35.8864552          -0.144820             0.1448196       -0.0934713239  0.00004177750    -0.14983828  -0.0211065293  -0.00000363470         0.8333333333        0.00002088927        -0.0211060772       -5.2906876e-07      -0.8864552  1675501     42  1960936  
POSITIVE  greek                 40     41.0130917          -0.165509             0.1655087       -0.0906025416  0.00004774554    -0.16018386  -0.0211065939  -0.00000415394         0.8333333333        0.00002387346        -0.0211060772       -6.0465002e-07      -1.0130917  1675501     48  1960936  
POSITIVE  afield                40     41.0130917          -0.165509             0.1655087       -0.0906025416  0.00004774554    -0.16018386  -0.0211065939  -0.00000415394         0.8333333333        0.00002387346        -0.0211060772       -6.0465002e-07      -1.0130917  1675501     48  1960936  
POSITIVE  long-lasting          45     46.1397282          -0.186198             0.1861979       -0.0883510733  0.00005371355    -0.16990064  -0.0211066585  -0.00000467318         0.8333333333        0.00002685764        -0.0211060772       -6.8023127e-07      -1.1397282  1675501     54  1960936  
POSITIVE  observable            60     61.5196376          -0.248266             0.2482662       -0.0837941795  0.00007161729    -0.19618437  -0.0211068522  -0.00000623091         0.8333333333        0.00003581018        -0.0211060772       -9.0697502e-07      -1.5196376  1675501     72  1960936  
POSITIVE  crafty                60     61.5196376          -0.248266             0.2482662       -0.0837941795  0.00007161729    -0.19618437  -0.0211068522  -0.00000623091         0.8333333333        0.00003581018        -0.0211060772       -9.0697502e-07      -1.5196376  1675501     72  1960936  
POSITIVE  strident              65     66.6462740          -0.268956             0.2689559       -0.0827322352  0.00007758512    -0.20419516  -0.0211069168  -0.00000675015         0.8333333333        0.00003879437        -0.0211060772       -9.8255628e-07      -1.6462740  1675501     78  1960936  
POSITIVE  juicy                125    128.1659116          -0.517243             0.5172426       -0.0765389277  0.00014919575    -0.28316774  -0.0211076918  -0.00001298106         0.8333333333        0.00007460455        -0.0211060772       -1.8895313e-06      -3.1659116  1675501    150  1960936  
POSITIVE  pretentious          130    133.2925480          -0.537934             0.5379340       -0.0762780609  0.00015516302    -0.28877557  -0.0211077564  -0.00001350031         0.8333333333        0.00007758873        -0.0211060772       -1.9651126e-06      -3.2925480  1675501    156  1960936  
POSITIVE  articulate           165    169.1790033          -0.682778             0.6827776       -0.0748910863  0.00019693274    -0.32533497  -0.0211082086  -0.00001713500         0.8333333333        0.00009847801        -0.0211060772       -2.4941813e-06      -4.1790033  1675501    198  1960936  
POSITIVE  lonely               380    389.6243712          -1.572672             1.5726724       -0.0719607515  0.00045347225    -0.49371983  -0.0211109864  -0.00003946243         0.8333333333        0.00022679784        -0.0211060772       -5.7441752e-06      -9.6243712  1675501    456  1960936  
POSITIVE  able                6789   6960.2634385         -27.994782            27.9947821       -0.0698451987  0.00806463588    -2.07855612  -0.0211119394  -0.00070222480         0.8334151731        0.00405192238        -0.0210242375       -1.0221626e-04    -171.2634385  1675501   8146  1960936  
NEGATIVE  thin                 193    225.7644742          -5.811194             5.8111945       -0.0778002265  0.00134501335    -2.35843846  -0.0211414634  -0.00013434290         0.1244358478        0.00067616095        -0.0211247416       -1.1478786e-04     -32.7644742   285435   1551  1960936  
NEGATIVE  contrary              42     49.1994792          -1.287246             1.2872457       -0.0750117550  0.00029393960    -1.11090376  -0.0213039065  -0.00002951974         0.1242603550        0.00014714383        -0.0213002344       -2.5222833e-05      -7.1994792   285435    338  1960936  
NEGATIVE  intensive             20     23.4352549          -0.615268             0.6152684       -0.0703718615  0.00014005798    -0.76814635  -0.0213387389  -0.00001408544         0.1242236025        0.00007006849        -0.0213369869       -1.2035157e-05      -3.4352549   285435    161  1960936  
POSITIVE  optimistic          1146   1175.7086289          -4.964294             4.9642940       -0.0719866474  0.00136682655    -0.87758724  -0.0216057342  -0.00012181313         0.8328488372        0.00068397452        -0.0215905734       -1.7731191e-05     -29.7086289  1675501   1376  1960936  
POSITIVE  enjoyable           2262   2321.5118785         -10.090343            10.0903429       -0.0726427577  0.00269571653    -1.25128823  -0.0219339162  -0.00024401423         0.8325358852        0.00135004396        -0.0219035254       -3.5518856e-05     -59.5118785  1675501   2717  1960936  
NEGATIVE  fascinating          200    235.6625943          -6.608501             6.6085008       -0.0814477396  0.00139346604    -2.52172623  -0.0220457459  -0.00014622594         0.1235330451        0.00070068492        -0.0220275443       -1.2494121e-04     -35.6625943   285435   1619  1960936  
NEGATIVE  adventurous           90    106.1136697          -2.995489             2.9954891       -0.0805838387  0.00062900994    -1.69852992  -0.0221120197  -0.00006607025         0.1234567901        0.00031530821        -0.0221037993       -5.6453027e-05     -16.1136697   285435    729  1960936  
NEGATIVE  social                58     68.4134770          -1.940413             1.9404128       -0.0796497995  0.00040572918    -1.36735652  -0.0221616458  -0.00004269797         0.1234042553        0.00020319863        -0.0221563341       -3.6482832e-05     -10.4134770   285435    470  1960936  
NEGATIVE  efficient            296    349.4909752         -10.034427            10.0344269       -0.0827890755  0.00205672675    -3.10909978  -0.0223059353  -0.00021932696         0.1232819658        0.00103701368        -0.0222786236       -1.8740160e-04     -53.4909752   285435   2401  1960936  
NEGATIVE  full                 330    389.6656979         -11.199336            11.1993363       -0.0829036867  0.00229077581    -3.28448857  -0.0223187384  -0.00024464493         0.1232723198        0.00115613012        -0.0222882697       -2.0903427e-04     -59.6656979   285435   2677  1960936  
POSITIVE  injurious            104    106.8049263          -0.486102             0.4861019       -0.0819639996  0.00012413271    -0.27504565  -0.0224408411  -0.00001150093         0.8320000000        0.00006207099        -0.0224394106       -1.6740822e-06      -2.8049263  1675501    125  1960936  
NEGATIVE  abnormal              22     26.0553455          -0.773407             0.7734066       -0.0764684271  0.00015405407    -0.86460257  -0.0226576298  -0.00001662798         0.1229050279        0.00007707534        -0.0226555615       -1.4207597e-05      -4.0553455   285435    179  1960936  
NEGATIVE  wealthy               84     99.5634432          -2.982353             2.9823529       -0.0830471911  0.00058716828    -1.69811087  -0.0227615114  -0.00006381418         0.1228070175        0.00029428767        -0.0227535719       -5.4525350e-05     -15.5634432   285435    684  1960936  
NEGATIVE  blue                  46     54.5852210          -1.655547             1.6555470       -0.0817809217  0.00032189217    -1.26582178  -0.0228983017  -0.00003520165         0.1226666667        0.00016115753        -0.0228939228       -3.0077675e-05      -8.5852210   285435    375  1960936  
NEGATIVE  crude                 31     36.8268291          -1.130620             1.1306195       -0.0803930038  0.00021701997    -1.04652941  -0.0230339170  -0.00002389152         0.1225296443        0.00010860616        -0.0230309452       -2.0413856e-05      -5.8268291   285435    253  1960936  
NEGATIVE  gentle                55     65.3567047          -2.013000             2.0129998       -0.0831356358  0.00038477145    -1.39649777  -0.0230714401  -0.00004246519         0.1224944321        0.00019268835        -0.0230661574       -3.6283934e-05     -10.3567047   285435    449  1960936  
POSITIVE  elegant              695    714.3113472          -3.442631             3.4426312       -0.0771305440  0.00082918888    -0.73252115  -0.0231095499  -0.00007918156         0.8313397129        0.00041480130        -0.0230996976       -1.1525715e-05     -19.3113472  1675501    836  1960936  
POSITIVE  audacious            138    141.8369422          -0.684177             0.6841774       -0.0820387547  0.00016471053    -0.32662221  -0.0231160662  -0.00001573246         0.8313253012        0.00008236342        -0.0231141094       -2.2900268e-06      -3.8369422  1675501    166  1960936  
POSITIVE  worried             2228   2289.8976203         -11.043671            11.0436707       -0.0763531623  0.00265525590    -1.31134317  -0.0231277355  -0.00025379640         0.8313432836        0.00132975152        -0.0230961270       -3.6942753e-05     -61.8976203  1675501   2680  1960936  
NEGATIVE  amazed                23     27.3653908          -0.854328             0.8543280       -0.0791010751  0.00016105146    -0.91024691  -0.0232223903  -0.00001789924         0.1223404255        0.00008057877        -0.0232201639       -1.5293818e-05      -4.3653908   285435    188  1960936  
NEGATIVE  tight                189    225.1822319          -7.139734             7.1397338       -0.0868780717  0.00131715578    -2.63187010  -0.0234071098  -0.00014835659         0.1221719457        0.00066214725        -0.0233886437       -1.2676172e-04     -36.1822319   285435   1547  1960936  
POSITIVE  apocalyptic           59     60.6651982          -0.301098             0.3010982       -0.0910328477  0.00007042371    -0.21679033  -0.0234543443  -0.00000682775         0.8309859155        0.00003521335        -0.0234534951       -9.9385088e-07      -1.6651982  1675501     71  1960936  
NEGATIVE  useless              111    132.3145758          -4.215920             4.2159205       -0.0864011900  0.00077529126    -2.02309000  -0.0234592528  -0.00008739532         0.1221122112        0.00038888013        -0.0234483782       -7.4674009e-05     -21.3145758   285435    909  1960936  
POSITIVE  sane                 172    176.8689580          -0.882913             0.8829128       -0.0820847598  0.00020528636    -0.37125457  -0.0235240194  -0.00001996400         0.8309178744        0.00010265586        -0.0235215362       -2.9059714e-06      -4.8689580  1675501    207  1960936  
