bigram_lower,SUM,never,nothing,none,nor,no,neither,nobody,hardly,rarely,barely,seldom,scarcely,nones,nothings,nobodies,nobody's,nobodys,non-exalts,nothingis,nys
totally_abstract,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_apparent,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_positive,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_preliminary,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_scary,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
even_reliable,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_enamoured,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_comprehensive,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_rude,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_romantic,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
too_encouraging,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_riskier,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_right,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_rich,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
even_responsible,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_representative,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_cold,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_inspired,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
too_enjoyable,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_coherent,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_ready,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_clueless,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_rational,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
even_rarer,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
too_entertaining,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_questionable,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_prominent,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_bulletproof,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_applicable,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_attributable,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_national,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economically_independent,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_likeable,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_legible,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
easily_visible,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
appreciably_worse,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_fascinating,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_late,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
too_vexing,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_vast,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_vain,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_binary,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_jealous,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_innocent,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_urban,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_inclusive,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_irrational,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economically_possible,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
economically_productive,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_intelligible,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_unsettling,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_intelligent,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_favourable,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_fearsome,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_vocal,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_fake,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_repeatable,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
too_vulgar,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_moral,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_yummy,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_expressive,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_exquisite,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_influential,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_mediocre,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
too_whimsical,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_bland,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_exuberant,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_eye-catching,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_measurable,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_bittersweet,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_fabulous,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_misunderstood,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
too_faint,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_mad,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
too_wealthy,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_wary,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_fair,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_bitchy,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
easily_readable,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_scared,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
even_secondary,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
too_deaf,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_ample,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ever_basic,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_bare,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
directly_perceptible,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_awake,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ever_attainable,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ever_appealing,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_apparent,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
too_dignified,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
directly_rude,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_amusing,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
directly_sexual,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_impartial,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
directly_targeted,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_alive,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_airtight,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_advisable,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
too_disappointing,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
directly_useful,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_active,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
directly_wrong,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_abusive,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_discouraging,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
very_jolly,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
ever_bland,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
even_sensible,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apparently_eager,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_conventional,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ever_conservative,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ever_confident,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_conclusive,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_compulsory,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ever_compatible,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
too_demeaning,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_commendable,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
too_demonstrative,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
directly_compatible,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_descriptive,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_brave,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_lacking,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_isolated,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_desperate,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_cancerous,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
too_despondent,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
directly_enforceable,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ever_busy,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
directly_fatal,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ever_brown,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ever_bright,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_friendly,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_blurry,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_zero,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinctly_visible,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinctly_human,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_subject,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_dry,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_strange,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_intelligible,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_stable,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
too_eccentric,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_ecstatic,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
even_socialist,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_effusive,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
too_egotistical,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_foolproof,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_slow,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_instructive,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_significant,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
even_sick,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
totally_dismissive,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_elated,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_sexy,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
even_sexual,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
downright_bad,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_elitist,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_intimidating,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
even_sustainable,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_easy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_tender,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
too_dismissive,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
very_inviting,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_inventive,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_witty,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_dissimilar,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_dissonant,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_distasteful,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_vital,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_intuitive,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_distressed,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinctively_european,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_diverse,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_divine,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
too_dogmatic,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_unique,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinctively_male,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_equal,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
even_tired,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
very_intrusive,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinctly_better,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
totally_empty,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
immediately_easy,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truly_ripe,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_careless,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
always_safe,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_arduous,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
specifically_gay,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_cozy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inherently_ridiculous,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specifically_good,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_ardent,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
always_helpful,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_captivating,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_apt,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_tantalizing,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inherently_derogatory,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_shameless,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_barbaric,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
as_obsolete,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
intrinsically_female,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_frank,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_hefty,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spiritually_inclined,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_anxious,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
so_spacious,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verbally_eloquent,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_freaky,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vaguely_interesting,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_obtrusive,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
inherently_revolutionary,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_ashamed,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
so_social,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_treacherous,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_flowery,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_obscene,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_terrific,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_fluffy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_selfish,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_aware,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_sensible,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_foreboding,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_available,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_playful,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_formative,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specifically_european,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_authoritative,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_audacious,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_connected,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
strictly_religious,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
specifically_evil,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_observant,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
as_forthright,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
less_atrocious,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
so_sobering,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_inflammatory,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specifically_fascist,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_present,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
specifically_important,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
always_predictable,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_silly,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_tactile,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
less_advantageous,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
as_fulfilling,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_silent,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_opaque,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
as_swift,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_spoiled,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_demonic,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_adorable,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_adamant,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_dreary,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_sustainable,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_futile,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_squeamish,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
still_more,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
as_fuzzy,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
still_necessary,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
strictly_monogamous,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_silky,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
still_operational,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_able,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
as_susceptible,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_individualistic,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
less_adventurous,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_droll,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_frivolous,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_shy,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strictly_private,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_shrewd,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
so_speedy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_demonstrative,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_manic,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
less_agonizing,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
innately_evil,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
incredibly_simple,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
always_obedient,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrinsically_immoral,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
very_cooperative,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_infallible,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_heavenly,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as_inefficient,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so_spicy,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vastly_different,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
intrinsically_intuitive,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just_absurd,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
very_enthused,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
