hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19940907_0062_35:09-11-12,nyt_eng_19940907_0062_35,09-11-12,nyt_eng_19940907_0062_35:11-12,"Of those considered Zeier's chief competitors, none was as quick off the mark.","of those considered Zeier 's chief competitors , none was as quick off the mark .","of those consider Zeier 's chief competitor , none be as quick off the mark .",nyt_eng_19940907_0062_34,"No, they weren't.",nyt_eng_19940907_0062_36,Michigan's Tyrone Wheatley is hurt.,none,as,quick,none,as,quick,8,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'quick', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'none', 'ix': 8, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'quick', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940907_0060_35:4-5-6,nyt_eng_19940907_0060_35,4-5-6,nyt_eng_19940907_0060_35:5-6,"-LBQ-  It's not that tough, but it's always interesting to see how you score.  -RDQ-","`` It 's not that tough , but it 's always interesting to see how you score . ''","`` it be not that tough , but it be always interesting to see how you score . ''",nyt_eng_19940907_0060_34,"-LBQ-  It helps with your reads and understanding the offense,  -RDQ-  said backup quarterback Graham Stroman.",nyt_eng_19940907_0060_36,"One day, Stroman ran through 30 plays on the computer in 15 minutes.",not,that,tough,not,that,tough,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'tough', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'tough', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940907_0056_38:4-5-6,nyt_eng_19940907_0056_38,4-5-6,nyt_eng_19940907_0056_38:5-6,But it isn't always right to cry  -LBQ-  censorship!  -RDQ-,but it is n't always right to cry `` censorship ! '',but it be not always right to cry `` censorship ! '',nyt_eng_19940907_0056_37,-LBQ-  Wolf!  -RDQ-,nyt_eng_19940907_0056_39,,not,always,right,n't,always,right,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'right', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'right', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'always', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940907_0045_54:3-4-5,nyt_eng_19940907_0045_54,3-4-5,nyt_eng_19940907_0045_54:4-5,I need no more convincing.,i need no more convincing .,I need no more convincing .,nyt_eng_19940907_0045_53,"Heck, I voted him second -LRB- behind Ward -RRB- last season.",nyt_eng_19940907_0045_55,"And before you start calling me the homer to end all homers, let me remind you that I didn't vote for Hearst in ' 92.",no,more,convincing,no,more,convincing,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'convincing', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'no', 'ix': 2, 'xpos': 'DT'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'convincing', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'more', 'ix': 3, 'xpos': 'RBR'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940907_0045_35:09-11-12,nyt_eng_19940907_0045_35,09-11-12,nyt_eng_19940907_0045_35:11-12,"Of those considered Zeier's chief competitors, none was as quick off the mark.","of those considered Zeier 's chief competitors , none was as quick off the mark .","of those consider Zeier 's chief competitor , none be as quick off the mark .",nyt_eng_19940907_0045_34,"No, they weren't.",nyt_eng_19940907_0045_36,Michigan's Tyrone Wheatley is hurt.,none,as,quick,none,as,quick,8,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'quick', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'none', 'ix': 8, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'quick', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940907_0043_35:4-5-6,nyt_eng_19940907_0043_35,4-5-6,nyt_eng_19940907_0043_35:5-6,"-LBQ-  It's not that tough, but it's always interesting to see how you score.  -RDQ-","`` It 's not that tough , but it 's always interesting to see how you score . ''","`` it be not that tough , but it be always interesting to see how you score . ''",nyt_eng_19940907_0043_34,"-LBQ-  It helps with your reads and understanding the offense,  -RDQ-  said backup quarterback Graham Stroman.",nyt_eng_19940907_0043_36,"One day, Stroman ran through 30 plays on the computer in 15 minutes.",not,that,tough,not,that,tough,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'tough', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'tough', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940907_0038_38:4-5-6,nyt_eng_19940907_0038_38,4-5-6,nyt_eng_19940907_0038_38:5-6,But it isn't always right to cry  -LBQ-  censorship!  -RDQ-,but it is n't always right to cry `` censorship ! '',but it be not always right to cry `` censorship ! '',nyt_eng_19940907_0038_37,-LBQ-  Wolf!  -RDQ-,nyt_eng_19940907_0038_39,,not,always,right,n't,always,right,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'right', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'right', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'always', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0478_8:18-19-20,nyt_eng_19940906_0478_8,18-19-20,nyt_eng_19940906_0478_8:19-20,"It was, recalls Chris Berman, who has been with ESPN since the second month, not exactly swank.","it was , recalls Chris Berman , who has been with ESPN since the second month , not exactly swank .","it be , recall Chris Berman , who has be with ESPN since the second month , not exactly swank .",nyt_eng_19940906_0478_7,"As ESPN president Steve Bornstein said on a conference phone hookup with reporters last week,  -LBQ-  I think we probably have as many writers on this call as we had viewers in 1979.  -RDQ-",nyt_eng_19940906_0478_9,"-LBQ-  The first fall we were on,  -RDQ-  says Berman,  -LBQ-  we were just a building on a rural road.",not,exactly,swank,not,exactly,swank,17,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'swank', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 17, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'swank', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'exactly', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0435_8:18-19-20,nyt_eng_19940906_0435_8,18-19-20,nyt_eng_19940906_0435_8:19-20,"It was, recalls Chris Berman, who has been with ESPN since the second month, not exactly swank.","it was , recalls Chris Berman , who has been with ESPN since the second month , not exactly swank .","it be , recall Chris Berman , who has be with ESPN since the second month , not exactly swank .",nyt_eng_19940906_0435_7,"As ESPN president Steve Bornstein said on a conference phone hookup with reporters last week,  -LBQ-  I think we probably have as many writers on this call as we had viewers in 1979.  -RDQ-",nyt_eng_19940906_0435_9,"-LBQ-  The first fall we were on,  -RDQ-  says Berman,  -LBQ-  we were just a building on a rural road.",not,exactly,swank,not,exactly,swank,17,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'swank', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 17, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'swank', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'exactly', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0434_8:18-19-20,nyt_eng_19940906_0434_8,18-19-20,nyt_eng_19940906_0434_8:19-20,"It was, recalls Chris Berman, who has been with ESPN since the second month, not exactly swank.","it was , recalls Chris Berman , who has been with ESPN since the second month , not exactly swank .","it be , recall Chris Berman , who has be with ESPN since the second month , not exactly swank .",nyt_eng_19940906_0434_7,"As ESPN president Steve Bornstein said on a conference phone hookup with reporters last week,  -LBQ-  I think we probably have as many writers on this call as we had viewers in 1979.  -RDQ-",nyt_eng_19940906_0434_9,"-LBQ-  The first fall we were on,  -RDQ-  says Berman,  -LBQ-  we were just a building on a rural road.",not,exactly,swank,not,exactly,swank,17,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'swank', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 17, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'swank', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'exactly', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0364_5:08-09-10,nyt_eng_19940906_0364_5,08-09-10,nyt_eng_19940906_0364_5:09-10,"After all, the Deere earnings were not that unexpected, the dollar was still wobbling, the Clinton health care plan had been doomed for weeks, and a single economic report didn't prove anything.","after all , the Deere earnings were not that unexpected , the dollar was still wobbling , the Clinton health care plan had been doomed for weeks , and a single economic report did n't prove anything .","after all , the Deere earnings be not that unexpected , the dollar was still wobble , the Clinton health care plan had been doom for week , and a single economic report did not prove anything .",nyt_eng_19940906_0364_4,"In retrospect, all the reasons cited -- a solid earnings report by Deere & Co., the improving dollar, the failed health care proposal and a government report showing moderate growth -- could have been applicable weeks before.",nyt_eng_19940906_0364_6,"In short, nothing really happened.",not,that,unexpected,not,that,unexpected,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'unexpected', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'unexpected', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0362_5:08-09-10,nyt_eng_19940906_0362_5,08-09-10,nyt_eng_19940906_0362_5:09-10,"After all, the Deere earnings were not that unexpected, the dollar was still wobbling, the Clinton health care plan had been doomed for weeks, and a single economic report didn't prove anything.","after all , the Deere earnings were not that unexpected , the dollar was still wobbling , the Clinton health care plan had been doomed for weeks , and a single economic report did n't prove anything .","after all , the Deere earnings be not that unexpected , the dollar was still wobble , the Clinton health care plan had been doom for week , and a single economic report did not prove anything .",nyt_eng_19940906_0362_4,"In retrospect, all the reasons cited -- a solid earnings report by Deere & Co., the improving dollar, the failed health care proposal and a government report showing moderate growth -- could have been applicable weeks before.",nyt_eng_19940906_0362_6,"In short, nothing really happened.",not,that,unexpected,not,that,unexpected,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'unexpected', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'unexpected', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0124_30:5-6-7,nyt_eng_19940906_0124_30,5-6-7,nyt_eng_19940906_0124_30:6-7,Many American workers are not just whining when they complain of  -LBQ-  burnout.  -RDQ-,many American workers are not just whining when they complain of `` burnout . '',many american worker be not just whining when they complain of `` burnout . '',nyt_eng_19940906_0124_29,The second lesson is that managers need to redesign companies as well as to shrink them.,nyt_eng_19940906_0124_31,"Although they were relieved to keep their jobs when times were bad, they now find themselves stretched to the limit.",not,just,whining,not,just,whining,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'whining', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'whining', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'just', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0117_30:5-6-7,nyt_eng_19940906_0117_30,5-6-7,nyt_eng_19940906_0117_30:6-7,Many American workers are not just whining when they complain of  -LBQ-  burnout.  -RDQ-,many American workers are not just whining when they complain of `` burnout . '',many american worker be not just whining when they complain of `` burnout . '',nyt_eng_19940906_0117_29,The second lesson is that managers need to redesign companies as well as to shrink them.,nyt_eng_19940906_0117_31,"Although they were relieved to keep their jobs when times were bad, they now find themselves stretched to the limit.",not,just,whining,not,just,whining,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'whining', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'whining', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'just', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0110_30:5-6-7,nyt_eng_19940906_0110_30,5-6-7,nyt_eng_19940906_0110_30:6-7,Many American workers are not just whining when they complain of  -LBQ-  burnout.  -RDQ-,many American workers are not just whining when they complain of `` burnout . '',many american worker be not just whining when they complain of `` burnout . '',nyt_eng_19940906_0110_29,The second lesson is that managers need to redesign companies as well as to shrink them.,nyt_eng_19940906_0110_31,"Although they were relieved to keep their jobs when times were bad, they now find themselves stretched to the limit.",not,just,whining,not,just,whining,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'whining', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'whining', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'just', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0064_12:15-16-17,nyt_eng_19940906_0064_12,15-16-17,nyt_eng_19940906_0064_12:16-17,"Perhaps you sense that slide No. 5, on toxic waste disposal, is not as suitable for the current audience of potential investors as the environmentalist audience you had in mind when you created the presentation.","perhaps you sense that slide No. 5 , on toxic waste disposal , is not as suitable for the current audience of potential investors as the environmentalist audience you had in mind when you created the presentation .","perhaps you sense that slide No. 5 , on toxic waste disposal , be not as suitable for the current audience of potential investor as the environmentalist audience you have in mind when you create the presentation .",nyt_eng_19940906_0064_11,"The Slide Manager, for another example, lets you make immediate changes.",nyt_eng_19940906_0064_13,"With the Slide Manager, you can skip it.",not,as,suitable,not,as,suitable,14,15,16,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'suitable', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'suitable', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 15, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0059_8:10-11-12,nyt_eng_19940906_0059_8,10-11-12,nyt_eng_19940906_0059_8:11-12,"The state of Kerala, for instance, is not economically advanced, and its women have the same access to family planning services as do others elsewhere in the country.","the state of Kerala , for instance , is not economically advanced , and its women have the same access to family planning services as do others elsewhere in the country .","the state of Kerala , for instance , be not economically advanced , and its woman have the same access to family planning service as do other elsewhere in the country .",nyt_eng_19940906_0059_7,"To the extent that India's population growth was moderated, the report attributed it largely to the status of women in southern India.",nyt_eng_19940906_0059_9,"Yet Kerala, where women have long enjoyed high status and where literacy among them approaches 90 percent, has completed the  -LBQ-  demographic transition  -RDQ-  to a replacement-level birth rate, while most of the rest of India is experiencing the higher birth rates Kerala experienced 25 years ago.",not,economically,advanced,not,economically,advanced,9,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'advanced', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'advanced', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'economically', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0048_32:26-27-28,nyt_eng_19940906_0048_32,26-27-28,nyt_eng_19940906_0048_32:27-28,"However, the study, which will soon be published in The Journal of the National Cancer Institute, did find a suggestive -- but not statistically significant -- trend linking higher home radon levels with one type of tumor.","however , the study , which will soon be published in The Journal of the National Cancer Institute , did find a suggestive -- but not statistically significant -- trend linking higher home radon levels with one type of tumor .","however , the study , which will soon be publish in the Journal of the National Cancer Institute , did find a suggestive -- but not statistically significant -- trend link higher home radon level with one type of tumor .",nyt_eng_19940906_0048_31,"Dr. Michael Alavanja and colleagues at the National Cancer Institute studied the lung cancer cases of 600 nonsmoking women in Missouri compared with 1,400 healthy women and found no clear association with household radon concentrations.",nyt_eng_19940906_0048_33,"Over all, it looks as if the data are not showing an effect of radon, Alavanja said in an interview,  -LBQ-  but I think there may be something going on at four picocuries and above.  -RDQ-",not,statistically,significant,not,statistically,significant,25,26,27,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'significant', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 25, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'significant', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'statistically', 'ix': 26, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0038_5:08-09-10,nyt_eng_19940906_0038_5,08-09-10,nyt_eng_19940906_0038_5:09-10,"Well, my friendship with Guare is not so deep as a well, but it is at least as wide as a cheese-shop door.","well , my friendship with Guare is not so deep as a well , but it is at least as wide as a cheese-shop door .","well , my friendship with Guare be not so deep as a well , but it be at least as wide as a cheese-shop door .",nyt_eng_19940906_0038_4,"It's honor enough to be able to say,  -LBQ-  It's nice, Mailer, that you have the Nobel Prize for Literature, but one of my friends happens to be a living treasure of New York City.  -RDQ-",nyt_eng_19940906_0038_6,That's where I met him -- in a cheese-shop door in Nantucket.,not,so,deep,not,so,deep,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'deep', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'deep', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0018_45:15-16-17,nyt_eng_19940906_0018_45,15-16-17,nyt_eng_19940906_0018_45:16-17,"-LBQ-  People have associated kosher with clean and pure, so the audience isn't just Jewish anymore,  -RDQ-  said Kaufman, who does 85 percent of her business during the Jewish holidays.","`` People have associated kosher with clean and pure , so the audience is n't just Jewish anymore , '' said Kaufman , who does 85 percent of her business during the Jewish holidays .","`` people have associate kosher with clean and pure , so the audience be not just jewish anymore , '' say Kaufman , who do 85 percent of she business during the jewish holiday .",nyt_eng_19940906_0018_44,"Kosher Cornucopia has 10 employees and a mailing list of 20,000.",nyt_eng_19940906_0018_46,"-LBQ-  But kosher doesn't -LRB- necessarily -RRB- equal healthy,  -RDQ-  she added, holding a piece of rabbinically certified chocolate in her hand.",not,just,jewish,n't,just,Jewish,14,15,16,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'jewish', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'jewish', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'just', 'ix': 15, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940906_0017_45:15-16-17,nyt_eng_19940906_0017_45,15-16-17,nyt_eng_19940906_0017_45:16-17,"-LBQ-  People have associated kosher with clean and pure, so the audience isn't just Jewish anymore,  -RDQ-  said Kaufman, who does 85 percent of her business during the Jewish holidays.","`` People have associated kosher with clean and pure , so the audience is n't just Jewish anymore , '' said Kaufman , who does 85 percent of her business during the Jewish holidays .","`` people have associate kosher with clean and pure , so the audience be not just jewish anymore , '' say Kaufman , who do 85 percent of she business during the jewish holiday .",nyt_eng_19940906_0017_44,"Kosher Cornucopia has 10 employees and a mailing list of 20,000.",nyt_eng_19940906_0017_46,"-LBQ-  But kosher doesn't -LRB- necessarily -RRB- equal healthy,  -RDQ-  she added, holding a piece of rabbinically certified chocolate in her hand.",not,just,jewish,n't,just,Jewish,14,15,16,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'jewish', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'jewish', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'just', 'ix': 15, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940905_0184_32:26-27-28,nyt_eng_19940905_0184_32,26-27-28,nyt_eng_19940905_0184_32:27-28,"However, the study, which will soon be published in The Journal of the National Cancer Institute, did find a suggestive -- but not statistically significant -- trend linking higher home radon levels with one type of tumor.","however , the study , which will soon be published in The Journal of the National Cancer Institute , did find a suggestive -- but not statistically significant -- trend linking higher home radon levels with one type of tumor .","however , the study , which will soon be publish in the Journal of the National Cancer Institute , did find a suggestive -- but not statistically significant -- trend link higher home radon level with one type of tumor .",nyt_eng_19940905_0184_31,"Dr. Michael Alavanja and colleagues at the National Cancer Institute studied the lung cancer cases of 600 nonsmoking women in Missouri compared with 1,400 healthy women and found no clear association with household radon concentrations.",nyt_eng_19940905_0184_33,"Over all, it looks as if the data are not showing an effect of radon, Alavanja said in an interview,  -LBQ-  but I think there may be something going on at four picocuries and above.  -RDQ-",not,statistically,significant,not,statistically,significant,25,26,27,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'significant', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 25, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'significant', 'ix': 27, 'xpos': 'JJ'}, 'target': {'lemma': 'statistically', 'ix': 26, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940905_0156_8:10-11-12,nyt_eng_19940905_0156_8,10-11-12,nyt_eng_19940905_0156_8:11-12,"The state of Kerala, for instance, is not economically advanced, and its women have the same access to family planning services as do others elsewhere in the country.","the state of Kerala , for instance , is not economically advanced , and its women have the same access to family planning services as do others elsewhere in the country .","the state of Kerala , for instance , be not economically advanced , and its woman have the same access to family planning service as do other elsewhere in the country .",nyt_eng_19940905_0156_7,"To the extent that India's population growth was moderated, the report attributed it largely to the status of women in southern India.",nyt_eng_19940905_0156_9,"Yet Kerala, where women have long enjoyed high status and where literacy among them approaches 90 percent, has completed the  -LBQ-  demographic transition  -RDQ-  to a replacement-level birth rate, while most of the rest of India is experiencing the higher birth rates Kerala experienced 25 years ago.",not,economically,advanced,not,economically,advanced,9,10,11,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'advanced', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'advanced', 'ix': 11, 'xpos': 'JJ'}, 'target': {'lemma': 'economically', 'ix': 10, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
