hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19940704_0114_21:10-12-13,nyt_eng_19940704_0114_21,10-12-13,nyt_eng_19940704_0114_21:12-13,"It's a small world, so let us not be overly pious about what happened in the streets of Medellin.","it 's a small world , so let us not be overly pious about what happened in the streets of Medellin .","it be a small world , so let we not be overly pious about what happen in the street of Medellin .",nyt_eng_19940704_0114_20,"And once in a while, people get a little flushed with power, feel a bit rowdy, back in the home office of our drug suppliers.",nyt_eng_19940704_0114_22,"Assuming that Andres Escobar was killed because he was in the wrong place at the wrong time in goalmouth, let us then note that the lowlife who ordered the killing and the lowlife who did the killing -LRB- if they are two separate persons -RRB- do not even know the game.",not,overly,pious,not,overly,pious,9,11,12,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'pious', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'pious', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'overly', 'ix': 11, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0114_1:3-5-6,nyt_eng_19940704_0114_1,3-5-6,nyt_eng_19940704_0114_1:5-6,This is not just about soccer.,this is not just about soccer .,this be not just about soccer .,nyt_eng_19940704_0114_0,,nyt_eng_19940704_0114_2,Let us make this clear.,not,about,soccer,not,about,soccer,2,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'soccer', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'soccer', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'about', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0108_24:5-7-8,nyt_eng_19940704_0108_24,5-7-8,nyt_eng_19940704_0108_24:7-8,The Tatler models look not quite so much like professional sex workers or teen-agers who've cut their own hair with nail scissors to spite their mothers as the models in American fashion mags do.,the Tatler models look not quite so much like professional sex workers or teen-agers who 've cut their own hair with nail scissors to spite their mothers as the models in American fashion mags do .,the Tatler model look not quite so much like professional sex worker or teen-agers who 've cut they own hair with nail scissors to spite they mother as the model in american fashion mag do .,nyt_eng_19940704_0108_23,"Oh, it has one piece per issue on an American film star, and it sometimes has the same horrid parade of fashion pages as our fashion magazines here.",nyt_eng_19940704_0108_25,But mostly it's impenetrable stuff about people getting their O levels and full blues in lacrosse and Yorkshire pudding.,not,so,much,not,so,much,4,6,7,"{'node': 'neg', 'contiguous': False, 'relation': 'dep', 'head': {'lemma': 'much', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'much', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 6, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0091_11:6-7-8,nyt_eng_19940704_0091_11,6-7-8,nyt_eng_19940704_0091_11:7-8,"-LBQ-  But that role is not yet commensurate with our profound contributions, because of thousands of years of feudalism.  -RDQ-","`` But that role is not yet commensurate with our profound contributions , because of thousands of years of feudalism . ''","`` but that role be not yet commensurate with we profound contribution , because of thousand of year of feudalism . ''",nyt_eng_19940704_0091_10,"-LBQ-  Women have always had an important role in our society because of their contributions to national defense and reconstruction after our wars,  -RDQ-  says Binh, a prim 67-year-old who wears the  -LBQ-  ao dai,  -RDQ-  silk pants and tunic, traditional costume of Vietnamese women.",nyt_eng_19940704_0091_12,Binh was jailed by the French as a revolutionary in 1951.,not,yet,commensurate,not,yet,commensurate,5,6,7,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'commensurate', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 5, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'commensurate', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'yet', 'ix': 6, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0090_11:6-7-8,nyt_eng_19940704_0090_11,6-7-8,nyt_eng_19940704_0090_11:7-8,"-LBQ-  But that role is not yet commensurate with our profound contributions, because of thousands of years of feudalism.  -RDQ-","`` But that role is not yet commensurate with our profound contributions , because of thousands of years of feudalism . ''","`` but that role be not yet commensurate with we profound contribution , because of thousand of year of feudalism . ''",nyt_eng_19940704_0090_10,"-LBQ-  Women have always had an important role in our society because of their contributions to national defense and reconstruction after our wars,  -RDQ-  says Binh, a prim 67-year-old who wears the  -LBQ-  ao dai,  -RDQ-  silk pants and tunic, traditional costume of Vietnamese women.",nyt_eng_19940704_0090_12,Binh was jailed by the French as a revolutionary in 1951.,not,yet,commensurate,not,yet,commensurate,5,6,7,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'commensurate', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 5, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'commensurate', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'yet', 'ix': 6, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0077_2:20-21-22,nyt_eng_19940704_0077_2,20-21-22,nyt_eng_19940704_0077_2:21-22,"You can't tell one from another, except for the faces that front them, and it is not always easy to tell a television news magazine from a television tabloid.","you ca n't tell one from another , except for the faces that front them , and it is not always easy to tell a television news magazine from a television tabloid .","you can not tell one from another , except for the face that front they , and it be not always easy to tell a television news magazine from a television tabloid .",nyt_eng_19940704_0077_1,"While reducing foreign bureaus, the networks have been investing in news magazines, most of which have lately been providing weekly updates on O.J. & Co..",nyt_eng_19940704_0077_3,The expenditure of news talent is prodigious.,not,always,easy,not,always,easy,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'always', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0050_45:28-29-30,nyt_eng_19940704_0050_45,28-29-30,nyt_eng_19940704_0050_45:29-30,Whether his ideas can dig him out of that hole may determine whether Japan moves beyond its policy paralysis and decides that being an economic superpower is not quite enough.,whether his ideas can dig him out of that hole may determine whether Japan moves beyond its policy paralysis and decides that being an economic superpower is not quite enough .,whether he idea can dig he out of that hole may determine whether Japan move beyond its policy paralysis and decide that be a economic superpower be not quite enough .,nyt_eng_19940704_0050_44,"Unwilling to bend on his vision, determined to destroy his enemies, he drove the Socialists out of the reformist camp and into the bed of the bankrupt Liberal Democrats.",nyt_eng_19940704_0050_46,,not,quite,enough,not,quite,enough,27,28,29,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'enough', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 27, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'enough', 'ix': 29, 'xpos': 'JJ'}, 'target': {'lemma': 'quite', 'ix': 28, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0048_55:3-4-5,nyt_eng_19940704_0048_55,3-4-5,nyt_eng_19940704_0048_55:4-5,It wasn't even accessible to wheelchairs.,it was n't even accessible to wheelchairs .,it be not even accessible to wheelchair .,nyt_eng_19940704_0048_54,-LBQ-  It's a wonder that anyone knows where the damn hospital is.,nyt_eng_19940704_0048_56,The first day I walked in I was utterly confused.,not,even,accessible,n't,even,accessible,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'accessible', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'accessible', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'even', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0044_25:24-25-26,nyt_eng_19940704_0044_25,24-25-26,nyt_eng_19940704_0044_25:25-26,"Many ham radio operators, even those who delight in chatting on the computer, say that communicating through the net just isn't as exciting as using a radio to cast around the world for people to talk to.","many ham radio operators , even those who delight in chatting on the computer , say that communicating through the net just is n't as exciting as using a radio to cast around the world for people to talk to .","many ham radio operator , even those who delight in chat on the computer , say that communicate through the net just be not as exciting as use a radio to cast around the world for people to talk to .",nyt_eng_19940704_0044_24,"-LRB- Likewise, many Internet veterans might like to restrict the flood of newbies by requiring people to learn Boolean logic or memorize the Ascii code before banging out messages on America Online. -RRB-",nyt_eng_19940704_0044_26,"Depending on the state of the ionosphere, the time of day and various atmospheric variables, hams can talk to farmers in Iowa, astronauts on the Space Shuttle, teachers next door, or the king of Spain, a royal ham.",not,as,exciting,n't,as,exciting,23,24,25,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'exciting', 'ix': 25, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 23, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 25, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 24, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0043_1:4-5-6,nyt_eng_19940704_0043_1,4-5-6,nyt_eng_19940704_0043_1:5-6,"Maybe it wasn't as exciting as the World Cup, but if you were watching the White House last week you still needed a scorecard, and even then it was hard to make out just what game was being played.","maybe it was n't as exciting as the World Cup , but if you were watching the White House last week you still needed a scorecard , and even then it was hard to make out just what game was being played .","maybe it be not as exciting as the World Cup , but if you were watch the White House last week you still need a scorecard , and even then it be hard to make out just what game was being play .",nyt_eng_19940704_0043_0,,nyt_eng_19940704_0043_2,"Before the maneuvering, Thomas F. McLarty III was listed in the lineup as chief of staff, Leon E. Panetta as budget director and David Gergen as counselor.",not,as,exciting,n't,as,exciting,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'exciting', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'exciting', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0023_41:4-5-6,nyt_eng_19940704_0023_41,4-5-6,nyt_eng_19940704_0023_41:5-6,"-LBQ-  He's not that sentimental,  -RDQ-  Hershiser said.","`` He 's not that sentimental , '' Hershiser said .","`` he be not that sentimental , '' Hershiser say .",nyt_eng_19940704_0023_40,"After the ball was returned from the outfield, Hershiser sarcastically rolled it to the Phillies ' dugout as a memento for Valenzuela.",nyt_eng_19940704_0023_42,-LBQ-  He doesn't hardly keep anything.,not,that,sentimental,not,that,sentimental,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sentimental', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sentimental', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0008_41:4-5-6,nyt_eng_19940704_0008_41,4-5-6,nyt_eng_19940704_0008_41:5-6,"-LBQ-  He's not that sentimental,  -RDQ-  Hershiser said.","`` He 's not that sentimental , '' Hershiser said .","`` he be not that sentimental , '' Hershiser say .",nyt_eng_19940704_0008_40,"After the ball was returned from the outfield, Hershiser sarcastically rolled it to the Phillies ' dugout as a memento for Valenzuela.",nyt_eng_19940704_0008_42,-LBQ-  He doesn't hardly keep anything.,not,that,sentimental,not,that,sentimental,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sentimental', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sentimental', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0003_24:4-5-6,nyt_eng_19940704_0003_24,4-5-6,nyt_eng_19940704_0003_24:5-6,"-LBQ-  Reservations weren't as strong as we expected,  -RDQ-  said Leora Halpern, a Sheraton spokesman,  -LBQ-  but our occupancy was up 16 percent in July for the Meadowlands and 10 percent for the New York Sheraton.  -RDQ-","`` Reservations were n't as strong as we expected , '' said Leora Halpern , a Sheraton spokesman , `` but our occupancy was up 16 percent in July for the Meadowlands and 10 percent for the New York Sheraton . ''","`` Reservations be not as strong as we expect , '' say Leora Halpern , a Sheraton spokesman , `` but we occupancy be up 16 percent in July for the Meadowlands and 10 percent for the New York Sheraton . ''",nyt_eng_19940704_0003_23,"The booking policy affected the two Sheratons in Manhattan and the Sheraton Meadowlands, near Giants Stadium, which had to hustle for business when the World Cup blocks faded.",nyt_eng_19940704_0003_25,"Wheedock, the chief executive of Sheraton, said  -COL-   -LBQ-  On balance, the news is good.",not,as,strong,n't,as,strong,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'strong', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'strong', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0003_12:08-09-10,nyt_eng_19940704_0003_12,08-09-10,nyt_eng_19940704_0003_12:09-10,"-LBQ-  The impact in Boston itself was not as dramatic as forecast,  -RDQ-  said Pat Moscaritolo, president of the Greater Boston Convention and Visitors Bureau.","`` The impact in Boston itself was not as dramatic as forecast , '' said Pat Moscaritolo , president of the Greater Boston Convention and Visitors Bureau .","`` the impact in Boston itself be not as dramatic as forecast , '' say Pat Moscaritolo , president of the Greater Boston Convention and Visitors Bureau .",nyt_eng_19940704_0003_11,"Jim Trecker, a World Cup spokesman, said the impact estimate had not been reduced.",nyt_eng_19940704_0003_13,"-LBQ-  Instead of the 70,000 visitors forecasted over the four weeks, we'll get maybe half that.  -RDQ-",not,as,dramatic,not,as,dramatic,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'dramatic', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'dramatic', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940704_0002_47:6-7-8,nyt_eng_19940704_0002_47,6-7-8,nyt_eng_19940704_0002_47:7-8,"I keep hearing it's not as strong as others had hoped for, too.","i keep hearing it 's not as strong as others had hoped for , too .","I keep hear it be not as strong as other had hope for , too .",nyt_eng_19940704_0002_46,"Tom Shine, the company's president, said  -COL-   -LBQ-  Retail wasn't what we hoped for.",nyt_eng_19940704_0002_48,The euphoria hasn't built.,not,as,strong,not,as,strong,5,6,7,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'strong', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 5, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'strong', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 6, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940703_0061_24:4-5-6,nyt_eng_19940703_0061_24,4-5-6,nyt_eng_19940703_0061_24:5-6,"-LBQ-  Reservations weren't as strong as we expected,  -RDQ-  said Leora Halpern, a Sheraton spokesman,  -LBQ-  but our occupancy was up 16 percent in July for the Meadowlands and 10 percent for the New York Sheraton.  -RDQ-","`` Reservations were n't as strong as we expected , '' said Leora Halpern , a Sheraton spokesman , `` but our occupancy was up 16 percent in July for the Meadowlands and 10 percent for the New York Sheraton . ''","`` Reservations be not as strong as we expect , '' say Leora Halpern , a Sheraton spokesman , `` but we occupancy be up 16 percent in July for the Meadowlands and 10 percent for the New York Sheraton . ''",nyt_eng_19940703_0061_23,"The booking policy affected the two Sheratons in Manhattan and the Sheraton Meadowlands, near Giants Stadium, which had to hustle for business when the World Cup blocks faded.",nyt_eng_19940703_0061_25,"Wheedock, the chief executive of Sheraton, said  -COL-   -LBQ-  On balance, the news is good.",not,as,strong,n't,as,strong,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'strong', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'strong', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940703_0061_12:08-09-10,nyt_eng_19940703_0061_12,08-09-10,nyt_eng_19940703_0061_12:09-10,"-LBQ-  The impact in Boston itself was not as dramatic as forecast,  -RDQ-  said Pat Moscaritolo, president of the Greater Boston Convention and Visitors Bureau.","`` The impact in Boston itself was not as dramatic as forecast , '' said Pat Moscaritolo , president of the Greater Boston Convention and Visitors Bureau .","`` the impact in Boston itself be not as dramatic as forecast , '' say Pat Moscaritolo , president of the Greater Boston Convention and Visitors Bureau .",nyt_eng_19940703_0061_11,"Jim Trecker, a World Cup spokesman, said the impact estimate had not been reduced.",nyt_eng_19940703_0061_13,"-LBQ-  Instead of the 70,000 visitors forecasted over the four weeks, we'll get maybe half that.  -RDQ-",not,as,dramatic,not,as,dramatic,7,8,9,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'dramatic', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 7, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'dramatic', 'ix': 9, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 8, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940703_0060_47:6-7-8,nyt_eng_19940703_0060_47,6-7-8,nyt_eng_19940703_0060_47:7-8,"I keep hearing it's not as strong as others had hoped for, too.","i keep hearing it 's not as strong as others had hoped for , too .","I keep hear it be not as strong as other had hope for , too .",nyt_eng_19940703_0060_46,"Tom Shine, the company's president, said  -COL-   -LBQ-  Retail wasn't what we hoped for.",nyt_eng_19940703_0060_48,The euphoria hasn't built.,not,as,strong,not,as,strong,5,6,7,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'strong', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 5, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'strong', 'ix': 7, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 6, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940703_0041_2:20-21-22,nyt_eng_19940703_0041_2,20-21-22,nyt_eng_19940703_0041_2:21-22,"You can't tell one from another, except for the faces that front them, and it is not always easy to tell a television news magazine from a television tabloid.","you ca n't tell one from another , except for the faces that front them , and it is not always easy to tell a television news magazine from a television tabloid .","you can not tell one from another , except for the face that front they , and it be not always easy to tell a television news magazine from a television tabloid .",nyt_eng_19940703_0041_1,"While reducing foreign bureaus, the networks have been investing in news magazines, most of which have lately been providing weekly updates on O.J. & Co..",nyt_eng_19940703_0041_3,The expenditure of news talent is prodigious.,not,always,easy,not,always,easy,19,20,21,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 19, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 21, 'xpos': 'JJ'}, 'target': {'lemma': 'always', 'ix': 20, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940702_0209_48:13-14-15,nyt_eng_19940702_0209_48,13-14-15,nyt_eng_19940702_0209_48:14-15,"-LBQ-  We were still proud of them, but some people weren't as nice.  -RDQ-","`` We were still proud of them , but some people were n't as nice . ''","`` we be still proud of they , but some people be not as nice . ''",nyt_eng_19940702_0209_47,"-LBQ-  They were very down,  -RDQ-  Cruz said.",nyt_eng_19940702_0209_49,"Cruz said people passing by the restaurant Friday screamed obscenities through the door at player Luis Perea, suggesting that he give up soccer and pick bananas instead.",not,as,nice,n't,as,nice,12,13,14,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'nice', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 12, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'nice', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 13, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940702_0208_48:13-14-15,nyt_eng_19940702_0208_48,13-14-15,nyt_eng_19940702_0208_48:14-15,"-LBQ-  We were still proud of them, but some people weren't as nice.  -RDQ-","`` We were still proud of them , but some people were n't as nice . ''","`` we be still proud of they , but some people be not as nice . ''",nyt_eng_19940702_0208_47,"-LBQ-  They were very down,  -RDQ-  Cruz said.",nyt_eng_19940702_0208_49,"Cruz said people passing by the restaurant Friday screamed obscenities through the door at player Luis Perea, suggesting that he give up soccer and pick bananas instead.",not,as,nice,n't,as,nice,12,13,14,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'nice', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 12, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'nice', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 13, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940702_0151_1:45-48-49,nyt_eng_19940702_0151_1,45-48-49,nyt_eng_19940702_0151_1:48-49,"On this rolling expanse of tall-grass prairie, where many Shakopee Mdewekantan once barely eked out a living by stripping copper and selling cigarettes, or scraped along on welfare, tribal elders would remind children growing up in rickety trailers that life had not always been so stingy.","on this rolling expanse of tall-grass prairie , where many Shakopee Mdewekantan once barely eked out a living by stripping copper and selling cigarettes , or scraped along on welfare , tribal elders would remind children growing up in rickety trailers that life had not always been so stingy .","on this roll expanse of tall-grass prairie , where many Shakopee Mdewekantan once barely eke out a living by strip copper and sell cigarette , or scrape along on welfare , tribal elder would remind child grow up in rickety trailer that life had not always be so stingy .",nyt_eng_19940702_0151_0,,nyt_eng_19940702_0151_2,The elders spoke of a time when great herds of roaming buffalo thundered on the plains with a promise of abundance for American Indians.,not,so,stingy,not,so,stingy,44,47,48,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'stingy', 'ix': 48, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 44, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'stingy', 'ix': 48, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 47, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
nyt_eng_19940702_0150_21:10-12-13,nyt_eng_19940702_0150_21,10-12-13,nyt_eng_19940702_0150_21:12-13,"It's a small world, so let us not be overly pious about what happened in the streets of Medellin.","it 's a small world , so let us not be overly pious about what happened in the streets of Medellin .","it be a small world , so let we not be overly pious about what happen in the street of Medellin .",nyt_eng_19940702_0150_20,"And once in a while, people get a little flushed with power, feel a bit rowdy, back in the home office of our drug suppliers.",nyt_eng_19940702_0150_22,"Assuming that Andres Escobar was killed because he was in the wrong place at the wrong time in goalmouth, let us then note that the lowlife who ordered the killing and the lowlife who did the killing -LRB- if they are two separate persons -RRB- do not even know the game.",not,overly,pious,not,overly,pious,9,11,12,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'pious', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 9, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'pious', 'ix': 12, 'xpos': 'JJ'}, 'target': {'lemma': 'overly', 'ix': 11, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199407.json
