space_key,l2,polarity,space,dP1,LRC,P1,G2,f1,f2,N,f,unexp_f,f_sqrt,f2_sqrt,unexp_r,exp_f,polar_l2,space_l2,exp_f_sqrt,unexp_f_sqrt,dP1m,P1m,LRCm,f_sqrt_m,f2_sqrt_m,unexp_f_sqrt_m,unexp_r_m
ALL+mir:POS~perfectly,perfectly,pos,ALL+mir,0.08816120028495789,0.7554897665977478,0.9143763184547424,242.4460789,1388898,3784,1680633,3460,332.8508605957031,58.82176467941097,61.514225996918796,0.09619966894388199,3127.149135,pos~perfectly,ALL+mir:perfectly,55.92091858151116,2.9008460978998087,0.12917692430241376,0.8245115958920456,0.9317907426511661,145.83694187902898,152.99529688046727,6.579165385328143,0.17396110806214482
NEQ+mir:POS~previously,previously,pos,NEQ+mir,0.0822329346,0.0,0.5821917808,7.9302872,291735,292,583470,170,24.0,13.038404810405298,17.08800749063506,0.1411764705882353,146.0,pos~previously,NEQ+mir:previously,12.083045973594572,0.955358836810726,0.06380498856079689,0.759336847959552,0.27645987272262573,93.12957833164472,99.49782326621605,2.5225856311434973,0.0986565828871201
ALL+mir:POS~absolutely,absolutely,pos,ALL+mir,0.07860759645700455,0.6762465834617615,0.904753565788269,284.3423315,1388898,5722,1680633,5177,448.2612609863281,71.95137246779939,75.64390259630977,0.08658707141876221,4728.738729,pos~absolutely,ALL+mir:absolutely,68.76582529861763,3.18554716918176,0.12629321762689966,0.8214688331678603,0.9895041151893411,199.03142305720036,208.2415658387122,9.12876017131556,0.17029586152693976
ALL+sup:NEG~longer,longer,neg,ALL+sup,0.07723468542098999,1.3484119176864624,0.12132516503334045,1098.226031,3173681,11259,71961373,1366,869.4492399999999,36.959437225152655,106.10843510296436,0.6364928483963013,496.55076,neg~longer,ALL+sup:longer,22.283418947728826,14.676018277423829,0.38521160390792697,0.6893419765846794,2.8085864559354494,32.80626739447073,51.934097213021346,11.46055175323626,0.5679881500214083
ALL+sup:NEG~particularly,particularly,neg,ALL+sup,0.06486625969409943,1.3638813495635986,0.10850754380226135,36699.738045,3173681,511734,71961373,55527,32958.21893,235.64167712864378,715.3558555013022,0.5935530066490173,22568.78107,neg~particularly,ALL+sup:particularly,150.22909528450208,85.4125818441417,0.31643939195044635,0.6171677975635826,2.3585813120195946,165.8910996412081,301.5559150757589,49.82228630428821,0.5293845650665909
ALL+sup:NEG~anyway,anyway,neg,ALL+sup,0.06455723941326141,0.6025096774101257,0.10865874588489532,83.996783,3173681,1178,71961373,128,76.04718,11.313708498984761,34.322004603461025,0.594118595123291,51.95282,neg~anyway,ALL+sup:anyway,7.207830464154939,4.105878034829822,0.17437128339837266,0.47878897893204386,0.19418759644031525,7.459629887224375,14.467194996557595,1.9308558074916058,0.43242596548337203
NEQ+mir:NEG~soon,soon,neg,NEQ+mir,0.0555581265,0.0,0.5555555556,0.334038,291735,27,583470,15,1.5,3.872983346207417,5.196152422706632,0.1,13.5,neg~soon,NEQ+mir:soon,3.6742346141747673,0.19874873203264976,0.026656123480324805,0.3310763462454261,0.0,12.400716441331882,34.48429965751512,0.48797315847604517,0.08117473740130662
NEQ+sup:NEG~ever,ever,neg,NEQ+sup,0.04685859754681587,0.12671694159507751,0.5467785000801086,95.261968,3173681,10849,6347362,5932,507.5,77.01947805587882,104.1585330157832,0.08555293083190918,5424.5,neg~ever,NEQ+sup:ever,73.6512050139032,3.368273041975627,0.3272151745664905,0.630039088175153,2.827454350765718,72.82081595653494,144.3523232048385,17.30508152696224,0.3918707782842091
NEQ+sup:POS~downright,downright,pos,NEQ+sup,0.045405853539705276,0.014086581766605377,0.5453797578811646,30.100054,3173681,3647,6347362,1989,165.5,44.598206241955516,60.390396587537,0.0832076445221901,1823.5,pos~downright,NEQ+sup:downright,42.70245894559235,1.8957472963631687,0.17317210085447096,0.8684200041922883,1.9655544698469218,88.15055498703198,93.25247456243602,4.391519711994248,0.186110427910481
ALL+sup:POS~increasingly,increasingly,pos,ALL+sup,0.04413634538650513,7.038525581359863,0.9998046159744263,32850.410854,68787692,373633,71961373,373560,16405.172989999992,611.1955497220182,611.2552658259887,0.0439157634973526,357154.82701,pos~increasingly,ALL+sup:increasingly,597.6243192926472,13.571230429370985,0.2877719830863678,0.9829098181798233,4.553014653550639,194.97126611457708,195.17628687974138,14.305407169430543,0.2944895252075097
ALL+sup:POS~relatively,relatively,pos,ALL+sup,0.04391190782189369,5.976081371307373,0.9994539618492126,49292.090957,68787692,582383,71961373,582065,25366.583059999975,762.9318449245646,763.1402230258866,0.043580327183008194,556698.41694,pos~relatively,ALL+sup:relatively,746.1222533472649,16.809591577299784,0.2924790691025487,0.9870783652870834,4.902830780753214,258.1552601049707,258.65484071578015,19.949012687497483,0.29715462771917966
ALL+sup:POS~pretty,pretty,pos,ALL+sup,0.04372154921293259,4.975124359130859,0.9987028241157532,119539.218603,68787692,1507900,71961373,1505944,64546.255029999884,1227.1691000021146,1227.9657975692971,0.04286099225282669,1441397.74497,pos~pretty,ALL+sup:pretty,1200.5822524800208,26.586847522093876,0.29321218586322995,0.9855066412039062,4.855221429762602,429.7931594556751,431.23434382180363,33.86694885623983,0.2964304227173974
ALL+sup:POS~almost,almost,pos,ALL+sup,0.0434487909078598,5.272566318511963,0.9990844130516052,35325.484063,68787692,433607,71961373,433210,18726.180119999975,658.1869035464015,658.4884205511894,0.043226566165685654,414483.81988,pos~almost,ALL+sup:almost,643.8041782094925,14.382725336908948,0.289009062822321,0.9837783461694107,4.493509411834269,226.38942863438226,227.03810025314806,17.62569094202323,0.2953391091632988
ALL+sup:POS~mostly,mostly,pos,ALL+sup,0.04330624267458916,5.100978851318359,0.9990835189819336,16237.06756,68787692,199676,71961373,199493,8623.223410000006,446.6463925747078,446.8512056602287,0.043225694447755814,190869.77659,pos~mostly,ALL+sup:mostly,436.88645732043466,9.75993525427316,0.28693428562297124,0.982215675631192,3.932074539052337,148.78591716742727,149.20538392999055,11.224859213493172,0.2943874472644624
ALL+sup:POS~seemingly,seemingly,pos,ALL+sup,0.04328104481101036,5.039004325866699,0.9990821480751038,13017.969053,68787692,160158,71961373,160011,6916.378319999989,400.01374976368,400.19745126624684,0.04322439432144165,153094.62168,pos~seemingly,ALL+sup:seemingly,391.27307814364127,8.740671620038711,0.2633774057503261,0.9586748949917099,3.505719929499449,137.25944277494813,137.98063187885504,10.398661707019931,0.2793136008457332
ALL+sup:POS~fairly,fairly,pos,ALL+sup,0.0432017557322979,4.985734939575195,0.9988763928413391,29631.190447,68787692,371125,71961373,370708,15950.56375999999,608.8579473079086,609.2002954693965,0.04302729666233063,354757.43624,pos~fairly,ALL+sup:fairly,595.6151746220038,13.24277268590481,0.2930079838849387,0.9878044207239243,4.666187211105617,212.47753242176123,213.0840182160396,16.78599091609068,0.29772640603441225
ALL+sup:POS~largely,largely,pos,ALL+sup,0.04313773289322853,4.881976127624512,0.9989314079284668,13872.592898,68787692,173122,71961373,172937,7450.12393999999,415.8569465573468,416.0793193611045,0.04307998716831207,165486.87606,pos~largely,ALL+sup:largely,406.80078178390954,9.056164773437274,0.28459196256288616,0.9799242974173553,3.6601413236293943,137.58299670813182,138.02209416468966,10.287416581122296,0.2930319866048541
ALL+sup:POS~rather,rather,pos,ALL+sup,0.0429682731628418,4.7475266456604,0.9986494779586792,28312.348648,68787692,362090,71961373,361601,15480.097109999973,601.332686621973,601.7391461422466,0.04280988499522209,346120.90289,pos~rather,ALL+sup:rather,588.3204083575548,13.012278264418228,0.292542062091378,0.9871586305572342,4.6996015953144274,216.01245103652337,216.7221982844127,17.433546374551685,0.29738881730966965
ALL+sup:POS~sometimes,sometimes,pos,ALL+sup,0.04285722225904465,4.5713629722595215,0.9986700415611267,11113.348389,68787692,142108,71961373,141919,6078.327049999993,376.7213824565842,376.97214751225323,0.04282955080270767,135840.67295,pos~sometimes,ALL+sup:sometimes,368.5656969252565,8.15568553132772,0.2858545639841135,0.9811935997741196,3.7188099789178954,127.87631648807877,128.34629161731954,9.758213545039034,0.29390614162192497
ALL+sup:POS~now,now,pos,ALL+sup,0.04239018261432648,4.285068035125732,0.9980325102806091,32096.488795,68787692,433043,71961373,432191,18246.30627,657.4123515724358,658.0600276570519,0.042218152433633804,413944.69373,pos~now,ALL+sup:now,643.3853384481185,14.02701312431725,0.25699339183424835,0.9518037946732071,3.2742322682703104,226.06572066959995,227.81084190060974,16.750742618302777,0.27525635322921344
ALL+sup:POS~definitely,definitely,pos,ALL+sup,0.042210523039102554,4.020119667053223,0.9980508089065552,7216.699666,68787692,97475,71961373,97285,4108.897349999999,311.9054343867705,312.2098653149833,0.04223567247390747,93176.10265,pos~definitely,ALL+sup:definitely,305.2476087539426,6.657825632827894,0.26868293631082657,0.9640717530778763,3.118641854698259,108.47381161624696,109.17355207189738,8.221421115443624,0.28355725825878614
ALL+sup:POS~somewhat,somewhat,pos,ALL+sup,0.04212426394224167,4.114229202270508,0.9978539347648621,20897.027717,68787692,286573,71961373,285958,12023.603839999996,534.7504090695022,535.3251348479725,0.04204674810171127,273934.39616,pos~somewhat,ALL+sup:somewhat,523.3874245336814,11.362984535820829,0.28809442517553957,0.9830768961357513,4.215175521741481,186.60412150503583,187.507027457685,14.419096219613884,0.29512158178477765
ALL+sup:POS~slightly,slightly,pos,ALL+sup,0.04166211187839508,3.869586944580078,0.9973427653312683,26190.985097,68787692,374449,71961373,373454,15519.160679999972,611.1088282785645,611.9223806987288,0.041555747389793396,357934.83932,pos~slightly,ALL+sup:slightly,598.276557555116,12.83227072344846,0.27261636890200464,0.9673005541387283,3.5709204656982956,217.4911377252005,219.101112640356,16.74921734378602,0.2857306165548403
ALL+sup:POS~maybe,maybe,pos,ALL+sup,0.040711659938097,2.8820793628692627,0.9965977668762207,1312.8845,68787692,19987,71961373,19919,813.4779300000009,141.13468744429912,141.37538682528864,0.0408392958343029,19105.52207,pos~maybe,ALL+sup:maybe,138.22272631517583,2.9119611291232843,0.2820936695446813,0.9774686401800796,3.444130563029888,61.689792530709695,62.091437279877475,5.615129499382824,0.2918506589421368
ALL+sup:NEG~quite,quite,neg,ALL+sup,0.0357818529009819,0.8729531168937683,0.07939276844263077,24224.639758,3173681,988755,71961373,78500,34893.37013,280.178514522438,994.3616042466643,0.44450151920318604,43606.62987,neg~quite,ALL+sup:quite,208.82200523412277,71.35650928831521,0.03442414131077533,0.338295092236603,0.3919472851012576,179.6303751007541,414.56901823669,24.658723234341096,0.12167690241269155
ALL+sup:POS~plain,plain,pos,ALL+sup,0.03548423573374748,1.937359094619751,0.9913667440414429,1332.973183,68787692,30232,71961373,29971,1072.3086900000017,173.12134472675518,173.87351724745204,0.03577820956707001,28898.69131,pos~plain,ALL+sup:plain,169.99615086818878,3.125193858566405,0.2581034497729182,0.9533054372111969,3.18969928963007,78.4007424665803,79.52369120687946,6.821494247773664,0.27601321662938333
ALL+sup:POS~utterly,utterly,pos,ALL+sup,0.0334770493209362,1.8340307474136353,0.9893370270729065,3044.157129,68787692,80559,71961373,79700,2693.858389999994,282.3118842698621,283.8291739761788,0.03379997983574867,77006.14161,pos~utterly,ALL+sup:utterly,277.499804702634,4.812079567228125,0.2051279293668517,0.9005187513669739,1.720874730008885,102.57360702329537,105.33587659743232,6.518373734406658,0.24068197131868493
NEQ+sup:NEG~soon,soon,neg,NEQ+sup,0.0328509695827961,0.0,0.5328466892242432,3.550461,3173681,822,6347362,438,27.0,20.92844953645635,28.6705423736629,0.06164383515715599,411.0,neg~soon,NEQ+sup:soon,20.273134932713294,0.6553146037430544,0.026656123480324805,0.3310763462454261,0.0,12.400716441331882,34.48429965751512,0.48797315847604517,0.08117473740130662
NEQ+mir:POS~quite,quite,pos,NEQ+mir,0.0324538023,0.059372779665632966,0.5317109697,55.0128118,291735,13355,583470,7101,423.5,84.26743143112884,115.56383517346592,0.05963948739614139,6677.5,pos~quite,NEQ+mir:quite,81.71597151108222,2.551459920046625,-0.03442414131077533,0.6617048947248809,-0.3919472851012538,357.1051146079734,414.56901823668994,-13.456777316129411,-0.09701184928902475
ALL+mir:POS~previously,previously,pos,ALL+mir,0.030240941792726517,0.0,0.8566392660140991,5.6963489,1388898,851,1680633,729,25.722009658813477,27.0,29.171904291629644,0.03528396412730217,703.27799,pos~previously,ALL+mir:previously,26.519388944694786,0.4806110553052143,0.06380498856079689,0.759336847959552,0.27645987272262573,93.12957833164472,99.49782326621605,2.5225856311434973,0.0986565828871201
ALL+sup:POS~otherwise,otherwise,pos,ALL+sup,0.028203893452882767,1.307206392288208,0.9840651154518127,2285.18796,68787692,92376,71961373,90904,2602.018379999994,301.50290214191966,303.93420340593457,0.028623804450035095,88301.98162,pos~otherwise,ALL+sup:otherwise,297.1564934844938,4.3464086574258545,0.2268390967106252,0.9218920433327149,2.671246086623915,121.3019307369201,124.75011383538575,8.398271658813247,0.251293827494546
ALL+sup:POS~absolutely,absolutely,pos,ALL+sup,0.02743845246732235,1.3279701471328735,0.9832102060317993,7596.243006,68787692,329546,71961373,324013,9000.823289999971,569.2213980517598,574.0609723714024,0.02777920477092266,315012.17671,pos~absolutely,ALL+sup:absolutely,561.2594557867155,7.961942265044286,0.12629321762689966,0.8214688331678603,0.9895041151893411,199.03142305720036,208.2415658387122,9.12876017131556,0.17029586152693976
ALL+sup:POS~very,very,pos,ALL+sup,0.026969918981194496,1.115828275680542,0.9794118404388428,167025.681126,68787692,9220012,71961373,9030189,216803.1618499998,3005.0272877296807,3036.4472661319182,0.024008706212043762,8813385.83815,pos~very,ALL+sup:very,2968.7347200701515,36.29256765952914,0.17652278793857062,0.8559287360944932,1.54083896407181,1065.2928979672306,1114.5786055545277,50.10260939487691,0.20179616414227358
ALL+sup:POS~perfectly,perfectly,pos,ALL+sup,0.025452949106693268,1.1358107328414917,0.9812899231910706,3316.590999,68787692,170924,71961373,167726,4340.1865099999995,409.54364846741305,413.42955869168327,0.025876646861433983,163385.81349,pos~perfectly,ALL+sup:perfectly,404.21011057369657,5.333537893716482,0.12917692430241376,0.8245115958920456,0.9317907426511661,145.83694187902898,152.99529688046727,6.579165385328143,0.17396110806214482
ALL+mir:POS~quite,quite,pos,ALL+mir,0.019302183762192726,0.09860056638717651,0.8452516198158264,105.4680467,1388898,40414,1680633,34160,761.3200073242188,184.82424083436675,201.03233570746772,0.022286884486675262,33398.680004,pos~quite,ALL+mir:quite,182.7530574409085,2.0711833934582558,-0.03442414131077533,0.6617048947248809,-0.3919472851012538,357.1051146079734,414.56901823668994,-13.456777316129411,-0.09701184928902475
ALL+sup:POS~previously,previously,pos,ALL+sup,0.017387377098202705,0.5747268795967102,0.9732661843299866,639.070547,68787692,77056,71961373,74996,1338.3671100000065,273.85397568777415,277.58962516635955,0.017845846712589264,73657.63289,pos~previously,ALL+sup:previously,271.3993973648431,2.45457832293107,0.06380498856079689,0.759336847959552,0.27645987272262573,93.12957833164472,99.49782326621605,2.5225856311434973,0.0986565828871201
ALL+sup:POS~especially,especially,pos,ALL+sup,0.01415511965751648,0.4997996985912323,0.9699812531471252,1922.099162,68787692,362540,71961373,351657,5105.943259999971,593.0067453241995,602.1129462152429,0.014519669115543365,346551.05674,pos~especially,ALL+sup:especially,588.6858727199083,4.320872604291253,-0.09534885393986187,0.6004731750259582,-0.446769129628203,197.5840299462065,218.5611476071715,-0.8491873361665716,-0.3011785764247179
ALL+mir:NEG~soon,soon,neg,ALL+mir,0.013914281502366066,0.0,0.1875,0.1057772,291735,80,1680633,15,1.1130900382995605,3.872983346207417,8.94427190999916,0.07420600205659866,13.88691,neg~soon,ALL+mir:soon,3.726514457237487,0.14646888896993016,0.026656123480324805,0.3310763462454261,0.0,12.400716441331882,34.48429965751512,0.48797315847604517,0.08117473740130662
ALL+sup:NEG~ever,ever,neg,ALL+sup,0.009363430552184582,0.18492627143859863,0.053451552987098694,216.399502,3173681,110979,71961373,5932,1037.5416400000004,77.01947805587882,333.1351077265799,0.17490586638450623,4894.45836,neg~ever,ALL+sup:ever,69.96040565920126,7.059072396677564,0.3272151745664905,0.630039088175153,2.827454350765718,72.82081595653494,144.3523232048385,17.30508152696224,0.3918707782842091
ALL+sup:POS~downright,downright,pos,ALL+sup,0.007264298852533102,0.07634200155735016,0.9631571769714355,59.509788,68787692,45002,71961373,43344,326.70354999999836,208.19221887476968,212.13674834879504,0.007537457160651684,43017.29645,pos~downright,ALL+sup:downright,207.40611478449713,0.7861040902725449,0.17317210085447096,0.8684200041922883,1.9655544698469218,88.15055498703198,93.25247456243602,4.391519711994248,0.186110427910481
ALL+sup:NEG~soon,soon,neg,ALL+sup,0.004301116336137056,0.0,0.048403140157461166,3.852989,3173681,9049,71961373,438,38.91591,20.92844953645635,95.12623192369179,0.08884911239147186,399.08409,neg~soon,ALL+sup:soon,19.977089127297802,0.9513604091585464,0.026656123480324805,0.3310763462454261,0.0,12.400716441331882,34.48429965751512,0.48797315847604517,0.08117473740130662
ALL+sup:POS~soon,soon,pos,ALL+sup,-0.004301116336137056,0.0,0.9515968561172485,-3.852989,68787692,9049,71961373,8611,-38.91590999999971,92.79547402756236,95.12623192369179,-0.004519325215369463,8649.91591,pos~soon,ALL+sup:soon,93.004924116952,-0.20945008938963383,-0.026656123480324805,0.6689236453726708,0.0,30.979437833316023,34.48429965751512,-0.2913844911420389,-0.05423907155636698
ALL+sup:NEG~downright,downright,neg,ALL+sup,-0.007264298852533102,-0.07634200155735016,0.03684280812740326,-59.509788,3173681,45002,71961373,1658,-326.70354999999995,40.718546143004666,212.13674834879504,-0.19704677164554596,1984.70355,neg~downright,ALL+sup:downright,44.550011784510225,-3.8314656415055595,-0.17317210085447096,0.13157999732111098,-1.9655544698468908,23.051855475069583,93.25247456243603,-11.535288762687706,-0.5742164570838213
ALL+sup:POS~ever,ever,pos,ALL+sup,-0.009363430552184582,-0.18492627143859863,0.9465484619140625,-216.399502,68787692,110979,71961373,105047,-1037.5416399999958,324.1095493810696,333.1351077265799,-0.00987692829221487,106084.54164,pos~ever,ALL+sup:ever,325.7062198362199,-1.5966704551502744,-0.3272151745664905,0.3699609136874922,-2.827454350765696,105.16612829421739,144.3523232048385,-23.0276648148145,-0.5282725670840591
ALL+mir:POS~soon,soon,pos,ALL+mir,-0.013914281502366066,0.0,0.8125,-0.1057772,1388898,80,1680633,65,-1.1130900382995605,8.06225774829855,8.94427190999916,-0.017124461010098457,66.11309,pos~soon,ALL+mir:soon,8.130995633992187,-0.06873788569363803,-0.026656123480324805,0.6689236453726708,0.0,30.979437833316023,34.48429965751512,-0.2913844911420389,-0.05423907155636698
ALL+sup:NEG~especially,especially,neg,ALL+sup,-0.01415511965751648,-0.4997996985912323,0.030018756166100502,-1922.099162,3173681,362540,71961373,10883,-5105.94326,104.32161808561061,602.1129462152429,-0.4691668748855591,15988.94326,neg~especially,ALL+sup:especially,126.4473932511066,-22.125775165495995,0.09534885393986187,0.3995268273023482,0.4467691296282137,71.96611136314367,218.5611476071715,-3.2144054325729865,0.05085444338073619
ALL+sup:NEG~previously,previously,neg,ALL+sup,-0.017387377098202705,-0.5747268795967102,0.026733804494142532,-639.070547,3173681,77056,71961373,2060,-1338.3671100000001,45.387222871640866,277.58962516635955,-0.6496927738189697,3398.36711,neg~previously,ALL+sup:previously,58.295515350668275,-12.90829247902741,-0.06380498856079689,0.24066316042235117,-0.27645987272262573,28.21629194441406,99.49782326621605,-5.523406609333946,-0.3478683819536303
ALL+mir:NEG~quite,quite,neg,ALL+mir,-0.019302183762192726,-0.09860056638717651,0.1547483503818512,-105.4680467,291735,40414,1680633,6254,-761.3200073242188,79.08223567907018,201.03233570746772,-0.12173329293727875,7015.319996,neg~quite,ALL+mir:quite,83.75750710234874,-4.675271423278559,0.03442414131077533,0.338295092236603,0.3919472851012576,179.6303751007541,414.56901823669,24.658723234341096,0.12167690241269155
ALL+sup:NEG~perfectly,perfectly,neg,ALL+sup,-0.025452949106693268,-1.1358107328414917,0.018710069358348846,-3316.590999,3173681,170924,71961373,3198,-4340.18651,56.55086206239477,413.42955869168327,-1.0,7538.18651,neg~perfectly,ALL+sup:perfectly,86.82273037632484,-30.27186831393007,-0.12917692430241376,0.17548840224530926,-0.9317907426511525,37.275431031197385,152.99529688046727,-15.062546246681705,-0.8369271633801637
ALL+sup:NEG~very,very,neg,ALL+sup,-0.026969918981194496,-1.115828275680542,0.02058815024793148,-167025.681126,3173681,9220012,71961373,189823,-216803.16184999997,435.6868141222546,3036.4472661319182,-1.0,406626.16185,neg~very,ALL+sup:very,637.6724565558716,-201.985642433617,-0.17652278793857062,0.14407125505794244,-1.5408389640718076,265.050398068816,1114.5786055545277,-114.57821982639484,-0.8994049727916718
ALL+sup:NEG~absolutely,absolutely,neg,ALL+sup,-0.02743845246732235,-1.3279701471328735,0.016789766028523445,-7596.243006,3173681,329546,71961373,5533,-9000.82329,74.38413809408563,574.0609723714024,-1.0,14533.82329,neg~absolutely,ALL+sup:absolutely,120.55630754962596,-46.17216945554033,-0.12629321762689966,0.1785311486713494,-0.9895041151893302,48.864686576971565,208.24156583871223,-21.549744883189042,-0.7938775578223237
ALL+sup:NEG~otherwise,otherwise,neg,ALL+sup,-0.028203893452882767,-1.307206392288208,0.01593487523496151,-2285.18796,3173681,92376,71961373,1472,-2602.01838,38.36665218650175,303.93420340593457,-1.0,4074.01838,neg~otherwise,ALL+sup:otherwise,63.82803756970756,-25.46138538320581,-0.2268390967106252,0.07810795655086983,-2.671246086623889,22.423696442454805,124.75011383538575,-22.074704363595764,-0.9780910313129425
ALL+mir:NEG~previously,previously,neg,ALL+mir,-0.030240941792726517,0.0,0.14336074888706207,-5.6963489,291735,851,1680633,122,-25.722009658813477,11.045361017187261,29.171904291629644,-0.21083614230155945,147.72201,neg~previously,ALL+mir:previously,12.154094371856754,-1.1087333546694929,-0.06380498856079689,0.24066316042235117,-0.27645987272262573,28.21629194441406,99.49782326621605,-5.523406609333946,-0.3478683819536303
NEQ+mir:NEG~quite,quite,neg,NEQ+mir,-0.0324538023,-0.05937277966561786,0.4682890303,-55.0128118,291735,13355,583470,6254,-423.5,79.08223567907018,115.56383517346592,-0.06771666133674448,6677.5,neg~quite,NEQ+mir:quite,81.71597151108222,-2.633735832012036,0.03442414131077533,0.338295092236603,0.3919472851012576,179.6303751007541,414.56901823669,24.658723234341096,0.12167690241269155
NEQ+sup:POS~soon,soon,pos,NEQ+sup,-0.0328509695827961,0.0,0.46715328097343445,-3.550461,3173681,822,6347362,384,-27.0,19.595917942265423,28.6705423736629,-0.0703125,411.0,pos~soon,NEQ+sup:soon,20.273134932713294,-0.6772169904478709,-0.026656123480324805,0.6689236453726708,0.0,30.979437833316023,34.48429965751512,-0.2913844911420389,-0.05423907155636698
ALL+sup:NEG~utterly,utterly,neg,ALL+sup,-0.0334770493209362,-1.8340307474136353,0.010662992484867573,-3044.157129,3173681,80559,71961373,859,-2693.85839,29.30870177950569,283.8291739761788,-1.0,3552.85839,neg~utterly,ALL+sup:utterly,59.6058586885551,-30.297156909049413,-0.2051279293668517,0.09948124979717934,-1.7208747300088623,19.264123118399286,105.33587659743233,-16.536742244770856,-1.0
ALL+sup:NEG~plain,plain,neg,ALL+sup,-0.03548423573374748,-1.937359094619751,0.008633236400783062,-1332.973183,3173681,30232,71961373,261,-1072.30869,16.15549442140351,173.87351724745204,-1.0,1333.30869,neg~plain,ALL+sup:plain,36.5144997227129,-20.359005301309388,-0.2581034497729182,0.04669456709617001,-3.189699289630034,10.139300023510586,79.52369120687946,-19.327930273722536,-1.0
ALL+sup:POS~quite,quite,pos,ALL+sup,-0.0357818529009819,-0.8729531168937683,0.9206072092056274,-24224.639758,68787692,988755,71961373,910255,-34893.370130000054,954.0728483716534,994.3616042466643,-0.03833362087607384,945148.37013,pos~quite,ALL+sup:quite,972.1874151263222,-18.114566754668772,-0.03442414131077533,0.6617048947248809,-0.3919472851012538,357.1051146079734,414.56901823668994,-13.456777316129411,-0.09701184928902475
ALL+sup:NEG~maybe,maybe,neg,ALL+sup,-0.040711659938097,-2.8820793628692627,0.003402211470529437,-1312.8845,3173681,19987,71961373,68,-813.47793,8.246211251235321,141.37538682528864,-1.0,881.47793,neg~maybe,ALL+sup:maybe,29.68969400313853,-21.44348275190321,-0.2820936695446813,0.02253135539613812,-3.4441305630298436,5.623105625617661,62.091437279877475,-16.965350637079204,-1.0
ALL+sup:NEG~slightly,slightly,neg,ALL+sup,-0.04166211187839508,-3.869586944580078,0.002657237695530057,-26190.985097,3173681,374449,71961373,995,-15519.16068,31.54362059117501,611.9223806987288,-1.0,16514.16068,neg~slightly,ALL+sup:slightly,128.50743433747326,-96.96381374629824,-0.27261636890200464,0.03269944871344705,-3.570920465698277,20.919625366081007,219.101112640356,-51.60674666478905,-1.0
ALL+sup:NEG~somewhat,somewhat,neg,ALL+sup,-0.04212426394224167,-4.114229202270508,0.002146050101146102,-20897.027717,3173681,286573,71961373,615,-12023.60384,24.79919353527449,535.3251348479725,-1.0,12638.60384,neg~somewhat,ALL+sup:somewhat,112.42154526602096,-87.62235173074646,-0.28809442517553957,0.0169231027583031,-4.215175521741444,14.399596767637245,187.507027457685,-46.79381919892799,-1.0
ALL+sup:NEG~definitely,definitely,neg,ALL+sup,-0.042210523039102554,-4.020119667053223,0.0019492177525535226,-7216.699666,3173681,97475,71961373,190,-4108.89735,13.784048752090222,312.2098653149833,-1.0,4298.89735,neg~definitely,ALL+sup:definitely,65.56597707652956,-51.78192832443934,-0.26868293631082657,0.03592825684652991,-3.118641854698225,9.441534132841504,109.17355207189738,-26.173590554728676,-1.0
ALL+sup:NEG~now,now,neg,ALL+sup,-0.04239018261432648,-4.285068035125732,0.0019674720242619514,-32096.488795,3173681,433043,71961373,852,-18246.30627,29.189039038652847,658.0600276570519,-1.0,19098.30627,neg~now,ALL+sup:now,138.19662177491895,-109.0075827362661,-0.25699339183424835,0.048196190658462354,-3.2742322682702945,20.879422064314692,227.81084190060974,-53.088400669253204,-1.0
ALL+sup:NEG~sometimes,sometimes,neg,ALL+sup,-0.04285722225904465,-4.5713629722595215,0.0013299743877723813,-11113.348389,3173681,142108,71961373,189,-6078.32705,13.74772708486752,376.97214751225323,-1.0,6267.32705,neg~sometimes,ALL+sup:sometimes,79.16645154356736,-65.41872445869984,-0.2858545639841135,0.018806412362177734,-3.718809978917852,8.53217593761146,128.34629161731954,-32.696080475467205,-1.0
ALL+sup:NEG~rather,rather,neg,ALL+sup,-0.0429682731628418,-4.7475266456604,0.001350492937490344,-28312.348648,3173681,362090,71961373,489,-15480.09711,22.11334438749598,601.7391461422466,-1.0,15969.09711,neg~rather,ALL+sup:rather,126.36889296816682,-104.25554858067083,-0.292542062091378,0.012841357917648948,-4.699601595314399,13.88509931849418,216.72219828441274,-57.925488068869754,-1.0
ALL+sup:NEG~largely,largely,neg,ALL+sup,-0.04313773289322853,-4.881976127624512,0.0010686105815693736,-13872.592898,3173681,173122,71961373,185,-7450.12394,13.601470508735444,416.0793193611045,-1.0,7635.12394,neg~largely,ALL+sup:largely,87.37919626547271,-73.77772575673727,-0.28459196256288616,0.02007570092372632,-3.6601413236293485,8.381874084451912,138.02209416468963,-35.27383441997838,-1.0
ALL+sup:NEG~fairly,fairly,neg,ALL+sup,-0.0432017557322979,-4.985734939575195,0.0011236106511205435,-29631.190447,3173681,371125,71961373,417,-15950.56376,20.42057785666214,609.2002954693965,-1.0,16367.56376,neg~fairly,ALL+sup:fairly,127.93577982722425,-107.51520197056212,-0.2930079838849387,0.0121955841073116,-4.666187211105584,12.659778671114246,213.0840182160396,-56.829626992494035,-1.0
