space_key,key,l2,f,exp_f,G2,odds_r_disc,dP1,dP2,P1,P2,f1,f2,N,Fyy(Of),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),exp_12,exp_21,exp_22,t,dice,MI,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexp_f,unexp_r,LRC,LRC_01,LRC_05,LRC_nc,LRC_dv,f_sqrt,f1_sqrt,f2_sqrt,l1,space,space_l2,approx_meth,dataset,pos_sample,polarity,polar_l2,tpm_f,tpm_exp_f,tpm_f1,tpm_f2,tpm_unexp_f,exp_f_sqrt,N_sqrt,tpm_f_sqrt,tpm_f1_sqrt,tpm_f2_sqrt,tpm_exp_f_sqrt,tpm_unexp_f_sqrt,unexp_f_sqrt,f_m,exp_f_m,G2m,dP1m,dP2m,P1m,P2m,f1_m,f2_m,unexp_f_m,unexp_r_m,LRCm,LRC_01_m,LRC_05_m,LRC_nc_m,LRC_dv_m,f_sqrt_m,f1_sqrt_m,f2_sqrt_m,tpm_f_m,tpm_exp_f_m,tpm_f1_m,tpm_f2_m,tpm_unexp_f_m,exp_f_sqrt_m,tpm_f_sqrt_m,tpm_f1_sqrt_m,tpm_f2_sqrt_m,tpm_exp_f_sqrt_m,tpm_unexp_f_sqrt_m,unexp_f_sqrt_m,top,top_blind,top_polar
NEQ+mir:NEG~fair,NEG~fair,fair,169,136.5,15.6330776,0.2101502202,0.11910334636,0.00022280494,0.61904761905,0.00057929285,291735,273,583470,169,291566,104,291631,291735,291735,273,583197,291598.5,136.5,291598.5,2.5,0.001157503,0.092754053,0.00022280494,0.11910334636,0.11910334636,0.05966307565,32.5,0.19230769230769232,0.0,0.0,0.0,0.10522786497401151,0.0,13.0,540.1249855357554,16.522711641858304,NEGMIR,NEQ+mir,NEQ+mir:fair,present(+),mirror,NEQ,neg,neg~fair,289.6464274084357,233.94519169794506,500000.00000171387,467.8903816820059,55.701235710490664,11.683321445547923,763.8520799212371,17.019001951008637,707.1067811877595,21.63077395013886,15.295266970469822,1.723734980538815,1.3166785544520767,2684.5,1432.472876475,1404.605021075,0.13389710160499999,0.0006529322175,0.43821823931750004,0.0011088844250000001,1732708.0,13173.25,1252.027123525,0.3778644653846154,0.6926560697124821,0.7133416919557324,0.7286787492804356,0.8378693936000698,0.6967387087626645,42.55551275463989,1160.803897441535,84.16073512029979,320.42568582006146,219.4184495967863,304422.2360096657,639.8436280314588,101.00723622327514,31.418593467628114,16.042452665846174,510.2141636030363,24.720446485310667,12.997346021081318,3.045106644764856,11.136919287011779,polar,False,True
NEQ+sup:NEG~happy,NEG~happy,happy,29072,23565.5,2616.5803,0.2082949789,0.11770794653,0.003470103,0.61683393096,0.0091603409,3173681,47131,6347362,29072,3144609,18059,3155622,3173681,3173681,47131,6300231,3150115.5,23565.5,3150115.5,32.295215628,0.01805259,0.091198251,0.003470103,0.11770794653,0.11770794653,0.060589024765,5506.5,0.18940905338470004,0.6086761758921939,0.6141774519198723,0.6182691287001407,0.6419177804467904,0.6096791039958422,170.5051318875769,1781.4828093473145,217.09675262426197,NEGATED,NEQ+sup,NEQ+sup:happy,absent(-),super,NEQ,neg,neg~happy,4580.170470976762,3712.644717758338,500000.00000015757,7425.289435359131,867.5257532184237,153.51058595419406,2519.3971501134947,67.67695672070931,707.106781186659,86.17011915599937,60.931475591506384,6.745481129202929,16.994545933382852,16253.5,11790.0600385,2245.043110775,0.0888413491425,0.004090887925,0.39254187667249996,0.01046736245,1732708.0,121624.0,4463.4399615,0.2708740763906547,0.5838840745385188,0.5933086160268266,0.6003366997647736,0.6368612619612705,0.5855656654841352,114.55700246797366,1160.803897441535,263.67615963753894,3228.807471791394,2513.06472252341,304422.2360096657,7638.223642613286,715.7427492679842,97.50699153482272,52.428455658653405,510.2141636030363,87.08519676498528,45.64684726060417,6.781608398049238,17.05001093315094,polar,False,True
ALL+sup:NEG~comparable,NEG~comparable,comparable,1968,538.13948,2427.5104,0.62022096158,0.11720235,0.00047132351,0.16128504,0.00062010013,3173681,12202,71961373,1968,3171713,10234,68777458,3173681,68787692,12202,71949171,3173142.860523951,11663.860523951,68776028.13947605,32.231545406,0.00123545,0.563130243,0.00047132351,0.11720235,0.11720235,0.058836836755,1429.86052,0.7265551422764227,1.8425614237576844,1.8567377820179876,1.8672007222976488,1.9410740994049995,1.846192972431215,44.36214602563767,1781.4828093473145,110.46266337545913,NEGATED,ALL+sup,ALL+sup:comparable,absent(-),super,ALL,neg,neg~comparable,27.348005172163685,7.478171393422413,44102.563190407716,169.56319053278764,19.86983377874127,23.197833519533674,8483.004951077182,5.229532022290684,210.00610274562908,13.021643157942382,2.7346245434103773,2.4949074788803065,21.164312506103997,1043.5,471.35431325,887.957668775,0.2364072894525,0.000380238225,0.54076669578,0.00051400228,1732708.0,3770.0,572.14568675,0.5122295430843069,1.1508831732095417,1.206147134901424,1.247411401225352,1.4595243892542193,1.1606158231897943,27.63542907013669,1160.803897441535,47.26552626517994,153.0392359595923,90.22821500392821,304422.2360096657,246.3961414443539,62.811020955664105,18.476717686516924,11.38340592280948,510.2141636030363,15.454206768770241,8.370524581236957,3.0128813415725224,9.158711383619769,blind,True,False
NEQ+sup:NEG~cheap,NEG~cheap,cheap,4040,3296.5,338.63296,0.19950294528,0.11288837796,0.0004685411,0.61277112089,0.0012729698,3173681,6593,6347362,4040,3169641,2553,3171128,3173681,3173681,6593,6340769,3170384.5,3296.5,3170384.5,11.697425565,0.002540662,0.088328285,0.0004685411,0.11288837796,0.11288837796,0.056678459529999996,743.5,0.18403465346534653,0.4537142611670648,0.46831406070408355,0.4791760044156077,0.5420095516667751,0.45637557865470546,63.56099432828282,1781.4828093473145,81.19729059519166,NEGATED,NEQ+sup,NEQ+sup:cheap,absent(-),super,NEQ,neg,neg~cheap,636.4848894706178,519.3496134299572,500000.00000015757,1038.6992267023686,117.13527604066053,57.4151547938347,2519.3971501134947,25.22865215326847,707.106781186659,32.22885704927137,22.78924337115994,2.4394087821085293,6.145839534448115,2134.5,1630.1414620500002,241.77575639999998,0.001418488754999999,7.179211499999997e-05,0.30583854898499996,0.001028964375,1732708.0,17207.25,504.35853795,-0.001553602492541828,0.23957985651970198,0.24556242443478304,0.2500001291571805,0.21651838676819293,0.24084263903886852,39.34687013935219,1160.803897441535,97.83911721138169,305.3409454510477,303.1683452328155,304422.23600966565,965.5535889314766,2.1726002182321977,35.725273767566165,16.05136505963309,510.2141636030363,31.042881493392184,16.02481238828635,0.02655267134673922,3.621596371786024,both,True,True
ALL+mir:POS~opposite,POS~opposite,opposite,262,230.5693997,31.3721929,0.4984666544,0.11267318595,0.0001303667,0.93906810036,0.00018863876,1388898,279,1680633,262,1388636,17,291718,1388898,291735,279,1680354,1388667.430600256,48.430600256,291686.569399744,1.941788969,0.000377202,0.055499622,0.0001303667,0.11267318595,0.11267318595,0.056401776325,31.43060030000001,0.11996412328244278,0.0,0.07432751945382933,0.15496367927619648,0.5909702392576176,0.0,16.186414056238647,1178.5151674883102,16.703293088490067,POSMIR,ALL+mir,ALL+mir:opposite,present(+),mirror,ALL,pos,pos~opposite,155.89364304996988,137.19199890755445,826413.6191548066,166.008879392467,18.701644142415432,15.184511836078235,1296.3923017358595,12.485737585339917,909.0729449031065,12.88444330937379,11.712898825976191,0.7728387593637258,1.001902220160412,2204.0,2174.354399925,15.79245385,0.1037765660625,7.3755645e-05,0.7993402025249999,0.00015393650499999999,18410501.5,2374.5,29.645600074999912,0.131720461793274,0.0,0.018581879863457332,0.03874091981904912,0.26500621831279325,0.0,33.2288089508284,2948.489384983902,35.86067655598919,105.84401751284989,91.7194720763495,695577.7639915745,129.5436451552717,14.124545436500382,32.42324525906805,10.133579894298048,825.2466455891488,11.342579347656516,9.404500663890627,0.7290792304074205,0.805563691760357,blind,True,False
NEQ+mir:NEG~famous,NEG~famous,famous,362,295.5,30.2188695,0.1987235133,0.11263523945,0.00045589319,0.61252115059,0.0012408521,291735,591,583470,362,291373,229,291506,291735,291735,591,582879,291439.5,295.5,291439.5,3.495162403,0.002476687,0.088151085,0.00045589319,0.11263523945,0.11263523945,0.05654556632,66.5,0.18370165745856354,0.0,0.044877286933590235,0.08245876669001856,0.2581212200072744,0.0022451145925263542,19.026297590440446,540.1249855357554,24.310491562286437,NEGMIR,NEQ+mir,NEQ+mir:famous,present(+),mirror,NEQ,neg,neg~famous,620.426073319965,506.45277563542254,500000.00000171387,1012.9055495569609,113.97329768454244,17.190113437671084,763.8520799212371,24.908353484724056,707.1067811877595,31.826177111883243,22.504505674096077,2.4038478106279797,1.8361841527693628,2040.5,4309.8004717250005,-2025.0821658,-0.012909297722500004,-0.0007571019725000001,0.29161228280999996,0.00120633875,1732708.0,59534.0,-2269.300471725,-0.33005406358885386,-0.5733914471386574,-0.5574539366279402,-0.5445542805546717,-0.4876457318337879,-0.5720324578349554,40.00495097219888,1160.803897441535,162.53636509141603,368.3535773229718,467.4036785644126,304422.23600966565,1770.558211982353,-99.05010124144083,53.65433505157828,17.744811269848807,510.2141636030363,40.60292127246874,19.74230264234636,-1.9974913724975516,-13.649384079379407,polar,False,True
ALL+mir:POS~unexpected,POS~unexpected,unexpected,1705,1509.8576822,181.542202,0.4663862153,0.10692648386,0.00080940421,0.93322386426,0.0012275919,1388898,1827,1680633,1705,1387193,122,291613,1388898,291735,1827,1678806,1387388.142317805,317.142317805,291417.857682195,4.725951576,0.002451959,0.05278837,0.00080940421,0.10692648386,0.10692648386,0.053867944035000004,195.1423178,0.11445297231671554,0.8423660622152551,0.8910384130003283,0.9276516163852382,1.1204134927575031,0.8516932362308118,41.291645644125154,1178.5151674883102,42.74342054632502,POSMIR,ALL+mir,ALL+mir:unexpected,present(+),mirror,ALL,pos,pos~unexpected,1014.4987043572274,898.386312300187,826413.6191548066,1087.0904004622068,116.11239205704044,38.85688719133328,1296.3923017358595,31.85119627827544,909.0729449031065,32.97105397863719,29.973093138683353,1.8781031395920884,2.4347584527918755,7718.5,8073.83842055,-227.012414125,0.03921968589,0.00021436017749999997,0.734745725425,0.0008124345275,18410501.5,9014.0,-355.3384205499998,-0.012834694601210131,0.037641251440612034,0.05667810273724497,0.07105825475789584,0.1346881993647209,0.040536844265798955,65.50148056472746,2948.4893849839023,74.77403441721566,551.9875394379227,500.3202805808523,695577.7639915744,728.2315724590192,51.66725885707041,66.74590200257025,22.583116554413035,825.2466455891488,26.576249088473297,21.837942115643425,0.7451744387696118,-1.2444214378427887,polar,False,True
ALL+sup:NEG~easy,NEG~easy,easy,86698,25493.09,98128.27,0.59148955124,0.10674075,0.020174914,0.1499859,0.027317805,3173681,578041,71961373,86698,3086983,491343,68296349,3173681,68787692,578041,71383332,3148187.910270862,552547.910270862,68235144.08972915,207.865170598,0.04621771,0.531586604,0.020174914,0.10674075,0.10674075,0.06345783199999999,61204.91,0.7059552700177628,1.9033263600626127,1.9053889334866296,1.9069137899677586,1.9177419345894644,1.9038543475277978,294.44524108906904,1781.4828093473145,760.2900762209118,NEGATED,ALL+sup,ALL+sup:easy,absent(-),super,ALL,neg,neg~easy,1204.7852394506147,354.26075043065117,44102.563190407716,8032.656630953943,850.5244890199635,159.66555671152122,8483.004951077182,34.710016413862654,210.00610274562908,89.62508929398031,18.821815811197684,15.88820060266497,134.77968437754782,45877.5,21843.533640675,35124.936981925006,0.1612043751925,0.01386513885,0.463375383785,0.022326015000000005,1732708.0,178502.25,24033.966359325,0.4131470256658327,1.2773384068097635,1.2849490142430937,1.2906268228211264,1.3198261217152354,1.2786792528721955,182.77891393965658,1160.803897441535,329.1523795700583,6634.946382440929,4417.095447450418,304422.23600966565,12480.896342572603,2217.850934990511,128.3312115944959,74.8832175762376,510.2141636030363,110.6766523607424,59.46271317017376,15.42050440606384,54.44770234516069,polar,False,True
NEQ+mir:POS~difficult,POS~difficult,difficult,2961,2445.5,220.8059927,0.1873897138,0.10628864518,0.0035340292,0.60539766919,0.010149622,291735,4891,583470,2961,288774,1930,289805,291735,291735,4891,578579,289289.5,2445.5,289289.5,9.473478328,0.019964534,0.08307074,0.0035340292,0.10628864518,0.10628864518,0.05491133719,515.5,0.17409658899020602,0.38602918378621265,0.4036479918903299,0.4168303925237979,0.4783985113518764,0.388692233866269,54.415071441651165,540.1249855357554,69.93568473962345,POSMIR,NEQ+mir,NEQ+mir:difficult,present(+),mirror,NEQ,pos,pos~difficult,5074.8110459835125,4191.303753406345,500000.00000171387,8382.607505098807,883.5072925771674,49.45199692631229,763.8520799212371,71.23770803432346,707.1067811877595,91.55658089454197,64.74027921940363,6.497428814919829,4.9630745153388744,187258.5,185882.58070674998,234.187482025,0.046293544395,0.00218409894,0.7414603237774999,0.010120747250000001,18410501.5,202914.0,1375.91929325,0.07001496552183652,0.23523757599070005,0.24514585551393817,0.25254441194937266,0.29087668965643265,0.2370017765171611,297.09483443298075,2948.489384983902,324.48718457558994,7038.77235511541,6631.451952911214,695577.7639915745,9412.100827263415,407.32040220419617,293.580617829699,83.017213465856,825.2466455891488,96.95765110433364,80.27526824260559,2.7419452232504185,3.514216603281735,polar,False,True
ALL+mir:NEG~fair,NEG~fair,fair,169,105.7141059,40.3352067,0.2630190698,0.10395539388,0.00026249493,0.27750410509,0.00057929285,291735,609,1680633,169,291566,440,1388458,291735,1388898,609,1680024,291629.285894065,503.285894065,1388394.714105935,4.868145697,0.001156172,0.203753763,0.00026249493,0.10395539388,0.10395539388,0.052108944404999996,63.28589409999999,0.3744727461538461,0.10242341053117246,0.16126435264776706,0.20486603839439407,0.4255591724684164,0.11377803360388389,13.0,540.1249855357554,24.677925358506133,NEGMIR,ALL+mir,ALL+mir:fair,present(+),mirror,ALL,neg,neg~fair,100.5573501174855,62.901363295853415,173586.3808463835,362.36346721741154,37.655986821632084,10.281736521619294,1296.3923017358595,10.027828783813847,416.63698929209767,19.03584690045104,7.9310379708997365,2.0967908129141106,2.718263478380706,2684.5,1432.472876475,1404.605021075,0.13389710160499999,0.0006529322175,0.43821823931750004,0.0011088844250000001,1732708.0,13173.25,1252.027123525,0.3778644653846154,0.6926560697124821,0.7133416919557324,0.7286787492804356,0.8378693936000698,0.6967387087626645,42.55551275463989,1160.803897441535,84.16073512029979,320.42568582006146,219.4184495967863,304422.2360096657,639.8436280314588,101.00723622327514,31.418593467628114,16.042452665846174,510.2141636030363,24.720446485310667,12.997346021081318,3.045106644764856,11.136919287011779,polar,False,True
NEQ+mir:NEG~great,NEG~great,great,1293,1073.5,90.7306231,0.1807103008,0.10261326468,0.0015047903,0.60223567769,0.0044321045,291735,2147,583470,1293,290442,854,290881,291735,291735,2147,581323,290661.5,1073.5,290661.5,6.104291468,0.00879945,0.080796476,0.0015047903,0.10261326468,0.10261326468,0.05205902749,219.5,0.1697602474864656,0.24976179990103986,0.27623166114258646,0.2960383384517039,0.3885747807178519,0.2537625037478008,35.958309192730404,540.1249855357554,46.33573135281238,NEGMIR,NEQ+mir,NEQ+mir:great,present(+),mirror,NEQ,neg,neg~great,2216.05224090356,1839.8546643357845,500000.00000171387,3679.7093269576844,376.1975765677753,32.76430985081175,763.8520799212371,47.074964056317235,707.1067811877595,60.66060770349803,42.893527068029556,4.181436988287679,3.193999341918655,17054.0,9576.3589294,7633.894171125,0.11232465258749999,0.0038985764249999996,0.41613642198,0.007385916750000001,1732708.0,89862.0,7477.641070600001,0.33104924802816044,0.7855421929688268,0.7993852898332217,0.8097097673996247,0.8622830257610172,0.7879704359657954,108.55370952212787,1160.803897441535,221.8447015757366,2152.819504189146,1546.0107917018393,304422.23600966565,4597.487932680703,606.8087124873068,82.70226183616884,42.01707533642317,510.2141636030363,66.96782300306978,35.087062739867235,6.930012596555934,25.85144768595905,polar,False,True
NEQ+sup:NEG~shocking,NEG~shocking,shocking,2302,1912.0,160.31836,0.17974913905,0.10204892759,0.00024577139,0.6019874477,0.0007253407,3173681,3824,6347362,2302,3171379,1522,3172159,3173681,3173681,3824,6343538,3171769.0,1912.0,3171769.0,8.128528773,0.001448936,0.080617431,0.00024577139,0.10204892759,0.10204892759,0.05114734949,390.0,0.16941789748045177,0.32454714942556756,0.3436037078957729,0.3577816099572157,0.43980464747243164,0.328020846135115,47.97916214358062,1781.4828093473145,61.83849933496123,NEGATED,NEQ+sup,NEQ+sup:shocking,absent(-),super,NEQ,neg,neg~shocking,362.67035045425166,301.22750222848487,500000.00000015757,602.4550042994239,61.442848225766795,43.726422218150894,2519.3971501134947,19.043905861305124,707.106781186659,24.54495883678406,17.355906839704023,1.687999021601101,4.252739925429729,1308.0,991.561369775,136.186258175,0.0607208100525,0.0002614985775,0.36509816433,0.0009008299999999999,1732708.0,10135.25,316.438630225,0.21032215530935439,0.18884344436642142,0.196724360375797,0.202568763123887,0.269336827200639,0.190510354043197,32.849603645124986,1160.803897441535,77.35593086410115,279.91343335415104,235.06678103157054,304422.2360096657,718.6635075583844,44.846652322580475,28.79278835799845,15.391706601553349,510.2141636030363,26.580168959768663,13.949130155466245,1.4425764460871007,4.056815287126536,polar,False,True
ALL+mir:POS~equal,POS~equal,equal,1147,1021.4472333,109.3817345,0.4304747224,0.10165466898,0.0005207632,0.92799352751,0.00082583458,1388898,1236,1680633,1147,1387751,89,291646,1388898,291735,1236,1679397,1387876.552766726,214.552766725,291520.447233275,3.707187725,0.001650201,0.050347481,0.0005207632,0.10165466898,0.10165466898,0.05108771609,125.5527667,0.10946187157802965,0.6093151961175209,0.6653172187878054,0.70748836902421,0.9301711498944651,0.620041840007882,33.8673884437522,1178.5151674883102,35.156791662493895,POSMIR,ALL+mir,ALL+mir:equal,present(+),mirror,ALL,pos,pos~equal,682.4809467623212,607.7753050785032,826413.6191548066,735.4371840848063,74.70564168381804,31.960088130354084,1296.3923017358595,26.124336293240468,909.0729449031065,27.118945113790954,24.653099299652023,1.4712369935884446,1.907300313398114,9357.75,9263.493558325,48.8046415,0.08843052041749999,0.000278486092,0.78395451287,0.0006621414175000001,18410501.5,10135.75,94.25644167499954,0.11609649750283678,0.2718450697262602,0.3032904754618811,0.3269265244939918,0.4442809345659985,0.2771596504624,68.69821697846272,2948.489384983902,74.5187992066307,455.5584148060538,401.8202224529965,695577.7639915745,569.807790436073,53.73819235305724,67.29021537119374,21.02148661736698,825.2466455891488,23.783268841506047,19.69812155583842,1.323365061528559,1.4080016072689894,blind,True,False
NEQ+mir:POS~perpendicular,POS~perpendicular,perpendicular,3,2.5,0.2013568,0.1461295243,0.10000085695,3.4277684e-06,0.6,1.0283305e-05,291735,5,583470,3,291732,2,291733,291735,291735,5,583465,291732.5,2.5,291732.5,0.288675135,2.0566e-05,0.079181246,3.4277684e-06,0.10000085695,0.10000085695,0.050002142359199996,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,540.1249855357554,2.23606797749979,POSMIR,NEQ+mir,NEQ+mir:perpendicular,present(+),mirror,NEQ,pos,pos~perpendicular,5.1416542410063935,4.28471215315269,500000.00000171387,8.569422592421205,0.8569420878537031,1.5811388300841898,763.8520799212371,2.2675216076162084,707.1067811877595,2.9273576126638856,2.0699546258680868,0.1975669817481216,0.15091197748468743,313.5,309.51098970000004,0.96848377,0.052505113055,3.595170975e-06,0.74808231194,1.379740725e-05,18410501.5,336.0,3.9890102999999817,0.07841708822212427,0.0,0.0,0.0,0.0,0.0,11.819746347325887,2948.489384983902,12.80736522588409,9.860950389866503,9.296689024624964,695577.7639915745,12.858402098203964,0.56426136524154,11.646851262127523,3.0710964844231077,825.2466455891488,3.5569399064781027,2.9643571808269353,0.10673930359617212,0.17289508519836455,blind,True,False
