        l1  l2                       f         E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff        f1       f2         N  
COMPLEMENT  several               8136     7861.78               403                  803                174    2061        914          395          705                 174                2062                 394                1317            705             405.42                405.42               0.955   0.0002        3.04         0.034       0.00009                0.996              0.00010                0.034              0.00000          274.22  80132539     8171  83284343  
COMPLEMENT  unfolding             3704     3579.22               722                 1420                178    3333       1290          396         1179                 175                3335                 395                1766           1179             184.28                184.28               0.946   0.0001        2.05         0.034       0.00004                0.996              0.00005                0.034              0.00000          124.78  80132539     3720  83284343  
COMPLEMENT  unresolved            3232     3123.16               797                 1564                181    3595       1367          397         1304                 176                3595                 396                1864           1304             160.62                160.62               0.943   0.0001        1.91         0.034       0.00004                0.996              0.00004                0.034              0.00000          108.84  80132539     3246  83284343  
COMPLEMENT  imperceptible         2758     2665.17               881                 1717                184    3916       1477          398         1447                 178                3916                 398                1969           1447             136.84                136.84               0.939   0.0001        1.77         0.034       0.00003                0.996              0.00003                0.034              0.00000           92.83  80132539     2770  83284343  
COMPLEMENT  saddened              3434     3318.48               763                 1498                182    3479       1335          399         1252                 179                3479                 399                1825           1252             170.12                170.12               0.940   0.0001        1.97         0.033       0.00004                0.996              0.00004                0.033              0.00000          115.52  80132539     3449  83284343  
COMPLEMENT  limitless             8421     8137.92               396                  790                177    2026        898          400          685                 180                2027                 400                1297            685             416.26                416.26               0.946   0.0002        3.08         0.033       0.00009                0.996              0.00011                0.033              0.00000          283.08  80132539     8458  83284343  
COMPLEMENT  protracted            1125     1087.24              1578                 2961                201    6115       2221          401         2439                 181                6115                 401                2810           2439              55.36                 55.36               0.906   0.0000        1.13         0.033       0.00001                0.996              0.00001                0.033              0.00000           37.76  80132539     1130  83284343  
COMPLEMENT  stiffer               1798     1737.65              1175                 2254                188    4918       1762          402         1870                 182                4918                 402                2318           1870              88.44                 88.44               0.920   0.0000        1.42         0.033       0.00002                0.996              0.00002                0.033              0.00000           60.35  80132539     1806  83284343  
   NEGATED  analogous              262      139.15              1163                 2232               1719    2333        372          403         1191                4115                2334                 403                 391           1191              90.20                 90.20               0.291   0.0002        7.59         0.033       0.00004                0.071              0.00008                0.033              0.00004          122.85   3151804     3677  83284343  
COMPLEMENT  under-appreciated     1338     1293.14              1423                 2690                198    5680       2041          404         2219                 183                5680                 404                2621           2219              65.62                 65.62               0.908   0.0000        1.23         0.033       0.00001                0.996              0.00002                0.033              0.00000           44.86  80132539     1344  83284343  
COMPLEMENT  electrical            1560     1507.70              1285                 2447                193    5272       1902          405         2044                 184                5272                 405                2474           2044              76.48                 76.48               0.913   0.0000        1.32         0.033       0.00002                0.996              0.00002                0.033              0.00000           52.30  80132539     1567  83284343  
COMPLEMENT  monthly               1992     1925.27              1115                 2151                191    4666       1684          406         1779                 185                4666                 406                2240           1779              97.40                 97.40               0.916   0.0000        1.50         0.033       0.00002                0.996              0.00002                0.033              0.00000           66.73  80132539     2001  83284343  
COMPLEMENT  countless             1326     1281.59              1434                 2707                203    5695       2051          407         2236                 186                5695                 407                2635           2236              64.80                 64.80               0.905   0.0000        1.22         0.033       0.00001                0.995              0.00002                0.033              0.00000           44.41  80132539     1332  83284343  
COMPLEMENT  subconscious           877      847.66              1820                 3394                214    6761       2441          408         2738                 187                6761                 408                3069           2738              42.72                 42.72               0.885   0.0000        0.99         0.033       0.00001                0.995              0.00001                0.033              0.00000           29.34  80132539      881  83284343  
COMPLEMENT  graver                 876      846.70              1823                 3399                215    6765       2445          409         2740                 188                6764                 409                3071           2740              42.65                 42.65               0.884   0.0000        0.99         0.033       0.00001                0.995              0.00001                0.033              0.00000           29.30  80132539      880  83284343  
   NEGATED  prescriptive           167       88.86              1548                 2908               1722    3081        484          410         1621                4116                3081                 410                 541           1621              57.19                 57.19               0.291   0.0001        6.05         0.033       0.00003                0.071              0.00005                0.033              0.00002           78.14   3151804     2348  83284343  
COMPLEMENT  insatiable            1742     1683.77              1203                 2303                199    4994       1793          411         1923                 189                4994                 411                2361           1923              84.63                 84.63               0.907   0.0000        1.40         0.033       0.00002                0.995              0.00002                0.033              0.00000           58.23  80132539     1750  83284343  
COMPLEMENT  veteran               1739     1680.89              1208                 2311                200    4996       1797          412         1928                 190                4996                 412                2366           1928              84.42                 84.42               0.906   0.0000        1.39         0.033       0.00002                0.995              0.00002                0.033              0.00000           58.11  80132539     1747  83284343  
   NEGATED  resident                79       42.04              2241                 4151               1717    4640        678          413         2472                4117                4639                 413                 777           2472              27.04                 27.04               0.292   0.0001        4.16         0.033       0.00001                0.071              0.00003                0.033              0.00001           36.96   3151804     1111  83284343  
   NEGATED  onerous                608      323.72               672                 1323               1729    1349        233          414          684                4118                1351                 414                 239            684             207.85                207.85               0.289   0.0004       11.53         0.033       0.00009                0.071              0.00019                0.033              0.00009          284.28   3151804     8554  83284343  
COMPLEMENT  intentioned           1940     1875.24              1137                 2187                202    4734       1707          415         1810                 191                4734                 415                2265           1810              93.86                 93.86               0.905   0.0000        1.47         0.033       0.00002                0.995              0.00002                0.033              0.00000           64.76  80132539     1949  83284343  
COMPLEMENT  unsure               13489    13039.14               289                  577                187    1478        730          416          505                 192                1484                 416                1104            505             650.93                650.93               0.922   0.0003        3.87         0.033       0.00015                0.995              0.00017                0.033              0.00001          449.86  80132539    13552  83284343  
COMPLEMENT  lesser                7479     7229.64               446                  889                190    2175        952          417          758                 193                2176                 417                1367            758             360.60                360.60               0.918   0.0002        2.88         0.033       0.00008                0.995              0.00009                0.033              0.00000          249.36  80132539     7514  83284343  
   NEGATED  predictive             213      113.49              1318                 2501               1727    2641        419          418         1381                4119                2642                 418                 460           1381              72.65                 72.65               0.290   0.0001        6.82         0.033       0.00003                0.071              0.00007                0.033              0.00003           99.51   3151804     2999  83284343  
COMPLEMENT  centralized           1278     1235.41              1484                 2798                211    5790       2096          419         2288                 194                5790                 419                2677           2288              61.54                 61.54               0.889   0.0000        1.19         0.033       0.00001                0.995              0.00002                0.033              0.00000           42.59  80132539     1284  83284343  
COMPLEMENT  low-key               6133     5928.81               518                 1027                195    2452       1057          420          858                 195                2452                 420                1468            858             294.45                294.45               0.913   0.0002        2.61         0.033       0.00007                0.995              0.00008                0.033              0.00000          204.19  80132539     6162  83284343  
COMPLEMENT  undetectable          2749     2657.48               910                 1772                204    3921       1493          421         1460                 196                3921                 421                1980           1460             131.97                131.97               0.904   0.0001        1.75         0.033       0.00003                0.995              0.00003                0.033              0.00000           91.52  80132539     2762  83284343  
   NEGATED  dogmatic               150       80.00              1670                 3123               1728    3286        514          422         1733                4120                3286                 422                 565           1733              51.02                 51.02               0.290   0.0001        5.72         0.033       0.00002                0.071              0.00005                0.033              0.00002           70.00   3151804     2114  83284343  
COMPLEMENT  unavailable          15321    14811.43               269                  537                192    1356        687          423          455                 197                1359                 423                1036            455             733.32                733.32               0.914   0.0004        4.12         0.033       0.00017                0.995              0.00019                0.033              0.00001          509.57  80132539    15394  83284343  
COMPLEMENT  overdue              23972    23175.45               201                  401                196     965        563          424          315                 199                 967                 425                 830            315            1144.22               1144.22               0.912   0.0006        5.14         0.033       0.00026                0.995              0.00030                0.033              0.00001          796.55  80132539    24087  83284343  
COMPLEMENT  darker               15849    15322.34               263                  525                197    1323        672          425          441                 198                1324                 424                1017            441             756.58                756.58               0.911   0.0004        4.18         0.033       0.00017                0.995              0.00020                0.033              0.00001          526.66  80132539    15925  83284343  
   NEGATED  outlandish             466      248.75               807                 1581               1733    1615        267          426          821                4121                1613                 426                 278            821             158.12                158.12               0.288   0.0003       10.06         0.033       0.00007                0.071              0.00015                0.033              0.00007          217.25   3151804     6573  83284343  
COMPLEMENT  middle                3527     3409.88               771                 1513                206    3436       1332          427         1237                 200                3439                 427                1812           1237             167.99                167.99               0.899   0.0001        1.97         0.033       0.00004                0.995              0.00004                0.033              0.00000          117.12  80132539     3544  83284343  
   NEGATED  implausible            348      185.78               987                 1916               1732    1961        309          428          992                4122                1961                 428                 330            992             118.05                118.05               0.288   0.0002        8.70         0.033       0.00005                0.071              0.00011                0.033              0.00005          162.22   3151804     4909  83284343  
COMPLEMENT  themed                2881     2785.44               882                 1718                209    3824       1466          429         1423                 201                3825                 429                1950           1423             136.75                136.75               0.893   0.0001        1.78         0.033       0.00003                0.995              0.00004                0.033              0.00000           95.56  80132539     2895  83284343  
COMPLEMENT  bolder                2054     1985.89              1114                 2150                212    4596       1676          430         1759                 202                4597                 430                2225           1759              97.42                 97.42               0.886   0.0001        1.50         0.033       0.00002                0.995              0.00003                0.033              0.00000           68.11  80132539     2064  83284343  
COMPLEMENT  inopportune           1845     1783.84              1186                 2274                216    4860       1759          431         1855                 203                4860                 431                2304           1855              87.44                 87.44               0.883   0.0000        1.42         0.033       0.00002                0.995              0.00002                0.033              0.00000           61.16  80132539     1854  83284343  
COMPLEMENT  notorious            23092    22326.83               207                  413                205     991        577          432          327                 204                 994                 432                 845            327            1093.06               1093.06               0.903   0.0006        5.04         0.033       0.00025                0.995              0.00029                0.033              0.00001          765.17  80132539    23205  83284343  
COMPLEMENT  low-income            3655     3534.00               751                 1476                210    3359       1311          433         1206                 205                3359                 433                1785           1206             172.51                172.51               0.891   0.0001        2.00         0.033       0.00004                0.995              0.00005                0.033              0.00000          121.00  80132539     3673  83284343  
COMPLEMENT  glad                109062   105457.12                60                  119                207     263        244          434           92                 206                 264                 434                 362             92            5127.79               5127.79               0.898   0.0027       10.92         0.033       0.00119                0.995              0.00136                0.033              0.00004         3604.88  80132539   109605  83284343  
COMPLEMENT  drier                 2198     2125.40              1078                 2086                220    4424       1628          435         1690                 207                4424                 435                2164           1690             103.03                103.03               0.876   0.0001        1.55         0.033       0.00002                0.995              0.00003                0.033              0.00000           72.60  80132539     2209  83284343  
COMPLEMENT  sedate                3362     3251.13               816                 1598                219    3528       1369          436         1283                 208                3528                 436                1849           1283             156.89                156.89               0.878   0.0001        1.91         0.033       0.00004                0.995              0.00004                0.033              0.00000          110.87  80132539     3379  83284343  
COMPLEMENT  unused                3558     3440.67               781                 1533                217    3415       1340          437         1233                 209                3421                 437                1809           1233             166.00                166.00               0.879   0.0001        1.97         0.033       0.00004                0.995              0.00004                0.033              0.00000          117.33  80132539     3576  83284343  
COMPLEMENT  bespoke               1967     1902.18              1153                 2216                223    4702       1716          438         1809                 210                4702                 438                2264           1809              91.57                 91.57               0.867   0.0000        1.46         0.033       0.00002                0.995              0.00002                0.033              0.00000           64.82  80132539     1977  83284343  
COMPLEMENT  meager                2940     2843.17               883                 1719                221    3779       1462          439         1410                 211                3780                 439                1939           1410             136.65                136.65               0.873   0.0001        1.79         0.033       0.00003                0.995              0.00004                0.033              0.00000           96.83  80132539     2955  83284343  
COMPLEMENT  interdisciplinary     1958     1893.52              1158                 2224                224    4707       1722          440         1815                 212                4707                 440                2269           1815              90.97                 90.97               0.865   0.0000        1.46         0.033       0.00002                0.995              0.00002                0.033              0.00000           64.48  80132539     1968  83284343  
   NEGATED  naive                 1691      906.63               327                  653               1748     620        123          441          320                4124                 621                 443                 132            320             566.61                566.61               0.286   0.0011       19.07         0.033       0.00026                0.071              0.00054                0.033              0.00025          784.37   3151804    23957  83284343  
   NEGATED  forthright             245      131.36              1227                 2344               1741    2427        387          442         1264                4123                2427                 442                 414           1264              82.07                 82.07               0.287   0.0002        7.26         0.033       0.00004                0.071              0.00008                0.033              0.00004          113.64   3151804     3471  83284343  
COMPLEMENT  loath                  975      942.91              1767                 3301                239    6484       2374          443         2649                 213                6484                 441                2988           2649              45.22                 45.22               0.844   0.0000        1.03         0.033       0.00001                0.995              0.00001                0.033              0.00000           32.09  80132539      980  83284343  
COMPLEMENT  subdued               7981     7718.42               439                  875                218    2083        943          444          724                 214                2087                 444                1335            724             369.85                369.85               0.879   0.0002        2.94         0.033       0.00009                0.995              0.00010                0.033              0.00000          262.58  80132539     8022  83284343  
COMPLEMENT  upper                  973      940.99              1770                 3305                241    6486       2377          445         2653                 215                6486                 445                2991           2653              45.08                 45.08               0.843   0.0000        1.03         0.033       0.00001                0.995              0.00001                0.033              0.00000           32.01  80132539      978  83284343  
COMPLEMENT  suburban              2135     2064.79              1105                 2133                225    4493       1648          446         1728                 216                4507                 446                2199           1728              98.81                 98.81               0.864   0.0001        1.52         0.033       0.00002                0.995              0.00003                0.033              0.00000           70.21  80132539     2146  83284343  
COMPLEMENT  unpretentious         1164     1125.72              1603                 3004                235    6052       2226          447         2420                 217                6052                 447                2793           2420              53.86                 53.86               0.848   0.0000        1.12         0.033       0.00001                0.995              0.00001                0.033              0.00000           38.28  80132539     1170  83284343  
COMPLEMENT  refreshed             1550     1499.04              1329                 2521                231    5298       1939          448         2070                 218                5311                 448                2494           2070              71.68                 71.68               0.856   0.0000        1.29         0.033       0.00002                0.995              0.00002                0.033              0.00000           50.96  80132539     1558  83284343  
COMPLEMENT  interwoven            2108     2038.81              1118                 2155                229    4528       1668          449         1746                 219                4534                 449                2214           1746              97.00                 97.00               0.858   0.0001        1.51         0.033       0.00002                0.995              0.00003                0.033              0.00000           69.19  80132539     2119  83284343  
COMPLEMENT  angrier               1341     1296.99              1480                 2791                236    5675       2076          450         2253                 220                5676                 450                2650           2253              61.70                 61.70               0.847   0.0000        1.20         0.033       0.00001                0.995              0.00002                0.033              0.00000           44.01  80132539     1348  83284343  
COMPLEMENT  unchecked             1525     1474.99              1351                 2561                234    5328       1962          451         2097                 221                5346                 451                2520           2097              70.01                 70.01               0.849   0.0000        1.28         0.033       0.00002                0.995              0.00002                0.033              0.00000           50.01  80132539     1533  83284343  
COMPLEMENT  nebulous              2477     2395.77              1012                 1965                228    4156       1566          452         1587                 222                4156                 452                2084           1587             113.69                113.69               0.858   0.0001        1.63         0.033       0.00003                0.995              0.00003                0.033              0.00000           81.23  80132539     2490  83284343  
COMPLEMENT  mixed                 3599     3481.08               787                 1544                227    3390       1343          453         1229                 223                3390                 453                1806           1229             164.74                164.74               0.861   0.0001        1.97         0.033       0.00004                0.995              0.00004                0.033              0.00000          117.92  80132539     3618  83284343  
COMPLEMENT  decent               34852    33711.06               153                  305                222     729        475          454          237                 224                 734                 454                 702            237            1591.77               1591.77               0.869   0.0009        6.11         0.033       0.00038                0.995              0.00043                0.033              0.00001         1140.94  80132539    35037  83284343  
COMPLEMENT  clad                  6947     6719.70               491                  977                226    2275       1007          455          802                 225                2275                 455                1411            802             316.73                316.73               0.863   0.0002        2.73         0.033       0.00007                0.995              0.00009                0.033              0.00000          227.30  80132539     6984  83284343  
COMPLEMENT  unsolved              1311     1268.12              1508                 2841                247    5726       2114          456         2278                 226                5725                 456                2668           2278              59.70                 59.70               0.837   0.0000        1.18         0.033       0.00001                0.995              0.00002                0.033              0.00000           42.88  80132539     1318  83284343  
COMPLEMENT  indebted              2044     1977.23              1142                 2196                238    4604       1702          457         1778                 227                4604                 457                2239           1778              92.74                 92.74               0.845   0.0001        1.48         0.032       0.00002                0.995              0.00003                0.032              0.00000           66.77  80132539     2055  83284343  
COMPLEMENT  unspoiled             1114     1077.61              1686                 3153                256    6145       2270          458         2493                 228                6145                 458                2852           2493              50.53                 50.53               0.829   0.0000        1.09         0.032       0.00001                0.995              0.00001                0.032              0.00000           36.39  80132539     1120  83284343  
   NEGATED  sanitary               100       53.81              2053                 3809               1747    4085        623          459         2176                4125                4084                 459                 689           2176              33.13                 33.13               0.286   0.0001        4.62         0.032       0.00002                0.070              0.00003                0.032              0.00001           46.19   3151804     1422  83284343  
COMPLEMENT  underappreciated      2406     2327.46              1039                 2014                237    4220       1587          460         1612                 229                4220                 460                2102           1612             108.96                108.96               0.846   0.0001        1.60         0.032       0.00003                0.995              0.00003                0.032              0.00000           78.54  80132539     2419  83284343  
COMPLEMENT  firmer                1849     1788.65              1214                 2321                242    4855       1784          461         1869                 230                4856                 461                2317           1869              83.70                 83.70               0.841   0.0000        1.40         0.032       0.00002                0.995              0.00002                0.032              0.00000           60.35  80132539     1859  83284343  
   NEGATED  benevolent             215      115.73              1335                 2532               1752    2631        424          462         1386                4126                2627                 462                 464           1386              71.19                 71.19               0.285   0.0001        6.77         0.032       0.00003                0.070              0.00007                0.032              0.00003           99.27   3151804     3058  83284343  
COMPLEMENT  kurdish               2216     2143.68              1095                 2117                240    4402       1635          463         1692                 231                4402                 463                2166           1692             100.25                100.25               0.844   0.0001        1.54         0.032       0.00002                0.995              0.00003                0.032              0.00000           72.32  80132539     2228  83284343  
COMPLEMENT  intractable           5900     5707.51               557                 1104                232    2510       1090          464          897                 232                2510                 464                1507            897             266.73                266.73               0.854   0.0001        2.51         0.032       0.00006                0.995              0.00007                0.032              0.00000          192.49  80132539     5932  83284343  
COMPLEMENT  ragged                1475     1426.88              1414                 2674                250    5417       2012          465         2137                 232                5417                 464                2556           2137              66.68                 66.68               0.834   0.0000        1.25         0.032       0.00002                0.995              0.00002                0.032              0.00000           48.12  80132539     1483  83284343  
COMPLEMENT  afoot                  920      889.99              1851                 3450                266    6638       2446          466         2721                 234                6638                 466                3053           2721              41.55                 41.55               0.818   0.0000        0.99         0.032       0.00001                0.995              0.00001                0.032              0.00000           30.01  80132539      925  83284343  
COMPLEMENT  minimal              18890    18274.23               239                  477                230    1174        634          467          389                 235                1177                 468                 940            389             851.96                851.96               0.856   0.0005        4.48         0.032       0.00020                0.995              0.00024                0.032              0.00001          615.77  80132539    18993  83284343  
   NEGATED  mushy                  203      109.33              1407                 2664               1754    2706        436          468         1436                4127                2705                 467                 481           1436              67.10                 67.10               0.285   0.0001        6.57         0.032       0.00003                0.070              0.00006                0.032              0.00003           93.67   3151804     2889  83284343  
COMPLEMENT  malnourished           912      882.30              1862                 3469                270    6682       2452          469         2727                 236                6682                 469                3058           2727              41.02                 41.02               0.815   0.0000        0.98         0.032       0.00001                0.995              0.00001                0.032              0.00000           29.70  80132539      917  83284343  
COMPLEMENT  international        19124    18501.30               237                  473                233    1161        630          470          386                 237                1163                 470                 936            386             859.71                859.71               0.853   0.0005        4.50         0.032       0.00021                0.995              0.00024                0.032              0.00001          622.70  80132539    19229  83284343  
COMPLEMENT  blended                903      873.64              1876                 3495                273    6699       2466          471         2737                 238                6699                 471                3068           2737              40.43                 40.43               0.810   0.0000        0.98         0.032       0.00001                0.994              0.00001                0.032              0.00000           29.36  80132539      908  83284343  
COMPLEMENT  diffuse               2340     2263.95              1062                 2058                252    4282       1611          472         1645                 239                4282                 472                2125           1645             104.59                104.59               0.834   0.0001        1.57         0.032       0.00003                0.994              0.00003                0.032              0.00000           76.05  80132539     2353  83284343  
COMPLEMENT  many               2196233  2126737.34                 4                    7                290       3         44          473            3                 295                   5                 533                  58              3           92569.06              92569.06               0.796   0.0533       46.89         0.032       0.02292                0.994              0.02741                0.031              0.00087        69495.66  80132539  2210387  83284343  
COMPLEMENT  newer                 4477     4331.63               687                 1353                244    2987       1230          474         1071                 240                2987                 473                1670           1071             199.62                199.62               0.839   0.0001        2.17         0.032       0.00005                0.994              0.00006                0.032              0.00000          145.37  80132539     4502  83284343  
COMPLEMENT  self-taught           1790     1731.88              1257                 2398                258    4920       1815          475         1927                 241                4920                 474                2365           1927              79.79                 79.79               0.827   0.0000        1.37         0.032       0.00002                0.994              0.00002                0.032              0.00000           58.12  80132539     1800  83284343  
   NEGATED  gloomy                 414      223.43               886                 1725               1761    1741        285          476          904                4128                1743                 475                 301            904             136.02                136.02               0.283   0.0003        9.37         0.032       0.00006                0.070              0.00013                0.032              0.00006          190.57   3151804     5904  83284343  
COMPLEMENT  spotty                1784     1726.11              1261                 2405                259    4923       1819          477         1937                 242                4923                 476                2373           1937              79.40                 79.40               0.825   0.0000        1.37         0.032       0.00002                0.994              0.00002                0.032              0.00000           57.89  80132539     1794  83284343  
COMPLEMENT  storied               1245     1204.62              1580                 2964                269    5849       2187          478         2352                 243                5859                 477                2738           2352              55.33                 55.33               0.815   0.0000        1.14         0.032       0.00001                0.994              0.00002                0.032              0.00000           40.38  80132539     1252  83284343  
   NEGATED  funny                 9982     5394.61                89                  177               1763     105         45          479           69                4129                 104                 484                  40             69            3272.86               3272.86               0.283   0.0061       45.92         0.032       0.00151                0.070              0.00317                0.032              0.00146         4587.39   3151804   142549  83284343  
COMPLEMENT  second                8329     8059.02               440                  877                245    2038        937          480          714                 245                2039                 479                1326            714             369.51                369.51               0.839   0.0002        2.96         0.032       0.00009                0.994              0.00010                0.032              0.00000          269.98  80132539     8376  83284343  
COMPLEMENT  uninsured             3368     3258.82               838                 1636                253    3524       1387          481         1298                 244                3524                 478                1860           1298             149.43                149.43               0.832   0.0001        1.88         0.032       0.00004                0.994              0.00004                0.032              0.00000          109.18  80132539     3387  83284343  
COMPLEMENT  eastern               2834     2742.14               946                 1836                255    3858       1503          482         1454                 246                3858                 480                1975           1454             125.69                125.69               0.830   0.0001        1.73         0.032       0.00003                0.994              0.00004                0.032              0.00000           91.86  80132539     2850  83284343  
COMPLEMENT  fuller                1948     1884.86              1190                 2281                260    4727       1753          483         1829                 247                4727                 481                2281           1829              86.39                 86.39               0.824   0.0000        1.43         0.032       0.00002                0.994              0.00002                0.032              0.00000           63.14  80132539     1959  83284343  
COMPLEMENT  basic               104471   101089.89                64                  128                243     271        255          484           98                 250                 275                 485                 377             98            4617.43               4617.43               0.839   0.0026       10.46         0.032       0.00111                0.994              0.00130                0.032              0.00004         3381.11  80132539   105066  83284343  
COMPLEMENT  temperate             2649     2563.18               996                 1934                257    3995       1543          485         1530                 248                3995                 482                2037           1530             117.32                117.32               0.828   0.0001        1.67         0.032       0.00003                0.994              0.00003                0.032              0.00000           85.82  80132539     2664  83284343  
COMPLEMENT  slight               11102    10742.47               362                  723                248    1679        814          486          575                 249                1682                 483                1189            575             491.20                491.20               0.837   0.0003        3.41         0.032       0.00012                0.994              0.00014                0.032              0.00000          359.53  80132539    11165  83284343  
