l1,l2,f,E11,r_log_likelihood,r_Poisson_Stirling,r_odds_ratio,r_Dice,r_dPEX,r_dPXE,am_log_likelihood,am_Poisson_Stirling,am_odds_ratio,am_Dice,am_dPEX,am_dPXE,f1,f2,N
surely,nigh,9,7.4403510e-02,60137,48316,9719,50628,28335,108942,6.8629769e+01,1.4835191e+01,2.0905723e+00,1.4007782e-03,1.7365078e-02,7.2364532e-04,12336,514,85220496
astonishingly,uneducated,28,2.3140504e-01,29386,23856,9720,12909,31891,51252,2.1351995e+02,4.6157741e+01,2.0905111e+00,4.4628626e-03,1.5075567e-02,2.5940672e-03,10706,1842,85220496
pointedly,feminist,4,3.2660875e-02,97581,78299,9721,33439,155834,33212,3.0550661e+01,6.6149508e+00,2.0904819e+00,2.0253165e-03,1.3085357e-03,4.3217667e-03,918,3032,85220496
temporarily,nearsighted,5,4.1057447e-02,85499,68615,9722,56239,42931,113145,3.8159931e+01,8.2564179e+00,2.0904560e+00,1.2682308e-03,1.0506292e-02,6.6901038e-04,7413,472,85220496
biblically,prophetic,6,4.9032289e-02,76700,61601,9723,22625,123384,37221,4.5818468e+01,9.9202476e+00,2.0902959e+00,2.8301887e-03,2.2189243e-03,3.8196897e-03,1558,2682,85220496
inexcusably,rude,14,1.1669531e-01,45862,37056,9724,45780,186288,5223,1.0663248e+02,2.3026922e+01,2.0902622e+00,1.5361826e-03,7.8612902e-04,2.4659674e-02,563,17664,85220496
coldly,murderous,4,3.2654234e-02,97586,78297,9725,28440,133412,45741,3.0549310e+01,6.6153040e+00,2.0902451e+00,2.3344033e-03,1.8847714e-03,3.0010645e-03,1322,2105,85220496
keenly,attuned,69,5.7373056e-01,16147,13090,9726,5860,28315,26213,5.2570050e+02,1.1356342e+02,2.0901567e+00,8.4372707e-03,1.7381110e-02,5.5106081e-03,12419,3937,85220496
philosophically,penetrating,4,3.2663387e-02,97593,78300,9727,28872,102123,66323,3.0547342e+01,6.6148172e+00,2.0901514e+00,2.3034840e-03,3.1612709e-03,1.7887466e-03,2218,1255,85220496
intricately,ornate,16,1.3131137e-01,42192,34015,9728,12513,95737,22206,1.2210891e+02,2.6424371e+01,2.0901337e+00,4.5786236e-03,3.5226476e-03,6.3885472e-03,2484,4505,85220496
biblically,permissible,15,1.2336685e-01,43886,35377,9729,16801,123805,14506,1.1444137e+02,2.4758975e+01,2.0900185e+00,3.6118469e-03,2.2047734e-03,9.5487196e-03,1558,6748,85220496
absurdly,oversized,13,1.0738948e-01,47895,38693,9730,28676,32797,82391,9.9121924e+01,2.1432933e+01,2.0898975e+00,2.3160520e-03,1.4568073e-02,1.2468983e-03,10341,885,85220496
glaringly,miscast,7,5.7362914e-02,69961,56094,9731,25803,64150,71794,5.3428996e+01,1.1565206e+01,2.0898808e+00,2.5362319e-03,6.2659994e-03,1.5736620e-03,4412,1108,85220496
amusingly,offbeat,5,4.0874322e-02,85471,68575,9732,24305,116968,47502,3.8175111e+01,8.2661248e+00,2.0898369e+00,2.6716538e-03,2.4672849e-03,2.8616425e-03,1733,2010,85220496
openly,derisive,24,2.0642323e-01,32661,26465,9733,60265,9788,119300,1.8201742e+02,3.9147797e+01,2.0898111e+00,1.1901515e-03,5.3953968e-02,5.9675907e-04,39890,441,85220496
professionally,oriented,10,8.2043550e-02,56378,45284,9734,18992,62027,58539,7.6312266e+01,1.6516611e+01,2.0897413e+00,3.2637076e-03,6.5423040e-03,2.1505840e-03,4612,1516,85220496
badly,antiquated,19,1.5638956e-01,37834,30584,9735,12590,49572,45301,1.4492980e+02,3.1354776e+01,2.0896904e+00,4.5525338e-03,8.7606165e-03,3.0414752e-03,6196,2151,85220496
peculiarly,australian,23,1.8925382e-01,33468,27022,9736,9615,62136,29247,1.7544806e+02,3.7958940e+01,2.0896796e+00,5.6720099e-03,6.5288155e-03,4.9419371e-03,4616,3494,85220496
otherwise,unobtainable,91,8.4844641e-01,13480,11032,9737,38766,3648,98486,6.8260932e+02,1.4524715e+02,2.0896737e+00,1.7797074e-03,1.2661841e-01,8.8879697e-04,101552,712,85220496
architecturally,distinctive,131,1.1058522e+00,10288,8369,9738,4780,67583,4154,9.9593213e+02,2.1474564e+02,2.0896290e+00,9.9039843e-03,5.8497146e-03,3.0615276e-02,4243,22211,85220496
domestically,focused,7,5.7779340e-02,70006,56155,9739,51842,191757,9905,5.3374507e+01,1.1543217e+01,2.0896245e+00,1.3699971e-03,7.1489002e-04,1.3692824e-02,507,9712,85220496
institutionally,corrupt,35,2.9586674e-01,25457,20659,9740,25572,155516,3462,2.6603807e+02,5.7353710e+01,2.0896243e+00,2.5587601e-03,1.3148583e-03,3.6339814e-02,955,26402,85220496
pointlessly,bureaucratic,3,2.4541092e-02,115488,92353,9741,44679,175813,32004,2.2901408e+01,4.9587987e+00,2.0895954e+00,1.5686275e-03,9.4044544e-04,4.5014856e-03,661,3164,85220496
functionally,literate,66,5.4759766e-01,16637,13482,9742,4936,46877,14153,5.0288057e+02,1.0868800e+02,2.0894472e+00,9.6597146e-03,9.4034979e-03,9.7639546e-03,6704,6961,85220496
hitherto,unforeseen,8,6.5647940e-02,64516,51822,9743,23163,62925,67137,6.1042539e+01,1.3212595e+01,2.0894296e+00,2.7753686e-03,6.4246697e-03,1.7516057e-03,4530,1235,85220496
starkly,monochrome,5,4.1123910e-02,85530,68632,9744,49771,47733,106197,3.8137754e+01,8.2529056e+00,2.0892145e+00,1.4224751e-03,9.1831621e-03,7.6413771e-04,6490,540,85220496
peculiarly,apposite,4,3.2824216e-02,97636,78363,9745,45918,61991,100191,3.0518153e+01,6.6062846e+00,2.0890917e+00,1.5319801e-03,6.5465412e-03,8.5948672e-04,4616,606,85220496
shamelessly,overwrought,3,2.4538369e-02,115501,92351,9746,32555,129522,59404,2.2898111e+01,4.9589432e+00,2.0890652e+00,2.0739717e-03,2.0091245e-03,2.1073024e-03,1412,1481,85220496
offensively,unclean,3,2.4545257e-02,115503,92357,9747,35005,106308,75785,2.2897231e+01,4.9585776e+00,2.0890588e+00,1.9480519e-03,2.9431158e-03,1.4381474e-03,2069,1011,85220496
largely,unheralded,247,2.5121288e+00,6609,5460,9748,22557,1881,76526,1.8299017e+03,3.8491506e+02,2.0890356e+00,2.8363745e-03,1.9748903e-01,1.4166878e-03,172928,1238,85220496
annoyingly,repetitive,39,3.2284981e-01,23657,19155,9749,7556,75701,12672,2.9720292e+02,6.4263014e+01,2.0889813e+00,6.9161199e-03,5.0175962e-03,1.0837425e-02,3569,7709,85220496
originally,syrian,8,6.5915739e-02,64552,51847,9750,33219,44771,87271,6.1001222e+01,1.3198451e+01,2.0889403e+00,2.0374379e-03,9.9675356e-03,1.1243788e-03,7057,796,85220496
awesomely,dorky,6,4.9253116e-02,76748,61644,9751,28293,67955,75348,4.5772280e+01,9.9085383e+00,2.0888780e+00,2.3437500e-03,5.8056765e-03,1.4532437e-03,4095,1025,85220496
drastically,underfunded,31,2.5701214e-01,27557,22287,9752,11004,33860,44858,2.3618405e+02,5.1060521e+01,2.0888770e+00,5.0915661e-03,1.4012662e-02,3.0798948e-03,9983,2194,85220496
late,unpacking,6,4.9505837e-02,76784,61696,9753,51604,39603,108838,4.5741579e+01,9.8952022e+00,2.0888674e+00,1.3758312e-03,1.1576907e-02,7.2503257e-04,8208,514,85220496
grandly,aloof,3,2.4580425e-02,115521,92380,9754,43793,174127,32862,2.2891563e+01,4.9567122e+00,2.0888539e+00,1.5970189e-03,9.6733647e-04,4.3692267e-03,681,3076,85220496
virtually,unabated,51,4.6858446e-01,19916,16277,9755,62736,4266,121723,3.8323802e+02,8.1726878e+01,2.0888171e+00,1.1436260e-03,1.1229263e-01,5.7002579e-04,88740,450,85220496
chronically,fatigued,86,7.2021477e-01,13911,11273,9756,5455,23743,25931,6.5434266e+02,1.4127581e+02,2.0888008e+00,8.9045351e-03,2.1267780e-02,5.5726581e-03,15306,4010,85220496
whimsically,retro,3,2.4617036e-02,115536,92403,9757,55246,191515,24422,2.2886474e+01,4.9547730e+00,2.0887587e+00,1.2897678e-03,7.1768638e-04,5.8802384e-03,506,4146,85220496
daily,motivational,4,3.2767000e-02,97630,78343,9758,27889,111185,60043,3.0521577e+01,6.6093153e+00,2.0887065e+00,2.3724792e-03,2.7136122e-03,2.0771319e-03,1910,1462,85220496
charmingly,pugnacious,3,2.4620439e-02,115537,92405,9759,54794,67811,108867,2.2885501e+01,4.9545930e+00,2.0886766e+00,1.2995452e-03,5.8226955e-03,7.2467680e-04,4106,511,85220496
playfully,antagonistic,9,7.3945592e-02,60127,48280,9760,18365,117169,28133,6.8645541e+01,1.4859322e+01,2.0886384e+00,3.3544540e-03,2.4590729e-03,5.1418412e-03,1736,3630,85220496
richly,laden,39,3.2380044e-01,23667,19167,9761,8822,33640,37080,2.9705815e+02,6.4213215e+01,2.0886381e+00,6.0847180e-03,1.4131327e-02,3.8366173e-03,10082,2737,85220496
distinctly,latin,39,3.3101009e-01,23719,19245,9762,23592,13880,76834,2.9618810e+02,6.3840227e+01,2.0885249e+00,2.7349229e-03,3.7689528e-02,1.4069058e-03,27494,1026,85220496
carefully,nonpartisan,6,4.9288906e-02,76759,61652,9763,25679,76104,68618,4.5760130e+01,9.9066455e+00,2.0883061e+00,2.5477707e-03,4.9797444e-03,1.6930175e-03,3515,1195,85220496
adorably,uncoordinated,3,2.4601382e-02,115540,92391,9764,39942,91170,87925,2.2885232e+01,4.9556018e+00,2.0882996e+00,1.7326018e-03,3.8048925e-03,1.1098442e-03,2681,782,85220496
rationally,untenable,5,4.1051533e-02,85534,68614,9765,28472,145336,31841,3.8135934e+01,8.2567307e+00,2.0882854e+00,2.3320896e-03,1.5536135e-03,4.5246462e-03,1096,3192,85220496
slowly,ageing,4,3.2880154e-02,97664,78381,9766,44631,63673,98547,3.0503881e+01,6.6033267e+00,2.0882686e+00,1.5698587e-03,6.3271914e-03,8.8774399e-04,4469,627,85220496
yet,undiscovered,318,2.9698280e+00,5327,4357,9767,8522,3785,43583,2.3838503e+03,5.0733762e+02,2.0882071e+00,6.2684184e-03,1.2311045e-01,3.1889770e-03,98902,2559,85220496
awkwardly,contrived,7,5.7519262e-02,69992,56115,9768,21389,124446,31947,5.3383176e+01,1.1556932e+01,2.0881954e+00,2.9642177e-03,2.1811939e-03,4.5081858e-03,1540,3183,85220496
professionally,unfulfilled,9,7.4088140e-02,60142,48290,9769,21015,62228,63100,6.8618830e+01,1.4851794e+01,2.0881762e+00,3.0095302e-03,6.5201280e-03,1.9354716e-03,4612,1369,85220496
enjoyably,caustic,4,3.2809361e-02,97651,78357,9770,28102,129762,48142,3.0511420e+01,6.6070710e+00,2.0881557e+00,2.3577955e-03,2.0006470e-03,2.8136569e-03,1410,1983,85220496
shamelessly,cartisan,23,1.9122034e-01,33502,27062,9771,17128,130459,8297,1.7512991e+02,3.7855683e+01,2.0881267e+00,3.5513009e-03,1.9765938e-03,1.6153794e-02,1412,11541,85220496
newly,sober,319,2.7390764e+00,5276,4258,9772,2290,13581,12347,2.4186827e+03,5.2057356e+02,2.0881066e+00,1.7416466e-02,3.8506380e-02,1.1132607e-02,28418,8214,85220496
continuously,reborn,6,4.9419156e-02,76785,61672,9773,34917,55609,87953,4.5740786e+01,9.8997687e+00,2.0880428e+00,1.9512195e-03,7.5804276e-03,1.1092182e-03,5365,785,85220496
plainly,insufficient,52,4.3194804e-01,19531,15816,9774,5781,46603,18437,3.9598039e+02,8.5606423e+01,2.0880305e+00,8.5210979e-03,9.4678444e-03,7.6312728e-03,6758,5447,85220496
resolutely,offbeat,7,5.7525950e-02,69999,56118,9775,19921,96837,47705,5.3378850e+01,1.1556578e+01,2.0879749e+00,3.1467746e-03,3.4540487e-03,2.8465243e-03,2439,2010,85220496
studiously,uninterested,3,2.4653600e-02,115557,92418,9776,50554,185132,27497,2.2876030e+01,4.9528393e+00,2.0878783e+00,1.4025245e-03,8.0158298e-04,5.2568307e-03,566,3712,85220496
separately,enforceable,4,3.2895690e-02,97671,78389,9777,41264,173472,25095,3.0498156e+01,6.6025060e+00,2.0878465e+00,1.6849200e-03,9.7788838e-04,5.7411526e-03,691,4057,85220496
precisely,parallel,42,3.4874028e-01,22509,18207,9778,7077,70770,12940,3.1982278e+02,6.9151013e+01,2.0877761e+00,7.3068894e-03,5.5026367e-03,1.0609572e-02,3926,7570,85220496
proudly,parochial,7,5.7604194e-02,70018,56127,9779,22433,76228,62202,5.3364474e+01,1.1552446e+01,2.0876665e+00,2.8507432e-03,4.9695845e-03,1.9757206e-03,3514,1397,85220496
willfully,uninformed,14,1.1544519e-01,45844,36981,9780,13090,74164,37404,1.0669993e+02,2.3092408e+01,2.0876515e+00,4.4115330e-03,5.1597894e-03,3.7979077e-03,3656,2691,85220496
dead,set,99,8.2842982e-01,12623,10231,9781,3823,37205,12596,7.5306774e+02,1.6266541e+02,2.0876141e+00,1.1754230e-02,1.2523036e-02,1.0903048e-02,9005,7840,85220496
acutely,psychotic,52,4.3638493e-01,19546,15848,9782,9943,22079,44477,3.9539746e+02,8.5375634e+01,2.0875890e+00,5.5251554e-03,2.2989288e-02,3.1105940e-03,16580,2243,85220496
effectively,indefinite,12,9.9656073e-02,50418,40616,9783,31303,32898,86234,9.1369047e+01,1.9756596e+01,2.0875265e+00,2.1472667e-03,1.4512754e-02,1.1491542e-03,10357,820,85220496
bleakly,poetic,7,5.7912829e-02,70051,56179,9784,41784,178820,12581,5.3324268e+01,1.1536201e+01,2.0874789e+00,1.6674607e-03,8.9468033e-04,1.0915313e-02,636,7760,85220496
unfairly,reductive,4,3.2871576e-02,97673,78379,9785,29673,98503,69160,3.0497254e+01,6.6037799e+00,2.0874278e+00,2.2516184e-03,3.3591731e-03,1.6725290e-03,2372,1181,85220496
perhaps,well-known,255,2.2704850e+00,6335,5143,9786,6148,6628,33672,1.9236192e+03,4.1211240e+02,2.0873786e+00,8.1385143e-03,7.7598764e-02,4.2571004e-03,59408,3257,85220496
intellectually,inferior,300,2.5569412e+00,5521,4483,9787,1911,21776,7674,2.2763029e+03,4.9053181e+02,2.0872859e+00,2.0102523e-02,2.3367175e-02,1.7381562e-02,17116,12731,85220496
potentially,modifiable,152,1.6140595e+00,9475,7877,9788,48743,1482,109105,1.1184926e+03,2.3402369e+02,2.0872461e+00,1.4496762e-03,2.2855183e-01,7.2116751e-04,209044,658,85220496
lightly,hairy,46,3.8285297e-01,21170,17132,9789,6863,39125,26636,3.5011674e+02,7.5689841e+01,2.0872253e+00,7.4863699e-03,1.1757532e-02,5.4253358e-03,8409,3880,85220496
freshly,expired,4,3.2880470e-02,97677,78382,9790,28076,109705,61246,3.0494189e+01,6.6033099e+00,2.0872096e+00,2.3591861e-03,2.7820378e-03,2.0189369e-03,1965,1426,85220496
overtly,sexist,111,9.3372090e-01,11643,9460,9791,4063,25268,18289,8.4365151e+02,1.8213007e+02,2.0871505e+00,1.1166440e-02,1.9818771e-02,7.6837291e-03,14327,5554,85220496
piercingly,insightful,11,9.1774601e-02,53265,42891,9792,43816,183340,7232,8.3693434e+01,1.8088133e+01,2.0870941e+00,1.5962850e-03,8.2719796e-04,1.8395112e-02,593,13189,85220496
elegantly,decrepit,6,4.9451707e-02,76802,61679,9793,27321,71022,72947,4.5722896e+01,9.8980529e+00,2.0870212e+00,2.4174053e-03,5.4743553e-03,1.5349030e-03,3877,1087,85220496
transparently,spurious,3,2.4663550e-02,115586,92423,9794,34720,107987,74822,2.2868477e+01,4.9523135e+00,2.0869498e+00,1.9601437e-03,2.8609353e-03,1.4722449e-03,2021,1040,85220496
exquisitely,coiffed,4,3.3064112e-02,97723,78454,9795,60756,48873,116691,3.0468895e+01,6.5936346e+00,2.0868645e+00,1.1804633e-03,8.9145092e-03,6.2653674e-04,6332,445,85220496
stylishly,sporty,5,4.1166247e-02,85579,68641,9796,25758,131967,38855,3.8105695e+01,8.2506712e+00,2.0868487e+00,2.5406504e-03,1.9280651e-03,3.6355668e-03,1364,2572,85220496
classically,mediterranean,5,4.1278802e-02,85600,68661,9797,38901,59378,92568,3.8090470e+01,8.2447422e+00,2.0867035e+00,1.7746229e-03,6.9353326e-03,1.0079284e-03,4920,715,85220496
fiercely,partisan,103,8.7372174e-01,12313,9981,9798,5976,17680,30089,7.8181154e+02,1.6862847e+02,2.0864186e+00,8.3151691e-03,2.9180135e-02,4.8017194e-03,21274,3500,85220496
happily,hedonistic,4,3.2999749e-02,97715,78427,9799,39129,72326,90680,3.0471776e+01,6.5970195e+00,2.0863299e+00,1.7667845e-03,5.3392124e-03,1.0481312e-03,3785,743,85220496
lovingly,lurid,3,2.4697322e-02,115611,92441,9800,34053,144935,49869,2.2860097e+01,4.9505307e+00,2.0863209e+00,1.9940179e-03,1.5635150e-03,2.6901820e-03,1106,1903,85220496
unabashedly,retro,25,2.0739609e-01,31700,25632,9801,9091,66501,24732,1.9030787e+02,4.1171124e+01,2.0862778e+00,5.9460102e-03,5.9801761e-03,5.8160554e-03,4263,4146,85220496
appealingly,chewy,6,4.9507633e-02,76823,61697,9802,24596,134794,31593,4.5705805e+01,9.8951077e+00,2.0862641e+00,2.6443367e-03,1.8406180e-03,4.5598341e-03,1305,3233,85220496
mathematically,verifiable,14,1.1591335e-01,45877,37004,9803,14361,60790,46929,1.0659683e+02,2.3067801e+01,2.0861854e+00,4.0899796e-03,6.7171860e-03,2.9053914e-03,4779,2067,85220496
splendidly,ornate,9,7.4430921e-02,60200,48319,9804,20711,130325,22396,6.8535214e+01,1.4833752e+01,2.0861125e+00,3.0441400e-03,1.9813631e-03,6.3392873e-03,1408,4505,85220496
deliciously,chocolatey,17,1.4278255e-01,40666,32851,9805,33880,22559,91095,1.2919288e+02,2.7905148e+01,2.0860999e+00,2.0030635e-03,2.2476488e-02,1.0392275e-03,16224,750,85220496
passionately,devoted,15,1.2427908e-01,43958,35430,9806,13300,100408,22070,1.1419106e+02,2.4710981e+01,2.0859076e+00,4.3541364e-03,3.2516983e-03,6.4259719e-03,2315,4575,85220496
easily,transferrable,97,9.3643947e-01,12953,10655,9807,45051,2915,105381,7.2330511e+02,1.5335676e+02,2.0858959e+00,1.5574448e-03,1.4916815e-01,7.7634140e-04,123919,644,85220496
hitherto,latent,4,3.3063173e-02,97739,78453,9808,45213,63291,99278,3.0459993e+01,6.5936839e+00,2.0858748e+00,1.5527950e-03,6.3777585e-03,8.7575005e-04,4530,622,85220496
overwhelmingly,buddhist,124,1.0677201e+00,10763,8758,9809,7283,12170,36998,9.3918038e+02,2.0220305e+02,2.0858282e+00,7.1207075e-03,4.3211383e-02,3.8451188e-03,31983,2845,85220496
painstakingly,orchestrated,3,2.4732642e-02,115635,92459,9810,36093,102847,78995,2.2852236e+01,4.9486688e+00,2.0857942e+00,1.8951358e-03,3.1253158e-03,1.3438774e-03,2214,952,85220496
aptly,obsessive,3,2.4792968e-02,115657,92485,9811,58371,195111,22928,2.2844958e+01,4.9454948e+00,2.0857919e+00,1.2269939e-03,6.7453209e-04,6.2113231e-03,479,4411,85220496
eminently,fuckable,8,6.6786680e-02,64649,51963,9812,52898,30433,110959,6.0836999e+01,1.3152845e+01,2.0856633e+00,1.3439731e-03,1.5898316e-02,6.9562294e-04,11406,499,85220496
artfully,overgrown,3,2.4748976e-02,115641,92465,9813,38398,161560,40006,2.2849035e+01,4.9478086e+00,2.0856139e+00,1.7958695e-03,1.1920425e-03,3.5210420e-03,845,2496,85220496
steadfastly,impartial,3,2.4761473e-02,115650,92471,9814,41895,170055,35266,2.2847140e+01,4.9471509e+00,2.0855567e+00,1.6638935e-03,1.0363423e-03,4.0479785e-03,735,2871,85220496
proudly,anti-immigrant,3,2.4781761e-02,115660,92481,9815,48451,76426,100916,2.2844395e+01,4.9460838e+00,2.0855123e+00,1.4580802e-03,4.9504812e-03,8.4671056e-04,3514,601,85220496
as-yet,unseen,5,4.1520082e-02,85650,68712,9816,55779,195033,13380,3.8047740e+01,8.2320866e+00,2.0854965e+00,1.2782820e-03,6.7550839e-04,1.0287361e-02,482,7341,85220496
ordinarily,placid,7,5.7855343e-02,70078,56166,9817,19929,106519,41983,5.3299330e+01,1.1539221e+01,2.0854801e+00,3.1460674e-03,2.9329689e-03,3.3328441e-03,2083,2367,85220496
lively,parisian,3,2.4814700e-02,115670,92495,9818,59503,63545,113894,2.2840096e+01,4.9443533e+00,2.0854629e+00,1.2053033e-03,6.3437136e-03,6.5986754e-04,4509,469,85220496
optimally,ripe,14,1.1713577e-01,45918,37076,9819,31106,164104,7892,1.0642340e+02,2.3004016e+01,2.0853339e+00,2.1594941e-03,1.1433500e-03,1.6889292e-02,822,12144,85220496
momentarily,stationary,7,5.7877157e-02,70083,56171,9820,19903,105352,42727,5.3294040e+01,1.1538075e+01,2.0853129e+00,3.1488979e-03,2.9923758e-03,3.2654262e-03,2126,2320,85220496
slyly,feminist,4,3.3052237e-02,97748,78446,9821,33556,155845,33565,3.0455945e+01,6.5942586e+00,2.0852863e+00,2.0196920e-03,1.3084066e-03,4.2701733e-03,929,3032,85220496
low,cunning,8,6.6200037e-02,64611,51884,9822,19280,116654,32012,6.0900099e+01,1.3183498e+01,2.0852688e+00,3.2238565e-03,2.4794056e-03,4.5002632e-03,1763,3200,85220496
sonically,cohesive,23,1.9194129e-01,33532,27082,9823,13971,116864,10580,1.7489392e+02,3.7818094e+01,2.0852608e+00,4.1806780e-03,2.4710789e-03,1.2871633e-02,1772,9231,85220496
possibly,terminal,45,3.9008081e-01,21586,17531,9824,28523,10452,84932,3.4046030e+02,7.3249355e+01,2.0851750e+00,2.3282285e-03,5.0693613e-02,1.1814301e-03,37776,880,85220496
nigh,unbreakable,7,5.7908605e-02,70089,56178,9825,20577,88770,53179,5.3287690e+01,1.1536423e+01,2.0851517e+00,3.0634573e-03,3.9669908e-03,2.4618160e-03,2820,1750,85220496
humorously,grotesque,5,4.1399067e-02,85637,68685,9826,35290,164424,23288,3.8058244e+01,8.2384249e+00,2.0851438e+00,1.9342360e-03,1.1370912e-03,6.1293548e-03,809,4361,85220496
ruggedly,masculine,21,1.7534111e-01,35555,28703,9827,15980,124993,10129,1.5966934e+02,3.4524863e+01,2.0851435e+00,3.7567084e-03,2.1631712e-03,1.3418195e-02,1552,9628,85220496
overall,aesthetic,73,6.1361330e-01,15583,12647,9828,5156,31823,21357,5.5452001e+02,1.1980275e+02,2.0849319e+00,9.2952187e-03,1.5112830e-02,6.6314611e-03,10917,4790,85220496
visibly,annoyed,266,2.2745375e+00,6077,4924,9829,2051,22645,8361,2.0159837e+03,4.3456262e+02,2.0848413e+00,1.8843865e-02,2.2377360e-02,1.6039913e-02,16445,11787,85220496
daringly,risque,3,2.4797239e-02,115675,92488,9830,38791,162688,39390,2.2837553e+01,4.9452703e+00,2.0847841e+00,1.7783047e-03,1.1699927e-03,3.5803030e-03,831,2543,85220496
staunchly,leftist,9,7.4634194e-02,60234,48331,9831,19375,69428,57272,6.8482430e+01,1.4823092e+01,2.0847281e+00,3.2119914e-03,5.6454974e-03,2.2186893e-03,4023,1581,85220496
anti,static,10,8.3527230e-02,56504,45428,9832,36903,172987,9685,7.6019756e+01,1.6438774e+01,2.0847271e+00,1.8583906e-03,9.8643752e-04,1.4006434e-02,708,10054,85220496
approximately,weekly,30,2.5004698e-01,28187,22832,9833,8185,60159,23402,2.2812321e+02,4.9344155e+01,2.0847244e+00,6.4892927e-03,6.8050044e-03,6.1041556e-03,4874,4372,85220496
nigh,unhittable,3,2.4817973e-02,115691,92498,9834,41379,88771,90380,2.2833391e+01,4.9441814e+00,2.0845397e+00,1.6806723e-03,3.9669443e-03,1.0550640e-03,2820,750,85220496
charmingly,loquacious,4,3.3148458e-02,97791,78494,9835,41741,68327,94502,3.0437476e+01,6.5892087e+00,2.0845279e+00,1.6687526e-03,5.7658191e-03,9.6615750e-04,4106,688,85220496
extensively,aged,20,1.6740195e-01,36657,29638,9836,18392,133780,9179,1.5198905e+02,3.2859500e+01,2.0845263e+00,3.3506450e-03,1.8728225e-03,1.4723765e-02,1347,10591,85220496
hopelessly,garbled,7,5.8483185e-02,70146,56255,9837,53778,33797,111551,5.3208722e+01,1.1506408e+01,2.0845125e+00,1.3228763e-03,1.4051735e-02,6.8810969e-04,10089,494,85220496
disgustingly,slimy,4,3.3091758e-02,97769,78465,9838,28863,104043,65538,3.0443698e+01,6.5921827e+00,2.0844640e+00,2.3041475e-03,3.0609325e-03,1.8230742e-03,2176,1296,85220496
unabashedly,patriotic,44,3.6827063e-01,21841,17705,9839,6758,66942,13462,3.3435898e+02,7.2291609e+01,2.0843358e+00,7.5698925e-03,5.9271256e-03,1.0235494e-02,4263,7362,85220496
