adj,NegStrictVers,Neg%ofStrict,NegTrivialVers,Neg%ofTrivial,VersDiff,PercDiff
spherical,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
counterproductive,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
coy,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
fearless,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
bigoted,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
unfeasible,5,0.11609008590666356,10,0.017715105670605327,5,-0.09837498023605823
reachable,5,0.11609008590666356,36,0.06377438041417917,31,-0.05231570549248439
ergonomic,5,0.11609008590666356,14,0.024801147938847457,9,-0.0912889379678161
recoverable,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
retarded,5,0.11609008590666356,30,0.053145317011815976,25,-0.06294476889484758
laudable,5,0.11609008590666356,19,0.03365870077415012,14,-0.08243138513251344
lawful,5,0.11609008590666356,30,0.053145317011815976,25,-0.06294476889484758
instantaneous,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
insistent,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
virulent,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
enduring,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
emphatic,5,0.11609008590666356,16,0.02834416907296852,11,-0.08774591683369504
uptight,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
apathetic,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
antithetical,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
chewy,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
classical,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
ornamental,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
glamourous,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
cloying,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
clumsy,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
sugary,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
irritated,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
isolated,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
funky,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
superb,5,0.11609008590666356,32,0.05668833814593704,27,-0.05940174776072652
quicker,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
queer,5,0.11609008590666356,37,0.0655458909812397,32,-0.05054419492542386
purposeful,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
risque,5,0.11609008590666356,16,0.02834416907296852,11,-0.08774591683369504
rid,5,0.11609008590666356,15,0.026572658505907988,10,-0.08951742740075558
radioactive,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
infuriating,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
inhuman,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
rampant,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
draconian,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
dormant,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
risk-free,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
unsure,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
innate,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
innocuous,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
tactical,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
swollen,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
commensurate,5,0.11609008590666356,28,0.049602295877694914,23,-0.06648779002896865
geeky,5,0.11609008590666356,38,0.06731740154830024,33,-0.04877268435836332
taller,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
conceptual,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
stuffy,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
surreal,5,0.11609008590666356,29,0.05137380644475544,24,-0.06471627946190811
granular,5,0.11609008590666356,13,0.023029637371786923,8,-0.09306044853487663
concise,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
literary,5,0.11609008590666356,38,0.06731740154830024,33,-0.04877268435836332
upright,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
artful,5,0.11609008590666356,16,0.02834416907296852,11,-0.08774591683369504
exemplary,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
exhausted,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
existent,5,0.11609008590666356,32,0.05668833814593704,27,-0.05940174776072652
excitable,5,0.11609008590666356,19,0.03365870077415012,14,-0.08243138513251344
psychological,5,0.11609008590666356,33,0.05845984871299758,28,-0.05763023719366598
dismal,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
distraught,5,0.11609008590666356,32,0.05668833814593704,27,-0.05940174776072652
distressed,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
distressing,5,0.11609008590666356,32,0.05668833814593704,27,-0.05940174776072652
pungent,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
unreliable,5,0.11609008590666356,30,0.053145317011815976,25,-0.06294476889484758
louder,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
inexplicable,5,0.11609008590666356,19,0.03365870077415012,14,-0.08243138513251344
fruity,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
paramount,5,0.11609008590666356,16,0.02834416907296852,11,-0.08774591683369504
pale,5,0.11609008590666356,34,0.0602313592800581,29,-0.05585872662660546
palpable,5,0.11609008590666356,28,0.049602295877694914,23,-0.06648779002896865
obsessive,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
sterile,5,0.11609008590666356,36,0.06377438041417917,31,-0.05231570549248439
stealthy,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
congenial,5,0.11609008590666356,28,0.049602295877694914,23,-0.06648779002896865
pedantic,5,0.11609008590666356,14,0.024801147938847457,9,-0.0912889379678161
off,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
fraudulent,5,0.11609008590666356,34,0.0602313592800581,29,-0.05585872662660546
fraught,5,0.11609008590666356,34,0.0602313592800581,29,-0.05585872662660546
stingy,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
stoked,5,0.11609008590666356,13,0.023029637371786923,8,-0.09306044853487663
chummy,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
chilling,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
obtrusive,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
odious,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
unsustainable,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
unsympathetic,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
unscathed,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
astonished,5,0.11609008590666356,15,0.026572658505907988,10,-0.08951742740075558
artsy,5,0.11609008590666356,16,0.02834416907296852,11,-0.08774591683369504
promotional,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
external,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
lopsided,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
sarcastic,5,0.11609008590666356,33,0.05845984871299758,28,-0.05763023719366598
disagreeable,5,0.11609008590666356,36,0.06377438041417917,31,-0.05231570549248439
sci-fi,5,0.11609008590666356,28,0.049602295877694914,23,-0.06648779002896865
scholarly,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
disheartening,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
disgraceful,5,0.11609008590666356,14,0.024801147938847457,9,-0.0912889379678161
disconcerting,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
sanitary,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
spot-on,5,0.11609008590666356,15,0.026572658505907988,10,-0.08951742740075558
fragrant,5,0.11609008590666356,28,0.049602295877694914,23,-0.06648779002896865
frantic,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
hairy,5,0.11609008590666356,31,0.054916827578876504,26,-0.061173258327787056
petty,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
convertible,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
contrite,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
stark,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
cathartic,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
grave,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
habitable,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
perverse,5,0.11609008590666356,32,0.05668833814593704,27,-0.05940174776072652
grotesque,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
gripping,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
callous,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
taxing,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
tart,5,0.11609008590666356,26,0.046059274743573846,21,-0.0700308111630897
tasteless,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
unlucky,5,0.11609008590666356,30,0.053145317011815976,25,-0.06294476889484758
impractical,5,0.11609008590666356,34,0.0602313592800581,29,-0.05585872662660546
inane,5,0.11609008590666356,19,0.03365870077415012,14,-0.08243138513251344
awe,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
audacious,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
australian,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
bald,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
uninteresting,5,0.11609008590666356,29,0.05137380644475544,24,-0.06471627946190811
majestic,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
incidental,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
manifest,5,0.11609008590666356,38,0.06731740154830024,33,-0.04877268435836332
unlocked,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
badass,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
baggy,5,0.11609008590666356,15,0.026572658505907988,10,-0.08951742740075558
tiresome,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
naughty,5,0.11609008590666356,37,0.0655458909812397,32,-0.05054419492542386
narcissistic,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
national,5,0.11609008590666356,37,0.0655458909812397,32,-0.05054419492542386
heartwarming,5,0.11609008590666356,16,0.02834416907296852,11,-0.08774591683369504
flowery,5,0.11609008590666356,12,0.02125812680472639,7,-0.09483195910193717
non-existent,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
nicer,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
touristy,5,0.11609008590666356,30,0.053145317011815976,25,-0.06294476889484758
bulletproof,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
buddhist,5,0.11609008590666356,29,0.05137380644475544,24,-0.06471627946190811
canadian,5,0.11609008590666356,29,0.05137380644475544,24,-0.06471627946190811
harrowing,5,0.11609008590666356,14,0.024801147938847457,9,-0.0912889379678161
hasty,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
therapeutic,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
territorial,5,0.11609008590666356,28,0.049602295877694914,23,-0.06648779002896865
testable,5,0.11609008590666356,19,0.03365870077415012,14,-0.08243138513251344
depraved,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
derogatory,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
demeaning,5,0.11609008590666356,29,0.05137380644475544,24,-0.06471627946190811
priceless,5,0.11609008590666356,16,0.02834416907296852,11,-0.08774591683369504
hygienic,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
humiliating,5,0.11609008590666356,20,0.03543021134121065,15,-0.0806598745654529
crass,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
resident,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
dreamy,5,0.11609008590666356,23,0.04074474304239225,18,-0.0753453428642713
weaker,5,0.11609008590666356,29,0.05137380644475544,24,-0.06471627946190811
itchy,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
merry,5,0.11609008590666356,18,0.031887190207089584,13,-0.08420289569957398
mental,5,0.11609008590666356,34,0.0602313592800581,29,-0.05585872662660546
unable,5,0.11609008590666356,43,0.0761749543836029,38,-0.03991513152306066
tropical,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
unappealing,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
workable,5,0.11609008590666356,33,0.05845984871299758,28,-0.05763023719366598
repugnant,5,0.11609008590666356,24,0.04251625360945278,19,-0.07357383229721079
intolerant,5,0.11609008590666356,39,0.06908891211536076,34,-0.047001173791302794
knowable,5,0.11609008590666356,38,0.06731740154830024,33,-0.04877268435836332
youthful,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
laborious,5,0.11609008590666356,13,0.023029637371786923,8,-0.09306044853487663
wordy,5,0.11609008590666356,17,0.03011567964002905,12,-0.08597440626663451
adamant,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
warmer,5,0.11609008590666356,22,0.038973232475331715,17,-0.07711685343133184
vile,5,0.11609008590666356,30,0.053145317011815976,25,-0.06294476889484758
victorious,5,0.11609008590666356,21,0.03720172190827118,16,-0.07888836399839239
earnest,5,0.11609008590666356,29,0.05137380644475544,24,-0.06471627946190811
elderly,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
poignant,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
horny,5,0.11609008590666356,19,0.03365870077415012,14,-0.08243138513251344
cultural,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
spanish,5,0.11609008590666356,36,0.06377438041417917,31,-0.05231570549248439
presumptuous,5,0.11609008590666356,25,0.04428776417651331,20,-0.07180232173015025
premature,5,0.11609008590666356,27,0.04783078531063438,22,-0.06825930059602918
closed,4,0.09287206872533085,22,0.038973232475331715,18,-0.05389883624999914
symmetric,4,0.09287206872533085,16,0.02834416907296852,12,-0.06452789965236233
cluttered,4,0.09287206872533085,25,0.04428776417651331,21,-0.04858430454881754
cocky,4,0.09287206872533085,32,0.05668833814593704,28,-0.036183730579393815
funnier,4,0.09287206872533085,12,0.02125812680472639,8,-0.07161394192060447
sluggish,4,0.09287206872533085,17,0.03011567964002905,13,-0.0627563890853018
cunning,4,0.09287206872533085,16,0.02834416907296852,12,-0.06452789965236233
cyclical,4,0.09287206872533085,23,0.04074474304239225,19,-0.052127325682938604
cutesy,4,0.09287206872533085,19,0.03365870077415012,15,-0.059213367951180734
euphoric,4,0.09287206872533085,22,0.038973232475331715,18,-0.05389883624999914
exaggerated,4,0.09287206872533085,19,0.03365870077415012,15,-0.059213367951180734
quirky,4,0.09287206872533085,38,0.06731740154830024,34,-0.025554667177030616
racy,4,0.09287206872533085,20,0.03543021134121065,16,-0.0574418573841202
symptomatic,4,0.09287206872533085,22,0.038973232475331715,18,-0.05389883624999914
sweeter,4,0.09287206872533085,11,0.019486616237665857,7,-0.073385452487665
swell,4,0.09287206872533085,10,0.017715105670605327,6,-0.07515696305472552
apprehensive,4,0.09287206872533085,20,0.03543021134121065,16,-0.0574418573841202
overworked,4,0.09287206872533085,20,0.03543021134121065,16,-0.0574418573841202
onboard,4,0.09287206872533085,20,0.03543021134121065,16,-0.0574418573841202
smoky,4,0.09287206872533085,21,0.03720172190827118,17,-0.05567034681705967
chronological,4,0.09287206872533085,28,0.049602295877694914,24,-0.04326977284763594
chubby,4,0.09287206872533085,14,0.024801147938847457,10,-0.0680709207864834
arcane,4,0.09287206872533085,9,0.015943595103544792,5,-0.07692847362178606
