adv,strict_adv_versatility,strict_%of_adj_forms,trivial_adv_versatility,trivial_%of_adj_forms,AllTokens
hauntingly,113,0.04678120471951977,644,0.2666114676050507,4841
minimally,112,0.04636721175740013,697,0.28855309459739187,19690
fiscally,112,0.04636721175740013,544,0.22521217139308633,13735
persistently,112,0.04636721175740013,974,0.4032291451045332,4923
solidly,111,0.045953218795280484,975,0.40364313806665286,5619
oftentimes,111,0.045953218795280484,1085,0.4491823638998137,2529
decently,111,0.045953218795280484,619,0.25626164355205966,2441
unimaginably,109,0.04512523287104119,627,0.2595735872490168,3135
modestly,109,0.04512523287104119,757,0.31339267232457046,4940
purposefully,109,0.04512523287104119,958,0.39660525771061894,2368
architecturally,108,0.04471123990892155,532,0.22024425584765056,4033
adorably,108,0.04471123990892155,838,0.34692610225626164,2621
dreadfully,108,0.04471123990892155,802,0.33202235561995447,3074
bizarrely,108,0.04471123990892155,1203,0.49803353342993173,2691
disappointingly,107,0.044297246946801906,750,0.31049472158973296,3091
secretly,106,0.04388325398468226,809,0.334920306354792,3534
satisfyingly,106,0.04388325398468226,835,0.34568412336990273,2198
blissfully,106,0.04388325398468226,890,0.36845373628648315,6950
starkly,105,0.043469261022562614,801,0.33160836265783483,6108
out,104,0.04305526806044297,550,0.2276961291658042,4632
nominally,104,0.04305526806044297,769,0.3183605878700062,3388
conceptually,103,0.04264127509832333,621,0.25708962947629893,2951
depressingly,103,0.04264127509832333,735,0.3042848271579383,3059
sooooo,103,0.04264127509832333,571,0.2363899813703167,3718
formally,102,0.042227282136203685,905,0.3746636307182778,2701
stupidly,102,0.042227282136203685,692,0.28648312978679363,2713
conspicuously,102,0.042227282136203685,1138,0.47112399089215484,6727
thats,102,0.042227282136203685,525,0.21734630511281308,3321
excruciatingly,102,0.042227282136203685,682,0.28234320016559716,5094
carefully,101,0.04181328917408404,1088,0.45042434278617266,4031
ludicrously,101,0.04181328917408404,775,0.3208445456427241,2437
online,100,0.04139929621196439,641,0.2653694887186918,5227
mechanically,100,0.04139929621196439,550,0.2276961291658042,2866
pleasingly,100,0.04139929621196439,1010,0.41813289174084045,2297
slowly,100,0.04139929621196439,894,0.3701097081349617,4959
logically,100,0.04139929621196439,581,0.24052991099151314,3673
suspiciously,99,0.04098530324984475,1254,0.5191471744980336,4276
happily,99,0.04098530324984475,1143,0.473193955702753,3771
unreasonably,98,0.04057131028772511,594,0.2459118194990685,4095
precisely,97,0.040157317325605464,924,0.38252949699855104,3668
freshly,96,0.03974332436348582,833,0.3448561374456634,2878
resolutely,96,0.03974332436348582,1284,0.5315669633616228,2740
horrifically,96,0.03974332436348582,670,0.2773752846201614,2198
briefly,95,0.03932933140136618,839,0.3473400952183813,2455
delicately,94,0.038915338439246536,764,0.31629062305940797,2681
quintessentially,94,0.038915338439246536,966,0.3999172014075761,5339
mysteriously,94,0.038915338439246536,981,0.4061270958393707,2768
sincerely,94,0.038915338439246536,597,0.24715379838542742,3653
nationally,93,0.03850134547712689,466,0.1929207203477541,9584
firmly,93,0.03850134547712689,898,0.3717656799834403,3467
digitally,93,0.03850134547712689,641,0.2653694887186918,3777
magically,92,0.03808735251500724,807,0.3340923204305527,2172
sorta,92,0.03808735251500724,773,0.3200165597184848,2104
twice,92,0.03808735251500724,603,0.2496377561581453,5185
unspeakably,91,0.0376733595528876,506,0.20948043883253983,2095
adequately,91,0.0376733595528876,689,0.28524115090043467,1987
kind,91,0.0376733595528876,739,0.30594079900641685,17795
manifestly,89,0.036845373628648315,774,0.32043055268060444,3281
gradually,89,0.036845373628648315,698,0.2889670875595115,2689
casually,88,0.03643138066652867,811,0.33574829227903125,2968
materially,88,0.03643138066652867,415,0.17180707927965225,4261
magnificently,88,0.03643138066652867,994,0.4115090043469261,2200
heretofore,88,0.03643138066652867,737,0.3051128130821776,2753
momentarily,88,0.03643138066652867,708,0.2931070171807079,2044
unnaturally,87,0.03601738770440903,601,0.248809770233906,2826
up,87,0.03601738770440903,615,0.25460567170358106,5235
consciously,86,0.03560339474228938,1004,0.4156489339681225,3954
unfailingly,86,0.03560339474228938,606,0.2508797350445042,2798
else,86,0.03560339474228938,791,0.3274684330366384,2634
steadily,86,0.03560339474228938,577,0.23887393914303456,3251
borderline,86,0.03560339474228938,531,0.21983026288553095,1909
down,86,0.03560339474228938,541,0.2239701925067274,4105
conveniently,85,0.035189401780169736,875,0.36224384185468844,4860
vividly,85,0.035189401780169736,651,0.26950941833988823,2609
disgustingly,85,0.035189401780169736,721,0.2984889256882633,1966
playfully,85,0.035189401780169736,789,0.3266404471123991,1734
comparably,85,0.035189401780169736,761,0.31504864417304906,2179
superficially,84,0.034775408818050094,795,0.32912440488511696,2673
yearly,84,0.034775408818050094,668,0.27654729869592215,2474
instead,83,0.034361415855930444,1070,0.44297246946801905,2529
maddeningly,83,0.034361415855930444,806,0.333678327468433,2811
nutritionally,83,0.034361415855930444,323,0.133719726764645,3401
sudden,82,0.0339474228938108,574,0.23763196025667566,1797
goddamn,82,0.0339474228938108,489,0.2024425584765059,1742
obscenely,82,0.0339474228938108,597,0.24715379838542742,2726
hideously,81,0.03353342993169116,775,0.3208445456427241,2264
militarily,81,0.03353342993169116,373,0.1544193748706272,2511
chillingly,81,0.03353342993169116,559,0.23142206582488098,1901
drastically,81,0.03353342993169116,585,0.2421858828399917,8889
philosophically,80,0.033119436969571515,640,0.2649554957565721,1990
second,80,0.033119436969571515,436,0.18050093148416477,8102
ordinarily,80,0.033119436969571515,875,0.36224384185468844,1965
gleefully,80,0.033119436969571515,728,0.3013868764231008,1781
rightly,80,0.033119436969571515,524,0.21693231215069342,3940
round,79,0.03270544400745187,560,0.23183605878700064,2001
chemically,79,0.03270544400745187,467,0.19333471330987373,4804
boldly,79,0.03270544400745187,662,0.2740633409232043,1897
impeccably,78,0.03229145104533223,627,0.2595735872490168,2462
monumentally,78,0.03229145104533223,620,0.25667563651417924,2107
endearingly,78,0.03229145104533223,799,0.33078037673359556,2067
independently,77,0.03187745808321259,515,0.21320637549161664,3496
closely,77,0.03187745808321259,524,0.21693231215069342,28671
ideally,77,0.03187745808321259,795,0.32912440488511696,1941
fast,77,0.03187745808321259,491,0.2032705444007452,6997
passionately,77,0.03187745808321259,678,0.28068722831711856,2293
infamously,76,0.031463465121092944,918,0.3800455392258332,2206
grotesquely,76,0.031463465121092944,690,0.28565514386255436,1785
unequivocally,75,0.031049472158973298,780,0.3229145104533223,2253
outstandingly,75,0.031049472158973298,525,0.21734630511281308,1719
soo,74,0.030635479196853655,394,0.16311322707513973,2415
dang,74,0.030635479196853655,426,0.17636100186296833,2594
disarmingly,74,0.030635479196853655,541,0.2239701925067274,2185
thankfully,74,0.030635479196853655,609,0.25212171393086313,2029
frightfully,74,0.030635479196853655,601,0.248809770233906,1657
indescribably,74,0.030635479196853655,516,0.21362036845373628,1733
theologically,74,0.030635479196853655,509,0.2107224177188988,2243
indisputably,74,0.030635479196853655,670,0.2773752846201614,1711
collectively,74,0.030635479196853655,698,0.2889670875595115,2332
together,74,0.030635479196853655,771,0.31918857379424553,2181
internally,74,0.030635479196853655,645,0.26702546056717036,3018
stylistically,73,0.03022148623473401,601,0.248809770233906,2184
pathetically,73,0.03022148623473401,674,0.27903125646864,2402
bitterly,73,0.03022148623473401,493,0.20409853032498448,8039
tactically,73,0.03022148623473401,422,0.17470503001448975,2098
straight,73,0.03022148623473401,626,0.2591595942868971,2504
hella,72,0.029807493272614366,473,0.1958186710825916,1620
unfairly,72,0.029807493272614366,494,0.20451252328710412,2212
incomparably,72,0.029807493272614366,545,0.22562616435520597,1830
purportedly,72,0.029807493272614366,960,0.3974332436348582,1923
freakishly,72,0.029807493272614366,600,0.24839577727178638,2564
horrendously,71,0.029393500310494723,568,0.23514800248395779,1803
narrowly,71,0.029393500310494723,488,0.20202856551438625,3912
ferociously,71,0.029393500310494723,666,0.2757193127716829,1950
willfully,70,0.02897950734837508,731,0.3026288553094597,3229
semi,70,0.02897950734837508,504,0.20865245290830053,1642
exponentially,70,0.02897950734837508,348,0.14406955081763612,4699
consequently,70,0.02897950734837508,879,0.36389981370316704,2178
freely,69,0.028565514386255438,484,0.20037259366590768,16612
tightly,69,0.028565514386255438,429,0.17760298074932726,3614
fashionably,69,0.028565514386255438,642,0.2657834816808114,1719
offensively,68,0.02815152142413579,562,0.23266404471123991,1844
sure,68,0.02815152142413579,454,0.18795280480231835,2435
correspondingly,68,0.02815152142413579,599,0.24798178430966672,2342
majorly,68,0.02815152142413579,682,0.28234320016559716,1897
appallingly,68,0.02815152142413579,635,0.26288553094597394,1967
operationally,68,0.02815152142413579,331,0.13703167046160214,2033
double,67,0.02773752846201614,546,0.22604015731732563,4267
scarily,67,0.02773752846201614,573,0.237217967294556,1864
abundantly,67,0.02773752846201614,540,0.22355619954460776,13908
heartbreakingly,67,0.02773752846201614,430,0.17801697371144692,1868
unintentionally,67,0.02773752846201614,625,0.2587456013247775,3232
daily,66,0.0273235354998965,514,0.21279238252949698,2047
fewer,66,0.0273235354998965,610,0.2525357068929828,1567
immeasurably,66,0.0273235354998965,359,0.1486234734009522,2076
poorly,66,0.0273235354998965,532,0.22024425584765056,2611
here,66,0.0273235354998965,624,0.25833160836265784,1800
safely,66,0.0273235354998965,633,0.2620575450217347,2162
viciously,66,0.0273235354998965,604,0.25005174912026495,1643
luxuriously,65,0.026909542537776856,410,0.169737114469054,2500
artificially,65,0.026909542537776856,595,0.24632581246118815,8434
unmistakably,65,0.026909542537776856,715,0.2960049679155454,1886
inordinately,65,0.026909542537776856,524,0.21693231215069342,2458
thematically,65,0.026909542537776856,472,0.19540467812047194,2192
namely,64,0.026495549575657213,951,0.39370730697578143,1730
conventionally,64,0.026495549575657213,722,0.29890291865038293,2311
routinely,64,0.026495549575657213,805,0.33326433450631343,2027
graphically,64,0.026495549575657213,451,0.18671082591595944,2413
higher,63,0.026081556613537567,406,0.16808114262057544,1768
vocally,63,0.026081556613537567,601,0.248809770233906,1550
rabidly,63,0.026081556613537567,462,0.19126474849927552,1411
purposely,62,0.025667563651417924,737,0.3051128130821776,1862
halfway,62,0.025667563651417924,379,0.15690333264334505,2639
sonically,62,0.025667563651417924,544,0.22521217139308633,1620
verbally,62,0.025667563651417924,447,0.18505485406748085,2830
devilishly,62,0.025667563651417924,465,0.19250672738563443,2575
lyrically,61,0.02525357068929828,626,0.2591595942868971,1542
stylishly,61,0.02525357068929828,547,0.22645415027944524,1341
defiantly,61,0.02525357068929828,1045,0.432622645415028,1996
seasonally,61,0.02525357068929828,399,0.16518319188573793,2799
memorably,61,0.02525357068929828,732,0.3030428482715794,1617
spatially,60,0.02483957772717864,341,0.14117160008279858,1527
ruthlessly,60,0.02483957772717864,617,0.25543365762782033,2223
transparently,60,0.02483957772717864,583,0.2413578969157524,1820
improbably,60,0.02483957772717864,649,0.26868143241564896,1638
virulently,60,0.02483957772717864,386,0.15980128337818256,1790
amusingly,59,0.024425584765058992,891,0.3688677292486028,1730
justifiably,59,0.024425584765058992,454,0.18795280480231835,3279
egregiously,59,0.024425584765058992,541,0.2239701925067274,1468
terminally,59,0.024425584765058992,702,0.2906230594079901,15890
rigorously,59,0.024425584765058992,600,0.24839577727178638,1452
rigidly,59,0.024425584765058992,547,0.22645415027944524,1521
cognitively,58,0.02401159180293935,319,0.13206375491616643,1711
shamelessly,58,0.02401159180293935,706,0.29227903125646865,1462
preternaturally,58,0.02401159180293935,477,0.1974746429310702,1312
loosely,58,0.02401159180293935,500,0.20699648105982196,2477
thereby,58,0.02401159180293935,656,0.2715793831504864,1632
monstrously,58,0.02401159180293935,566,0.23432001655971849,1809
soooooo,58,0.02401159180293935,339,0.14034361415855928,1493
sublimely,58,0.02401159180293935,673,0.2786172635065204,1758
alone,58,0.02401159180293935,713,0.29517698199130615,2140
unashamedly,58,0.02401159180293935,675,0.27944524943075966,1528
grimly,57,0.023597598840819706,559,0.23142206582488098,1618
plenty,57,0.023597598840819706,371,0.1535913889463879,1825
nigh,57,0.023597598840819706,400,0.16559718484785757,2570
crazy,57,0.023597598840819706,325,0.1345477126888843,1500
empirically,57,0.023597598840819706,345,0.14282757193127718,1376
chiefly,57,0.023597598840819706,602,0.24922376319602568,2578
defensively,56,0.023183605878700064,329,0.13620368453736287,1575
horrifyingly,56,0.023183605878700064,476,0.19706064996895054,1183
factually,56,0.023183605878700064,338,0.13992962119643965,5742
off,56,0.023183605878700064,464,0.1920927344235148,1986
realistically,56,0.023183605878700064,610,0.2525357068929828,1930
cheerfully,55,0.022769612916580417,766,0.3171186089836473,1488
painstakingly,55,0.022769612916580417,404,0.16725315669633617,2133
glaringly,55,0.022769612916580417,454,0.18795280480231835,3857
finely,55,0.022769612916580417,466,0.1929207203477541,5229
away,55,0.022769612916580417,538,0.2227282136203685,1705
miraculously,55,0.022769612916580417,487,0.2016145725522666,1380
early,55,0.022769612916580417,531,0.21983026288553095,3055
electrically,55,0.022769612916580417,297,0.12295590974953426,2530
softly,54,0.022355619954460774,614,0.25419167874146137,1416
hard,54,0.022355619954460774,481,0.19913061477954877,2113
dazzlingly,54,0.022355619954460774,489,0.2024425584765059,1485
obsessively,54,0.022355619954460774,540,0.22355619954460776,1457
rightfully,54,0.022355619954460774,419,0.17346305112813082,2468
viscerally,54,0.022355619954460774,402,0.16642517077209687,1306
physiologically,54,0.022355619954460774,274,0.11343407162078245,1219
densely,54,0.022355619954460774,525,0.21734630511281308,2575
gravely,53,0.02194162699234113,447,0.18505485406748085,6536
awkwardly,53,0.02194162699234113,681,0.2819292072034775,1484
brightly,53,0.02194162699234113,428,0.17718898778720762,2278
keenly,53,0.02194162699234113,348,0.14406955081763612,11679
rhythmically,52,0.021527634030221485,421,0.1742910370523701,1120
uber,52,0.021527634030221485,312,0.12916580418132892,1119
enjoyably,52,0.021527634030221485,739,0.30594079900641685,1390
perversely,52,0.021527634030221485,625,0.2587456013247775,1353
imminently,52,0.021527634030221485,329,0.13620368453736287,952
fascinatingly,52,0.021527634030221485,569,0.23556199544607742,1331
thrillingly,52,0.021527634030221485,544,0.22521217139308633,1192
dynamically,52,0.021527634030221485,448,0.1854688470296005,1215
crazily,51,0.021113641068101843,522,0.21610432622645415,1190
geologically,51,0.021113641068101843,258,0.10681018422686814,1884
home,51,0.021113641068101843,375,0.15524736079486648,1918
repeatedly,51,0.021113641068101843,618,0.25584765058993997,1421
appealingly,51,0.021113641068101843,731,0.3026288553094597,1346
ago,50,0.020699648105982196,679,0.28110122127923826,1484
miserably,50,0.020699648105982196,423,0.17511902297660942,1609
truely,50,0.020699648105982196,536,0.22190022769612913,1381
