        l1  l2                       f         E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff        f1       f2         N  
COMPLEMENT  minor                37479    36209.51               138                  275                154     688        439          378          218                 163                 692                 380                 662            218            1901.22               1901.22               0.982   0.0009        6.56         0.034       0.00042                0.996              0.00047                0.034              0.00002         1269.49  80132539    37632  83280549  
COMPLEMENT  enriching             1229     1187.35              1467                 2769                179    5880       2106          379         2316                 161                5880                 378                2707           2316              62.40                 62.40               0.944   0.0000        1.19         0.034       0.00001                0.996              0.00002                0.034              0.00000           41.65  80132539     1234  83280549  
COMPLEMENT  little              467121   451379.54                12                   23                164      43        100          380           15                 171                  47                 391                 148             15           23400.08              23400.08               0.967   0.0116       23.03         0.034       0.00520                0.996              0.00583                0.034              0.00020        15741.46  80132539   469112  83280549  
COMPLEMENT  unheralded            1227     1185.43              1471                 2776                180    5886       2109          381         2320                 162                5886                 379                2711           2320              62.27                 62.27               0.943   0.0000        1.19         0.034       0.00001                0.996              0.00002                0.034              0.00000           41.57  80132539     1232  83280549  
COMPLEMENT  undecided             7075     6835.47               450                  897                158    2252        961          382          785                 164                2254                 381                1390            785             358.29                358.29               0.974   0.0002        2.85         0.034       0.00008                0.996              0.00009                0.034              0.00000          239.53  80132539     7104  83280549  
   NEGATED  verifiable             147       77.72              1658                 3102               1708    3315        514          383         1745                4112                3315                 382                 569           1745              51.27                 51.27               0.294   0.0001        5.71         0.034       0.00002                0.071              0.00005                0.034              0.00002           69.28   3148010     2056  83280549  
   NEGATED  torture                 81       42.83              2189                 4059               1701    4579        661          384         2421                4113                4579                 383                 760           2421              28.25                 28.25               0.295   0.0001        4.24         0.034       0.00001                0.071              0.00003                0.034              0.00001           38.17   3148010     1133  83280549  
COMPLEMENT  finest                2630     2541.17               908                 1769                175    4013       1497          385         1494                 165                4013                 384                2008           1494             132.21                132.21               0.954   0.0001        1.73         0.034       0.00003                0.996              0.00003                0.034              0.00000           88.83  80132539     2641  83280549  
   NEGATED  timely                1255      664.22               389                  776               1714     782        146          386          401                4114                 783                 387                 153            401             436.49                436.49               0.292   0.0008       16.68         0.034       0.00020                0.071              0.00040                0.034              0.00019          590.78   3148010    17572  83280549  
COMPLEMENT  untouched             7869     7603.30               415                  827                165    2105        925          387          719                 167                2106                 386                1327            719             395.20                395.20               0.965   0.0002        3.00         0.034       0.00009                0.996              0.00010                0.034              0.00000          265.70  80132539     7902  83280549  
COMPLEMENT  ailing                1193     1152.72              1502                 2830                185    5977       2142          388         2355                 166                5977                 385                2742           2355              59.93                 59.93               0.931   0.0000        1.17         0.034       0.00001                0.996              0.00001                0.034              0.00000           40.28  80132539     1198  83280549  
COMPLEMENT  infamous             15233    14718.77               261                  521                161    1360        677          389          452                 168                1363                 388                1030            452             764.56                764.56               0.968   0.0004        4.17         0.034       0.00017                0.996              0.00019                0.034              0.00001          514.23  80132539    15297  83280549  
COMPLEMENT  asymptomatic           948      916.01              1733                 3242                191    6560       2351          390         2652                 169                6560                 389                2992           2652              47.50                 47.50               0.918   0.0000        1.04         0.034       0.00001                0.996              0.00001                0.034              0.00000           31.99  80132539      952  83280549  
COMPLEMENT  manual                2597     2509.42               921                 1790                176    4036       1509          391         1510                 170                4036                 390                2021           1510             129.94                129.94               0.948   0.0001        1.72         0.034       0.00003                0.996              0.00003                0.034              0.00000           87.58  80132539     2608  83280549  
COMPLEMENT  greater             153608   148440.51                40                   79                169     189        196          392           59                 176                 192                 396                 290             59            7636.24               7636.24               0.959   0.0038       13.18         0.034       0.00171                0.996              0.00192                0.033              0.00006         5167.49  80132539   154272  83280549  
COMPLEMENT  longer               31480    30419.95               157                  313                167     791        490          393          248                 172                 793                 392                 727            248            1568.21               1568.21               0.960   0.0008        5.97         0.034       0.00035                0.996              0.00039                0.034              0.00001         1060.05  80132539    31615  83280549  
COMPLEMENT  meditative            2096     2025.43              1066                 2065                183    4539       1635          394         1720                 173                4539                 393                2192           1720             104.34                104.34               0.938   0.0001        1.54         0.034       0.00002                0.996              0.00003                0.034              0.00000           70.57  80132539     2105  83280549  
COMPLEMENT  several               8136     7862.14               405                  807                174    2061        914          395          704                 174                2062                 394                1315            704             404.76                404.76               0.954   0.0002        3.04         0.034       0.00009                0.996              0.00010                0.034              0.00000          273.86  80132539     8171  83280549  
COMPLEMENT  unfolding             3704     3579.38               726                 1428                178    3334       1288          396         1178                 175                3334                 395                1764           1178             183.98                183.98               0.945   0.0001        2.05         0.034       0.00004                0.996              0.00005                0.033              0.00000          124.62  80132539     3720  83280549  
COMPLEMENT  unresolved            3232     3123.30               798                 1566                181    3593       1368          397         1304                 177                3599                 397                1862           1304             160.36                160.36               0.942   0.0001        1.91         0.033       0.00004                0.996              0.00004                0.033              0.00000          108.70  80132539     3246  83280549  
COMPLEMENT  imperceptible         2758     2665.29               881                 1717                184    3916       1476          398         1447                 178                3916                 398                1969           1447             136.61                136.61               0.938   0.0001        1.77         0.033       0.00003                0.996              0.00003                0.033              0.00000           92.71  80132539     2770  83280549  
   NEGATED  analogous              262      138.99              1162                 2230               1720    2332        370          399         1189                4115                2329                 399                 391           1189              90.50                 90.50               0.291   0.0002        7.60         0.033       0.00004                0.071              0.00008                0.033              0.00004          123.01   3148010     3677  83280549  
COMPLEMENT  saddened              3434     3318.63               765                 1502                182    3480       1336          400         1251                 179                3484                 400                1823           1251             169.84                169.84               0.940   0.0001        1.97         0.033       0.00004                0.996              0.00004                0.033              0.00000          115.37  80132539     3449  83280549  
COMPLEMENT  limitless             8421     8138.29               396                  790                177    2027        896          401          686                 180                2029                 401                1297            686             415.58                415.58               0.946   0.0002        3.08         0.033       0.00009                0.996              0.00011                0.033              0.00000          282.71  80132539     8458  83280549  
COMPLEMENT  protracted            1125     1087.29              1580                 2963                201    6113       2225          402         2441                 181                6113                 402                2813           2441              55.27                 55.27               0.905   0.0000        1.12         0.033       0.00001                0.996              0.00001                0.033              0.00000           37.71  80132539     1130  83280549  
COMPLEMENT  stiffer               1798     1737.73              1176                 2256                189    4915       1760          403         1870                 182                4915                 403                2320           1870              88.30                 88.30               0.920   0.0000        1.42         0.033       0.00002                0.996              0.00002                0.033              0.00000           60.27  80132539     1806  83280549  
COMPLEMENT  under-appreciated     1338     1293.20              1424                 2692                198    5679       2043          404         2218                 183                5679                 404                2623           2218              65.51                 65.51               0.908   0.0000        1.22         0.033       0.00001                0.996              0.00002                0.033              0.00000           44.80  80132539     1344  83280549  
COMPLEMENT  electrical            1560     1507.77              1289                 2454                194    5270       1900          405         2045                 184                5270                 405                2478           2045              76.36                 76.36               0.912   0.0000        1.32         0.033       0.00002                0.996              0.00002                0.033              0.00000           52.23  80132539     1567  83280549  
   NEGATED  prescriptive           167       88.75              1548                 2906               1721    3080        484          406         1618                4116                3080                 406                 539           1618              57.38                 57.38               0.291   0.0001        6.05         0.033       0.00003                0.071              0.00005                0.033              0.00002           78.25   3148010     2348  83280549  
   NEGATED  resident                79       42.00              2233                 4137               1713    4635        679          407         2469                4117                4635                 407                 775           2469              27.12                 27.12               0.292   0.0001        4.16         0.033       0.00001                0.071              0.00003                0.033              0.00001           37.00   3148010     1111  83280549  
COMPLEMENT  monthly               1992     1925.36              1115                 2151                192    4665       1683          408         1781                 185                4665                 408                2241           1781              97.24                 97.24               0.916   0.0000        1.49         0.033       0.00002                0.996              0.00002                0.033              0.00000           66.64  80132539     2001  83280549  
COMPLEMENT  countless             1326     1281.65              1437                 2713                203    5694       2050          409         2238                 186                5694                 409                2640           2238              64.69                 64.69               0.904   0.0000        1.22         0.033       0.00001                0.995              0.00002                0.033              0.00000           44.35  80132539     1332  83280549  
   NEGATED  onerous                608      323.34               671                 1321               1726    1346        233          410          684                4118                1349                 410                 239            684             208.53                208.53               0.290   0.0004       11.54         0.033       0.00009                0.071              0.00019                0.033              0.00009          284.66   3148010     8554  83280549  
COMPLEMENT  lesser                7479     7229.01               444                  885                186    2175        951          411          754                 187                2176                 411                1364            754             364.22                364.22               0.930   0.0002        2.89         0.033       0.00008                0.995              0.00009                0.033              0.00000          249.99  80132539     7513  83280549  
COMPLEMENT  subconscious           877      847.70              1820                 3394                214    6758       2442          412         2740                 188                6758                 412                3072           2740              42.65                 42.65               0.884   0.0000        0.99         0.033       0.00001                0.995              0.00001                0.033              0.00000           29.30  80132539      881  83280549  
COMPLEMENT  graver                 876      846.74              1823                 3399                215    6762       2445          413         2742                 189                6761                 413                3073           2742              42.58                 42.58               0.884   0.0000        0.99         0.033       0.00001                0.995              0.00001                0.033              0.00000           29.26  80132539      880  83280549  
COMPLEMENT  insatiable            1742     1683.85              1205                 2307                199    4992       1790          414         1925                 190                4992                 414                2362           1925              84.49                 84.49               0.906   0.0000        1.39         0.033       0.00002                0.995              0.00002                0.033              0.00000           58.15  80132539     1750  83280549  
   NEGATED  predictive             213      113.36              1315                 2496               1725    2639        418          415         1380                4119                2639                 415                 459           1380              72.89                 72.89               0.290   0.0001        6.83         0.033       0.00003                0.071              0.00007                0.033              0.00003           99.64   3148010     2999  83280549  
COMPLEMENT  veteran               1739     1680.96              1208                 2311                200    4994       1792          416         1928                 191                4994                 416                2365           1928              84.28                 84.28               0.905   0.0000        1.39         0.033       0.00002                0.995              0.00002                0.033              0.00000           58.04  80132539     1747  83280549  
COMPLEMENT  intentioned           1940     1875.33              1137                 2187                202    4730       1706          417         1810                 192                4730                 417                2265           1810              93.71                 93.71               0.904   0.0000        1.47         0.033       0.00002                0.995              0.00002                0.033              0.00000           64.67  80132539     1949  83280549  
COMPLEMENT  unsure               13489    13039.73               289                  577                188    1478        733          418          505                 193                1483                 418                1103            505             649.84                649.84               0.922   0.0003        3.87         0.033       0.00015                0.995              0.00017                0.033              0.00001          449.27  80132539    13552  83280549  
COMPLEMENT  unavailable          15321    14811.14               268                  535                190    1356        686          419          455                 195                1359                 420                1037            455             736.26                736.26               0.919   0.0004        4.12         0.033       0.00017                0.995              0.00019                0.033              0.00001          509.86  80132539    15393  83280549  
COMPLEMENT  centralized           1278     1235.46              1485                 2800                211    5787       2100          420         2291                 194                5787                 419                2683           2291              61.43                 61.43               0.888   0.0000        1.19         0.033       0.00001                0.995              0.00002                0.033              0.00000           42.54  80132539     1284  83280549  
   NEGATED  outlandish             466      248.46               806                 1579               1732    1613        267          421          820                4120                1610                 421                 278            820             158.64                158.64               0.289   0.0003       10.08         0.033       0.00007                0.071              0.00015                0.033              0.00007          217.54   3148010     6573  83280549  
COMPLEMENT  low-key               6133     5929.08               519                 1029                195    2451       1059          422          860                 196                2460                 422                1468            860             293.96                293.96               0.912   0.0002        2.60         0.033       0.00007                0.995              0.00008                0.033              0.00000          203.92  80132539     6162  83280549  
COMPLEMENT  undetectable          2749     2657.60               909                 1770                204    3921       1494          423         1460                 197                3926                 423                1980           1460             131.75                131.75               0.903   0.0001        1.74         0.033       0.00003                0.995              0.00003                0.033              0.00000           91.40  80132539     2762  83280549  
   NEGATED  implausible            348      185.56               985                 1912               1731    1959        308          424          992                4121                1959                 424                 330            992             118.44                118.44               0.289   0.0002        8.71         0.033       0.00005                0.071              0.00011                0.033              0.00005          162.44   3148010     4909  83280549  
COMPLEMENT  overdue              23972    23176.51               201                  401                196     965        563          425          315                 199                 967                 426                 831            315            1142.30               1142.30               0.911   0.0006        5.14         0.033       0.00026                0.995              0.00030                0.033              0.00001          795.49  80132539    24087  83280549  
COMPLEMENT  darker               15849    15323.03               263                  525                197    1323        674          426          441                 198                1324                 425                1015            441             755.32                755.32               0.911   0.0004        4.18         0.033       0.00017                0.995              0.00020                0.033              0.00001          525.97  80132539    15925  83280549  
COMPLEMENT  middle                3527     3410.04               772                 1515                207    3437       1334          427         1237                 200                3438                 427                1811           1237             167.71                167.71               0.899   0.0001        1.97         0.033       0.00004                0.995              0.00004                0.033              0.00000          116.96  80132539     3544  83280549  
COMPLEMENT  themed                2881     2785.57               882                 1718                209    3824       1467          428         1423                 201                3825                 428                1952           1423             136.52                136.52               0.892   0.0001        1.78         0.033       0.00003                0.995              0.00004                0.033              0.00000           95.43  80132539     2895  83280549  
COMPLEMENT  bolder                2054     1985.98              1114                 2150                213    4595       1676          429         1760                 202                4595                 429                2226           1760              97.26                 97.26               0.886   0.0001        1.50         0.033       0.00002                0.995              0.00003                0.033              0.00000           68.02  80132539     2064  83280549  
COMPLEMENT  inopportune           1845     1783.92              1182                 2266                216    4856       1759          430         1854                 203                4856                 430                2303           1854              87.29                 87.29               0.883   0.0000        1.42         0.033       0.00002                0.995              0.00002                0.033              0.00000           61.08  80132539     1854  83280549  
COMPLEMENT  notorious            23092    22327.85               207                  413                205     991        578          431          328                 204                 994                 431                 844            328            1091.21               1091.21               0.903   0.0006        5.03         0.033       0.00025                0.995              0.00029                0.033              0.00001          764.15  80132539    23205  83280549  
COMPLEMENT  glad                109062   105460.00                60                  119                206     263        244          432           92                 206                 264                 433                 363             92            5127.25               5127.25               0.899   0.0027       10.91         0.033       0.00119                0.995              0.00136                0.033              0.00004         3602.00  80132539   109603  83280549  
COMPLEMENT  low-income            3655     3534.16               753                 1480                210    3356       1313          433         1208                 205                3358                 432                1787           1208             172.22                172.22               0.890   0.0001        2.00         0.033       0.00004                0.995              0.00005                0.033              0.00000          120.84  80132539     3673  83280549  
COMPLEMENT  drier                 2198     2125.50              1077                 2084                220    4424       1632          434         1692                 207                4424                 434                2166           1692             102.85                102.85               0.876   0.0001        1.55         0.033       0.00002                0.995              0.00003                0.033              0.00000           72.50  80132539     2209  83280549  
   NEGATED  forthright             245      131.20              1226                 2344               1741    2427        387          435         1262                4122                2426                 435                 414           1262              82.34                 82.34               0.287   0.0002        7.27         0.033       0.00004                0.071              0.00008                0.033              0.00004          113.80   3148010     3471  83280549  
COMPLEMENT  sedate                3362     3251.27               816                 1598                219    3526       1369          436         1285                 208                3526                 436                1848           1285             156.62                156.62               0.878   0.0001        1.91         0.033       0.00004                0.995              0.00004                0.033              0.00000          110.73  80132539     3379  83280549  
COMPLEMENT  unused                3558     3440.83               780                 1531                217    3417       1343          437         1236                 209                3419                 437                1810           1236             165.71                165.71               0.878   0.0001        1.96         0.033       0.00004                0.995              0.00004                0.033              0.00000          117.17  80132539     3576  83280549  
   NEGATED  naive                 1690      905.54               326                  651               1745     620        123          438          321                4123                 621                 438                 133            321             567.25                567.25               0.286   0.0011       19.08         0.033       0.00026                0.071              0.00054                0.033              0.00025          784.46   3148010    23956  83280549  
COMPLEMENT  bespoke               1967     1902.27              1154                 2218                223    4702       1715          439         1808                 210                4702                 439                2263           1808              91.41                 91.41               0.867   0.0000        1.46         0.033       0.00002                0.995              0.00002                0.033              0.00000           64.73  80132539     1977  83280549  
COMPLEMENT  meager                2940     2843.30               884                 1721                221    3780       1464          440         1409                 211                3780                 440                1939           1409             136.42                136.42               0.872   0.0001        1.78         0.033       0.00003                0.995              0.00004                0.033              0.00000           96.70  80132539     2955  83280549  
COMPLEMENT  interdisciplinary     1958     1893.61              1158                 2224                224    4713       1722          441         1816                 212                4718                 441                2270           1816              90.81                 90.81               0.865   0.0000        1.46         0.033       0.00002                0.995              0.00002                0.033              0.00000           64.39  80132539     1968  83280549  
   NEGATED  dogmatic               149       79.87              1690                 3159               1740    3293        517          442         1747                4124                3291                 442                 571           1747              49.93                 49.93               0.287   0.0001        5.66         0.033       0.00002                0.071              0.00005                0.033              0.00002           69.13   3148010     2113  83280549  
COMPLEMENT  loath                  975      942.96              1768                 3303                239    6484       2375          443         2649                 213                6484                 443                2989           2649              45.14                 45.14               0.843   0.0000        1.03         0.033       0.00001                0.995              0.00001                0.033              0.00000           32.04  80132539      980  83280549  
COMPLEMENT  subdued               7981     7718.77               438                  873                218    2084        942          444          723                 214                2087                 444                1333            723             369.22                369.22               0.878   0.0002        2.94         0.033       0.00009                0.995              0.00010                0.033              0.00000          262.23  80132539     8022  83280549  
COMPLEMENT  upper                  973      941.03              1772                 3309                241    6486       2376          445         2654                 215                6486                 445                2994           2654              45.00                 45.00               0.842   0.0000        1.02         0.033       0.00001                0.995              0.00001                0.033              0.00000           31.97  80132539      978  83280549  
COMPLEMENT  suburban              2135     2064.88              1104                 2131                225    4502       1651          446         1729                 216                4503                 446                2198           1729              98.64                 98.64               0.863   0.0001        1.52         0.033       0.00002                0.995              0.00003                0.033              0.00000           70.12  80132539     2146  83280549  
COMPLEMENT  unpretentious         1164     1125.77              1606                 3010                235    6052       2229          447         2419                 217                6052                 447                2795           2419              53.77                 53.77               0.847   0.0000        1.12         0.033       0.00001                0.995              0.00001                0.033              0.00000           38.23  80132539     1170  83280549  
COMPLEMENT  refreshed             1550     1499.11              1332                 2527                232    5305       1939          448         2072                 218                5308                 448                2500           2072              71.55                 71.55               0.855   0.0000        1.29         0.033       0.00002                0.995              0.00002                0.033              0.00000           50.89  80132539     1558  83280549  
COMPLEMENT  interwoven            2108     2038.90              1117                 2153                229    4530       1667          449         1748                 219                4530                 449                2214           1748              96.84                 96.84               0.858   0.0001        1.50         0.033       0.00002                0.995              0.00003                0.033              0.00000           69.10  80132539     2119  83280549  
COMPLEMENT  angrier               1341     1297.05              1483                 2797                236    5675       2079          450         2253                 220                5675                 450                2650           2253              61.59                 61.59               0.847   0.0000        1.20         0.033       0.00001                0.995              0.00002                0.033              0.00000           43.95  80132539     1348  83280549  
COMPLEMENT  unchecked             1525     1475.05              1354                 2567                234    5342       1960          451         2097                 221                5345                 451                2524           2097              69.89                 69.89               0.848   0.0000        1.28         0.033       0.00002                0.995              0.00002                0.033              0.00000           49.95  80132539     1533  83280549  
COMPLEMENT  nebulous              2477     2395.88              1013                 1967                228    4154       1566          452         1585                 222                4154                 452                2082           1585             113.49                113.49               0.858   0.0001        1.63         0.033       0.00003                0.995              0.00003                0.033              0.00000           81.12  80132539     2490  83280549  
COMPLEMENT  mixed                 3599     3481.24               788                 1546                227    3389       1345          453         1230                 223                3389                 453                1807           1230             164.46                164.46               0.860   0.0001        1.96         0.033       0.00004                0.995              0.00004                0.033              0.00000          117.76  80132539     3618  83280549  
COMPLEMENT  decent               34852    33712.60               155                  309                222     729        476          454          237                 224                 733                 454                 701            237            1589.02               1589.02               0.868   0.0009        6.10         0.033       0.00038                0.995              0.00043                0.033              0.00001         1139.40  80132539    35037  83280549  
   NEGATED  benevolent             215      115.59              1335                 2532               1750    2625        423          455         1383                4125                2625                 455                 462           1383              71.43                 71.43               0.285   0.0001        6.78         0.033       0.00003                0.070              0.00007                0.033              0.00003           99.41   3148010     3058  83280549  
COMPLEMENT  clad                  6947     6720.00               492                  979                226    2274       1009          456          804                 225                2277                 456                1411            804             316.18                316.18               0.862   0.0002        2.72         0.033       0.00007                0.995              0.00009                0.033              0.00000          227.00  80132539     6984  83280549  
COMPLEMENT  unsolved              1311     1268.18              1506                 2837                247    5726       2118          457         2281                 226                5725                 457                2673           2281              59.60                 59.60               0.837   0.0000        1.18         0.032       0.00001                0.995              0.00002                0.032              0.00000           42.82  80132539     1318  83280549  
   NEGATED  mushy                  203      109.20              1400                 2652               1752    2705        434          458         1437                4126                2705                 458                 482           1437              67.33                 67.33               0.285   0.0001        6.58         0.032       0.00003                0.070              0.00006                0.032              0.00003           93.80   3148010     2889  83280549  
COMPLEMENT  indebted              2044     1977.32              1141                 2194                238    4602       1702          459         1780                 227                4602                 459                2240           1780              92.58                 92.58               0.844   0.0001        1.47         0.032       0.00002                0.995              0.00003                0.032              0.00000           66.68  80132539     2055  83280549  
COMPLEMENT  unspoiled             1114     1077.66              1684                 3149                256    6145       2270          460         2493                 228                6145                 460                2855           2493              50.44                 50.44               0.828   0.0000        1.09         0.032       0.00001                0.995              0.00001                0.032              0.00000           36.34  80132539     1120  83280549  
COMPLEMENT  underappreciated      2406     2327.56              1039                 2014                237    4220       1587          461         1613                 229                4220                 461                2101           1613             108.77                108.77               0.845   0.0001        1.60         0.032       0.00003                0.995              0.00003                0.032              0.00000           78.44  80132539     2419  83280549  
COMPLEMENT  firmer                1849     1788.73              1215                 2323                242    4852       1784          462         1869                 230                4852                 462                2319           1869              83.55                 83.55               0.840   0.0000        1.40         0.032       0.00002                0.995              0.00002                0.032              0.00000           60.27  80132539     1859  83280549  
COMPLEMENT  kurdish               2216     2143.78              1096                 2119                240    4402       1638          463         1694                 231                4402                 463                2168           1694             100.08                100.08               0.843   0.0001        1.53         0.032       0.00002                0.995              0.00003                0.032              0.00000           72.22  80132539     2228  83280549  
COMPLEMENT  intractable           5900     5707.77               557                 1105                233    2510       1091          464          897                 232                2511                 464                1508            897             266.27                266.27               0.853   0.0001        2.50         0.032       0.00006                0.995              0.00007                0.032              0.00000          192.23  80132539     5932  83280549  
COMPLEMENT  ragged                1475     1426.94              1415                 2676                250    5431       2010          465         2140                 232                5435                 464                2561           2140              66.57                 66.57               0.834   0.0000        1.25         0.032       0.00002                0.995              0.00002                0.032              0.00000           48.06  80132539     1483  83280549  
COMPLEMENT  international        19124    18501.18               237                  473                230    1162        630          466          387                 235                1163                 467                 937            387             862.09                862.09               0.857   0.0005        4.50         0.032       0.00021                0.995              0.00024                0.032              0.00001          622.82  80132539    19228  83280549  
COMPLEMENT  afoot                  920      890.03              1850                 3448                266    6636       2447          467         2718                 234                6636                 466                3051           2718              41.48                 41.48               0.818   0.0000        0.99         0.032       0.00001                0.995              0.00001                0.032              0.00000           29.97  80132539      925  83280549  
COMPLEMENT  minimal              18890    18275.06               239                  477                231    1173        634          468          390                 236                1177                 468                 943            390             850.48                850.48               0.856   0.0005        4.47         0.032       0.00020                0.995              0.00024                0.032              0.00001          614.94  80132539    18993  83280549  
COMPLEMENT  malnourished           912      882.34              1861                 3467                270    6681       2455          469         2728                 237                6681                 469                3060           2728              40.95                 40.95               0.814   0.0000        0.98         0.032       0.00001                0.995              0.00001                0.032              0.00000           29.66  80132539      917  83280549  
