colloc,be-ADV-ADJ_positive,every_det-of-subj,everybody_subj,everyone_subj,few_det-of-subj,few_subj,neither_det-of-subj,neither_subj,never_VP-adv,no-one_subj,no_det-of-subj-N,nobody_subj,none_subj,not-a-single_det-of-subj,not-one_det-of-subj,not-one_subj,not_VP-adv,nothing_subj,without-being_PP
present_year-round,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
presently_unused,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_conservative-looking,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_diversified,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_dweeby,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_equal,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_gallant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_ignorant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_independent-minded,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_inept,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_intensive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_lousy,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_palatable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_pathetic,13,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_representative,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_seductive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_sheltered,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_tasty,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_visible,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pretty_well-equipped,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
primarily_cultural,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
primarily_urban,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_adequate,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_nit-picking,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_out,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_prevalent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_relevant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
probably_valuable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
profoundly_derelict,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
profoundly_disgusted,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
profoundly_unfair,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
properly_instructive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
psychologically_scary,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
purely_contractual,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
purely_cyclical,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_advantageous,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_american,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_decadent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_deceiving,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_dire,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_expensive,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_final,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
quite_heightened,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_particular,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_readable,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_relieved,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_secretive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_shocked,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_small,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
quite_squeamish,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_super,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_visionary,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
quite_worrying,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_confusing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_critical,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_dryish,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_grim,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_hard,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_skeptical,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_terrifying,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rather_uneasy,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
real_busy,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
real_complicated,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
real_fortunate,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
real_physical,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
real_thin,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_anonymous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
really_chilling,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_complete,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
really_constructive,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
really_dance-theater,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_democratic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
really_destructive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_dreary,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_efficient,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_partial,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_retired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
really_troubled,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_unworthy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_upsetting,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
really_uptight,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
reasonably_healthy,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
recently_full,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
regularly_delinquent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_decent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_intact,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relatively_primitive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relentlessly_cliche-driven,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
relentlessly_haunting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_believable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_entrepreneurial,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_evenhanded,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_fruitful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_modern,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_portable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
remarkably_slippery,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
reportedly_wounded,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
resiliently_old-fashioned,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
resolutely_optimistic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
richly_ornamented,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
richly_rewarding,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rightfully_adamant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rosh_ha-shanah,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
scientifically_justifiable,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
scorchingly_honest,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seemingly_unlimited,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seriously_heavy-duty,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
seriously_warped,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
severely_corroded,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
severely_underpaid,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sexually_inappropriate,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sharply_perceptive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
shockingly_good,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
signally_unsuccessful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
similarly_adored,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
similarly_enthused,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
similarly_grateful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_crazy,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_deadbeats,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_outstanding,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_ridiculous,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
simply_unelectable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slightly_uneven,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slowly_roasted,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_absorbing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_absurd,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
so_acrobatic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_approachable,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_assiduous,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_austere,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
so_averse,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_awe-inspiring,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_bitter,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_bossy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_bottomless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_broadening,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_buoyant,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_clever,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_distrustful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_diversified,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_easy,392,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,279,3,1
so_effervescent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_endangered,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_expendable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_frightening,21,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_gangly,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_gleaming,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_heady,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_ill,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_overbred,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_overstressed,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_oversupplied,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_phenomenal,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_rash,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_refreshed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_repetitive,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_seasoned,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_tragic\/and,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_ubiquitous,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
so_undervalued,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_unsanitized,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_upsetting,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
so_wonderful,112,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1
so_yellow,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
solely_symbolic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
solidly_republican,20,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somehow_hip,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somehow_undemocratic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sometimes_essential,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sometimes_shy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sometimes_useful,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_grim,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_new,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_seedy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_undiscernible,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
somewhat_unprepared,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sopping_wet,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
squeaky_tight,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
stiflingly_earnest,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_binding,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_dirty,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
still_interesting,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_liable,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_mullin,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_observable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_overpriced,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_paltry,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_ripe,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_subordinate,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
still_unlikely,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_adult,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_boom-or-bust,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_bush,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_classified,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_limited,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
strictly_off-limits,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
strongly_agent-influenced,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
subliminally_confused,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
substantially_pro-choice,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
suddenly_disabled,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sufficiently_extensive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
sufficiently_generalized,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
sufficiently_punitive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
sufficiently_unique,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
suffocatingly_rich,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
suitably_irreverent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
superbly_qualified,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
supremely_magnetic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
supremely_self-interested,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surely_ridiculous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surprisingly_assured,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surprisingly_eager,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surprisingly_expensive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surprisingly_frank,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surprisingly_handy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surprisingly_polemical,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
surprisingly_unprepared,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sweetly_crooning,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
symbolically_mute,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
technically_valid,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
technologically_capable,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
terminally_average,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
terribly_claustrophobic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
terribly_convincing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
terribly_crucial,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
terribly_entertaining,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
terribly_remiss,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
terribly_unfair,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
terrifyingly_ugly,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
thankfully_devoid,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
thankfully_sophisticated,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
that_clean,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
that_neat,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,6,2,1
that_stable,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
that_thin,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
theatrically_persuasive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
then_dead-bolted,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
then_short,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
then_soothing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
thoroughly_incompetent,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
thoroughly_wrecked,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
thus_sown,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
tomb_quiet,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_absurd,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_attention-getting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_available,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
too_blatant,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_bumpy,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
too_business-like,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
too_close,282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
too_cluttered,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
too_deft,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_efficient,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_enthused,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
too_evocative,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_frank,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_furious,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_grumpy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_insulting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_intimate,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
too_jazzlike,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_monochromatic,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_offensive-minded,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_portentous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_prejudicial,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_pro-government,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_rebellious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_tacky,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_technical,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
too_vague,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
too_well-organized,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
too_winded,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_anti-sport,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_dominant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_impervious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_ineffective,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
totally_obscured,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
traditionally_available,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
traditionally_open,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
traditionally_responsible,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
triply_important,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_comfortable,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_generous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_glamorous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_real,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_resolvable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truly_striking,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
typically_grand,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
typically_stoic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ultimately_accessory,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ultimately_good,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ultimately_inevitable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unabashedly_american,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unacceptably_one-sided,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unbelievably_cluttered,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unbelievably_gun-shy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
uncommonly_clean,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
understandably_confident,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
understandably_downcast,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
understandably_sensitive,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unduly_cautious,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unduly_invasive,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
unexpectedly_worth,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
