          l1  l2                    f      E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1     f2       N  
          so  muddled               5     0.89              5051               2598          438         7724                 602               11609              11.03                0.98         0.374         0.000                0.455                0.000   47033     11  583470  
          so  illiberal             5     0.89              5051               2598          438         7724                 602               11609              11.03                0.98         0.374         0.000                0.455                0.000   47033     11  583470  
          so  unloved               5     0.89              5051               2598          438         7724                 602               11609              11.03                0.98         0.374         0.000                0.455                0.000   47033     11  583470  
     exactly  alike                54     0.21               209                262          442          648                 936                 681             517.06                2.64         0.374         0.062                0.375                0.063     862    144  583470  
          as  pithy                 5     0.89              5067               2612          443         7738                 602               11732              10.98                0.98         0.373         0.000                0.455                0.000   47332     11  583470  
        just  meh                   5     0.15              3106                946          444         5310                 881                7375              27.74                1.76         0.373         0.001                0.385                0.001    6559     13  583470  
   perfectly  round                15     0.07               797                316          445         1651                 936                1851             136.56                2.53         0.373         0.014                0.375                0.014    1065     40  583470  
        more  nefarious            64    22.97              1421               3785          446         6047                 296                8248              72.51                0.72         0.373         0.000                0.582                0.001  121848    110  583470  
        more  agonizing            18     6.47              3777               3813          447         7458                 297               10918              20.31                0.72         0.372         0.000                0.581                0.000  121848     31  583470  
         too  tight               196    47.76               352               3139          448         3764                 499                4590             331.22                0.85         0.372         0.002                0.491                0.003   69845    399  583470  
         any  wiser                16     0.08               742                326          449         1596                 963                1801             144.83                2.51         0.370         0.015                0.372                0.015    1083     43  583470  
        more  perplexing           33    11.90              2507               3816          450         6810                 298                9665              37.03                0.71         0.370         0.000                0.579                0.000  121848     57  583470  
          so  horny                27     4.84              1674               2643          451         5794                 626                8026              58.96                0.97         0.369         0.001                0.450                0.001   47033     60  583470  
        more  nuanced              56    20.26              1600               3831          452         6211                 300                8560              62.50                0.71         0.369         0.000                0.577                0.000  121848     97  583470  
         too  young              1252   308.48                37               3158          453         1562                 505                1590            2097.34                0.85         0.368         0.015                0.486                0.018   69845   2577  583470  
   perfectly  legal                75     0.37               154                314          454          597                 989                 613             683.40                2.53         0.366         0.070                0.368                0.070    1065    204  583470  
         too  lazy                162    39.98               420               3185          455         4008                 507                4998             269.14                0.84         0.366         0.002                0.485                0.002   69845    334  583470  
        very  organized            27     4.80              1670               2653          456         5756                 655                8007              59.14                0.97         0.364         0.001                0.443                0.001   45886     61  583470  
        more  traditional         154    56.18               626               3872          457         4895                 302                6211             169.13                0.71         0.364         0.001                0.572                0.001  121848    269  583470  
        much  poorer                6     0.19              2762                988          458         5114                 936                7043              32.57                1.72         0.363         0.001                0.375                0.001    6754     16  583470  
       still  extant                7     0.10              1981                595          459         3828                 979                4989              48.84                2.06         0.363         0.002                0.368                0.002    3016     19  583470  
        much  older               100     3.09               201                995          460         1616                 958                1793             543.93                1.72         0.363         0.015                0.375                0.015    6754    267  583470  
         too  fussy                41    10.18              1500               3204          461         5815                 516                8012              67.57                0.84         0.363         0.001                0.482                0.001   69845     85  583470  
     morally  justifiable          12     0.03               869                209          462         1304                1003                1445             123.46                2.78         0.363         0.021                0.364                0.021     568     33  583470  
  personally  identifiable         49     0.05               174                 86          463          214                1009                 218             611.13                3.31         0.363         0.230                0.363                0.230     213    135  583470  
        more  entrepreneurial       8     2.92              5536               3932          464         8373                 303               12327               8.75                0.69         0.363         0.000                0.571                0.000  121848     14  583470  
        more  tortuous              8     2.92              5536               3932          464         8373                 303               12327               8.75                0.69         0.363         0.000                0.571                0.000  121848     14  583470  
        more  enchanting           38    13.99              2298               3939          466         6684                 306                9410              40.96                0.69         0.358         0.000                0.567                0.000  121848     67  583470  
        more  wrenching            17     6.27              3989               3956          467         7535                 307               10975              18.29                0.69         0.358         0.000                0.567                0.000  121848     30  583470  
         too  timid                31     7.78              1926               3231          468         6187                 530                8639              50.32                0.83         0.357         0.000                0.477                0.000   69845     65  583470  
          so  unimpressed           7     1.29              4437               2704          469         7345                 667               10787              14.84                0.95         0.357         0.000                0.438                0.000   47033     16  583470  
        more  disconcerting        56    20.67              1652               3948          470         6224                 309                8560              60.04                0.69         0.357         0.000                0.566                0.000  121848     99  583470  
        much  heavier              14     0.44              1375               1018          471         3980                 979                5212              75.42                1.70         0.357         0.002                0.368                0.002    6754     38  583470  
        much  newer                 7     0.22              2466               1006          472         4889                 979                6704              37.70                1.71         0.357         0.001                0.368                0.001    6754     19  583470  
particularly  revelatory           25     1.15               921               1268          473         3757                 960                4856             116.21                1.54         0.356         0.002                0.373                0.002   10020     67  583470  
        just  curious             228     7.00                75                990          474          960                 996                1028            1244.81                1.72         0.355         0.034                0.366                0.035    6559    623  583470  
         now  dumber                5     0.03              2221                366          475         3133                1029                3945              42.76                2.41         0.355         0.004                0.357                0.004    1315     14  583470  
        very  professional        168    30.51               317               2709          476         3334                 689                3984             359.99                0.95         0.355         0.003                0.433                0.004   45886    388  583470  
         too  gaudy                 9     2.27              4478               3251          477         7553                 536               11122              14.47                0.82         0.354         0.000                0.474                0.000   69845     19  583470  
        more  corrosive            18     6.68              3885               3981          478         7471                 310               10918              19.08                0.68         0.354         0.000                0.562                0.000  121848     32  583470  
        more  enigmatic             9     3.34              5371               4012          479         8271                 310               12139               9.54                0.68         0.354         0.000                0.562                0.000  121848     16  583470  
        more  mortifying            9     3.34              5371               4012          479         8271                 310               12139               9.54                0.68         0.354         0.000                0.562                0.000  121848     16  583470  
        more  soothing             95    35.29              1049               3972          481         5552                 315                7314             100.62                0.69         0.353         0.001                0.562                0.001  121848    169  583470  
        more  enticing             95    35.29              1049               3972          481         5552                 315                7314             100.62                0.69         0.353         0.001                0.562                0.001  121848    169  583470  
        very  cordial              19     3.46              2323               2710          483         6220                 691                8738              40.55                0.95         0.353         0.000                0.432                0.000   45886     44  583470  
         too  far-fetched          26     6.58              2259               3260          484         6406                 540                9026              41.70                0.82         0.353         0.000                0.473                0.000   69845     55  583470  
       never  gonna                 6     0.00              1352                 80          485          862                1057                 932              77.13                3.35         0.353         0.039                0.353                0.039     153     17  583470  
        more  distressing          46    17.12              1999               3986          486         6476                 317                8936              48.51                0.68         0.352         0.000                0.561                0.000  121848     82  583470  
        more  tantalizing          23     8.56              3385               4000          487         7210                 317               10373              24.25                0.68         0.352         0.000                0.561                0.000  121848     41  583470  
         too  flashy               91    23.10               737               3276          488         4773                 542                6111             145.49                0.82         0.352         0.001                0.472                0.001   69845    193  583470  
        more  devastating         182    67.87               559               3989          489         4649                 321                5876             191.38                0.68         0.351         0.001                0.560                0.001  121848    325  583470  
        much  more                793    25.39                15                971          490          397                1014                 407            4326.56                1.74         0.351         0.115                0.362                0.117    6754   2193  583470  
          so  disgusted            19     3.55              2361               2747          491         6262                 691                8759              39.72                0.94         0.351         0.000                0.432                0.000   47033     44  583470  
        more  far-reaching         14     5.22              4449               4025          492         7780                 321               11379              14.71                0.68         0.351         0.000                0.560                0.000  121848     25  583470  
        even  younger              90     6.14               324               1607          493         2603                 935                3068             350.86                1.36         0.351         0.006                0.377                0.006   14978    239  583470  
         too  pushy                16     4.07              3282               3282          494         6935                 543               10007              25.50                0.82         0.351         0.000                0.471                0.000   69845     34  583470  
         too  cutesy                8     2.04              4755               3271          495         7700                 543               11428              12.75                0.82         0.351         0.000                0.471                0.000   69845     17  583470  
        more  calming              33    12.32              2629               4016          496         6830                 325                9665              34.60                0.68         0.351         0.000                0.559                0.000  121848     59  583470  
        more  powerful           1574   589.95                50               3998          497         1951                 327                1965            1647.39                0.68         0.350         0.010                0.557                0.013  121848   2825  583470  
        much  closer              103     3.30               198               1046          498         1588                1015                1759             551.35                1.69         0.350         0.015                0.361                0.015    6754    285  583470  
        very  preliminary           6     1.10              4763               2711          499         7493                 694               11048              12.70                0.95         0.350         0.000                0.429                0.000   45886     14  583470  
        more  upsetting            86    32.16              1161               4018          500         5679                 326                7526              89.90                0.68         0.350         0.001                0.558                0.001  121848    154  583470  
