key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
POS~very_rich,POSMIR,very_rich,269,239.493,33.833434,0.59814984,0.10539669,0.00011734836,0.9607143,0.00015476625,1738105,280,2032082,269.0,1737836.0,11.0,293966.0,1738105.0,293977.0,280.0,2031802.0,1737865.507007099,40.507007099,293936.492992901,1.7990739,0.000309483,0.10539669,0.05045947,0.00011734836,0.10539669,0.10539669,1.2368128e-05,29.507008,0.10969148,15.475561,5.4320354,0.0,0.0,0.0,0.0,0.80257314,0.0,16.401219466856727,1318.3721022533812,16.73320053068151,very,rich,200923.0,1713.0
POS~so_gorgeous,POSMIR,so_gorgeous,122,108.62718,15.31462,0.5760344,0.10530438,5.318325e-05,0.96062994,7.019139e-05,1738105,127,2032082,122.0,1737983.0,5.0,293972.0,1738105.0,293977.0,127.0,2031955.0,1737996.372821077,18.372821077,293958.627178923,1.2107183,0.000140373,0.10530438,0.05042133,5.318325e-05,0.10530438,0.10530438,5.6004296e-06,13.372821,0.109613284,10.422437,3.6568868,0.0,0.0,0.0,0.0,0.19726916,0.0,11.045361017187261,1318.3721022533812,11.269427669584644,so,gorgeous,146701.0,671.0
POS~so_unexpected,POSMIR,so_unexpected,122,108.62718,15.31462,0.5760344,0.10530438,5.318325e-05,0.96062994,7.019139e-05,1738105,127,2032082,122.0,1737983.0,5.0,293972.0,1738105.0,293977.0,127.0,2031955.0,1737996.372821077,18.372821077,293958.627178923,1.2107183,0.000140373,0.10530438,0.05042133,5.318325e-05,0.10530438,0.10530438,5.6004296e-06,13.372821,0.109613284,10.422437,3.6568868,0.0,0.0,0.0,0.0,0.19726916,0.0,11.045361017187261,1318.3721022533812,11.269427669584644,so,unexpected,146701.0,2039.0
POS~easily_accessible,POSMIR,easily_accessible,1128,1005.01526,139.65785,0.6042584,0.10472844,0.0004891062,0.96,0.00064898265,1738105,1175,2032082,1128.0,1736977.0,47.0,293930.0,1738105.0,293977.0,1175.0,2030907.0,1737099.984761934,169.984761934,293807.015238066,3.661818,0.001297088,0.10472844,0.050136454,0.0004891062,0.10472844,0.10472844,5.1223327e-05,122.984764,0.10902905,31.701975,11.089849,0.8818653,0.8203779,0.9093288,0.975687,1.4183872,0.9981189,33.58571124749333,1318.3721022533812,34.27827300200522,easily,accessible,3399.0,3805.0
POS~very_severe,POSMIR,very_severe,192,171.06642,23.763048,0.5832859,0.104678184,8.325212e-05,0.96,0.00011046513,1738105,200,2032082,192.0,1737913.0,8.0,293969.0,1738105.0,293977.0,200.0,2031882.0,1737933.933576499,28.933576499,293948.066423501,1.5107508,0.000220905,0.104678184,0.050136454,8.325212e-05,0.104678184,0.104678184,8.714681e-06,20.933577,0.10902905,13.079236,4.5753226,0.0,0.0,0.0,0.0,0.5599374,0.0,13.856406460551018,1318.3721022533812,14.142135623730951,very,severe,200923.0,2556.0
POS~so_sensitive,POSMIR,so_sensitive,144,128.29982,17.821959,0.5752196,0.104675606,6.243909e-05,0.96,8.284885e-05,1738105,150,2032082,144.0,1737961.0,6.0,293971.0,1738105.0,293977.0,150.0,2031932.0,1737976.700182374,21.700182375,293955.299817626,1.3083485,0.000165683,0.104675606,0.050136454,6.243909e-05,0.104675606,0.104675606,6.53585e-06,15.700182,0.10902905,11.326951,3.9623456,0.0,0.0,0.0,0.0,0.3338694,0.0,12.0,1318.3721022533812,12.24744871391589,so,sensitive,146701.0,2936.0
POS~so_incredible,POSMIR,so_incredible,191,170.21109,23.532346,0.5810237,0.10447711,8.267678e-05,0.959799,0.00010988979,1738105,199,2032082,191.0,1737914.0,8.0,293969.0,1738105.0,293977.0,199.0,2031883.0,1737934.788908617,28.788908617,293948.211091383,1.5042326,0.000219754,0.10447711,0.050045513,8.267678e-05,0.10447711,0.10447711,8.637831e-06,20.788908,0.108842455,13.046497,4.5594854,0.0,0.0,0.0,0.0,0.55225074,0.0,13.820274961085254,1318.3721022533812,14.106735979665885,so,incredible,146701.0,1141.0
POS~most_dangerous,POSMIR,most_dangerous,167,148.82779,20.561808,0.5772229,0.10444694,7.227027e-05,0.95977014,9.608165e-05,1738105,174,2032082,167.0,1737938.0,7.0,293970.0,1738105.0,293977.0,174.0,2031908.0,1737956.172211554,25.172211554,293951.827788446,1.4062079,0.000192144,0.10444694,0.050032444,7.227027e-05,0.10444694,0.10444694,7.5484086e-06,18.17221,0.10881564,12.199499,4.2628875,0.0,0.0,0.0,0.0,0.45023987,0.0,12.922847983320086,1318.3721022533812,13.19090595827292,most,dangerous,21200.0,7781.0
POS~more_clever,POSMIR,more_clever,167,148.82779,20.561808,0.5772229,0.10444694,7.227027e-05,0.95977014,9.608165e-05,1738105,174,2032082,167.0,1737938.0,7.0,293970.0,1738105.0,293977.0,174.0,2031908.0,1737956.172211554,25.172211554,293951.827788446,1.4062079,0.000192144,0.10444694,0.050032444,7.227027e-05,0.10444694,0.10444694,7.5484086e-06,18.17221,0.10881564,12.199499,4.2628875,0.0,0.0,0.0,0.0,0.45023987,0.0,12.922847983320086,1318.3721022533812,13.19090595827292,more,clever,319218.0,1519.0
POS~too_timid,POSMIR,too_timid,143,127.44449,17.591334,0.5722034,0.10440708,6.186375e-05,0.9597315,8.227351e-05,1738105,149,2032082,143.0,1737962.0,6.0,293971.0,1738105.0,293977.0,149.0,2031933.0,1737977.555514492,21.555514492,293955.444485508,1.3008175,0.000164533,0.10440708,0.050014988,6.186375e-05,0.10440708,0.10440708,6.4590135e-06,15.555514,0.108779825,11.289131,3.944048,0.0,0.0,0.0,0.0,0.32357976,0.0,11.958260743101398,1318.3721022533812,12.206555615733702,too,timid,189304.0,288.0
POS~less_active,POSMIR,less_active,143,127.44449,17.591334,0.5722034,0.10440708,6.186375e-05,0.9597315,8.227351e-05,1738105,149,2032082,143.0,1737962.0,6.0,293971.0,1738105.0,293977.0,149.0,2031933.0,1737977.555514492,21.555514492,293955.444485508,1.3008175,0.000164533,0.10440708,0.050014988,6.186375e-05,0.10440708,0.10440708,6.4590135e-06,15.555514,0.108779825,11.289131,3.944048,0.0,0.0,0.0,0.0,0.32357976,0.0,11.958260743101398,1318.3721022533812,12.206555615733702,less,active,30016.0,3973.0
POS~very_hot,POSMIR,very_hot,380,338.71152,46.607522,0.59118,0.10428417,0.00016420288,0.959596,0.0002186289,1738105,396,2032082,380.0,1737725.0,16.0,293961.0,1738105.0,293977.0,396.0,2031686.0,1737766.288481469,57.288481469,293919.711518531,2.1180544,0.000437158,0.10428417,0.049953632,0.00016420288,0.10428417,0.10428417,1.712376e-05,41.288483,0.108653896,18.404118,6.4256115,0.052829105,0.0,0.09991184,0.21367483,0.97262925,0.25213146,19.493588689617926,1318.3721022533812,19.8997487421324,very,hot,200923.0,3748.0
POS~very_bad,POSMIR,very_bad,1256,1119.6298,153.806572,0.5992823,0.10424611,0.00054233987,0.9595111,0.0007226261,1738105,1309,2032082,1256.0,1736849.0,53.0,293924.0,1738105.0,293977.0,1309.0,2030773.0,1736985.370258188,189.370258188,293787.629741812,3.8479095,0.001444165,0.10424611,0.049915213,0.00054233987,0.10424611,0.10424611,5.653682e-05,136.37025,0.108575046,33.46087,11.677768,0.9297704,0.8718539,0.955639,1.0181435,1.4351342,1.0392727,35.4400902933387,1318.3721022533812,36.180105030251084,very,bad,200923.0,12841.0
POS~really_sad,POSMIR,really_sad,189,168.50043,23.07221,0.57646364,0.10406884,8.15261e-05,0.9593909,0.00010873912,1738105,197,2032082,189.0,1737916.0,8.0,293969.0,1738105.0,293977.0,197.0,2031885.0,1737936.499572852,28.499572852,293948.500427148,1.4911245,0.000217454,0.10406883,0.049860798,8.15261e-05,0.10406884,0.10406884,8.484326e-06,20.499573,0.10846335,12.980771,4.5276456,0.0,0.0,0.0,0.0,0.53675354,0.0,13.74772708486752,1318.3721022533812,14.035668847618199,really,sad,64338.0,2840.0
POS~more_comprehensive,POSMIR,more_comprehensive,212,189.0284,25.813019,0.577913,0.10395521,9.135728e-05,0.959276,0.00012197192,1738105,221,2032082,212.0,1737893.0,9.0,293968.0,1738105.0,293977.0,221.0,2031861.0,1737915.971602032,31.971602032,293945.028397968,1.5776961,0.000243913,0.10395521,0.049808808,9.135728e-05,0.10395521,0.10395521,9.497065e-06,22.971601,0.10835661,13.74876,4.79287,0.0,0.0,0.0,0.0,0.6160255,0.0,14.560219778561036,1318.3721022533812,14.866068747318506,more,comprehensive,319218.0,538.0
POS~so_huge,POSMIR,so_huge,211,188.17307,25.583807,0.57586414,0.103770025,9.078194e-05,0.9590909,0.00012139658,1738105,220,2032082,211.0,1737894.0,9.0,293968.0,1738105.0,293977.0,220.0,2031862.0,1737916.826934149,31.826934149,293945.173065851,1.571471,0.000242762,0.103770025,0.049724992,9.078194e-05,0.103770025,0.103770025,9.420444e-06,22.826935,0.108184524,13.717619,4.7777543,0.0,0.0,0.0,0.0,0.60907125,0.0,14.52583904633395,1318.3721022533812,14.832396974191326,so,huge,146701.0,806.0
POS~more_frequent,POSMIR,more_frequent,372,331.86887,44.773687,0.5819496,0.10345052,0.00015960017,0.9587629,0.0002140262,1738105,388,2032082,372.0,1737733.0,16.0,293961.0,1738105.0,293977.0,388.0,2031694.0,1737773.131138409,56.131138409,293920.868861591,2.0807025,0.000427957,0.10345052,0.049576435,0.00015960017,0.10345052,0.10345052,1.6510721e-05,40.131138,0.10787941,18.217268,6.334914,0.021283831,0.0,0.06838702,0.18219942,0.94148356,0.22067276,19.28730152198591,1318.3721022533812,19.697715603592208,more,frequent,319218.0,870.0
POS~far_superior,POSMIR,far_superior,138,123.16782,16.446813,0.5568,0.103008516,5.898705e-05,0.9583333,7.939681e-05,1738105,144,2032082,138.0,1737967.0,6.0,293971.0,1738105.0,293977.0,144.0,2031938.0,1737981.83217508,20.83217508,293956.16782492,1.2625986,0.00015878,0.103008516,0.049381815,5.898705e-05,0.103008516,0.103008516,6.0761686e-06,14.832175,0.10747953,11.0981,3.8512564,0.0,0.0,0.0,0.0,0.2710022,0.0,11.74734012447073,1318.3721022533812,12.0,far,superior,6362.0,912.0
POS~terribly_wrong,POSMIR,terribly_wrong,1878,1676.4509,223.104962,0.5859436,0.10293043,0.0008015537,0.95816326,0.001080487,1738105,1960,2032082,1878.0,1736227.0,82.0,293895.0,1738105.0,293977.0,1960.0,2030122.0,1736428.549049694,283.549049694,293693.450950306,4.6508565,0.00215854,0.10293043,0.04930474,0.0008015537,0.10293043,0.10293043,8.2504266e-05,201.54906,0.10732111,40.944485,14.196797,1.0903354,1.043743,1.111146,1.1614293,1.4968877,1.1784272,43.3358973600409,1318.3721022533812,44.27188724235731,terribly,wrong,5218.0,24007.0
POS~all_natural,POSMIR,all_natural,114,101.78452,13.478495,0.54670185,0.10265709,4.858054e-05,0.9579832,6.558867e-05,1738105,119,2032082,114.0,1737991.0,5.0,293972.0,1738105.0,293977.0,119.0,2031963.0,1738003.215478017,17.215478017,293959.784521983,1.1440843,0.000131168,0.10265709,0.04922311,4.858054e-05,0.10265709,0.10265709,4.987137e-06,12.215478,0.10715332,10.088832,3.4950647,0.0,0.0,0.0,0.0,0.09687099,0.0,10.677078252031311,1318.3721022533812,10.908712114635714,all,natural,6934.0,2100.0
POS~very_eager,POSMIR,very_eager,205,183.04108,24.216813,0.5633641,0.10262261,8.73299e-05,0.9579439,0.00011794454,1738105,214,2032082,205.0,1737900.0,9.0,293968.0,1738105.0,293977.0,214.0,2031868.0,1737921.958926854,30.958926854,293946.041073146,1.5336779,0.00023586,0.10262261,0.049205307,8.73299e-05,0.10262261,0.10262261,8.962023e-06,21.958927,0.107116714,13.529267,4.686035,0.0,0.0,0.0,0.0,0.56662714,0.0,14.317821063276353,1318.3721022533812,14.628738838327793,very,eager,200923.0,2699.0
POS~as_subtle,POSMIR,as_subtle,204,182.18575,23.990394,0.5612453,0.1024251,8.675456e-05,0.9577465,0.0001173692,1738105,213,2032082,204.0,1737901.0,9.0,293968.0,1738105.0,293977.0,213.0,2031869.0,1737922.814258972,30.814258972,293946.185741028,1.5273036,0.00023471,0.1024251,0.049115784,8.675456e-05,0.1024251,0.1024251,8.885844e-06,21.814259,0.10693264,13.49762,4.6705737,0.0,0.0,0.0,0.0,0.55943024,0.0,14.2828568570857,1318.3721022533812,14.594519519326424,as,subtle,127520.0,2850.0
POS~so_gracious,POSMIR,so_gracious,112,100.07386,13.026597,0.5390484,0.10193871,4.742986e-05,0.95726496,6.443799e-05,1738105,117,2032082,112.0,1737993.0,5.0,293972.0,1738105.0,293977.0,117.0,2031965.0,1738004.926142252,16.926142252,293960.073857748,1.1269145,0.000128867,0.10193871,0.048897382,4.742986e-05,0.10193871,0.10193871,4.834939e-06,11.926143,0.106483415,10.003693,3.4534247,0.0,0.0,0.0,0.0,0.07064185,0.0,10.583005244258363,1318.3721022533812,10.816653826391969,so,gracious,146701.0,391.0
POS~more_constructive,POSMIR,more_constructive,223,199.29239,25.829309,0.55636716,0.101761095,9.428438e-05,0.95708156,0.00012830066,1738105,233,2032082,223.0,1737882.0,10.0,293967.0,1738105.0,293977.0,233.0,2031849.0,1737905.707616622,33.707616622,293943.292383378,1.5875795,0.000256567,0.101761095,0.048814163,9.428438e-05,0.101761095,0.101761095,9.5944815e-06,23.707617,0.106312186,14.117095,4.8690467,0.0,0.0,0.0,0.0,0.6062324,0.0,14.933184523068078,1318.3721022533812,15.264337522473747,more,constructive,319218.0,379.0
POS~too_sick,POSMIR,too_sick,330,295.08957,37.73649,0.557138,0.1012068,0.00013883755,0.95652175,0.00018986195,1738105,345,2032082,330.0,1737775.0,15.0,293962.0,1738105.0,293977.0,345.0,2031737.0,1737809.910419461,49.910419461,293927.089580539,1.9217553,0.000379649,0.1012068,0.048560064,0.00013883755,0.1012068,0.1012068,1.4051305e-05,34.91042,0.10578915,17.178171,5.908504,0.0,0.0,0.0,0.041490544,0.8265955,0.08127223,18.16590212458495,1318.3721022533812,18.57417562100671,too,sick,189304.0,2233.0
POS~very_entertaining,POSMIR,very_entertaining,220,196.72638,25.156582,0.5504975,0.10120107,9.255836e-05,0.95652175,0.00012657463,1738105,230,2032082,220.0,1737885.0,10.0,293967.0,1738105.0,293977.0,230.0,2031852.0,1737908.273612974,33.273612974,293943.726387026,1.5691067,0.000253116,0.10120107,0.048560064,9.255836e-05,0.10120107,0.10120107,9.367006e-06,23.273613,0.10578915,14.025918,4.824273,0.0,0.0,0.0,0.0,0.5863092,0.0,14.832396974191326,1318.3721022533812,15.165750888103101,very,entertaining,200923.0,2226.0
NEG~more_profitable,NEGMIR,more_profitable,103,60.612957,29.681861,0.2864261,0.10118326,0.0001685785,0.24582338,0.00035038422,293963,419,2032082,103.0,293860.0,316.0,1737803.0,293963.0,1738119.0,419.0,2031663.0,293902.387043928,358.387043928,1737760.612956072,4.1765194,0.000699771,0.10118326,0.23027176,0.0001685785,0.10118326,0.10118326,1.7057322e-05,42.387043,0.41152468,7.7854323,6.5105333,0.078257434,0.031399038,0.099186845,0.14975722,0.4871307,0.16685212,10.14889156509222,542.1835482564921,20.46948949045872,more,profitable,319218.0,1180.0
POS~most_likely,POSMIR,most_likely,1207,1079.4291,137.743551,0.56605256,0.10114908,0.000507345,0.9564184,0.00069443445,1738105,1262,2032082,1207.0,1736898.0,55.0,293922.0,1738105.0,293977.0,1262.0,2030820.0,1737025.570867711,182.570867711,293794.429132289,3.6719594,0.001387861,0.10114908,0.048513137,0.000507345,0.10114908,0.10114908,5.1317482e-05,127.57087,0.10569251,32.854668,11.294727,0.8369154,0.77996993,0.86235017,0.92380667,1.3338053,0.9445815,34.741905532080416,1318.3721022533812,35.52463933666322,most,likely,21200.0,15433.0
POS~too_quick,POSMIR,too_quick,592,529.45056,67.485558,0.56170166,0.10107993,0.0002487569,0.95638126,0.00034060082,1738105,619,2032082,592.0,1737513.0,27.0,293950.0,1738105.0,293977.0,619.0,2031463.0,1737575.549419266,89.549419266,293887.450580734,2.5707653,0.000680959,0.10107993,0.048496276,0.0002487569,0.10107993,0.10107993,2.5144333e-05,62.54942,0.1056578,23.009792,7.908819,0.38469157,0.30341038,0.42099598,0.508716,1.0939283,0.53836906,24.331050121192877,1318.3721022533812,24.879710609249457,too,quick,189304.0,2149.0
NEG~too_heavy,NEGMIR,too_heavy,210,123.68515,60.348384,0.28529125,0.10099553,0.0003432848,0.24561404,0.00071437564,293963,855,2032082,210.0,293753.0,645.0,1737474.0,293963.0,1738119.0,855.0,2031227.0,293839.314850976,731.314850976,1737387.685149024,5.9562907,0.001424608,0.10099553,0.22990173,0.0003432848,0.10099553,0.10099553,3.4670233e-05,86.31485,0.4110231,11.121383,9.290579,0.33699942,0.30419242,0.35165274,0.3870586,0.623264,0.39902726,14.491376746189438,542.1835482564921,29.24038303442689,too,heavy,189304.0,2237.0
POS~more_resilient,POSMIR,more_resilient,109,97.50786,12.35451,0.52730924,0.10081389,4.570384e-05,0.95614034,6.271198e-05,1738105,114,2032082,109.0,1737996.0,5.0,293972.0,1738105.0,293977.0,114.0,2031968.0,1738007.492138605,16.492138605,293960.507861395,1.1007472,0.000125416,0.10081389,0.048386868,4.570384e-05,0.10081389,0.10081389,4.607582e-06,11.492139,0.105432466,9.874607,3.3900056,0.0,0.0,0.0,0.0,0.03038296,0.0,10.44030650891055,1318.3721022533812,10.677078252031311,more,resilient,319218.0,248.0
POS~more_generic,POSMIR,more_generic,109,97.50786,12.35451,0.52730924,0.10081389,4.570384e-05,0.95614034,6.271198e-05,1738105,114,2032082,109.0,1737996.0,5.0,293972.0,1738105.0,293977.0,114.0,2031968.0,1738007.492138605,16.492138605,293960.507861395,1.1007472,0.000125416,0.10081389,0.048386868,4.570384e-05,0.10081389,0.10081389,4.607582e-06,11.492139,0.105432466,9.874607,3.3900056,0.0,0.0,0.0,0.0,0.03038296,0.0,10.44030650891055,1318.3721022533812,10.677078252031311,more,generic,319218.0,493.0
POS~keenly_aware,POSMIR,keenly_aware,283,253.17831,32.034789,0.55050874,0.10076364,0.00011859986,0.9560811,0.000162821,1738105,296,2032082,283.0,1737822.0,13.0,293964.0,1738105.0,293977.0,296.0,2031786.0,1737851.821693219,42.821693219,293934.178306781,1.7727157,0.000325587,0.10076364,0.048359945,0.00011859986,0.10076364,0.10076364,1.1950554e-05,29.821693,0.10537701,15.911578,5.460924,0.0,0.0,0.0,0.0,0.73181605,0.0,16.822603841260722,1318.3721022533812,17.204650534085253,keenly,aware,419.0,12817.0
POS~as_complex,POSMIR,as_complex,1543,1380.506,174.462725,0.56271935,0.10075782,0.000646233,0.9560099,0.00088774844,1738105,1614,2032082,1543.0,1736562.0,71.0,293906.0,1738105.0,293977.0,1614.0,2030468.0,1736724.49396235,233.49396235,293743.50603765,4.136702,0.00177385,0.10075782,0.048327617,0.000646233,0.10075782,0.10075782,6.5113025e-05,162.49396,0.10531041,37.155163,12.747312,0.94914496,0.8990157,0.97153527,1.0256355,1.3865582,1.0439236,39.28103868280471,1318.3721022533812,40.17461885320133,as,complex,127520.0,7789.0
POS~very_detailed,POSMIR,very_detailed,174,155.67044,19.67862,0.54064614,0.10072086,7.289601e-05,0.95604396,0.00010010903,1738105,182,2032082,174.0,1737931.0,8.0,293969.0,1738105.0,293977.0,182.0,2031900.0,1737949.329554614,26.329554614,293950.670445386,1.38956,0.000200197,0.10072086,0.04834308,7.289601e-05,0.10072086,0.10072086,7.342149e-06,18.329556,0.10534227,12.476796,4.281303,0.0,0.0,0.0,0.0,0.4148981,0.0,13.19090595827292,1318.3721022533812,13.490737563232042,very,detailed,200923.0,1610.0
POS~most_beautiful,POSMIR,most_beautiful,173,154.81511,19.456224,0.5381499,0.100477934,7.232067e-05,0.9558011,9.953369e-05,1738105,181,2032082,173.0,1737932.0,8.0,293969.0,1738105.0,293977.0,181.0,2031901.0,1737950.184886732,26.184886732,293950.815113268,1.3825713,0.000199047,0.100477934,0.04823275,7.232067e-05,0.100477934,0.100477934,7.2666317e-06,18.184887,0.10511495,12.442472,4.2643743,0.0,0.0,0.0,0.0,0.4063968,0.0,13.152946437965905,1318.3721022533812,13.45362404707371,most,beautiful,21200.0,8977.0
POS~much_alive,POSMIR,much_alive,108,96.65253,12.132071,0.5233246,0.10042568,4.51285e-05,0.9557522,6.213664e-05,1738105,113,2032082,108.0,1737997.0,5.0,293972.0,1738105.0,293977.0,113.0,2031969.0,1738008.347470722,16.347470722,293960.652529278,1.0919108,0.000124265,0.100425676,0.04821053,4.51285e-05,0.10042568,0.10042568,4.5320603e-06,11.34747,0.105069175,9.831202,3.3686006,0.0,0.0,0.0,0.0,0.016710086,0.0,10.392304845413264,1318.3721022533812,10.63014581273465,much,alive,27415.0,3339.0
POS~too_dumb,POSMIR,too_dumb,172,153.95978,19.23434,0.5356393,0.10023232,7.174534e-05,0.95555556,9.895835e-05,1738105,180,2032082,172.0,1737933.0,8.0,293969.0,1738105.0,293977.0,180.0,2031902.0,1737951.04021885,26.040218849,293950.959781151,1.3755538,0.000197896,0.10023232,0.04812116,7.174534e-05,0.10023232,0.10023232,7.191202e-06,18.040218,0.10488499,12.408053,4.247378,0.0,0.0,0.0,0.0,0.39784518,0.0,13.114877048604,1318.3721022533812,13.416407864998739,too,dumb,189304.0,1188.0
POS~too_skinny,POSMIR,too_skinny,129,115.46983,14.425512,0.52761775,0.1002301,5.3809e-05,0.95555556,7.421876e-05,1738105,135,2032082,129.0,1737976.0,6.0,293971.0,1738105.0,293977.0,135.0,2031947.0,1737989.530164137,19.530164137,293957.469835863,1.1912645,0.000148426,0.1002301,0.04812116,5.3809e-05,0.1002301,0.1002301,5.3932813e-06,13.530164,0.10488499,10.745689,3.678337,0.0,0.0,0.0,0.0,0.17125204,0.0,11.357816691600547,1318.3721022533812,11.61895003862225,too,skinny,189304.0,335.0
NEG~more_convenient,NEGMIR,more_convenient,246,145.3843,69.841976,0.28324926,0.10016467,0.00040016105,0.24477611,0.00083684,293963,1005,2032082,246.0,293717.0,759.0,1737360.0,293963.0,1738119.0,1005.0,2031077.0,293817.615702024,859.615702024,1737259.384297976,6.415023,0.001667978,0.10016467,0.2284176,0.00040016105,0.10016467,0.10016467,4.0082e-05,100.6157,0.40900692,12.057541,10.030738,0.3770498,0.3467567,0.3905803,0.42327312,0.64137894,0.43432465,15.684387141358123,542.1835482564921,31.701734968294716,more,convenient,319218.0,2108.0
POS~more_palatable,POSMIR,more_palatable,236,211.26703,26.337114,0.54141396,0.100145645,9.836217e-05,0.9554656,0.00013578006,1738105,247,2032082,236.0,1737869.0,11.0,293966.0,1738105.0,293977.0,247.0,2031835.0,1737893.732966977,35.732966977,293941.267033023,1.609979,0.000271522,0.100145645,0.04808027,9.836217e-05,0.100145645,0.100145645,9.8505425e-06,24.732967,0.10480071,14.5350275,4.973225,0.0,0.0,0.0,0.0,0.6103368,0.0,15.362291495737216,1318.3721022533812,15.716233645501712,more,palatable,319218.0,424.0
NEG~as_difficult,NEGMIR,as_difficult,116,68.56931,32.899285,0.28370494,0.10008809,0.0001886377,0.24472573,0.0003946075,293963,474,2032082,116.0,293847.0,358.0,1737761.0,293963.0,1738119.0,474.0,2031608.0,293894.430689313,405.430689313,1737713.569310687,4.403829,0.000787944,0.10008809,0.22832821,0.0001886377,0.10008809,0.10008809,1.8880388e-05,47.43069,0.40888524,8.280659,6.8869944,0.12041289,0.076291144,0.14011997,0.1877369,0.50540686,0.2038334,10.770329614269007,542.1835482564921,21.77154105707724,as,difficult,127520.0,18107.0
POS~absolutely_new,POSMIR,absolutely_new,107,95.797195,11.910453,0.5193031,0.10003054,4.455316e-05,0.95535713,6.15613e-05,1738105,112,2032082,107.0,1737998.0,5.0,293972.0,1738105.0,293977.0,112.0,2031970.0,1738009.20280284,16.20280284,293960.79719716,1.0830158,0.000123115,0.10003054,0.048030976,4.455316e-05,0.10003054,0.10003054,4.4566764e-06,11.202803,0.10469909,9.787604,3.3470588,0.0,0.0,0.0,0.0,0.002906567,0.0,10.344080432788601,1318.3721022533812,10.583005244258363,absolutely,new,6384.0,14734.0
POS~too_clear,POSMIR,too_clear,1211,1084.5612,133.893453,0.552112,0.09977746,0.0005028431,0.9550473,0.0006967358,1738105,1268,2032082,1211.0,1736894.0,57.0,293920.0,1738105.0,293977.0,1268.0,2030814.0,1737020.438875006,183.438875006,293793.561124994,3.633361,0.001392456,0.09977746,0.04789011,0.0005028431,0.09977746,0.09977746,5.0172406e-05,126.43887,0.10440865,32.932674,11.244504,0.80809575,0.75211835,0.83309823,0.89351,1.296539,0.91393167,34.79942528261063,1318.3721022533812,35.608987629529715,too,clear,189304.0,8639.0
POS~half_empty,POSMIR,half_empty,361,323.31555,39.881124,0.5433733,0.099712886,0.00014986981,0.95502645,0.00020769746,1738105,378,2032082,361.0,1737744.0,17.0,293960.0,1738105.0,293977.0,378.0,2031704.0,1737781.684459584,54.684459584,293922.315540416,1.9833926,0.000415305,0.099712886,0.047880623,0.00014986981,0.099712886,0.099712886,1.4943951e-05,37.68446,0.10438909,17.980978,6.138767,0.0,0.0,0.0,0.101577125,0.8396292,0.13897462,19.0,1318.3721022533812,19.44222209522358,half,empty,1307.0,1314.0
POS~entirely_new,POSMIR,entirely_new,1715,1536.1765,189.007387,0.5517801,0.09965574,0.00071117503,0.9548998,0.0009867068,1738105,1796,2032082,1715.0,1736390.0,81.0,293896.0,1738105.0,293977.0,1796.0,2030286.0,1736568.823516964,259.823516964,293717.176483036,4.3180985,0.001971377,0.09965574,0.047823012,0.00071117503,0.09965574,0.09965574,7.087267e-05,178.82352,0.10427027,39.194088,13.372491,0.97025067,0.9232914,0.9912252,1.0419044,1.3800043,1.0590361,41.41255848169731,1318.3721022533812,42.37924020083418,entirely,new,11803.0,14734.0
POS~as_fundamental,POSMIR,as_fundamental,233,208.70103,25.674489,0.535869,0.09959787,9.663615e-05,0.954918,0.00013405403,1738105,244,2032082,233.0,1737872.0,11.0,293966.0,1738105.0,293977.0,244.0,2031838.0,1737896.298963329,35.298963329,293941.701036671,1.591878,0.00026807,0.09959787,0.047831316,9.663615e-05,0.09959787,0.09959787,9.624755e-06,24.298964,0.10428739,14.446488,4.929398,0.0,0.0,0.0,0.0,0.5915218,0.0,15.264337522473747,1318.3721022533812,15.620499351813308,as,fundamental,127520.0,1523.0
NEG~so_satisfying,NEGMIR,so_satisfying,105,62.204227,29.543425,0.28256163,0.09954612,0.00017020406,0.24418604,0.00035718782,293963,430,2032082,105.0,293858.0,325.0,1737794.0,293963.0,1738119.0,430.0,2031652.0,293900.795773005,367.795773005,1737751.204226995,4.17644,0.000713332,0.09954612,0.2273694,0.00017020406,0.09954612,0.09954612,1.6943153e-05,42.795773,0.4075788,7.8869658,6.5418477,0.07473125,0.028371722,0.09543784,0.14546983,0.47925153,0.16238274,10.246950765959598,542.1835482564921,20.73644135332772,so,satisfying,146701.0,4630.0
