key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,f1,f2,N
not~rare,4609,not,rare,2523,7014.040825,-3986.66243,3986.66243,-0.4597303,0.0011094806,-89.41047,-0.034002718,-0.0010739858,0.01907188,0.0005713593,-0.03394871,-0.0010170426,4415785,132289,83284343
more~frustrated,4610,more,frustrated,2412,3466.764492,-399.61766,399.61766,-0.1738605,0.000515827,-21.476665,-0.034063693,-0.0001274207,0.07786673,0.0002587706,-0.034051023,-0.0001131601,9320997,30976,83284343
so~negative,4611,so,negative,2103,4186.043611,-1347.27348,1347.27348,-0.31473228,0.0007255797,-45.423306,-0.03429689,-0.0003900161,0.0346002,0.0003666341,-0.03427186,-0.0003631549,5735964,60780,83284343
so~valuable,4612,so,valuable,6760,13435.423093,-4315.07155,4315.07155,-0.3144917,0.002279532,-81.190544,-0.034299593,-0.0012498647,0.034652807,0.001178529,-0.03421925,-0.001163784,5735964,195078,83284343
very~unstable,4613,very,unstable,2101,2954.115342,-307.19541,307.19541,-0.16457371,0.0004228109,-18.612072,-0.034385107,-9.76839e-05,0.0846563,0.0002119347,-0.034374863,-8.60565e-05,9913432,24818,83284343
so~comfortable,4614,so,comfortable,10746,21387.804001,-6899.14095,6899.14095,-0.31546396,0.0035544483,-102.657776,-0.034396518,-0.0019925053,0.034603793,0.0018734427,-0.034268264,-0.0018552773,5735964,310544,83284343
not~successful,4615,not,successful,7615,21503.507648,-12509.40644,12509.40644,-0.46768638,0.0031588636,-159.15512,-0.034412075,-0.0033212926,0.01877609,0.0017244952,-0.0342445,-0.0031451955,4415785,405569,83284343
very~silly,4616,very,silly,2735,3856.728632,-407.14385,407.14385,-0.16598554,0.0005499791,-21.449102,-0.03463366,-0.0001284409,0.08441097,0.0002758883,-0.034620184,-0.0001131524,9913432,32401,83284343
as~different,4617,as,different,9296,40384.637871,-36245.72279,36245.72279,-0.6570462,0.0040272814,-322.4435,-0.03466885,-0.008770567,0.010253695,0.0025057185,-0.03429146,-0.008379881,3709914,906600,83284343
too~beautiful,4618,too,beautiful,2585,13551.909438,-13794.89325,13794.89325,-0.73626405,0.0013342941,-215.7019,-0.03469889,-0.0032203654,0.008147686,0.0007266461,-0.034566704,-0.0030828095,3557440,317268,83284343
more~depressed,4619,more,depressed,2057,2981.377173,-357.65799,357.65799,-0.17778055,0.0004401113,-20.38131,-0.03471125,-0.0001116693,0.077217616,0.0002206845,-0.034700144,-9.91715e-05,9320997,26639,83284343
so~curious,4620,so,curious,2087,4218.069118,-1404.61781,1404.61781,-0.32159778,0.0007200016,-46.648354,-0.034821413,-0.0003990081,0.03407625,0.0003638447,-0.034795806,-0.0003715276,5735964,61245,83284343
not~aggressive,4621,not,aggressive,2365,6933.66161,-4221.19661,4221.19661,-0.4832499,0.0010403474,-93.94495,-0.03499076,-0.001092548,0.018084774,0.0005355786,-0.034935817,-0.0010346205,4415785,130773,83284343
more~eager,4622,more,eager,3924,5708.36528,-696.9051,696.9051,-0.17960547,0.0008373878,-28.485199,-0.035005562,-0.00021556,0.07693364,0.000420985,-0.034984123,-0.000191435,9320997,51005,83284343
not~better,4623,not,better,13540,39273.464413,-23721.62819,23721.62819,-0.4808013,0.005251618,-221.15102,-0.03505286,-0.006153891,0.018279487,0.0030662725,-0.034741104,-0.005827608,4415785,740721,83284343
too~new,4624,too,new,2470,13670.99716,-14390.90335,14390.90335,-0.7600417,0.0012740181,-225.37628,-0.035132002,-0.0032891037,0.0077173994,0.0006943195,-0.03499699,-0.0031486116,3557440,320056,83284343
more~confused,4625,more,confused,3494,5112.850887,-641.36968,641.36968,-0.18236044,0.0007460487,-27.387058,-0.035455287,-0.0001955651,0.076481916,0.0003748526,-0.03543584,-0.0001736779,9320997,45684,83284343
very~volatile,4626,very,volatile,2818,4016.349418,-447.44286,447.44286,-0.1710444,0.0005665931,-22.574232,-0.03552946,-0.0001372141,0.08351609,0.0002842608,-0.035515066,-0.0001208814,9913432,33742,83284343
more~unusual,4627,more,unusual,8265,12134.459147,-1546.34257,1546.34257,-0.18406776,0.001753024,-42.562668,-0.035735067,-0.0004674495,0.076229215,0.0008867077,-0.035688546,-0.0004151336,9320997,108423,83284343
so~violent,4628,so,violent,2284,4750.587861,-1682.52452,1682.52452,-0.33452678,0.0007869158,-51.611744,-0.03578921,-0.0004618286,0.033112485,0.0003981894,-0.03575957,-0.0004300215,5735964,68977,83284343
most~human,4629,most,human,3972,6571.74545,-1302.07089,1302.07089,-0.23562758,0.0010396375,-41.250214,-0.03598253,-0.000377817,0.05492788,0.0005247851,-0.035951287,-0.0003434813,7568812,72313,83284343
so~true,4630,so,true,11435,23906.799477,-8581.73995,8581.73995,-0.33772722,0.0037596067,-116.6302,-0.03607984,-0.0023351423,0.032942593,0.001993562,-0.035929464,-0.0021743162,5735964,347119,83284343
so~similar,4631,so,similar,7185,15133.119292,-5508.86808,5508.86808,-0.34067217,0.002412818,-93.76721,-0.036268223,-0.0014881565,0.032699518,0.0012526229,-0.03617254,-0.0013856641,5735964,219728,83284343
not~useful,4632,not,useful,4268,13424.654315,-8896.91355,8896.91355,-0.51485807,0.0018282358,-140.16017,-0.03627443,-0.002189719,0.01685644,0.0009665326,-0.03616415,-0.0020736188,4415785,253197,83284343
not~more,4633,not,more,17641,54512.218214,-35644.63421,35644.63421,-0.50996345,0.006480994,-277.6041,-0.036310554,-0.008817369,0.017158287,0.0039949864,-0.035862304,-0.008349868,4415785,1028133,83284343
so~welcome,4634,so,welcome,2391,5055.828816,-1852.64973,1852.64973,-0.34195167,0.0008231525,-54.49787,-0.036333144,-0.000498946,0.03257094,0.0004168436,-0.036301117,-0.0004645826,5735964,73409,83284343
so~attractive,4635,so,attractive,5403,11470.847673,-4241.63257,4241.63257,-0.34408438,0.0018307444,-82.55002,-0.036504935,-0.0011361061,0.032440126,0.0009419515,-0.03643193,-0.0010578601,5735964,166553,83284343
more~black,4636,more,black,4880,7240.295561,-966.44592,966.44592,-0.18890466,0.0010398809,-33.787533,-0.036512922,-0.0002851352,0.0754332,0.0005235491,-0.036484558,-0.0002532235,9320997,64693,83284343
too~interested,4637,too,interested,2289,15522.281585,-18252.25322,18252.25322,-0.8491218,0.0011676078,-276.5952,-0.036575083,-0.0038858715,0.0062988964,0.0006434402,-0.036415495,-0.0037198889,3557440,363397,83284343
so~sensitive,4638,so,sensitive,4638,9877.286023,-3674.40868,3674.40868,-0.34540182,0.0015777176,-76.931946,-0.03659536,-0.0009809714,0.032339714,0.0008085825,-0.036532342,-0.0009134099,5735964,143415,83284343
not~complicated,4639,not,complicated,2951,9517.354959,-6482.40294,6482.40294,-0.5256181,0.0012843591,-120.87591,-0.036659766,-0.0015702758,0.016439836,0.0006682843,-0.036580753,-0.0014870187,4415785,179503,83284343
very~safe,4640,very,safe,13212,19081.171155,-2270.06121,2270.06121,-0.17759801,0.0026230586,-51.061375,-0.036683362,-0.0006720355,0.082418405,0.0013327372,-0.036612757,-0.0005920423,9913432,160304,83284343
very~natural,4641,very,natural,9788,14158.161387,-1696.12002,1696.12002,-0.17825516,0.0019512823,-44.172348,-0.036793575,-0.0005003949,0.082290135,0.0009873473,-0.036741026,-0.0004408323,9913432,118945,83284343
so~enjoyable,4642,so,enjoyable,3054,6548.699519,-2468.5809,2468.5809,-0.34831452,0.0010474959,-63.23759,-0.036795434,-0.0006543258,0.03211863,0.0005324301,-0.036753427,-0.0006092611,5735964,95085,83284343
so~talented,4643,so,talented,3949,8487.103557,-3214.58574,3214.58574,-0.34943414,0.001347967,-72.21557,-0.03688086,-0.0008496863,0.032045767,0.0006884632,-0.03682629,-0.0007911667,5735964,123230,83284343
most~curious,4644,most,curious,3306,5565.894792,-1166.7253,1166.7253,-0.24359171,0.0008665728,-39.304005,-0.036926407,-0.000328427,0.05397992,0.0004367925,-0.036899254,-0.0002985799,7568812,61245,83284343
very~common,4645,very,common,45763,66168.588912,-7949.44945,7949.44945,-0.17888282,0.008742302,-95.387596,-0.03695442,-0.0023364935,0.082323395,0.004616262,-0.036707763,-0.002058378,9913432,555893,83284343
so~convenient,4646,so,convenient,3011,6516.742885,-2501.87038,2501.87038,-0.35248142,0.0010328295,-63.888794,-0.03709251,-0.0006563935,0.031821687,0.0005249336,-0.037050366,-0.0006111863,5735964,94621,83284343
not~active,4647,not,active,3686,12197.916925,-8547.26713,8547.26713,-0.537203,0.0015867942,-140.20055,-0.03710117,-0.0020355366,0.016021907,0.0008347327,-0.03699868,-0.0019276113,4415785,230060,83284343
not~positive,4648,not,positive,2923,9766.286629,-6910.64231,6910.64231,-0.54125184,0.0012708743,-126.5757,-0.037234146,-0.001636501,0.015868794,0.0006619435,-0.037151795,-0.0015497328,4415785,184198,83284343
most~minor,4649,most,minor,2019,3420.05582,-730.75799,730.75799,-0.24631423,0.0005308656,-31.180801,-0.03724628,-0.0002036133,0.053649724,0.0002667526,-0.03722945,-0.0001851091,7568812,37633,83284343
not~nice,4650,not,nice,4946,16581.924406,-11788.9235,11788.9235,-0.5432855,0.0020919822,-165.4527,-0.037346028,-0.0027826107,0.015814802,0.0011200726,-0.03720579,-0.002635075,4415785,312745,83284343
not~worse,4651,not,worse,3365,11320.797306,-8070.84339,8070.84339,-0.5444167,0.0014537829,-137.14853,-0.037356492,-0.0019025464,0.015759869,0.0007620389,-0.037260722,-0.0018016723,4415785,213517,83284343
so~controversial,4652,so,controversial,2302,5026.695936,-1962.93989,1962.93989,-0.35638,0.0007925701,-56.78915,-0.037364505,-0.0005101551,0.031540297,0.0004013275,-0.03733176,-0.0004750197,5735964,72986,83284343
so~difficult,4653,so,difficult,26542,57369.596833,-22127.56754,22127.56754,-0.35419318,0.008081046,-189.22253,-0.037382342,-0.0057719676,0.031863604,0.0046272953,-0.037008453,-0.0053744405,5735964,832988,83284343
too~different,4654,too,different,5198,38724.866978,-47787.91144,47787.91144,-0.89287657,0.0023288322,-465.02344,-0.03738787,-0.009844958,0.00573351,0.001461163,-0.036980882,-0.009424437,3557440,906600,83284343
not~dangerous,4655,not,dangerous,4578,15499.774165,-11131.16265,11131.16265,-0.5475445,0.0019447253,-161.41924,-0.037492074,-0.002611829,0.015660116,0.0010367353,-0.037360474,-0.0024733483,4415785,292335,83284343
very~decent,4656,very,decent,2853,4170.494771,-524.27984,524.27984,-0.18303457,0.0005735556,-24.66596,-0.037618782,-0.0001508566,0.08142821,0.0002877914,-0.037602957,-0.0001329,9913432,35037,83284343
too~clear,4657,too,clear,2575,20900.365141,-26673.85912,26673.85912,-0.9283048,0.0012726279,-361.13037,-0.03767316,-0.0053811306,0.0052625663,0.0007238351,-0.037451826,-0.005151279,3557440,489305,83284343
more~charming,4658,more,charming,2045,3083.334251,-440.84359,440.84359,-0.19633469,0.0004375011,-22.960985,-0.037701555,-0.0001254358,0.074228674,0.0002193971,-0.037689082,-0.0001113973,9320997,27550,83284343
most~mature,4659,most,mature,2494,4260.597267,-934.6988,934.6988,-0.25024128,0.0006549633,-35.37442,-0.037703004,-0.0002567369,0.053197388,0.0003295101,-0.03768178,-0.0002334048,7568812,46882,83284343
too~important,4660,too,important,12879,93948.039377,-116002.98778,116002.98778,-0.8898989,0.004474293,-714.3548,-0.03785863,-0.023805423,0.0058555626,0.0036203,-0.036858827,-0.02278859,3557440,2199447,83284343
very~precious,4661,very,precious,3327,4889.204918,-629.66725,629.66725,-0.1855595,0.0006684409,-27.083925,-0.038051754,-0.0001788766,0.080998175,0.0003356053,-0.038032986,-0.0001575847,9913432,41075,83284343
very~motivated,4662,very,motivated,2887,4243.698935,-547.14089,547.14089,-0.18566243,0.0005803549,-25.249926,-0.03807023,-0.0001553456,0.080977224,0.000291221,-0.038053937,-0.0001368546,9913432,35652,83284343
not~critical,4663,not,critical,2121,7526.431806,-5659.72737,5659.72737,-0.5676312,0.0009307248,-117.3708,-0.038144037,-0.0012926529,0.014941565,0.0004803223,-0.038079023,-0.0012241157,4415785,141953,83284343
more~narrow,4664,more,narrow,3130,4765.681999,-709.68564,709.68564,-0.20099251,0.0006685478,-29.23659,-0.03843217,-0.0001975984,0.07350524,0.000335801,-0.038412523,-0.0001754836,9320997,42582,83284343
so~serious,4665,so,serious,8921,20301.829409,-8579.95761,8579.95761,-0.37567025,0.0029585091,-120.49448,-0.038745534,-0.0021308758,0.030263659,0.0015552748,-0.0386084,-0.001984118,5735964,294776,83284343
not~large,4666,not,large,4228,15625.539004,-12231.99338,12231.99338,-0.58621967,0.0017951416,-175.28453,-0.038811475,-0.0027256033,0.014346452,0.0009574742,-0.03867414,-0.0025810902,4415785,294707,83284343
very~productive,4667,very,productive,9271,13747.384852,-1844.42371,1844.42371,-0.1899936,0.001848852,-46.49049,-0.038812414,-0.0005125578,0.08027257,0.0009351958,-0.03875859,-0.0004515474,9913432,115494,83284343
more~inspiring,4668,more,inspiring,2720,4163.45254,-633.44667,633.44667,-0.20345902,0.0005813085,-27.676939,-0.038818784,-0.0001743761,0.07311632,0.0002918143,-0.038801443,-0.0001548603,9320997,37201,83284343
so~complex,4669,so,complex,7695,17592.747056,-7493.93128,7493.93128,-0.37761107,0.0025686796,-112.83193,-0.038866892,-0.0018531927,0.030124374,0.0013415356,-0.038747683,-0.0017255595,5735964,255441,83284343
very~diverse,4670,very,diverse,10292,15272.769174,-2056.09999,2056.09999,-0.19037369,0.0020498438,-49.096046,-0.038878445,-0.0005703111,0.08021261,0.0010381874,-0.03881855,-0.0005024263,9913432,128309,83284343
very~profitable,4671,very,profitable,6324,9392.391783,-1268.46034,1268.46034,-0.19066456,0.0012657697,-38.58468,-0.03892306,-0.0003513389,0.08014498,0.0006379224,-0.03888618,-0.0003095186,9913432,78907,83284343
more~perfect,4672,more,perfect,11887,18212.376867,-2785.17658,2785.17658,-0.20421432,0.0025068205,-58.016335,-0.038946476,-0.0007641363,0.07304738,0.0012752928,-0.03887038,-0.0006786159,9320997,162730,83284343
not~effective,4673,not,effective,7561,28120.05311,-22187.56931,22187.56931,-0.58997625,0.00305733,-236.43594,-0.0390127,-0.004916484,0.014256327,0.0017122664,-0.038764264,-0.0046558096,4415785,530361,83284343
so~memorable,4674,so,memorable,2490,5752.607415,-2492.09664,2492.09664,-0.38169336,0.0008557451,-65.38305,-0.039100192,-0.0006108703,0.029811077,0.0004341031,-0.03906098,-0.0005687984,5735964,83526,83284343
not~close,4675,not,close,6760,25346.015843,-20139.83331,20139.83331,-0.5933432,0.0027626646,-226.0544,-0.039103996,-0.0044446527,0.014141046,0.0015308716,-0.038879544,-0.0042089946,4415785,478041,83284343
most~confusing,4676,most,confusing,2145,3766.487218,-896.87317,896.87317,-0.2628147,0.0005637129,-35.010628,-0.039143313,-0.0002356482,0.05175534,0.0002833998,-0.039123833,-0.0002142327,7568812,41445,83284343
most~sustainable,4677,most,sustainable,3133,5513.184873,-1321.22946,1321.22946,-0.26387665,0.0008212883,-42.523647,-0.039263494,-0.0003459086,0.051644277,0.0004139355,-0.039234895,-0.0003144727,7568812,60665,83284343
most~worthy,4678,most,worthy,2019,3558.283038,-856.2984,856.2984,-0.2644854,0.0005307595,-34.25708,-0.039332047,-0.0002237016,0.051565614,0.0002667526,-0.03931356,-0.0002033718,7568812,39154,83284343
most~transparent,4679,most,transparent,2367,4188.166568,-1019.44641,1019.44641,-0.26633304,0.0006216762,-37.432648,-0.039539434,-0.0002646673,0.051361613,0.0003127307,-0.039517555,-0.0002406146,7568812,46085,83284343
very~worried,4680,very,worried,9356,14062.222272,-2000.00131,2000.00131,-0.19638406,0.001865311,-48.654984,-0.0398929,-0.0005388748,0.079194844,0.00094377,-0.039836314,-0.0004747319,9913432,118139,83284343
most~apparent,4681,most,apparent,3253,5798.818106,-1441.74068,1441.74068,-0.26980633,0.0008523941,-44.636005,-0.039928693,-0.0003699798,0.050981067,0.00042979,-0.0398981,-0.0003363564,7568812,63808,83284343
most~flexible,4682,most,flexible,4127,7369.846324,-1841.76454,1841.76454,-0.27067354,0.0010789674,-50.478813,-0.040027216,-0.0004712779,0.05089093,0.0005452639,-0.03998824,-0.0004284485,7568812,81095,83284343
more~delicious,4683,more,delicious,5016,7816.448183,-1276.25574,1276.25574,-0.21193793,0.0010682753,-39.541103,-0.040131133,-0.0003383078,0.071820274,0.0005381399,-0.040097483,-0.0003004451,9320997,69841,83284343
so~willing,4684,so,willing,4079,9755.864587,-4486.76172,4486.76172,-0.39742377,0.0013879777,-88.88566,-0.040144414,-0.0010629009,0.028795922,0.0007111272,-0.040076133,-0.0009896967,5735964,141652,83284343
not~short,4685,not,short,2927,12021.888567,-10319.26313,10319.26313,-0.6324397,0.0012609517,-168.10709,-0.04022103,-0.002174948,0.0129090585,0.0006628493,-0.04011153,-0.0020596313,4415785,226740,83284343
as~sure,4686,as,sure,3900,37599.051124,-51434.93791,51434.93791,-1.0059885,0.0017127875,-539.6167,-0.04033343,-0.009507003,0.004620492,0.0010512373,-0.039924663,-0.009083513,3709914,844066,83284343
not~common,4687,not,common,7175,29473.774813,-25373.47836,25373.47836,-0.63392735,0.0028863493,-263.251,-0.04038297,-0.0053325207,0.01290716,0.0016248527,-0.04011343,-0.0050497875,4415785,555893,83284343
not~significant,4688,not,significant,3132,13043.701376,-11326.35619,11326.35619,-0.638637,0.0013436879,-177.10765,-0.04040887,-0.0023702804,0.012731086,0.0007092737,-0.040289503,-0.0022446068,4415785,246012,83284343
more~surprising,4689,more,surprising,10727,16780.277227,-2782.71321,2782.71321,-0.21392801,0.0022652473,-58.445545,-0.04044576,-0.0007312654,0.07154481,0.0011508426,-0.040372945,-0.0006494238,9320997,149934,83284343
not~attractive,4690,not,attractive,2105,8830.738319,-7708.30739,7708.30739,-0.6414781,0.000918745,-146.59323,-0.04046289,-0.0016083905,0.012638619,0.0004766989,-0.04038197,-0.0015231126,4415785,166553,83284343
too~popular,4691,too,popular,2153,35350.771795,-56043.32324,56043.32324,-1.2373385,0.0009819733,-715.4626,-0.040515527,-0.009748321,0.0026014731,0.0006052105,-0.040112916,-0.009331928,3557440,827608,83284343
very~addictive,4692,very,addictive,2051,3116.592876,-463.47201,463.47201,-0.20128393,0.000412692,-23.529272,-0.04071069,-0.0001220132,0.078333266,0.000206891,-0.04069789,-0.0001074898,9913432,26183,83284343
so~realistic,4693,so,realistic,2237,5464.102369,-2599.55235,2599.55235,-0.40659046,0.0007693497,-68.23069,-0.040714666,-0.0006042226,0.028196177,0.0003899955,-0.040675882,-0.0005626085,5735964,79337,83284343
very~compelling,4694,very,compelling,5595,8534.296147,-1289.65088,1289.65088,-0.20323196,0.0011206664,-39.295544,-0.041030835,-0.0003365571,0.07803565,0.0005643858,-0.040995512,-0.0002964963,9913432,71698,83284343
so~interesting,4695,so,interesting,13760,34049.58728,-16603.48755,16603.48755,-0.4138669,0.004417085,-172.9673,-0.041284796,-0.0037988962,0.027832335,0.0023988993,-0.041039724,-0.0035372586,5735964,494389,83284343
not~long,4696,not,long,2905,13221.002229,-12297.44355,12297.44355,-0.67768806,0.0012454072,-191.39842,-0.041494817,-0.002466965,0.01165001,0.0006578672,-0.041370578,-0.002336165,4415785,249356,83284343
very~liberal,4697,very,liberal,3608,5556.136511,-872.07273,872.07273,-0.20765026,0.00072449,-32.432926,-0.04175905,-0.0002230667,0.07729551,0.0003639506,-0.041735645,-0.0001965148,9913432,46678,83284343
so~personal,4698,so,personal,3424,8680.42742,-4379.60318,4379.60318,-0.42340273,0.0011682018,-89.8305,-0.04176864,-0.0009841808,0.027166625,0.0005969354,-0.04170543,-0.0009163983,5735964,126037,83284343
so~dangerous,4699,so,dangerous,7945,20133.712719,-10167.78049,10167.78049,-0.4238212,0.002635901,-136.74483,-0.041841198,-0.002282139,0.027177725,0.0013851203,-0.041694332,-0.0021249633,5735964,292335,83284343
so~common,4700,so,common,15145,38285.49426,-19310.28359,19310.28359,-0.4236362,0.004814159,-188.0347,-0.04190732,-0.0043326826,0.027244452,0.0026403584,-0.041627605,-0.0040342817,5735964,555893,83284343
