key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
too~heavy,839,too,heavy,19464,3793.379645,35474.8117,35474.8117,0.8007033,0.01067618,112.32337,0.17664342,0.004601581,0.21916944,0.00547135,0.17645505,0.0044050273,15670.62035,3557440,88808,83284343
partly~sunny,840,partly,sunny,3221,17.124504,28064.11728,28064.11728,2.3769867,0.066582605,56.45212,0.17662865,0.040795613,0.17753403,0.040974952,0.17659017,0.04075711,3203.8755,78609,18143,83284343
more~deserving,841,more,deserving,5111,1982.735012,4091.93097,4091.93097,0.50770664,0.0010945834,43.75731,0.17661609,0.0003779096,0.2884963,0.0005483319,0.17657852,0.0003356148,3128.26499,9320997,17716,83284343
more~visual,842,more,visual,3948,1531.594527,3160.50069,3160.50069,0.50766563,0.0008458778,38.457516,0.1766023,0.0002919136,0.28849104,0.0004235598,0.17657329,0.0002592432,2416.40547,9320997,13685,83284343
very~fortunate,843,very,fortunate,20405,8219.934852,15374.13681,15374.13681,0.4925487,0.0040881587,85.30207,0.1765958,0.0013952219,0.29548055,0.0020583186,0.17644939,0.001229147,12185.06515,9913432,69057,83284343
more~sympathetic,844,more,sympathetic,6862,2664.985669,5482.56433,5482.56433,0.5070743,0.0014686228,50.66582,0.17630668,0.0005070198,0.28817403,0.0007361873,0.17625627,0.0004502753,4197.01433,9320997,23812,83284343
very~knowledgeable,845,very,knowledgeable,11848,4782.552998,8886.29727,8886.29727,0.4910453,0.0023806435,64.91082,0.17593412,0.0008090122,0.29488042,0.0011951461,0.17584924,0.0007127145,7065.447,9913432,40179,83284343
more~ethical,846,more,ethical,2290,890.417688,1825.01788,1825.01788,0.506243,0.0004909447,29.246958,0.17593212,0.0001690764,0.2878331,0.0002456819,0.17591533,0.0001501537,1399.58231,9320997,7956,83284343
relatively~inexperienced,847,relatively,inexperienced,1570,63.01582,7370.41322,7370.41322,1.4822692,0.005058935,38.03285,0.17578019,0.0024801784,0.18311173,0.0025648985,0.17576209,0.0024619498,1506.98418,612110,8574,83284343
even~better,848,even,better,138886,9962.969484,514026.80828,514026.80828,1.2828612,0.14926547,345.9404,0.17561261,0.116657875,0.1875011,0.12398266,0.17405073,0.11508878,128923.03052,1120205,740721,83284343
more~personal,849,more,personal,36190,14105.778548,28762.86694,28762.86694,0.50580436,0.007661664,116.08813,0.17548572,0.0026678815,0.2871379,0.003882632,0.17522015,0.0023692981,22084.22145,9320997,126037,83284343
most~vicious,850,most,vicious,3151,1075.373223,3053.40437,3053.40437,0.5601608,0.0008313277,36.976437,0.17543495,0.0003016476,0.2662892,0.0004163137,0.17541002,0.0002742342,2075.62678,7568812,11833,83284343
not~optimal,851,not,optimal,1766,410.061243,2714.01188,2714.01188,0.72328526,0.0007984593,32.26597,0.17533807,0.0003242587,0.22834238,0.0003999289,0.17532179,0.0003070663,1355.93876,4415785,7734,83284343
completely~unaware,852,completely,unaware,4971,202.768793,23203.09274,23203.09274,1.4770906,0.015365902,67.62938,0.17505108,0.0077512437,0.18243541,0.008020731,0.1749938,0.007693562,4768.23121,619769,27248,83284343
very~rare,853,very,rare,38843,15746.513193,28925.36048,28925.36048,0.4892067,0.0077332426,117.18973,0.1748689,0.0026446083,0.2936223,0.0039182194,0.17459114,0.0023298175,23096.48681,9913432,132289,83284343
more~extreme,854,more,extreme,18404,7187.134626,14558.0782,14558.0782,0.5040645,0.0039219134,82.68284,0.17480335,0.001355052,0.2865863,0.001974467,0.17466855,0.0012033976,11216.86537,9320997,64218,83284343
more~enticing,855,more,enticing,3128,1221.246582,2473.36574,2473.36574,0.5037597,0.000670388,34.09268,0.17476203,0.0002303451,0.2866569,0.0003355864,0.17473914,0.0002045654,1906.75342,9320997,10912,83284343
as~tall,856,as,tall,7541,1533.244248,13191.03199,13191.03199,0.78018314,0.0040279524,69.18275,0.17461474,0.0016948773,0.21908773,0.0020326618,0.17454259,0.0016193787,6007.75575,3709914,34420,83284343
always~welcome,857,always,welcome,13360,563.43758,61654.04481,61654.04481,1.4677275,0.03749423,110.71082,0.1744725,0.020173427,0.18199404,0.020900015,0.17431872,0.020018589,12796.56242,639234,73409,83284343
very~attentive,858,very,attentive,4248,1723.809267,3151.03835,3151.03835,0.48759443,0.0008557689,38.72843,0.1743288,0.0002890265,0.29332966,0.0004285095,0.1742985,0.0002546233,2524.19073,9913432,14482,83284343
very~sturdy,859,very,sturdy,3570,1449.204379,2646.0841,2646.0841,0.48735827,0.0007193515,35.494797,0.17421813,0.0002428367,0.29322383,0.0003601175,0.17419265,0.0002139315,2120.79562,9913432,12175,83284343
too~skinny,860,too,skinny,1860,366.446761,3346.37901,3346.37901,0.7929505,0.0010431801,34.630936,0.17411204,0.0004385727,0.21680848,0.0005228479,0.1740941,0.0004198393,1493.55324,3557440,8579,83284343
better~prepared,861,better,prepared,1621,5.094151,15807.26457,15807.26457,2.6013196,0.05908619,40.135117,0.17353018,0.03549017,0.17405777,0.03558258,0.17351077,0.035470758,1615.90585,45556,9313,83284343
more~appealing,862,more,appealing,24765,9716.811725,19419.12154,19419.12154,0.5014049,0.0052647702,95.62359,0.17350516,0.0018178944,0.28524205,0.0026569045,0.17332429,0.0016144398,15048.18828,9320997,86821,83284343
just~unbelievable,863,just,unbelievable,2971,127.621506,13557.32796,13557.32796,1.4523566,0.008943071,52.165497,0.17338975,0.004422182,0.18113644,0.004584714,0.1733556,0.004387774,2843.37849,648023,16402,83284343
absolutely~fabulous,864,absolutely,fabulous,2660,63.970417,15136.68553,15136.68553,1.704833,0.0144091435,50.334854,0.1726051,0.0073612626,0.17682643,0.007510581,0.17257392,0.007329959,2596.02958,354167,15043,83284343
more~restrictive,865,more,restrictive,7630,3002.193876,5944.27823,5944.27823,0.49915066,0.0016324657,52.980114,0.17257398,0.0005590615,0.28443617,0.000818582,0.1725184,0.0004964926,4627.80612,9320997,26825,83284343
highly~interactive,866,highly,interactive,3425,173.366393,14548.5433,14548.5433,1.380549,0.008740355,55.56116,0.17228365,0.004290778,0.18142812,0.0044780434,0.17224461,0.004251374,3251.63361,764843,18878,83284343
pretty~lame,867,pretty,lame,1840,186.915793,5420.21239,5420.21239,1.0775936,0.0022558046,38.537724,0.17223406,0.0010395653,0.19168663,0.0011345783,0.17221421,0.0010193225,1653.08421,1621748,9599,83284343
more~profound,868,more,profound,10302,4059.145189,8005.59865,8005.59865,0.4983944,0.0022019253,61.506706,0.17220145,0.0007541673,0.28404424,0.0011052466,0.17212647,0.0006697626,6242.85481,9320997,36269,83284343
too~slow,869,too,slow,20667,4111.473716,36884.65954,36884.65954,0.7894179,0.011312931,115.16069,0.17219554,0.0048614284,0.21471092,0.005809515,0.17199653,0.004653775,16555.52628,3557440,96255,83284343
more~colorful,870,more,colorful,6846,2700.799352,5305.9524,5305.9524,0.4975333,0.0014651483,50.098774,0.17182173,0.0005007604,0.2836897,0.0007344708,0.17177194,0.0004447164,4145.20065,9320997,24132,83284343
too~numerous,871,too,numerous,4905,977.305269,8725.41738,8725.41738,0.78697085,0.0027399785,56.081318,0.17171215,0.0011533434,0.21437937,0.0013788005,0.17166498,0.001104079,3927.69473,3557440,22880,83284343
so~accustomed,872,so,accustomed,3568,1021.579218,4334.38492,4334.38492,0.63190866,0.0012408715,42.630238,0.17170325,0.000476776,0.24054474,0.0006220402,0.17167267,0.0004439395,2546.42078,5735964,14833,83284343
too~thick,873,too,thick,10591,2111.500496,18839.67325,18839.67325,0.7872008,0.005872677,82.395164,0.17163707,0.0024899526,0.2142496,0.002977141,0.1715352,0.0023835958,8479.4995,3557440,49433,83284343
most~fascinating,874,most,fascinating,14388,4988.630301,13587.92411,13587.92411,0.5512527,0.0037745426,78.36074,0.17134368,0.0013659958,0.26210994,0.0019009588,0.17123075,0.0012418554,9399.3697,7568812,54893,83284343
most~exciting,875,most,exciting,61622,21423.492116,58111.30856,58111.30856,0.5516121,0.015791304,161.93549,0.17100745,0.005841987,0.26140258,0.008141568,0.17052342,0.0053110723,40198.50788,7568812,235736,83284343
mostly~muslim,876,mostly,muslim,3847,50.659432,26488.98818,26488.98818,1.9708567,0.03628047,61.20742,0.17086725,0.020042636,0.17310116,0.020263793,0.17082167,0.019996949,3796.34057,189846,22224,83284343
very~narrow,877,very,narrow,12332,5068.584877,8915.94529,8915.94529,0.47997993,0.0024772966,65.40698,0.17066203,0.0008316801,0.28960595,0.0012439688,0.17057477,0.0007326842,7263.41512,9913432,42582,83284343
very~small,878,very,small,116474,48038.714792,84092.10882,84092.10882,0.4809162,0.022579016,200.52364,0.17039585,0.00783602,0.2886013,0.011749109,0.16957013,0.006903289,68435.28521,9913432,403581,83284343
most~immediate,879,most,immediate,7436,2587.148223,6978.40666,6978.40666,0.54894114,0.0019575427,56.23015,0.17038463,0.0007046762,0.26120555,0.0009824526,0.1703264,0.0006406358,4848.85178,7568812,28468,83284343
not~feasible,880,not,feasible,7033,1671.686181,10520.13807,10520.13807,0.71052074,0.0031628078,63.929443,0.17010829,0.0012821025,0.22306448,0.0015926952,0.17004389,0.0012141247,5361.31382,4415785,31529,83284343
too~harsh,881,too,harsh,8447,1696.5729,14907.24708,14907.24708,0.7828949,0.004696484,73.448006,0.1700357,0.0019822214,0.212669,0.0023744602,0.16995461,0.0018975519,6750.4271,3557440,39719,83284343
completely~devoid,882,completely,devoid,2248,94.307432,10349.84912,10349.84912,1.4604086,0.0071089524,45.42402,0.16996925,0.0035010458,0.17738499,0.003627158,0.16994339,0.0034749925,2153.69257,619769,12673,83284343
very~windy,883,very,windy,2340,964.033369,1682.68938,1682.68938,0.47829217,0.0004717014,28.444609,0.16990992,0.0001575518,0.28892455,0.0002360434,0.1698934,0.0001387982,1375.96663,9913432,8099,83284343
as~painless,884,as,painless,1833,380.905624,3131.16837,3131.16837,0.7675962,0.0009858907,33.916702,0.16983317,0.0004096574,0.2143609,0.0004940815,0.16981573,0.0003914092,1452.09438,3709914,8551,83284343
more~potent,885,more,potent,12334,4912.182345,9385.91674,9385.91674,0.49196285,0.0026340946,66.82797,0.16918573,0.0008965917,0.28101432,0.001323249,0.16909657,0.0007962472,7421.81765,9320997,43891,83284343
as~simple,886,as,simple,90408,18923.49473,154673.89021,154673.89021,0.77222717,0.04373103,237.74341,0.16913441,0.020166842,0.21281685,0.024369298,0.16827169,0.019268507,71484.50527,3709914,424816,83284343
super~comfy,887,super,comfy,1838,39.855674,10821.57393,10821.57393,1.7472394,0.011389585,41.942257,0.16909957,0.005782813,0.17282557,0.005888836,0.16907798,0.005761141,1798.14433,312116,10635,83284343
not~forthcoming,888,not,forthcoming,2491,594.99706,3702.89873,3702.89873,0.70746493,0.0011253653,37.9885,0.16897687,0.0004534094,0.22197469,0.0005641126,0.1689541,0.0004293694,1896.00294,4415785,11222,83284343
most~extensive,889,most,extensive,12458,4361.291388,11573.10147,11573.10147,0.5455088,0.003271189,72.54114,0.16881385,0.0011766822,0.25959575,0.001645965,0.16871658,0.0010697463,8096.70861,7568812,47990,83284343
financially~troubled,890,financially,troubled,1574,6.253377,14592.62646,14592.62646,2.4936056,0.04819277,39.51605,0.16866627,0.028001819,0.16932014,0.0280946,0.16864744,0.027982984,1567.74662,56025,9296,83284343
so~grateful,891,so,grateful,28304,8215.472165,33796.44231,33796.44231,0.6255024,0.009667905,119.405464,0.16864796,0.0037612512,0.23727848,0.00493448,0.16840641,0.0035022062,20088.52783,5735964,119286,83284343
more~seamless,892,more,seamless,3007,1199.646455,2279.24188,2279.24188,0.49065948,0.0006444688,32.95918,0.16863385,0.0002183371,0.2805299,0.000322605,0.16861214,0.0001939013,1807.35354,9320997,10719,83284343
more~prudent,893,more,prudent,2725,1087.392943,2064.515,2064.515,0.49051592,0.0005840926,31.370861,0.16856712,0.0001978309,0.28046522,0.0002923507,0.16854745,0.0001756901,1637.60706,9320997,9716,83284343
most~startling,894,most,startling,2606,914.153575,2410.9896,2410.9896,0.5439615,0.0006877014,33.14162,0.16821262,0.0002458734,0.25907147,0.0003443077,0.16819231,0.0002235287,1691.84642,7568812,10059,83284343
more~global,895,more,global,5603,2238.914762,4234.09606,4234.09606,0.48975223,0.0011996572,44.942444,0.16820262,0.0004063979,0.28008,0.000601116,0.16816223,0.0003609147,3364.08524,9320997,20005,83284343
more~decisive,896,more,decisive,2646,1057.510902,1998.48521,1998.48521,0.48957703,0.0005671755,30.880856,0.16813095,0.0001918972,0.28002962,0.0002838752,0.16811188,0.0001704205,1588.4891,9320997,9449,83284343
no~fewer,897,no,fewer,8079,136.894593,51689.95242,51689.95242,1.8656653,0.056043647,88.36023,0.16797978,0.033049885,0.17077811,0.033522267,0.16788436,0.032954246,7942.10541,241004,47307,83284343
more~classic,898,more,classic,4626,1850.560139,3487.92385,3487.92385,0.48905885,0.00099084,40.80647,0.16788575,0.0003352867,0.2797702,0.0004962988,0.16785243,0.0002977621,2775.43986,9320997,16535,83284343
more~fruitful,899,more,fruitful,3006,1203.339741,2263.13316,2263.13316,0.48860443,0.0006442522,32.87906,0.16767979,0.0002177701,0.27957588,0.0003224977,0.16765814,0.0001933978,1802.66026,9320997,10752,83284343
not~true,900,not,true,76360,18404.454165,113076.94249,113076.94249,0.7082632,0.03206447,209.73071,0.1676604,0.013859468,0.21998219,0.017292509,0.16696161,0.013124631,57955.54583,4415785,347119,83284343
not~life-threatening,901,not,life-threatening,1745,420.029114,2570.03782,2570.03782,0.7031407,0.0007889311,31.718206,0.16726798,0.000316853,0.22027266,0.0003951732,0.16725206,0.0003000533,1324.97089,4415785,7922,83284343
most~persistent,902,most,persistent,3120,1099.547083,2863.80346,2863.80346,0.54125684,0.0008231201,36.17191,0.16701764,0.0002936293,0.25787255,0.0004122179,0.16699338,0.0002669445,2020.45292,7568812,12099,83284343
not~willing,903,not,willing,31122,7510.472609,45821.79428,45821.79428,0.7039509,0.013657676,133.84135,0.16697085,0.005646452,0.21970746,0.0070478977,0.16668686,0.0053470735,23611.52739,4415785,141652,83284343
highly~toxic,904,highly,toxic,5968,311.872164,24969.10037,24969.10037,1.3650622,0.014942357,73.2158,0.16662058,0.0074636918,0.17573616,0.007802909,0.16655265,0.0073951487,5656.12784,764843,33960,83284343
particularly~acute,905,particularly,acute,2918,114.072415,13823.73808,13823.73808,1.4897492,0.010053748,51.906788,0.16637965,0.0050087157,0.17311344,0.00517721,0.16634597,0.0049748193,2803.92758,563624,16856,83284343
most~charismatic,906,most,charismatic,2275,804.371537,2076.40891,2076.40891,0.5393321,0.000600449,30.83275,0.1661716,0.0002137242,0.2570331,0.0003005756,0.16615394,0.0001943011,1470.62846,7568812,8851,83284343
less~invasive,907,less,invasive,5747,479.632076,18972.81296,18972.81296,1.1604344,0.008919398,69.48212,0.16579758,0.004255076,0.18082562,0.0045724697,0.1657343,0.0041908612,5267.36792,1256870,31782,83284343
too~many,908,too,many,450194,94415.334816,797813.58875,797813.58875,0.8073733,0.15610524,530.2492,0.16534595,0.10447221,0.20367202,0.12654999,0.16095763,0.10000975,355778.66518,3557440,2210387,83284343
more~reliable,909,more,reliable,28591,11563.118989,21120.51628,21120.51628,0.48320585,0.0060674967,100.70382,0.16501512,0.002057051,0.27672815,0.0030673756,0.1648104,0.0018268304,17027.88101,9320997,103318,83284343
more~fundamental,910,more,fundamental,9879,3994.232889,7294.02559,7294.02559,0.48280168,0.0021116452,59.206963,0.1649609,0.0007109085,0.276808,0.0010598652,0.16489021,0.0006313452,5884.76711,9320997,35689,83284343
more~worrisome,911,more,worrisome,3166,1282.017925,2329.49497,2329.49497,0.48170418,0.0006784926,33.482765,0.16449073,0.0002275942,0.27638584,0.0003396632,0.1644681,0.0002021224,1883.98207,9320997,11455,83284343
not~possible,912,not,possible,78515,19208.511412,114223.59835,114223.59835,0.7001117,0.032864742,211.65372,0.16441686,0.014182531,0.21672224,0.017780531,0.16370165,0.013430566,59306.48859,4415785,362284,83284343
more~authentic,913,more,authentic,9219,3737.941221,6767.80397,6767.80397,0.48108402,0.0019710518,57.08507,0.1641743,0.0006621386,0.27602622,0.0009890574,0.16410847,0.0005880335,5481.05878,9320997,33399,83284343
very~clever,914,very,clever,11349,4773.50663,7819.25352,7819.25352,0.465898,0.002280396,61.72336,0.16404411,0.0007529112,0.2829963,0.0011448103,0.16396512,0.0006632913,6575.49337,9913432,40103,83284343
very~sad,915,very,sad,30970,13039.030416,21317.12417,21317.12417,0.46586552,0.006179802,101.89038,0.16390444,0.002053143,0.28272003,0.0031240443,0.16368887,0.001808755,17930.96958,9913432,109543,83284343
very~low,916,very,low,86079,36338.070744,59097.65153,59097.65153,0.46584016,0.016847325,169.53731,0.1635338,0.005695467,0.28196552,0.008683068,0.16293436,0.005017529,49740.92926,9913432,305282,83284343
more~obscure,917,more,obscure,6309,2567.281466,4597.14871,4597.14871,0.4788402,0.0013503945,47.107586,0.16316096,0.0004520178,0.27503377,0.0006768589,0.16311602,0.000401429,3741.71853,9320997,22939,83284343
much~alike,918,much,alike,2453,312.974449,6202.86144,6202.86144,0.97414225,0.0024531863,43.2086,0.1631374,0.0011034842,0.18696646,0.0012346935,0.1631117,0.0010771608,2140.02555,1986728,13120,83284343
most~dramatic,919,most,dramatic,18221,6529.213998,16266.61097,16266.61097,0.5321172,0.004769485,86.615326,0.16287675,0.0016991493,0.2536154,0.0024073792,0.16273625,0.001544732,11691.786,7568812,71845,83284343
more~sensible,920,more,sensible,6335,2580.711597,4605.77292,4605.77292,0.47817898,0.0013559422,47.168747,0.16285737,0.0004535363,0.27473003,0.0006796483,0.16281228,0.0004027776,3754.2884,9320997,23059,83284343
more~consistent,921,more,consistent,27014,11019.982106,19608.92966,19608.92966,0.4779805,0.0057357843,97.311264,0.1626258,0.0019321553,0.2743513,0.0028981878,0.16243353,0.0017159128,15994.01789,9320997,98465,83284343
all~right,922,all,right,34146,1047.467145,180118.13206,180118.13206,1.6257588,0.108129844,179.11783,0.16260158,0.077819675,0.16733642,0.07987032,0.16220318,0.07742021,33098.53285,427518,204056,83284343
even~clearer,923,even,clearer,2345,179.347197,8107.49137,8107.49137,1.195494,0.0041374844,44.721607,0.16244185,0.0019596224,0.1758662,0.0020933668,0.16241583,0.0019332647,2165.6528,1120205,13334,83284343
more~flavorful,924,more,flavorful,2950,1205.018507,2132.5392,2132.5392,0.47647345,0.0006322492,32.127712,0.16208853,0.0002108023,0.27398533,0.0003164897,0.16206756,0.0001872097,1744.98149,9320997,10767,83284343
mutually~beneficial,925,mutually,beneficial,16395,54.148115,164358.47464,164358.47464,2.7565866,0.22487861,127.62007,0.16152543,0.36721677,0.16186358,0.36823663,0.16132899,0.36702046,16340.85189,44523,101289,83284343
