key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,t_score,dice,liddell,mutual_information,min_sensitivity,conservative_log_ratio_1t,conservative_log_ratio,conservative_log_ratio_nc,deltaP_min,deltaP_max,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
COM~not_necessary,COMPLEMENT,not_necessary,47911,46177.02615,3033.85263,1.3690977,0.03615206,0.0005724556,0.99833304,0.0005978685,80136344,47991,83284343,47911.0,80088433.0,80.0,3147919.0,80136344,3147999,47991,83236352,80090166.9738463,1813.973846309,3146185.026153691,7.921819,0.001195021,0.03615206,0.016009275,0.000597869,3.767186,3.745429,4.10305,0.0005724556,0.03615206,2.069545e-05,1733.9738500000021,0.03619156,214.8884,41.64101,218.88581498123628,8951.890526587107,219.06848244327617,not,necessary,4415785,186387.0
COM~fairly_easy,COMPLEMENT,fairly_easy,17988,17336.95187,1139.03823,1.3649936,0.036141027,0.00021493758,0.998335,0.00022446744,80136344,18018,83284343,17988.0,80118356.0,30.0,3147969.0,80136344,3147999,18018,83266325,80119007.04812908,681.048129082,3147317.951870918,4.8542447,0.000448834,0.036141027,0.016010135,0.000224467,3.2694569,3.2339277,3.8179247,0.00021493758,0.036141027,7.768064e-06,651.0481299999992,0.036193468,131.66986,25.515644,134.1193498343919,8951.890526587107,134.23114392718256,fairly,easy,393218,768452.0
COM~pretty_bad,COMPLEMENT,pretty_bad,20354,19617.37012,1288.5418,1.3651521,0.03613941,0.00024319161,0.9983324,0.00025399213,80136344,20388,83284343,20354.0,80115990.0,34.0,3147965.0,80136344,3147999,20388,83263955,80116726.62988432,770.629884323,3147228.370115677,5.163265,0.000507855,0.036139406,0.016008984,0.000253992,3.3453233,3.3119495,3.8605194,0.00024319161,0.03613941,8.788801e-06,736.6298800000004,0.036190916,140.06203,27.140926,142.66744548074027,8951.890526587107,142.78655398881227,pretty,bad,1621748,554698.0
COM~rather_simple,COMPLEMENT,rather_simple,5408,5212.2471,342.53744,1.3495864,0.036139123,6.462602e-05,0.9983386,6.748499e-05,80136344,5417,83284343,5408.0,80130936.0,9.0,3147990.0,80136344,3147999,5417,83278926,80131131.75289795,204.752897949,3147794.247102052,2.6618886,0.000134961,0.036139123,0.016011685,6.7485e-05,2.2086236,2.1437564,3.209986,6.462602e-05,0.036139123,2.3355278e-06,195.7529000000004,0.036196914,72.19589,13.991172,73.53910524340094,8951.890526587107,73.60027173862879,rather,simple,382971,424816.0
COM~deeply_grateful,COMPLEMENT,deeply_grateful,4204,4051.83174,266.25195,1.34288,0.036137722,5.023696e-05,0.9983377,5.246059e-05,80136344,4211,83284343,4204.0,80132140.0,7.0,3147992.0,80136344,3147999,4211,83280132,80132292.16825794,159.16825794,3147839.83174206,2.34689,0.000104916,0.036137722,0.016011305,5.2461e-05,1.8928908,1.8193382,3.0283298,5.023696e-05,0.036137722,1.8154492e-06,152.16825999999992,0.036196064,63.654,12.3356495,64.8382603097893,8951.890526587107,64.89221833163049,deeply,grateful,173156,119286.0
COM~far_larger,COMPLEMENT,far_larger,7795,7512.87158,493.56361,1.3557558,0.03613664,9.314211e-05,0.99833506,9.727172e-05,80136344,7808,83284343,7795.0,80128549.0,13.0,3147986.0,80136344,3147999,7808,83276535,80128831.12841558,295.128415577,3147703.871584422,3.1954997,0.000194524,0.03613664,0.016010154,9.7272e-05,2.6006422,2.5466695,3.4338272,9.314211e-05,0.03613664,3.3658428e-06,282.12842,0.036193512,86.67682,16.796679,88.28929719960398,8951.890526587107,88.36288813749809,far,larger,439392,151272.0
COM~sometimes_difficult,COMPLEMENT,sometimes_difficult,5989,5772.24854,379.13218,1.3504375,0.036133867,7.1558505e-05,0.99833304,7.473513e-05,80136344,5999,83284343,5989.0,80130355.0,10.0,3147989.0,80136344,3147999,5999,83278344,80130571.75145558,226.751455565,3147772.248544436,2.800818,0.000149459,0.036133867,0.01600929,7.4735e-05,2.324551,2.2630124,3.2745295,7.1558505e-05,0.036133867,2.5856857e-06,216.7514600000004,0.036191594,75.97532,14.722482,77.38862965578342,8951.890526587107,77.45321168292507,sometimes,difficult,144003,832988.0
COM~highly_influential,COMPLEMENT,highly_influential,4779,4606.05997,302.40381,1.3441935,0.036129095,5.7094567e-05,0.9983288,5.9635862e-05,80136344,4787,83284343,4779.0,80131565.0,8.0,3147991.0,80136344,3147999,4787,83279556,80131737.9400263,180.940026302,3147818.059973698,2.5016527,0.000119265,0.036129095,0.016007442,5.9636e-05,2.0574539,1.9886513,3.1195643,5.7094567e-05,0.036129095,2.062775e-06,172.94002999999975,0.036187492,67.86796,13.150666,69.13031173081747,8951.890526587107,69.18814927427962,highly,influential,764843,99566.0
COM~just_shy,COMPLEMENT,just_shy,11912,11480.99177,753.42939,1.358516,0.03612722,0.00014229341,0.99832386,0.00014864666,80136344,11932,83284343,11912.0,80124432.0,20.0,3147979.0,80136344,3147999,11932,83272411,80124863.00822935,451.008229338,3147547.991770662,3.9490554,0.000297249,0.03612722,0.01600528,0.000148647,2.9702163,2.9267018,3.6419544,0.00014229341,0.03612722,5.1406655e-06,431.00822999999946,0.03618269,107.14939,20.760738,109.14210919713803,8951.890526587107,109.23369443537099,just,shy,648023,50705.0
COM~most_liberal,COMPLEMENT,most_liberal,6557,6319.74136,414.76904,1.3502796,0.03612627,7.832877e-05,0.9983252,8.182305e-05,80136344,6568,83284343,6557.0,80129787.0,11.0,3147988.0,80136344,3147999,6568,83277775,80130024.25863646,248.258636464,3147750.741363536,2.9300122,0.000163633,0.03612627,0.01600588,8.1823e-05,2.4216166,2.3629415,3.3273888,7.832877e-05,0.03612627,2.8297263e-06,237.25864,0.036184024,79.4968,15.403202,80.97530487747484,8951.890526587107,81.04319835741924,most,liberal,7568812,46678.0
COM~pretty_close,COMPLEMENT,pretty_close,20768,20016.68386,1312.83183,1.3614897,0.036124784,0.00024804013,0.99831754,0.00025915832,80136344,20803,83284343,20768.0,80115576.0,35.0,3147964.0,80136344,3147999,20803,83263540,80116327.31614104,786.316141042,3147212.683858958,5.213452,0.000518182,0.036124784,0.016002545,0.000259158,3.3499596,3.3170657,3.8577461,0.00024804013,0.036124784,8.960396e-06,751.316139999999,0.036176626,141.48033,27.410147,144.11106827721457,8951.890526587107,144.23245127224317,pretty,close,1621748,478041.0
COM~truly_unique,COMPLEMENT,truly_unique,18376,17711.24837,1161.41036,1.3602527,0.03612205,0.00021946165,0.9983159,0.0002293092,80136344,18407,83284343,18376.0,80117968.0,31.0,3147968.0,80136344,3147999,18407,83265936,80118632.75163236,695.751632369,3147303.248367632,4.9038134,0.000458513,0.03612205,0.01600181,0.000229309,3.273879,3.2389271,3.8134332,0.00021946165,0.03612205,7.927405e-06,664.7516299999988,0.03617499,133.08362,25.782778,135.55810562264435,8951.890526587107,135.67239955127204,truly,unique,414068,187242.0
COM~more_modern,COMPLEMENT,more_modern,33628,32411.76733,2123.91788,1.3614192,0.03612067,0.0004015281,0.9983078,0.00041963483,80136344,33685,83284343,33628.0,80102716.0,57.0,3147942.0,80136344,3147999,33685,83250658,80103932.23266889,1273.232668894,3146725.767331106,6.6323304,0.000838917,0.03612067,0.015998326,0.000419635,3.5997872,3.5740113,3.9976912,0.0004015281,0.03612067,1.4503464e-05,1216.2326700000012,0.03616726,180.03268,34.874527,183.37938815472145,8951.890526587107,183.53473785635242,more,modern,9320997,85900.0
COM~even_closer,COMPLEMENT,even_closer,7703,7424.34902,486.78168,1.3505994,0.036116745,9.199407e-05,0.9983152,9.612367e-05,80136344,7716,83284343,7703.0,80128641.0,13.0,3147986.0,80136344,3147999,7716,83276627,80128919.65098035,291.650980353,3147707.349019647,3.174904,0.000192229,0.036116745,0.016001519,9.6124e-05,2.5834942,2.5295208,3.4166875,9.199407e-05,0.036116745,3.3225263e-06,278.65098000000035,0.036174346,86.164665,16.692842,87.76673629570601,8951.890526587107,87.840765023991,even,closer,1120205,69559.0
COM~most_concerned,COMPLEMENT,most_concerned,7100,6843.17914,448.56416,1.3486209,0.036114004,8.4787054e-05,0.9983127,8.8599e-05,80136344,7112,83284343,7100.0,80129244.0,12.0,3147987.0,80136344,3147999,7112,83277231,80129500.82086214,268.82086214,3147730.17913786,3.0479028,0.000177182,0.036114004,0.01600044,8.8599e-05,2.5014439,2.4452665,3.36866,8.4787054e-05,0.036114004,3.0620001e-06,256.8208599999998,0.03617195,82.72351,16.02563,84.26149773176358,8951.890526587107,84.33267456923205,most,concerned,7568812,253680.0
COM~more_good,COMPLEMENT,more_good,18870,18187.53825,1191.60048,1.358203,0.036113463,0.0002253085,0.99830705,0.00023547368,80136344,18902,83284343,18870.0,80117474.0,32.0,3147967.0,80136344,3147999,18902,83265441,80118156.4617458,714.461745805,3147284.538254195,4.9681234,0.000470836,0.036113463,0.01599798,0.000235474,3.2863038,3.251902,3.8173625,0.0002253085,0.036113463,8.13667e-06,682.4617499999986,0.036166493,134.86118,26.123968,137.36811857195977,8951.890526587107,137.48454458592792,more,good,9320997,2030480.0
COM~most_difficult,COMPLEMENT,most_difficult,76506,73741.22086,4819.09363,1.3560842,0.036109053,0.0009127665,0.9982776,0.0009546979,80136344,76638,83284343,76506.0,80059838.0,132.0,3147867.0,80136344,3147999,76638,83207705,80062602.77913845,2896.779138451,3145102.220861549,9.995688,0.001907572,0.036109053,0.015985172,0.000954698,3.8946896,3.8777516,4.1561646,0.0009127665,0.036109053,3.2959135e-05,2764.7791399999987,0.03613807,271.55334,52.581165,276.597180029009,8951.890526587107,276.8356913405495,most,difficult,7568812,832988.0
COM~most_evident,COMPLEMENT,most_evident,4714,4543.51686,297.61342,1.3382463,0.036106057,5.6283447e-05,0.9983058,5.8824746e-05,80136344,4722,83284343,4714.0,80131630.0,8.0,3147991.0,80136344,3147999,4722,83279621,80131800.48314272,178.48314272,3147820.51685728,2.4830568,0.000117643,0.036106057,0.015997434,5.8825e-05,2.037668,1.9688648,3.0997908,5.6283447e-05,0.036106057,2.0321734e-06,170.48314000000028,0.036165282,67.40562,13.056919,68.65857557508748,8951.890526587107,68.71681017043792,most,evident,7568812,60600.0
COM~very_narrow,COMPLEMENT,very_narrow,12311,11865.87249,776.61631,1.3521415,0.036100667,0.00014695477,0.9982971,0.00015362568,80136344,12332,83284343,12311.0,80124033.0,21.0,3147978.0,80136344,3147999,12332,83272011,80124478.12751292,466.127512923,3147532.872487077,4.011786,0.000307204,0.036100667,0.015993655,0.000153626,2.9853694,2.942903,3.6409273,0.00014695477,0.036100667,5.3051654e-06,445.12751000000026,0.036156893,108.93059,21.098045,110.95494581135173,8951.890526587107,111.04953849521392,very,narrow,9913432,42582.0
COM~not_able,COMPLEMENT,not_able,107020,103154.76741,6728.06516,1.3512254,0.03610039,0.0012760711,0.9982557,0.001335474,80136344,107207,83284343,107020.0,80029324.0,187.0,3147812.0,80136344,3147999,107207,83177136,80033189.23258822,4052.232588219,3143946.767411781,11.815257,0.002667379,0.03610039,0.015975641,0.001335474,3.974601,3.96037,4.1942844,0.0012760711,0.03610039,4.6066663e-05,3865.2325899999996,0.036116917,321.17715,62.170994,327.1391141395354,8951.890526587107,327.42480052677746,not,able,4415785,427104.0
COM~very_highest,COMPLEMENT,very_highest,4695,4525.23502,296.21372,1.3364924,0.036099207,5.6046352e-05,0.99829894,5.8587648e-05,80136344,4703,83284343,4695.0,80131649.0,8.0,3147991.0,80136344,3147999,4703,83279640,80131818.76497675,177.76497675,3147821.23502325,2.4775949,0.000117168,0.036099207,0.015994458,5.8588e-05,2.031833,1.9630294,3.0939593,5.6046352e-05,0.036099207,2.0232287e-06,169.76497999999992,0.036158673,67.26987,13.029389,68.5200700525036,8951.890526587107,68.57842226239971,very,highest,9913432,7246.0
COM~potentially_deadly,COMPLEMENT,potentially_deadly,6452,6218.71018,407.03174,1.3432688,0.036099013,7.70185e-05,0.998298,8.051278e-05,80136344,6463,83284343,6452.0,80129892.0,11.0,3147988.0,80136344,3147999,6463,83277880,80130125.28982453,244.289824523,3147754.710175477,2.9043477,0.000161013,0.036099013,0.015994042,8.0513e-05,2.398298,2.3396223,3.3040826,7.70185e-05,0.036099013,2.7802919e-06,233.28981999999996,0.036157753,78.8588,15.273828,80.32434251209281,8951.890526587107,80.39278574598593,potentially,deadly,205787,33942.0
COM~most_aggressive,COMPLEMENT,most_aggressive,11626,11205.80206,732.35784,1.3479605,0.036085926,0.0001387245,0.9982827,0.00014507773,80136344,11646,83284343,11626.0,80124718.0,20.0,3147979.0,80136344,3147999,11646,83272697,80125138.19794157,440.197941575,3147558.802058426,3.897075,0.000290113,0.036085926,0.015987372,0.000145078,2.9351227,2.8916075,3.6068747,0.0001387245,0.036085926,5.006002e-06,420.19794,0.03614295,105.85746,20.49873,107.82393055347222,8951.890526587107,107.9166344916297,most,aggressive,7568812,130773.0
COM~most_challenging,COMPLEMENT,most_challenging,32940,31749.7725,2073.23295,1.3524382,0.036085077,0.00039294272,0.9982726,0.00041104946,80136344,32997,83284343,32940.0,80103404.0,57.0,3147942.0,80136344,3147999,32997,83251346,80104594.22750112,1247.227501128,3146751.772498872,6.5579515,0.000821761,0.036085077,0.015982976,0.000411049,3.5699482,3.544172,3.9678593,0.00039294272,0.036085077,1.4179368e-05,1190.2275000000009,0.036133196,178.18466,34.499676,181.49380154705008,8951.890526587107,181.65076382993826,most,challenging,7568812,153389.0
COM~extremely_limited,COMPLEMENT,extremely_limited,4651,4482.89814,292.97332,1.3324033,0.03608312,5.5497287e-05,0.9982829,5.8038586e-05,80136344,4659,83284343,4651.0,80131693.0,8.0,3147991.0,80136344,3147999,4659,83279684,80131861.10185556,176.101855555,3147822.898144445,2.4649003,0.00011607,0.03608312,0.015987469,5.8039e-05,2.0182285,1.9494245,3.0803635,5.5497287e-05,0.03608312,2.0025154e-06,168.10185999999976,0.036143165,66.954445,12.96541,68.19824044651006,8951.890526587107,68.25686778632608,extremely,limited,976163,78373.0
COM~potentially_fatal,COMPLEMENT,potentially_fatal,8119,7825.58717,511.22459,1.3424085,0.03608035,9.686756e-05,0.9982786,0.00010131483,80136344,8133,83284343,8119.0,80128225.0,14.0,3147985.0,80136344,3147999,8133,83276210,80128518.4128335,307.41283349,3147691.58716651,3.2563257,0.000202609,0.03608035,0.015985608,0.000101315,2.6236258,2.5716147,3.4265254,9.686756e-05,0.03608035,3.4950156e-06,293.4128300000002,0.036139034,88.46235,17.129297,90.10549372818508,8951.890526587107,90.18314698434514,potentially,fatal,205787,25920.0
COM~rather_difficult,COMPLEMENT,rather_difficult,5214,5025.57995,328.24346,1.3337212,0.036077324,6.220515e-05,0.9982768,6.506411e-05,80136344,5223,83284343,5214.0,80131130.0,9.0,3147990.0,80136344,3147999,5223,83279120,80131318.4200454,197.42004541,3147801.57995459,2.6094055,0.00013012,0.036077324,0.01598484,6.5064e-05,2.1558464,2.090977,3.1572397,6.220515e-05,0.036077324,2.2441955e-06,188.42004999999972,0.03613733,70.89133,13.726619,72.20803279414278,8951.890526587107,72.27032586061861,rather,difficult,382971,832988.0
COM~most_powerful,COMPLEMENT,most_powerful,148513,143155.42027,9299.44596,1.3410428,0.036074765,0.0017687558,0.9982121,0.001853254,80136344,148779,83284343,148513.0,79987831.0,266.0,3147733.0,80136344,3147999,148779,83135564,79993188.5797312,5623.579731199,3142375.420268802,13.902292,0.003699639,0.036074765,0.015956676,0.001853254,4.0222874,4.010355,4.2064834,0.0017687558,0.036074765,6.3807456e-05,5357.579729999998,0.03607482,378.35886,73.19549,385.37384446794,8951.890526587107,385.7188094972813,most,powerful,7568812,420051.0
COM~no_higher,COMPLEMENT,no_higher,4616,4449.22108,290.39675,1.3291229,0.03607011,5.5060533e-05,0.9982699,5.760183e-05,80136344,4624,83284343,4616.0,80131728.0,8.0,3147991.0,80136344,3147999,4624,83279719,80131894.77891824,174.778918242,3147824.221081758,2.4547555,0.000115197,0.03607011,0.015981814,5.7602e-05,2.0073147,1.9385101,3.0694566,5.5060533e-05,0.03607011,1.9860393e-06,166.77891999999974,0.036130615,66.702484,12.914291,67.94115100585212,8951.890526587107,68.0,no,higher,241004,269518.0
COM~most_loyal,COMPLEMENT,most_loyal,8632,8320.15889,542.81613,1.3400548,0.036067247,0.00010295149,0.99826527,0.00010771642,80136344,8647,83284343,8632.0,80127712.0,15.0,3147984.0,80136344,3147999,8647,83275696,80128023.8411129,326.841112897,3147672.158887103,3.3564305,0.00021541,0.036067247,0.015979812,0.000107716,2.6764271,2.6261795,3.452107,0.00010295149,0.036067247,3.713177e-06,311.8411099999994,0.03612617,91.214905,17.659023,92.90855719469548,8951.890526587107,92.98924669014154,most,loyal,7568812,37184.0
COM~not_happy,COMPLEMENT,not_happy,47802,46075.99497,3001.05248,1.3470466,0.036064778,0.00056982477,0.99824584,0.0005965084,80136344,47886,83284343,47802.0,80088542.0,84.0,3147915.0,80136344,3147999,47886,83236457,80090268.00503437,1810.005034368,3146188.994965632,7.894398,0.001192304,0.036064778,0.015971346,0.000596508,3.7124925,3.691259,4.0402765,0.00056982477,0.036064778,2.0550604e-05,1726.0050300000003,0.03610738,214.6532,41.545216,218.63668493644886,8951.890526587107,218.8287001286623,not,happy,4415785,526217.0
COM~most_relevant,COMPLEMENT,most_relevant,21735,20950.0196,1365.48992,1.3460265,0.036062356,0.0002591541,0.9982547,0.00027122526,80136344,21773,83284343,21735.0,80114609.0,38.0,3147961.0,80136344,3147999,21773,83262570,80115393.98040375,822.980403736,3147176.019596264,5.324502,0.000542303,0.036062356,0.01597521,0.000271225,3.3449929,3.3134232,3.8323383,0.0002591541,0.036062356,9.345707e-06,784.9804000000004,0.03611596,144.74121,28.017502,147.42794850366738,8951.890526587107,147.5567687366459,most,relevant,7568812,142994.0
COM~not_different,COMPLEMENT,not_different,4017,3871.90001,252.47711,1.3231206,0.03606039,4.7903435e-05,0.99826044,5.012707e-05,80136344,4024,83284343,4017.0,80132327.0,7.0,3147992.0,80136344,3147999,4024,83280319,80132472.09999287,152.099992864,3147846.900007136,2.2893727,0.000100249,0.03606039,0.0159777,5.0127e-05,1.8271434,1.753588,2.9626265,4.7903435e-05,0.03606039,1.7274165e-06,145.09999000000016,0.03612148,62.224594,12.045746,63.3798075099633,8951.890526587107,63.43500610861482,not,different,4415785,906600.0
COM~surprisingly_easy,COMPLEMENT,surprisingly_easy,4579,4413.61962,287.67396,1.3256279,0.036056135,5.459882e-05,0.99825597,5.7140114e-05,80136344,4587,83284343,4579.0,80131765.0,8.0,3147991.0,80136344,3147999,4587,83279756,80131930.3803845,173.38038451,3147825.61961549,2.4439857,0.000114274,0.036056135,0.015975742,5.714e-05,1.9956865,1.9268816,3.0578358,5.459882e-05,0.036056135,1.9686224e-06,165.3803799999996,0.03611714,66.43508,12.86003,67.66830868286867,8951.890526587107,67.72739475278819,surprisingly,easy,119814,768452.0
COM~n't_hard,COMPLEMENT,n't_hard,11396,10984.49565,715.42972,1.3392818,0.036051225,0.0001358544,0.9982481,0.00014220765,80136344,11416,83284343,11396.0,80124948.0,20.0,3147979.0,80136344,3147999,11416,83272927,80125359.50435351,431.504353513,3147567.495646486,3.8547678,0.000284375,0.03605122,0.015972318,0.000142208,2.9062681,2.862752,3.5780318,0.0001358544,0.036051225,4.897717e-06,411.50434999999925,0.036109544,104.806946,20.28557,106.75204916066015,8951.890526587107,106.84568311354465,n't,hard,1206294,429793.0
COM~just_fine,COMPLEMENT,just_fine,66885,64471.36881,4190.66155,1.3425155,0.0360512,0.00079683826,0.99822396,0.00083464,80136344,67004,83284343,66885.0,80069459.0,119.0,3147880.0,80136344,3147999,67004,83217339,80071872.63119331,2532.631193308,3145466.368806692,9.332684,0.001667885,0.0360512,0.01596184,0.00083464,3.8176749,3.7998352,4.09307,0.00079683826,0.0360512,2.8726974e-05,2413.63119,0.036086284,253.91212,49.12872,258.62134482675634,8951.890526587107,258.8513086696685,just,fine,648023,158852.0
