key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total,first_char
COM~all_alone,COMPLEMENT,all_alone,2619,2583.19758,12.683709,0.16076623,0.013255739,1.1783715e-05,0.96964085,3.7595422e-05,69662736,2701,72839589,2619.0,69660117.0,82.0,3176771.0,69662740.0,3176853.0,2701.0,72836888.0,69660152.80242133,117.802421332,3176735.197578668,0.6995917,7.5188e-05,0.005977873,1.1783715e-05,0.013255739,0.013255739,0.006633761,35.802419999999984,0.013670264,0.0,0.0,0.0,0.0,0.09944851,0.0,51.176166327695945,8346.420550152023,51.97114584074513,all,alone,410698.0,10983.0,a
COM~all_important,COMPLEMENT,all_important,3478,3430.55524,16.768007,0.16098133,0.013227514,1.5615578e-05,0.9696125,4.992626e-05,69662736,3587,72839589,3478.0,69659258.0,109.0,3176744.0,69662740.0,3176853.0,3587.0,72836002.0,69659305.44475576,156.444755763,3176696.555244236,0.80449516,9.9847e-05,0.00596516,1.5615578e-05,0.013227514,0.013227514,0.0066215647,47.44475999999986,0.013641392,0.0,0.0,0.0,0.0,0.15550175,0.0,58.974570791146924,8346.420550152023,59.89156868875618,all,important,410698.0,2016665.0,a
COM~more_valuable,COMPLEMENT,more_valuable,34201,33739.37215,161.256511,0.16069055,0.013091772,0.0001519364,0.96947104,0.0004909511,69662736,35278,72839589,34201.0,69628535.0,1077.0,3175776.0,69662740.0,3176853.0,35278.0,72804311.0,69628996.62784885,1538.627848847,3175314.372151152,2.496161,0.000981405,0.005901808,0.0001519364,0.013091772,0.013091772,0.0066218544,461.6278499999971,0.013497496,0.28311574,0.27189964,0.28810915,0.3001255,0.40971506,0.3214617,184.93512375965796,8346.420550152023,187.82438606315208,more,valuable,8757314.0,176298.0,m
COM~really_old,COMPLEMENT,really_old,5142,5072.66937,24.180597,0.1593275,0.013072338,2.2818916e-05,0.96945703,7.381278e-05,69662736,5304,72839589,5142.0,69657594.0,162.0,3176691.0,69662740.0,3176853.0,5304.0,72834285.0,69657663.33063412,231.330634114,3176621.669365886,0.9668501,0.000147614,0.005895516,2.2818916e-05,0.013072338,0.013072338,0.0065475786,69.33063000000038,0.013483203,0.0,0.0,0.0,0.0,0.21592727,0.0010879614,71.70774016799024,8346.420550152023,72.8285658241325,really,old,1949631.0,118412.0,r
COM~much_bigger,COMPLEMENT,much_bigger,46970,46340.70917,218.015704,0.15933163,0.012996032,0.00020711962,0.969373,0.00067424856,69662736,48454,72839589,46970.0,69615766.0,1484.0,3175369.0,69662740.0,3176853.0,48454.0,72791135.0,69616395.29082681,2113.290826806,3174739.709173194,2.903629,0.00134756,0.005857884,0.00020711962,0.012996032,0.012996032,0.0066015758,629.2908299999981,0.013397719,0.3147621,0.30512738,0.31905034,0.32936704,0.42327422,0.34767565,216.7256330017287,8346.420550152023,220.1226930600296,much,bigger,1769908.0,115940.0,m
COM~very_promising,COMPLEMENT,very_promising,9148,9026.36755,41.756533,0.1572178,0.012889194,4.003311e-05,0.96927315,0.0001313184,69662736,9438,72839589,9148.0,69653588.0,290.0,3176563.0,69662740.0,3176853.0,9438.0,72830151.0,69653709.63245188,411.63245188,3176441.36754812,1.271705,0.000262601,0.005813142,4.003311e-05,0.012889194,0.012889194,0.0064646136,121.63244999999915,0.0132960705,0.05112124,0.030573674,0.06028305,0.082365885,0.2861252,0.12170066,95.64517760974674,8346.420550152023,97.14936952960632,very,promising,9254924.0,46956.0,v
COM~so_bizarre,COMPLEMENT,so_bizarre,2293,2262.80839,10.249867,0.15321238,0.012761026,9.937017e-06,0.96914625,3.2915734e-05,69662736,2366,72839589,2293.0,69660443.0,73.0,3176780.0,69662740.0,3176853.0,2366.0,72837223.0,69660473.19160639,103.191606394,3176749.808393606,0.6304987,6.5829e-05,0.005756274,9.937017e-06,0.012761026,0.012761026,0.0063854815,30.191609999999855,0.01316686,0.0,0.0,0.0,0.0,0.04947129,0.0,47.885279575251516,8346.420550152023,48.641546028061235,so,bizarre,5206528.0,33450.0,s
COM~quite_confident,COMPLEMENT,quite_confident,2825,2787.8641,12.584295,0.1534487,0.012740097,1.2222605e-05,0.9691252,4.0552528e-05,69662736,2915,72839589,2825.0,69659911.0,90.0,3176763.0,69662740.0,3176853.0,2915.0,72836674.0,69659948.13589714,127.135897142,3176725.864102858,0.6986903,8.1102e-05,0.005746852,1.2222605e-05,0.012740097,0.012740097,0.00637616,37.13590000000022,0.013145451,0.0,0.0,0.0,0.0,0.09390088,0.0,53.150729063673246,8346.420550152023,53.99073994677235,quite,confident,995239.0,125136.0,q
COM~too_broad,COMPLEMENT,too_broad,5766,5690.49448,25.476439,0.15392338,0.01269104,2.4851268e-05,0.9690756,8.277022e-05,69662736,5950,72839589,5766.0,69656970.0,184.0,3176669.0,69662740.0,3176853.0,5950.0,72833639.0,69657045.50551903,259.505519039,3176593.494480962,0.9943548,0.000165526,0.005724632,2.4851268e-05,0.01269104,0.01269104,0.0063579455,75.5055199999997,0.013094957,0.0,0.0,0.0,0.0,0.21665293,0.013853152,75.93418202627852,8346.420550152023,77.13624310270757,too,broad,3021077.0,39128.0,t
COM~especially_difficult,COMPLEMENT,especially_difficult,6264,6182.07669,27.602603,0.1537804,0.0126749035,2.6963566e-05,0.9690594,8.991895e-05,69662736,6464,72839589,6264.0,69656472.0,200.0,3176653.0,69662740.0,3176853.0,6464.0,72833125.0,69656553.92330673,281.923306734,3176571.076693266,1.0350983,0.000179821,0.005717361,2.6963566e-05,0.0126749035,0.0126749035,0.0063509336,81.92331000000013,0.013078433,0.0,0.0,0.0,0.0,0.22785881,0.032642435,79.14543574963751,8346.420550152023,80.39900496896712,especially,difficult,363061.0,732106.0,e
COM~fully_responsible,COMPLEMENT,fully_responsible,3096,3055.65208,13.539728,0.15205044,0.012629012,1.3279784e-05,0.9690141,4.44427e-05,69662736,3195,72839589,3096.0,69659640.0,99.0,3176754.0,69662740.0,3176853.0,3195.0,72836394.0,69659680.34792157,139.347921568,3176713.652078432,0.72513807,8.8881e-05,0.005697049,1.3279784e-05,0.012629012,0.012629012,0.0063211457,40.34792000000016,0.013032274,0.0,0.0,0.0,0.0,0.10777187,0.0,55.641710972974224,8346.420550152023,56.52433104425032,fully,responsible,223582.0,152050.0,f
COM~very_loud,COMPLEMENT,very_loud,7149,7056.21316,30.994679,0.15250291,0.012577425,3.05391e-05,0.9689618,0.00010262301,69662736,7378,72839589,7149.0,69655587.0,229.0,3176624.0,69662740.0,3176853.0,7378.0,72832211.0,69655679.78684361,321.786843608,3176531.213156392,1.097397,0.000205224,0.005673605,3.05391e-05,0.012577425,0.012577425,0.0063039823,92.78683999999976,0.012978995,0.0,0.0,0.0,0.014396094,0.24162291,0.05816813,84.55175929571188,8346.420550152023,85.89528508596965,very,loud,9254924.0,44622.0,v
COM~very_pleasing,COMPLEMENT,very_pleasing,3090,3049.91376,13.382667,0.15120806,0.012570709,1.3193655e-05,0.9689558,4.435657e-05,69662736,3189,72839589,3090.0,69659646.0,99.0,3176754.0,69662740.0,3176853.0,3189.0,72836400.0,69659686.08623533,139.08623533,3176713.91376467,0.7211341,8.8709e-05,0.005670919,1.3193655e-05,0.012570709,0.012570709,0.006291951,40.08624000000009,0.012972893,0.0,0.0,0.0,0.0,0.10495924,0.0,55.58776843874919,8346.420550152023,56.471231613982,very,pleasing,9254924.0,29567.0,v
COM~so_angry,COMPLEMENT,so_angry,10982,10839.6747,47.465791,0.1525591,0.012559331,4.6843783e-05,0.968943,0.00015764526,69662736,11334,72839589,10982.0,69651754.0,352.0,3176501.0,69662740.0,3176853.0,11334.0,72828255.0,69651896.32530299,494.325302989,3176358.674697011,1.3581302,0.000315239,0.00566519,4.6843783e-05,0.012559331,0.012559331,0.0063030873,142.32530000000042,0.0129598705,0.07704771,0.058212563,0.08544358,0.10567414,0.29193226,0.14168814,104.7950380504726,8346.420550152023,106.46126055988628,so,angry,5206528.0,58370.0,s
COM~more_destructive,COMPLEMENT,more_destructive,3213,3171.37474,13.875159,0.15104057,0.012553425,1.3700197e-05,0.96893847,4.612222e-05,69662736,3316,72839589,3213.0,69659523.0,103.0,3176750.0,69662740.0,3176853.0,3316.0,72836273.0,69659564.6252607,144.625260694,3176708.374739306,0.73434746,9.224e-05,0.005663163,1.3700197e-05,0.012553425,0.012553425,0.006283562,41.6252599999998,0.012955263,0.0,0.0,0.0,0.0,0.11187212,0.0,56.68333088307355,8346.420550152023,57.584720195551874,more,destructive,8757314.0,26172.0,m
COM~always_advisable,COMPLEMENT,always_advisable,2513,2480.86432,10.555722,0.14812253,0.012388908,1.0576875e-05,0.9687741,3.6073805e-05,69662736,2594,72839589,2513.0,69660223.0,81.0,3176772.0,69662740.0,3176853.0,2594.0,72836995.0,69660255.13568343,113.135683426,3176739.864316574,0.6410491,7.2145e-05,0.005589476,1.0576875e-05,0.012388908,0.012388908,0.0061997427,32.135679999999866,0.012787775,0.0,0.0,0.0,0.0,0.05465728,0.0,50.12983143797713,8346.420550152023,50.93132631298737,always,advisable,608062.0,9196.0,a
COM~so_awesome,COMPLEMENT,so_awesome,9047,8932.64176,37.07968,0.1479335,0.012245494,3.7638933e-05,0.96862954,0.00012986857,69662736,9340,72839589,9047.0,69653689.0,293.0,3176560.0,69662740.0,3176853.0,9340.0,72830249.0,69653803.35824333,407.358243331,3176445.641756668,1.2023065,0.000259702,0.005524673,3.7638933e-05,0.012245494,0.012245494,0.006141566,114.35823999999957,0.012640459,0.022393448,0.0019310242,0.031517114,0.053507533,0.25638303,0.09267606,95.11571899533746,8346.420550152023,96.64367542679655,so,awesome,5206528.0,85753.0,s
COM~so_rewarding,COMPLEMENT,so_rewarding,3084,3045.13184,12.559875,0.14602092,0.012207871,1.2792748e-05,0.96859294,4.427044e-05,69662736,3184,72839589,3084.0,69659652.0,100.0,3176753.0,69662740.0,3176853.0,3184.0,72836405.0,69659690.86816347,138.868163465,3176714.131836534,0.69990134,8.8537e-05,0.00550827,1.2792748e-05,0.012207871,0.012207871,0.006110332,38.86815999999999,0.012603165,0.0,0.0,0.0,0.0,0.08954841,0.0,55.53377350765928,8346.420550152023,56.42694391866354,so,rewarding,5206528.0,60502.0,s
COM~very_pretty,COMPLEMENT,very_pretty,4439,4383.11533,18.03684,0.14647086,0.0121946735,1.8393423e-05,0.96857953,6.37213e-05,69662736,4583,72839589,4439.0,69658297.0,144.0,3176709.0,69662740.0,3176853.0,4583.0,72835006.0,69658352.88467123,199.884671219,3176653.115328781,0.838784,0.000127434,0.005502247,1.8393423e-05,0.0121946735,0.0121946735,0.0061065336,55.88467000000037,0.012589473,0.0,0.0,0.0,0.0,0.15468852,0.0,66.6258208204597,8346.420550152023,67.69785816405124,very,pretty,9254924.0,9892.0,v
COM~more_pertinent,COMPLEMENT,more_pertinent,2188,2160.47513,8.875845,0.1448411,0.012184914,9.059309e-06,0.9685702,3.1408472e-05,69662736,2259,72839589,2188.0,69660548.0,71.0,3176782.0,69662740.0,3176853.0,2259.0,72837330.0,69660575.52486849,98.524868489,3176754.475131511,0.5884392,6.2815e-05,0.005498046,9.059309e-06,0.012184914,0.012184914,0.006096987,27.524870000000192,0.012579923,0.0,0.0,0.0,0.0,0.015383334,0.0,46.776062254106,8346.420550152023,47.52893855326458,more,pertinent,8757314.0,9379.0,m
COM~visually_appealing,COMPLEMENT,visually_appealing,6995,6907.017,28.368398,0.14684659,0.012183845,2.8958004e-05,0.96856827,0.00010041236,69662736,7222,72839589,6995.0,69655741.0,227.0,3176626.0,69662740.0,3176853.0,7222.0,72832367.0,69655828.98300143,314.983001428,3176538.016998572,1.0519738,0.000200804,0.005497194,2.8958004e-05,0.012183845,0.012183845,0.0061064013,87.98300000000017,0.0125779845,0.0,0.0,0.0,0.0,0.22164057,0.03739519,83.63611660042568,8346.420550152023,84.98235110892143,visually,appealing,41585.0,76287.0,v
COM~quite_happy,COMPLEMENT,quite_happy,12380,12227.39024,48.10847,0.1437658,0.011938721,5.0228726e-05,0.9683223,0.00017771337,69662736,12785,72839589,12380.0,69650356.0,405.0,3176448.0,69662740.0,3176853.0,12785.0,72826804.0,69650508.60975814,557.609758136,3176295.390241864,1.3715826,0.000355362,0.005386872,5.0228726e-05,0.011938721,0.011938721,0.005994475,152.60975999999937,0.012327122,0.07553522,0.05785483,0.083414815,0.10239746,0.27690533,0.13617626,111.26544836560899,8346.420550152023,113.07077429645558,quite,happy,995239.0,423061.0,q
COM~closely_related,COMPLEMENT,closely_related,24449,24148.73708,94.273738,0.14340605,0.011895725,9.882607e-05,0.9682772,0.0003509624,69662736,25250,72839589,24449.0,69638287.0,801.0,3176052.0,69662740.0,3176853.0,25250.0,72814339.0,69638587.26291692,1101.262916928,3175751.737083072,1.9203092,0.00070167,0.005366677,9.882607e-05,0.011895725,0.011895725,0.005997275,300.26292000000103,0.012281194,0.1868381,0.17393717,0.19258316,0.2064121,0.3327885,0.23098038,156.36176003102548,8346.420550152023,158.90248582070703,closely,related,28829.0,105375.0,c
COM~too_conservative,COMPLEMENT,too_conservative,3532,3488.89477,13.435115,0.14075907,0.01181672,1.4187303e-05,0.96820176,5.0701427e-05,69662736,3648,72839589,3532.0,69659204.0,116.0,3176737.0,69662740.0,3176853.0,3648.0,72835941.0,69659247.1052325,159.105232513,3176693.894767487,0.7253033,0.000101398,0.005332825,1.4187303e-05,0.01181672,0.01181672,0.005915453,43.10523000000012,0.012204199,0.0,0.0,0.0,0.0,0.09918309,0.0,59.430631832414505,8346.420550152023,60.398675482166,too,conservative,3021077.0,95464.0,t
COM~as_short,COMPLEMENT,as_short,7362,7272.35631,27.870772,0.14132303,0.011790249,2.9504588e-05,0.96817464,0.0001056806,69662736,7604,72839589,7362.0,69655374.0,242.0,3176611.0,69662740.0,3176853.0,7604.0,72831985.0,69655463.6436919,331.643691894,3176521.356308106,1.0447727,0.000211338,0.005320664,2.9504588e-05,0.011790249,0.011790249,0.0059098764,89.64368999999988,0.012176541,0.0,0.0,0.0,0.0,0.21139497,0.03246123,85.80209787645055,8346.420550152023,87.20091742636656,as,short,3270915.0,203084.0,a
COM~very_kind,COMPLEMENT,very_kind,9762,9643.23628,36.889454,0.1413937,0.011780241,3.9088918e-05,0.96816427,0.00014013231,69662736,10083,72839589,9762.0,69652974.0,321.0,3176532.0,69662740.0,3176853.0,10083.0,72829506.0,69653092.76372243,439.763722431,3176413.236277568,1.2020274,0.000280224,0.005315995,3.9088918e-05,0.011780241,0.011780241,0.0059096646,118.76372000000083,0.012165921,0.020456254,0.00080973504,0.029214907,0.050322462,0.24484506,0.087907605,98.80283396745257,8346.420550152023,100.41414243023739,very,kind,9254924.0,26871.0,v
COM~super_strong,COMPLEMENT,super_strong,3041,3004.00725,11.488072,0.1399237,0.011777886,1.2175489e-05,0.968163,4.365318e-05,69662736,3141,72839589,3041.0,69659695.0,100.0,3176753.0,69662740.0,3176853.0,3141.0,72836448.0,69659731.99274543,136.992745429,3176716.007254571,0.67082363,8.7302e-05,0.005315443,1.2175489e-05,0.011777886,0.011777886,0.0058950307,36.99274999999989,0.012164666,0.0,0.0,0.0,0.0,0.06918871,0.0,55.14526271584895,8346.420550152023,56.04462507680822,super,strong,291862.0,331746.0,s
COM~financially_independent,COMPLEMENT,financially_independent,2974,2938.01665,11.107426,0.13897954,0.011713825,1.1843266e-05,0.96809894,4.2691405e-05,69662736,3072,72839589,2974.0,69659762.0,98.0,3176755.0,69662740.0,3176853.0,3072.0,72836517.0,69659797.98335369,133.983353695,3176719.016646304,0.6598286,8.5379e-05,0.005286712,1.1843266e-05,0.011713825,0.011713825,0.0058628344,35.98334999999997,0.012099311,0.0,0.0,0.0,0.0,0.062187605,0.0,54.53439281774392,8346.420550152023,55.42562584220407,financially,independent,50802.0,56715.0,f
COM~more_spectacular,COMPLEMENT,more_spectacular,4172,4122.02205,15.256659,0.13795038,0.011596497,1.6449332e-05,0.96798146,5.9888545e-05,69662736,4310,72839589,4172.0,69658564.0,138.0,3176715.0,69662740.0,3176853.0,4310.0,72835279.0,69658613.9779474,187.977947404,3176665.022052596,0.77375996,0.00011977,0.005233989,1.6449332e-05,0.011596497,0.011596497,0.0058064735,49.97795000000042,0.011979374,0.0,0.0,0.0,0.0,0.11937429,0.0,64.59102104782058,8346.420550152023,65.6505902486794,more,spectacular,8757314.0,41401.0,m
COM~more_alive,COMPLEMENT,more_alive,4443,4389.81003,16.225523,0.13793743,0.011588959,1.750651e-05,0.9679738,6.3778716e-05,69662736,4590,72839589,4443.0,69658293.0,147.0,3176706.0,69662740.0,3176853.0,4590.0,72834999.0,69658346.18997183,200.18997183,3176652.81002817,0.79797924,0.000127549,0.005230587,1.750651e-05,0.011588959,0.011588959,0.005803233,53.18997000000036,0.011971634,0.0,0.0,0.0,0.0,0.12951145,0.0,66.65583245298194,8346.420550152023,67.74953874381728,more,alive,8757314.0,87871.0,m
COM~really_popular,COMPLEMENT,really_popular,4560,4505.53269,16.573267,0.13760427,0.011562478,1.7926925e-05,0.96794736,6.545824e-05,69662736,4711,72839589,4560.0,69658176.0,151.0,3176702.0,69662740.0,3176853.0,4711.0,72834878.0,69658230.46731095,205.467310956,3176647.532689044,0.8065913,0.000130908,0.005218698,1.7926925e-05,0.011562478,0.011562478,0.0057902024,54.46731,0.0119445855,0.0,0.0,0.0,0.0,0.13263655,0.0,67.52777206453653,8346.420550152023,68.63672486358888,really,popular,1949631.0,770759.0,r
COM~very_responsible,COMPLEMENT,very_responsible,2350,2322.1043,8.429087,0.13529125,0.01148955,9.181361e-06,0.96787477,3.3733962e-05,69662736,2428,72839589,2350.0,69660386.0,78.0,3176775.0,69662740.0,3176853.0,2428.0,72837161.0,69660413.89569752,105.895697517,3176747.104302483,0.5754443,6.7466e-05,0.005186139,9.181361e-06,0.01148955,0.01148955,0.005749366,27.895700000000033,0.011870511,0.0,0.0,0.0,0.0,0.0038396784,0.0,48.47679857416329,8346.420550152023,49.27473997901968,very,responsible,9254924.0,152050.0,v
COM~really_impressed,COMPLEMENT,really_impressed,8846,8741.36463,31.495061,0.1366978,0.011449507,3.4438828e-05,0.9678337,0.00012698324,69662736,9140,72839589,8846.0,69653890.0,294.0,3176559.0,69662740.0,3176853.0,9140.0,72830449.0,69653994.63536873,398.635368742,3176454.364631258,1.1125128,0.000253933,0.005167699,3.4438828e-05,0.011449507,0.011449507,0.0057419734,104.63536999999997,0.011828552,0.0,0.0,0.0,0.016686006,0.21934637,0.05581526,94.05317644821997,8346.420550152023,95.60334722173695,really,impressed,1949631.0,96820.0,r
COM~very_convenient,COMPLEMENT,very_convenient,12959,12806.00355,45.957024,0.13662598,0.011428273,5.0355997e-05,0.9678118,0.00018602484,69662736,13390,72839589,12959.0,69649777.0,431.0,3176422.0,69662740.0,3176853.0,13390.0,72826199.0,69649929.99645376,583.996453769,3176269.003546231,1.3439887,0.000371978,0.005157872,5.0355997e-05,0.011428273,0.011428273,0.005739315,152.99645000000055,0.011806193,0.06349985,0.04630846,0.07116087,0.08961531,0.25915843,0.12244846,113.83760362902936,8346.420550152023,115.71516754514077,very,convenient,9254924.0,84590.0,v
COM~all_dead,COMPLEMENT,all_dead,2643,2611.88915,9.312801,0.13423716,0.011392171,1.0239571e-05,0.9677774,3.793994e-05,69662736,2731,72839589,2643.0,69660093.0,88.0,3176765.0,69662740.0,3176853.0,2731.0,72836858.0,69660124.11085252,119.11085252,3176733.88914748,0.6051504,7.5877e-05,0.005142422,1.0239571e-05,0.011392171,0.011392171,0.005701205,31.110850000000028,0.011771036,0.0,0.0,0.0,0.0,0.025235744,0.0,51.41011573610781,8346.420550152023,52.25897052181568,all,dead,410698.0,55769.0,a
COM~more_threatening,COMPLEMENT,more_threatening,2901,2867.24411,9.975503,0.13261944,0.011259933,1.1110137e-05,0.9676451,4.16435e-05,69662736,2998,72839589,2901.0,69659835.0,97.0,3176756.0,69662740.0,3176853.0,2998.0,72836591.0,69659868.7558901,130.755890097,3176722.244109903,0.6267231,8.3283e-05,0.00508306,1.1110137e-05,0.011259933,0.011259933,0.005635522,33.75588999999991,0.01163595,0.0,0.0,0.0,0.0,0.038978994,0.0,53.86093203798092,8346.420550152023,54.75399528801528,more,threatening,8757314.0,11811.0,m
COM~too_afraid,COMPLEMENT,too_afraid,7925,7833.75467,26.651233,0.13233916,0.011140958,3.0031739e-05,0.9675253,0.0001137624,69662736,8191,72839589,7925.0,69654811.0,266.0,3176587.0,69662740.0,3176853.0,8191.0,72831398.0,69654902.24532881,357.245328814,3176495.754671186,1.0249697,0.000227498,0.005029304,3.0031739e-05,0.011140958,0.011140958,0.005585495,91.24532999999974,0.011513607,0.0,0.0,0.0,0.0,0.1930802,0.021734102,89.02246907382428,8346.420550152023,90.50414355155237,too,afraid,3021077.0,52396.0,t
COM~less_significant,COMPLEMENT,less_significant,3571,3530.01935,11.925592,0.13086613,0.011103421,1.3488035e-05,0.96748847,5.1261264e-05,69662736,3691,72839589,3571.0,69659165.0,120.0,3176733.0,69662740.0,3176853.0,3691.0,72835898.0,69659205.98065054,160.98065055,3176692.01934945,0.6857786,0.000102517,0.005012764,1.3488035e-05,0.011103421,0.011103421,0.0055584544,40.98064999999997,0.011475959,0.0,0.0,0.0,0.0,0.07212177,0.0,59.75784467331465,8346.420550152023,60.753600716336145,less,significant,1170138.0,222434.0,l
COM~real_easy,COMPLEMENT,real_easy,2022,1998.84596,6.721572,0.12919793,0.011078806,7.6207307e-06,0.9674641,2.9025561e-05,69662736,2090,72839589,2022.0,69660714.0,68.0,3176785.0,69662740.0,3176853.0,2090.0,72837499.0,69660737.15403946,91.154039461,3176761.84596054,0.51491576,5.8049e-05,0.005001824,7.6207307e-06,0.011078806,0.011078806,0.0055432133,23.154039999999895,0.011451058,0.0,0.0,0.0,0.0,0.0,0.0,44.96665431183423,8346.420550152023,45.71651780264984,real,easy,86103.0,579827.0,r
COM~so_vague,COMPLEMENT,so_vague,2131,2106.91754,6.889482,0.12734742,0.0109319985,7.9263045e-06,0.9673173,3.0590243e-05,69662736,2203,72839589,2131.0,69660605.0,72.0,3176781.0,69662740.0,3176853.0,2203.0,72837386.0,69660629.0824636,96.082463604,3176756.917536396,0.521686,6.1179e-05,0.004935912,7.9263045e-06,0.0109319985,0.0109319985,0.005469962,24.082460000000083,0.011301014,0.0,0.0,0.0,0.0,0.0,0.0,46.16275555033516,8346.420550152023,46.93612681080534,so,vague,5206528.0,25627.0,s
COM~very_advanced,COMPLEMENT,very_advanced,3818,3774.85407,12.342978,0.12862585,0.010931915,1.4200697e-05,0.9673169,5.480692e-05,69662736,3947,72839589,3818.0,69658918.0,129.0,3176724.0,69662740.0,3176853.0,3947.0,72835642.0,69658961.14593002,172.145930024,3176680.854069976,0.6982676,0.000109608,0.004935757,1.4200697e-05,0.010931915,0.010931915,0.0054730577,43.145930000000135,0.0113006625,0.0,0.0,0.0,0.0,0.07705578,0.0,61.78996682310163,8346.420550152023,62.82515419798029,very,advanced,9254924.0,132494.0,v
COM~actually_good,COMPLEMENT,actually_good,4735,4681.50764,15.297851,0.1288951,0.010928692,1.7606035e-05,0.9673136,6.7970344e-05,69662736,4895,72839589,4735.0,69658001.0,160.0,3176693.0,69662740.0,3176853.0,4895.0,72834694.0,69658054.49235559,213.492355579,3176639.507644422,0.77737707,0.000135931,0.004934246,1.7606035e-05,0.010928692,0.010928692,0.0054731495,53.49236000000019,0.011297225,0.0,0.0,0.0,0.0,0.11254572,0.0,68.81133627535509,8346.420550152023,69.96427659884722,actually,good,141962.0,1681795.0,a
COM~very_happy,COMPLEMENT,very_happy,129729,128271.39669,415.009032,0.12953232,0.0108878715,0.0004797436,0.96725345,0.0018622437,69662736,134121,72839589,129729.0,69533007.0,4392.0,3172461.0,69662740.0,3176853.0,134121.0,72705468.0,69534464.60331412,5849.603314113,3171003.396685888,4.0468845,0.003717331,0.004907247,0.0004797436,0.0108878715,0.0108878715,0.005683807,1457.6033100000059,0.011235755,0.30374366,0.29802328,0.30628815,0.31240553,0.36782536,0.32324767,360.179122104544,8346.420550152023,366.2253404667678,very,happy,9254924.0,423061.0,v
COM~completely_irrelevant,COMPLEMENT,completely_irrelevant,2156,2131.78356,6.88099,0.12646224,0.010864593,7.9704e-06,0.9672499,3.0949115e-05,69662736,2229,72839589,2156.0,69660580.0,73.0,3176780.0,69662740.0,3176853.0,2229.0,72837360.0,69660604.2164373,97.2164373,3176755.7835627,0.5215379,6.1896e-05,0.004905647,7.9704e-06,0.010864593,0.010864593,0.0054362817,24.216440000000148,0.011232115,0.0,0.0,0.0,0.0,0.0,0.0,46.4327470649756,8346.420550152023,47.21228653645151,completely,irrelevant,586896.0,20318.0,c
COM~really_scary,COMPLEMENT,really_scary,5003,4947.38285,15.624248,0.12655413,0.010752195,1.8305373e-05,0.96713704,7.181745e-05,69662736,5173,72839589,5003.0,69657733.0,170.0,3176683.0,69662740.0,3176853.0,5173.0,72834416.0,69657788.61715126,225.617151258,3176627.382848742,0.7863094,0.000143624,0.004854984,1.8305373e-05,0.010752195,0.010752195,0.00538525,55.61715000000004,0.01111676,0.0,0.0,0.0,0.0,0.113866635,0.0,70.73188814106408,8346.420550152023,71.92357054540605,really,scary,1949631.0,49979.0,r
COM~too_easy,COMPLEMENT,too_easy,34870,34485.35294,107.175426,0.12651065,0.010672738,0.00012659958,0.96705306,0.00050055457,69662736,36058,72839589,34870.0,69627866.0,1188.0,3175665.0,69662740.0,3176853.0,36058.0,72803531.0,69628250.64705975,1572.647059747,3175280.352940254,2.059854,0.001000591,0.004817272,0.00012659958,0.010672738,0.010672738,0.0053996686,384.64706000000297,0.011030888,0.18096766,0.17024414,0.18574135,0.19722782,0.30191413,0.21761942,186.73510650116117,8346.420550152023,189.88944151795275,too,easy,3021077.0,579827.0,t
COM~more_appropriate,COMPLEMENT,more_appropriate,24169,23902.94598,73.951578,0.1261117,0.010648795,8.756684e-05,0.96703076,0.000346943,69662736,24993,72839589,24169.0,69638567.0,824.0,3176029.0,69662740.0,3176853.0,24993.0,72814596.0,69638833.05402309,1090.054023081,3175762.945976919,1.7113565,0.000693637,0.004807252,8.756684e-05,0.010648795,0.010648795,0.005368181,266.0540199999996,0.011008069,0.13314378,0.12040273,0.13881744,0.1524741,0.27724552,0.17673467,155.46382215808282,8346.420550152023,158.09174551506476,more,appropriate,8757314.0,98588.0,m
COM~as_basic,COMPLEMENT,as_basic,3138,3103.47136,9.590336,0.12431526,0.010641041,1.1364473e-05,0.9670262,4.5045603e-05,69662736,3245,72839589,3138.0,69659598.0,107.0,3176746.0,69662740.0,3176853.0,3245.0,72836344.0,69659632.52864021,141.528640215,3176711.471359784,0.61638635,9.0087e-05,0.004805197,1.1364473e-05,0.010641041,0.010641041,0.0053262026,34.528639999999996,0.011003391,0.0,0.0,0.0,0.0,0.029704783,0.0,56.01785429664367,8346.420550152023,56.96490147450446,as,basic,3270915.0,94052.0,a
