bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
very_happy,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_hard,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_normal,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_helpful,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_high,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_ill,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_nice,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_little,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_willing,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_professional,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_interested,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_slow,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
still_unable,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
still_visible,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
strongly_different,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
super_sexy,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
technically_illegal,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
terminally_ill,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_aggressive,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_appropriate,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_busy,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_clear,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_significant,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_dangerous,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_drunk,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_easy,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_sick,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_expensive,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_serious,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_reluctant,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_general,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_recent,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
really_available,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_high,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_raw,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_late,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_low,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_much,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
