key,index,l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,z_score,t_score,log_likelihood,simple_ll,min_sensitivity,liddell,dice,log_ratio,conservative_log_ratio,mutual_information,local_mutual_information,ipm,ipm_reference,ipm_expected
NEG-always,1036,NEGATIVE,always,502,705.8233,1201,280,1051,93,1185,1037,1253,1138,92,1037,1267,1253,-75.556041,75.556041,-0.16883044,0.0034586817,-9.097079,-0.04213829,-0.0008357287,0.1035265,0.0017587191,-0.04203409,-0.0007140796,-203.823298,285435,4849,1960936,502.0,284933.0,4347.0,1671154.0,285435,1675501,4849,1956087,2185.136,1952.9128,186.48122,-7.671951,-9.097079,-33199513.958092,-65.518737,0.001759,0.410675,0.003459,-0.5609,-0.232565,-0.147992,-74.292121,1758.719148,2594.44787,2472.7986
NEG-actively,1037,NEGATIVE,actively,37,52.11069,1068,842,1047,475,1103,1038,1084,1139,474,1038,1120,1084,-5.615314,5.615314,-0.16453978,0.0002589287,-2.4841824,-0.042216342,-6.19578e-05,0.10335196,0.0001296267,-0.042208634,-5.29392e-05,-15.110691,285435,358,1960936,37.0,285398.0,321.0,1675180.0,285435,1675501,358,1960578,648.58466,305.8893,1833.5048,-2.093249,-2.484182,-26315254.239864,-4.879918,0.00013,6.076956,0.000259,-0.563583,0.0,-0.148725,-5.502829,129.62671,191.584487,182.56587
NEG-internally,1038,NEGATIVE,internally,13,18.34063,1033,1037,1041,820,1065,1039,1026,1140,816,1039,1066,1026,-1.99363,1.99363,-0.15603477,9.10488e-05,-1.4812254,-0.04238871,-2.1898e-05,0.103174604,4.55445e-05,-0.042385984,-1.87105e-05,-5.340634,285435,126,1960936,13.0,285422.0,113.0,1675388.0,285435,1675501,126,1960810,682.3547,107.65936,2031.7346,-1.247055,-1.481225,-25945875.619182,-1.732857,4.6e-05,17.341776,9.1e-05,-0.566283,0.0,-0.149471,-1.943123,45.54452,67.442514,64.25503
NEG-sexually,1039,NEGATIVE,sexually,151,213.24626,1132,506,1053,195,1148,1040,1182,1141,195,1040,1197,1182,-23.313007,23.313007,-0.16982204,0.0010526316,-5.065529,-0.042520683,-0.0002552259,0.103071675,0.0005290171,-0.042488918,-0.0002180751,-62.246264,285435,1465,1960936,151.0,285284.0,1314.0,1674187.0,285435,1675501,1465,1959471,487.44907,1251.7538,887.6403,-4.26258,-5.065529,-28890060.02613,-20.251843,0.000529,1.453658,0.001053,-0.567978,0.0,-0.149904,-22.635577,529.017114,784.243041,747.0922
NEG-fast,1040,NEGATIVE,fast,25,35.37122,1057,916,1046,599,1093,1041,1061,1142,598,1041,1103,1061,-3.901384,3.901384,-0.1642929,0.0001750222,-2.0742445,-0.042685222,-4.25247e-05,0.10288066,8.75856e-05,-0.042679932,-3.63348e-05,-10.371223,285435,243,1960936,25.0,285410.0,218.0,1675283.0,285435,1675501,243,1960693,665.3241,207.62878,1931.7653,-1.743833,-2.074245,-26127571.398254,-3.391308,8.8e-05,8.971863,0.000175,-0.570919,0.0,-0.15071,-3.767752,87.585615,130.110337,123.92042
NEG-religiously,1041,NEGATIVE,religiously,19,26.92871,1042,988,1044,686,1078,1042,1046,1143,682,1042,1089,1046,-2.996234,2.996234,-0.1627569,0.0001330439,-1.8189706,-0.04286193,-3.25098e-05,0.1027027,6.65651e-05,-0.042857885,-2.77776e-05,-7.928709,285435,185,1960936,19.0,285416.0,166.0,1675335.0,285435,1675501,185,1960751,673.7666,158.07129,1981.3228,-1.527899,-1.818971,-26036390.951423,-2.604767,6.7e-05,11.797519,0.000133,-0.573686,0.0,-0.151462,-2.877777,66.565067,99.074844,94.342705
NEG-all,1042,NEGATIVE,all,691,983.5529,1222,228,1055,78,1205,1043,1268,1144,78,1043,1280,1268,-112.148219,112.148219,-0.17503172,0.004729767,-11.129237,-0.04344598,-0.0011995432,0.102264315,0.0024208664,-0.04329627,-0.001024937,-292.552903,285435,6757,1960936,691.0,284744.0,6066.0,1669435.0,285435,1675501,6757,1954179,1907.4062,1392.9193,746.47473,-9.328365,-11.129237,-28619613.73009,-97.21613,0.002421,0.281822,0.00473,-0.580628,-0.299999,-0.15332,-105.943897,2420.866397,3620.409657,3445.8035
NEG-biologically,1043,NEGATIVE,biologically,17,24.45418,1041,991,1050,716,1076,1044,1043,1145,713,1044,1086,1043,-2.927157,2.927157,-0.16875103,0.0001190464,-1.807904,-0.044373915,-3.05641e-05,0.10119048,5.95582e-05,-0.044370115,-2.61152e-05,-7.454179,285435,168,1960936,17.0,285418.0,151.0,1675350.0,285435,1675501,168,1960768,676.24115,143.54582,1995.8483,-1.507382,-1.807904,-26010083.580019,-2.546374,6e-05,12.994028,0.000119,-0.597508,0.0,-0.157904,-2.684371,59.558218,90.122298,85.67337
NEG-out,1044,NEGATIVE,out,18,25.90978,1044,981,1052,703,1085,1045,1045,1146,702,1045,1088,1045,-3.111279,3.111279,-0.16968057,0.0001260447,-1.8643543,-0.04444103,-3.24322e-05,0.101123594,6.30616e-05,-0.044436995,-2.77113e-05,-7.909785,285435,178,1960936,18.0,285417.0,160.0,1675341.0,285435,1675501,178,1960758,674.7855,152.09021,1987.3038,-1.553935,-1.864354,-26025535.871427,-2.706608,6.3e-05,12.261529,0.000126,-0.598574,0.0,-0.158191,-2.847443,63.061643,95.493825,90.77298
NEG-damn,1045,NEGATIVE,damn,123,177.14724,1128,522,1062,229,1142,1046,1172,1147,229,1046,1190,1172,-21.338322,21.338322,-0.17900845,0.0008581834,-4.882292,-0.04452002,-0.0002220178,0.1010682,0.0004309212,-0.04449239,-0.0001897008,-54.147237,285435,1217,1960936,123.0,285312.0,1094.0,1674407.0,285435,1675501,1217,1959719,523.5481,1039.8528,1099.5413,-4.068264,-4.882292,-28136542.406111,-18.554442,0.000431,1.756321,0.000858,-0.599514,0.0,-0.158429,-19.4868,430.921225,652.939031,620.622
POS-notably,1046,POSITIVE,notably,200,211.04653,1054,932,1030,501,1025,1047,1065,861,501,1047,1022,1065,-3.680666,3.680666,-0.14323574,0.0002386994,-0.7811079,-0.044728447,-4.52937e-05,0.8097166,0.0001193673,-0.04472281,-6.593e-06,-11.046534,1675501,247,1960936,200.0,1675301.0,47.0,285388.0,1675501,285435,247,1960689,1928.3475,35.953465,664.7419,-0.760391,-0.781108,-26133973.019419,-0.588555,0.000119,8.823854,0.000239,-0.464115,0.0,-0.023348,-4.669646,119.367282,164.660956,125.96026
POS-past,1047,POSITIVE,past,17,17.94323,972,1210,1060,1273,962,1048,951,862,1266,1048,948,951,-0.315502,0.315502,-0.17881298,2.02922e-05,-0.2287663,-0.044916082,-3.8675e-06,0.8095238,1.01462e-05,-0.0449156,-5.63e-07,-0.943228,1675501,21,1960936,17.0,1675484.0,4.0,285431.0,1675501,285435,21,1960915,2121.451,3.056772,697.63855,-0.222672,-0.228766,-25790040.215433,-0.050475,1e-05,104.25448,2e-05,-0.466171,0.0,-0.023452,-0.398678,10.146219,14.013698,10.709172
POS-externally,1048,POSITIVE,externally,17,17.94323,972,1210,1060,1273,962,1048,951,862,1266,1048,948,951,-0.315502,0.315502,-0.17881298,2.02922e-05,-0.2287663,-0.044916082,-3.8675e-06,0.8095238,1.01462e-05,-0.0449156,-5.63e-07,-0.943228,1675501,21,1960936,17.0,1675484.0,4.0,285431.0,1675501,285435,21,1960915,2121.451,3.056772,697.63855,-0.222672,-0.228766,-25790040.215433,-0.050475,1e-05,104.25448,2e-05,-0.466171,0.0,-0.023452,-0.398678,10.146219,14.013698,10.709172
NEG-psychologically,1049,NEGATIVE,psychologically,32,46.43383,1074,820,1059,518,1104,1050,1081,1148,516,1050,1117,1081,-5.793003,5.793003,-0.17814335,0.0002239689,-2.5515645,-0.045254473,-5.91825e-05,0.10031348,0.0001121096,-0.04524711,-5.05678e-05,-14.433828,285435,319,1960936,32.0,285403.0,287.0,1675214.0,285435,1675501,319,1960617,654.2615,272.56616,1866.8279,-2.118187,-2.551564,-26250536.707716,-5.040946,0.000112,6.821894,0.000224,-0.611508,0.0,-0.161685,-5.173904,112.109587,171.292049,162.67741
NEG-half,1050,NEGATIVE,half,128,185.73531,1131,509,1068,219,1149,1051,1178,1148,219,1050,1194,1178,-23.182269,23.182269,-0.1826939,0.0008928852,-5.103129,-0.04527657,-0.0002367298,0.10031348,0.0004484383,-0.04524711,-0.0002022713,-57.735312,285435,1276,1960936,128.0,285307.0,1148.0,1674353.0,285435,1675501,1276,1959660,514.96,1090.2646,1049.1294,-4.236374,-5.103129,-28302172.474693,-20.163784,0.000448,1.672349,0.000893,-0.611539,0.0,-0.161685,-20.695617,448.438348,685.168197,650.70966
POS-technically,1051,POSITIVE,technically,1063,1123.58782,1126,531,1032,169,1084,1052,1180,864,169,1052,1102,1180,-20.766883,20.766883,-0.14426869,0.0012678792,-1.8583124,-0.04610531,-0.0002484259,0.80836505,0.0006344371,-0.04607439,-3.6161e-05,-60.587825,1675501,1315,1960936,1063.0,1674438.0,252.0,285183.0,1675501,285435,1315,1959621,1015.8062,191.41217,509.28314,-1.807515,-1.858312,-28416196.930069,-3.327471,0.000634,1.620612,0.001268,-0.476717,0.0,-0.024074,-25.590407,634.437103,882.862999,670.59814
NEG-second,1052,NEGATIVE,second,18,26.34647,1050,951,1056,704,1088,1053,1050,1150,702,1053,1092,1050,-3.421129,3.421129,-0.17772406,0.0001260434,-1.9672811,-0.04611733,-3.42227e-05,0.09944751,6.30616e-05,-0.046113078,-2.92412e-05,-8.346467,285435,181,1960936,18.0,285417.0,163.0,1675338.0,285435,1675501,181,1960755,674.3489,154.65353,1984.7405,-1.626078,-1.967281,-26030183.938938,-2.978286,6.3e-05,12.055905,0.000126,-0.625373,0.0,-0.16545,-2.978098,63.061643,97.284335,92.30286
POS-long,1053,POSITIVE,long,986,1043.27052,1124,537,1035,177,1080,1054,1177,865,177,1054,1099,1177,-19.957215,19.957215,-0.14663272,0.0011761043,-1.8238649,-0.046933826,-0.0002348241,0.8075348,0.0005884807,-0.0469046,-3.41811e-05,-57.27052,1675501,1221,1960936,986.0,1674515.0,235.0,285200.0,1675501,285435,1221,1959715,1096.1235,177.72948,522.9658,-1.773098,-1.823865,-28147765.498056,-3.203036,0.000588,1.748012,0.001176,-0.484436,0.0,-0.02452,-24.17674,588.480699,823.30478,622.6618
NEG-seriously,1054,NEGATIVE,seriously,428,633.18856,1207,261,1072,100,1194,1055,1254,1151,100,1055,1268,1254,-86.426593,86.426593,-0.19334137,0.002953914,-9.918163,-0.047274657,-0.0008413267,0.0983908,0.0014994657,-0.047169786,-0.0007188627,-205.188564,285435,4350,1960936,428.0,285007.0,3922.0,1671579.0,285435,1675501,4350,1956586,67.50676,1526.5476,612.8465,-8.154299,-9.918164,-31213840.519197,-75.128947,0.001499,0.457354,0.002954,-0.642545,-0.288799,-0.170089,-72.798218,1499.465728,2340.792396,2218.3284
POS-truly,1055,POSITIVE,truly,11459,12146.71066,1259,139,1038,36,1160,1056,1285,866,36,1056,1242,1285,-248.40141,248.40141,-0.15122148,0.013563218,-6.4243975,-0.04872909,-0.0028197933,0.8060636,0.0068391482,-0.04837582,-0.0004104508,-687.710661,1675501,14216,1960936,11459.0,1664042.0,2757.0,282678.0,1675501,285435,14216,1946720,944.0028,2069.2893,821.66986,296.85547,95.879715,28231672.612998,31274.38167,0.006839,0.106466,0.013563,-0.498049,-0.344728,0.981637,11248.574337,6839.14841,9658.941615,713.453
POS-there,1056,POSITIVE,there,257,272.56617,1070,838,1040,436,1036,1057,1085,867,436,1057,1038,1085,-5.624214,5.624214,-0.15376735,0.0003067155,-0.9709911,-0.048804715,-6.38254e-05,0.8056426,0.000153387,-0.048796777,-9.2905e-06,-15.566172,1675501,319,1960936,257.0,1675244.0,62.0,285373.0,1675501,285435,319,1960617,1866.8279,46.433826,654.2615,-0.942857,-0.970991,-26250579.820788,-0.906403,0.000153,6.818343,0.000307,-0.501948,0.0,-0.025539,-6.56348,153.386957,217.212325,162.67741
NEG-merely,1057,NEGATIVE,merely,191,288.20997,1163,387,1080,161,1166,1058,1216,1152,161,1058,1228,1216,-42.779522,42.779522,-0.20209934,0.0013290886,-7.0338664,-0.049145564,-0.0003985862,0.09646465,0.0006691541,-0.049095944,-0.0003405678,-97.209967,285435,1980,1960936,191.0,285244.0,1789.0,1673712.0,285435,1675501,1980,1958956,412.48535,1691.79,447.604,-5.726065,-7.033866,-31268477.186679,-37.259084,0.000669,1.058166,0.001329,-0.674144,-0.152037,-0.178676,-34.127045,669.154098,1067.740336,1009.72186
NEG-greatly,1058,NEGATIVE,greatly,24,36.53571,1069,840,1077,609,1105,1059,1075,1153,609,1059,1112,1075,-5.619575,5.619575,-0.19920081,0.0001680166,-2.5588408,-0.049949452,-5.13997e-05,0.09561753,8.40822e-05,-0.04994306,-4.39179e-05,-12.535708,285435,251,1960936,24.0,285411.0,227.0,1675274.0,285435,1675501,251,1960685,664.1596,214.4643,1924.9297,-2.073911,-2.558841,-26140324.298194,-4.900076,8.4e-05,8.677319,0.000168,-0.688174,0.0,-0.182506,-4.380151,84.08219,135.481865,128.00009
NEG-apparently,1059,NEGATIVE,apparently,71,108.44264,1118,570,1082,334,1133,1060,1143,1154,333,1060,1167,1143,-16.908578,16.908578,-0.20610577,0.0004961912,-4.4436235,-0.050277676,-0.0001535246,0.095302016,0.0002487431,-0.050258577,-0.0001311775,-37.442639,285435,745,1960936,71.0,285364.0,674.0,1674827.0,285435,1675501,745,1960191,592.2527,636.5574,1502.8367,-3.595559,-4.443624,-27027282.357928,-14.742387,0.000249,2.890791,0.000496,-0.693481,0.0,-0.183942,-13.059863,248.743146,402.26774,379.92062
POS-authentically,1060,POSITIVE,authentically,82,87.15282,1031,1040,1045,799,1009,1061,1024,868,800,1061,1000,1024,-1.922205,1.922205,-0.16394593,9.78752e-05,-0.5690338,-0.05052047,-2.11279e-05,0.8039216,4.89406e-05,-0.050517842,-3.0754e-06,-5.15282,1675501,102,1960936,82.0,1675419.0,20.0,285415.0,1675501,285435,102,1960834,2052.2412,14.84718,685.84814,-0.551956,-0.569034,-25909689.461825,-0.310843,4.9e-05,21.423773,9.8e-05,-0.517789,0.0,-0.026468,-2.170342,48.940586,70.068492,52.015976
POS-then,1061,POSITIVE,then,310,329.81361,1085,759,1043,382,1046,1062,1105,869,383,1062,1052,1105,-7.502212,7.502212,-0.16027196,0.0003699533,-1.1253376,-0.051340707,-8.1241e-05,0.8031088,0.0001850193,-0.051330604,-1.18255e-05,-19.813612,1675501,386,1960936,310.0,1675191.0,76.0,285359.0,1675501,285435,386,1960550,1809.5804,56.186386,644.5089,-1.091012,-1.125338,-26362477.89081,-1.214885,0.000185,5.624035,0.00037,-0.525176,0.0,-0.026907,-8.341134,185.019287,266.260269,196.84477
NEG-normally,1062,NEGATIVE,normally,13,20.08736,1046,963,1078,821,1087,1063,1041,1155,816,1063,1084,1041,-3.278962,3.278962,-0.19968574,9.1045e-05,-1.9656804,-0.051361304,-2.906e-05,0.0942029,4.55445e-05,-0.05135769,-2.483e-05,-7.087361,285435,138,1960936,13.0,285422.0,125.0,1675376.0,285435,1675501,138,1960798,680.608,117.912636,2021.4814,-1.581332,-1.96568,-25964107.482891,-2.861044,4.6e-05,15.821233,9.1e-05,-0.711887,0.0,-0.18898,-2.456734,45.54452,74.604551,70.37456
POS-logically,1063,POSITIVE,logically,113,120.47596,1040,993,1049,680,1022,1064,1044,870,678,1064,1010,1044,-2.916149,2.916149,-0.16849914,0.0001348737,-0.7032789,-0.053024784,-3.06534e-05,0.8014184,6.74425e-05,-0.053020973,-4.4619e-06,-7.475957,1675501,141,1960936,113.0,1675388.0,28.0,285407.0,1675501,285435,141,1960795,2018.9181,20.524042,680.17126,-0.681109,-0.703279,-25968699.205246,-0.473814,6.7e-05,15.481879,0.000135,-0.540573,0.0,-0.027822,-3.143879,67.442514,98.095889,71.904434
NEG-conspicuously,1064,NEGATIVE,conspicuously,14,22.12521,1058,914,1084,796,1097,1065,1048,1156,793,1065,1090,1048,-3.934248,3.934248,-0.21145941,9.80437e-05,-2.1715536,-0.05345947,-3.33155e-05,0.09210526,4.90479e-05,-0.053455327,-2.84661e-05,-8.12521,285435,152,1960936,14.0,285421.0,138.0,1675363.0,285435,1675501,152,1960784,678.5701,129.87479,2009.5193,-1.727392,-2.171554,-25985491.975902,-3.43593,4.9e-05,14.357288,9.8e-05,-0.747719,0.0,-0.198759,-2.782631,49.047944,82.363424,77.51401
POS-near,1065,POSITIVE,near,273,291.36384,1083,768,1048,415,1045,1066,1098,871,414,1066,1049,1098,-7.267418,7.267418,-0.16740279,0.0003258064,-1.11143,-0.053862266,-7.52965e-05,0.8005865,0.0001629363,-0.0538529,-1.09602e-05,-18.363839,1675501,341,1960936,273.0,1675228.0,68.0,285367.0,1675501,285435,341,1960595,1848.0302,49.63616,651.05914,-1.075835,-1.11143,-26286955.083672,-1.182534,0.000163,6.370316,0.000326,-0.54808,0.0,-0.028273,-7.71853,162.93634,238.232873,173.89655
NEG-academically,1066,NEGATIVE,academically,12,19.06844,1051,949,1085,865,1092,1067,1040,1157,855,1067,1083,1040,-3.459271,3.459271,-0.21183364,8.40436e-05,-2.040482,-0.05396114,-2.89824e-05,0.091603056,4.20411e-05,-0.053957537,-2.47637e-05,-7.068437,285435,131,1960936,12.0,285423.0,119.0,1675382.0,285435,1675501,131,1960805,681.6269,111.931564,2027.4625,-1.618698,-2.040482,-25953460.952954,-3.021807,4.2e-05,16.666727,8.4e-05,-0.756389,0.0,-0.201134,-2.413606,42.041095,71.023533,66.80483
POS-inside,1067,POSITIVE,inside,12,12.81659,975,1206,1086,1310,967,1068,947,872,1304,1068,944,947,-0.32634,0.32634,-0.21579632,1.43239e-05,-0.2357296,-0.054439828,-3.3482e-06,0.8,7.162e-06,-0.05443941,-4.874e-07,-0.816591,1675501,15,1960936,12.0,1675489.0,3.0,285432.0,1675501,285435,15,1960921,2126.5774,2.183409,698.5119,-0.228096,-0.23573,-25781328.655238,-0.05317,7e-06,145.96426,1.4e-05,-0.553719,0.0,-0.028591,-0.343095,7.162037,10.510274,7.649408
POS-realy,1068,POSITIVE,realy,12,12.81659,975,1206,1086,1310,967,1068,947,872,1304,1068,944,947,-0.32634,0.32634,-0.21579632,1.43239e-05,-0.2357296,-0.054439828,-3.3482e-06,0.8,7.162e-06,-0.05443941,-4.874e-07,-0.816591,1675501,15,1960936,12.0,1675489.0,3.0,285432.0,1675501,285435,15,1960921,2126.5774,2.183409,698.5119,-0.228096,-0.23573,-25781328.655238,-0.05317,7e-06,145.96426,1.4e-05,-0.553719,0.0,-0.028591,-0.343095,7.162037,10.510274,7.649408
POS-principally,1069,POSITIVE,principally,20,21.36099,993,1167,1074,1247,979,1070,961,872,1237,1068,956,961,-0.543902,0.543902,-0.19724809,2.38731e-05,-0.3043256,-0.054440103,-5.5804e-06,0.8,1.19367e-05,-0.05443941,-8.123e-07,-1.360985,1675501,25,1960936,20.0,1675481.0,5.0,285430.0,1675501,285435,25,1960911,2118.033,3.639015,697.05634,-0.294471,-0.304326,-25795859.930009,-0.088616,1.2e-05,87.557236,2.4e-05,-0.553575,0.0,-0.028591,-0.571826,11.936728,17.517123,12.749014
POS-implicitly,1070,POSITIVE,implicitly,40,42.72197,1006,1110,1065,1075,988,1071,994,872,1067,1068,979,994,-1.08782,1.08782,-0.18237595,4.77455e-05,-0.4303813,-0.0544408,-1.11608e-05,0.8,2.38735e-05,-0.05443941,-1.6246e-06,-2.721971,1675501,50,1960936,40.0,1675461.0,10.0,285425.0,1675501,285435,50,1960886,2096.672,7.278029,693.4173,-0.416445,-0.430381,-25832437.94894,-0.177232,2.4e-05,43.751953,4.8e-05,-0.553467,0.0,-0.028591,-1.143651,23.873456,35.034246,25.498028
POS-outstandingly,1071,POSITIVE,outstandingly,40,42.72197,1006,1110,1065,1075,988,1071,994,872,1067,1068,979,994,-1.08782,1.08782,-0.18237595,4.77455e-05,-0.4303813,-0.0544408,-1.11608e-05,0.8,2.38735e-05,-0.05443941,-1.6246e-06,-2.721971,1675501,50,1960936,40.0,1675461.0,10.0,285425.0,1675501,285435,50,1960886,2096.672,7.278029,693.4173,-0.416445,-0.430381,-25832437.94894,-0.177232,2.4e-05,43.751953,4.8e-05,-0.553467,0.0,-0.028591,-1.143651,23.873456,35.034246,25.498028
POS-empirically,1072,POSITIVE,empirically,40,42.72197,1006,1110,1065,1075,988,1071,994,872,1067,1068,979,994,-1.08782,1.08782,-0.18237595,4.77455e-05,-0.4303813,-0.0544408,-1.11608e-05,0.8,2.38735e-05,-0.05443941,-1.6246e-06,-2.721971,1675501,50,1960936,40.0,1675461.0,10.0,285425.0,1675501,285435,50,1960886,2096.672,7.278029,693.4173,-0.416445,-0.430381,-25832437.94894,-0.177232,2.4e-05,43.751953,4.8e-05,-0.553467,0.0,-0.028591,-1.143651,23.873456,35.034246,25.498028
POS-romantically,1073,POSITIVE,romantically,56,59.81076,1019,1077,1057,965,999,1074,1007,872,958,1068,991,1007,-1.522965,1.522965,-0.17796318,6.68429e-05,-0.5092341,-0.054441355,-1.56251e-05,0.8,3.34228e-05,-0.05443941,-2.2744e-06,-3.810759,1675501,70,1960936,56.0,1675445.0,14.0,285421.0,1675501,285435,70,1960866,2079.5833,10.189241,690.5061,-0.492745,-0.509234,-25861961.11072,-0.248124,3.3e-05,31.23616,6.7e-05,-0.553436,0.0,-0.028591,-1.601112,33.422839,49.047944,35.69724
POS-anyway,1074,POSITIVE,anyway,56,59.81076,1019,1077,1057,965,999,1074,1007,872,958,1068,991,1007,-1.522965,1.522965,-0.17796318,6.68429e-05,-0.5092341,-0.054441355,-1.56251e-05,0.8,3.34228e-05,-0.05443941,-2.2744e-06,-3.810759,1675501,70,1960936,56.0,1675445.0,14.0,285421.0,1675501,285435,70,1960866,2079.5833,10.189241,690.5061,-0.492745,-0.509234,-25861961.11072,-0.248124,3.3e-05,31.23616,6.7e-05,-0.553436,0.0,-0.028591,-1.601112,33.422839,49.047944,35.69724
NEG-verbally,1075,NEGATIVE,verbally,11,17.75839,1049,953,1089,900,1091,1076,1035,1158,894,1076,1077,1035,-3.408786,3.408786,-0.21795222,7.70424e-05,-2.037732,-0.055400103,-2.77112e-05,0.09016393,3.85377e-05,-0.055396654,-2.36775e-05,-6.758392,285435,122,1960936,11.0,285424.0,111.0,1675390.0,285435,1675501,122,1960814,682.93695,104.24161,2035.1525,-1.603768,-2.037732,-25939817.247936,-2.9796,3.9e-05,17.8987,7.7e-05,-0.781508,0.0,-0.208011,-2.28812,38.537671,66.248841,62.215187
NEG-culturally,1076,NEGATIVE,culturally,52,84.27958,1115,578,1093,388,1135,1077,1130,1159,387,1077,1155,1130,-16.404075,16.404075,-0.23348382,0.0003636186,-4.4763727,-0.055767037,-0.0001323547,0.089810014,0.0001821781,-0.05575057,-0.0001130891,-32.279581,285435,579,1960936,52.0,285383.0,527.0,1674974.0,285435,1675501,579,1960357,616.4157,494.72043,1644.6736,-3.516144,-4.476373,-26704963.920768,-14.337989,0.000182,3.728189,0.000364,-0.787836,0.0,-0.209719,-10.905389,182.178079,314.532788,295.26715
POS-longer,1077,POSITIVE,longer,3087,3304.97164,1213,249,1054,89,1129,1078,1258,880,90,1078,1164,1258,-90.111582,90.111582,-0.17234789,0.0036763807,-3.9231207,-0.05646392,-0.0008937406,0.7980869,0.001842434,-0.056352545,-0.0001300934,-217.97164,1675501,3868,1960936,3087.0,1672414.0,781.0,284654.0,1675501,285435,3868,1957068,1024.6863,563.0284,137.66696,59.073235,35.497925,29096829.696616,2344.298069,0.001842,0.510908,0.003676,-0.570549,-0.277821,0.442376,1365.613495,1842.433994,2736.174611,665.29816
NEG-uniquely,1078,NEGATIVE,uniquely,105,172.05262,1150,429,1095,261,1162,1079,1185,1160,260,1079,1200,1185,-34.773675,34.773675,-0.24064745,0.0007326851,-6.5436654,-0.056762315,-0.0002749332,0.08883249,0.0003678596,-0.056728102,-0.0002349138,-67.052617,285435,1182,1960936,105.0,285330.0,1077.0,1674424.0,285435,1675501,1182,1959754,528.6427,1009.9474,1129.4467,-5.111932,-6.543665,-28041710.085035,-30.398835,0.000368,1.79737,0.000733,-0.805186,-0.113975,-0.214472,-22.519558,367.859583,642.792812,602.7734
NEG-exceptionally,1079,NEGATIVE,exceptionally,106,175.40051,1155,416,1096,259,1163,1080,1189,1161,257,1080,1204,1189,-36.62687,36.62687,-0.24533243,0.0007396037,-6.740773,-0.057629198,-0.0002845602,0.08796681,0.000371363,-0.057593785,-0.0002431395,-69.40051,285435,1205,1960936,106.0,285329.0,1099.0,1674402.0,285435,1675501,1205,1959731,525.2948,1029.5995,1109.7946,-5.240192,-6.740773,-28103738.846831,-32.030847,0.000371,1.761135,0.00074,-0.820685,-0.132983,-0.218725,-23.184849,371.363007,655.923213,614.50244
NEG-magically,1080,NEGATIVE,magically,10,16.59391,1053,936,1092,945,1094,1081,1033,1162,940,1081,1073,1033,-3.495613,3.495613,-0.2293019,7.00405e-05,-2.0851765,-0.057844654,-2.70367e-05,0.0877193,3.50342e-05,-0.05784129,-2.31013e-05,-6.593907,285435,114,1960936,10.0,285425.0,104.0,1675397.0,285435,1675501,114,1960822,684.10144,97.40609,2041.9879,-1.618708,-2.085177,-25927731.321585,-3.058804,3.5e-05,19.156113,7e-05,-0.825023,0.0,-0.219949,-2.199487,35.034246,62.070987,58.1355
NEG-openly,1081,NEGATIVE,openly,69,116.44847,1139,477,1097,339,1153,1082,1161,1164,338,1084,1179,1161,-25.90488,25.90488,-0.25367722,0.0004821213,-5.712125,-0.059334796,-0.0001945511,0.08625,0.0002417363,-0.05931059,-0.0001662321,-47.448472,285435,800,1960936,69.0,285366.0,731.0,1674770.0,285435,1675501,800,1960136,584.2468,683.5515,1455.8425,-4.396989,-5.712125,-27140587.525723,-22.675697,0.000242,2.679612,0.000482,-0.851826,-0.010907,-0.227285,-15.682644,241.736297,436.287415,407.96844
POS-actually,1082,POSITIVE,actually,4031,4331.15337,1227,213,1063,77,1140,1083,1269,882,79,1083,1186,1269,-129.932654,129.932654,-0.18011278,0.004797182,-4.7275577,-0.05936699,-0.0012307072,0.79522586,0.0024058477,-0.059213527,-0.0001791425,-300.153372,1675501,5069,1960936,4031.0,1671470.0,1038.0,284397.0,1675501,285435,5069,1955867,2188.7686,737.8466,2153.1125,40.84981,29.770136,24974326.962598,1321.356887,0.002406,0.373843,0.004797,-0.596028,-0.342507,0.274819,1107.793567,2405.847564,3636.554732,1277.7607
POS-fiscally,1083,POSITIVE,fiscally,159,170.88788,1066,853,1069,569,1034,1084,1069,883,567,1085,1024,1069,-5.149913,5.149913,-0.18394542,0.0001897713,-0.9427704,-0.059445474,-4.87434e-05,0.795,9.4897e-05,-0.05943941,-7.0951e-06,-11.887882,1675501,200,1960936,159.0,1675342.0,41.0,285394.0,1675501,285435,200,1960736,1968.5061,29.112118,671.5832,-0.909387,-0.94277,-26059789.009618,-0.846858,9.5e-05,10.892991,0.00019,-0.598054,0.0,-0.031314,-4.978949,94.896989,143.640408,101.99211
