l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p_joint,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p_joint,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
NEGATED,markedly,242,431.8367,1257,885,1233,647,1294,1244,1206,1293,1312,647,1206,1347,1293,-102.65979,102.65979,-0.258099544,0.0001530089,-12.2031650,0.00000290571,-0.0166385688,-0.0000626002,0.0212076067,0.0000767814,-0.0166362891,-0.0000602311,-189.83670,3151804,11411,83284343
NEGATED,morbidly,92,165.4914,1187,1166,1234,1007,1243,1381,1209,1200,1315,1005,1209,1260,1200,-40.22875,40.22875,-0.260215106,0.0000582984,-7.6620036,0.00000110465,-0.0168065894,-0.0000242344,0.0210381889,0.0000291896,-0.0168057069,-0.0000233172,-73.49136,3151804,4373,83284343
NEGATED,generally,2753,4933.9736,1486,293,1235,155,1460,650,1207,1541,1313,155,1207,1573,1541,-1188.72412,1188.72412,-0.261112065,0.0016775431,-41.5668682,0.00003305543,-0.0167544364,-0.0007191934,0.0211156876,0.0008734680,-0.0167282082,-0.0006919763,-2180.97361,3151804,130377,83284343
NEGATED,primarily,683,1226.9369,1350,603,1236,367,1365,1141,1208,1411,1314,367,1208,1454,1411,-297.22446,297.22446,-0.261676166,0.0004289898,-20.8131688,0.00000820082,-0.0167838368,-0.0001793675,0.0210665926,0.0002167013,-0.0167773032,-0.0001725796,-543.93695,3151804,32421,83284343
NEGATED,defensively,36,65.5835,1141,1330,1237,1539,1200,1584,1211,1117,1317,1539,1211,1186,1117,-16.50308,16.50308,-0.262271520,0.0000228315,-4.9305786,0.00000043225,-0.0170710254,-0.0000097554,0.0207732256,0.0000114220,-0.0170706702,-0.0000093862,-29.58347,3151804,1733,83284343
COMPLEMENT,all,398626,411339.0533,1581,101,1238,52,1361,30,1405,1593,926,55,1399,1446,1593,-8530.84137,8530.84137,-0.267302220,0.0098963684,-20.1357151,0.00478632580,-0.0298903184,-0.0041922303,0.9324192198,0.0049745834,-0.0297368844,-0.0001586503,-12713.05335,80132539,427518,83284343
COMPLEMENT,intuitively,1830,1889.6746,1188,1163,1239,1141,1098,803,1414,1176,927,1144,1414,1074,1176,-40.51232,40.51232,-0.271410733,0.0000456732,-1.3949669,0.00002197292,-0.0303849266,-0.0000196782,0.9317718941,0.0000228372,-0.0303842101,-0.0000007447,-59.67459,80132539,1964,83284343
NEGATED,obscenely,63,116.5214,1175,1226,1240,1211,1234,1451,1213,1157,1319,1210,1213,1227,1157,-30.52240,30.52240,-0.271487634,0.0000399381,-6.7430569,0.00000075644,-0.0173833498,-0.0000176491,0.0204611887,0.0000199886,-0.0173827071,-0.0000169812,-53.52136,3151804,3079,83284343
NEGATED,noticeably,371,683.6121,1307,725,1241,521,1338,1193,1212,1356,1318,522,1212,1405,1356,-177.34391,177.34391,-0.272650075,0.0002340791,-16.2300133,0.00000445462,-0.0173095634,-0.0001030863,0.0205380868,0.0001177104,-0.0173058090,-0.0000991851,-312.61213,3151804,18064,83284343
COMPLEMENT,offensively,1889,1951.2526,1190,1155,1242,1121,1099,789,1423,1181,928,1121,1423,1077,1181,-42.62294,42.62294,-0.273485862,0.0000471457,-1.4323243,0.00002268133,-0.0306972856,-0.0000205283,0.9314595661,0.0000235734,-0.0306965381,-0.0000007769,-62.25258,80132539,2028,83284343
NEGATED,permanently,145,270.5839,1229,998,1243,821,1276,1308,1214,1253,1321,819,1215,1309,1253,-72.53561,72.53561,-0.277344495,0.0000918025,-10.4291715,0.00000174102,-0.0175656836,-0.0000414123,0.0202797203,0.0000460054,-0.0175641755,-0.0000398451,-125.58386,3151804,7150,83284343
NEGATED,socially,1381,2576.7909,1433,412,1244,252,1415,902,1215,1493,1320,248,1214,1525,1493,-690.98705,690.98705,-0.278758522,0.0008577922,-32.1779515,0.00001658175,-0.0175762858,-0.0003943215,0.0202819797,0.0004381618,-0.0175619161,-0.0003793989,-1195.79087,3151804,68090,83284343
NEGATED,racially,305,571.2536,1299,757,1245,568,1326,1216,1216,1331,1322,568,1216,1381,1331,-154.59398,154.59398,-0.279760142,0.0001926174,-15.2456372,0.00000366215,-0.0176417273,-0.0000877992,0.0202053660,0.0000967700,-0.0176385298,-0.0000844766,-266.25361,3151804,15095,83284343
NEGATED,historically,1101,2062.8708,1417,446,1246,285,1404,999,1217,1479,1323,283,1217,1511,1479,-558.98929,558.98929,-0.280522197,0.0006867699,-28.9883211,0.00001321977,-0.0176573238,-0.0003171845,0.0201981288,0.0003493238,-0.0176457670,-0.0003051810,-961.87076,3151804,54510,83284343
NEGATED,straight,51,96.5019,1166,1255,1247,1335,1227,1498,1220,1147,1324,1333,1220,1217,1147,-26.79403,26.79403,-0.280802794,0.0000323363,-6.3715452,0.00000061236,-0.0178444422,-0.0000150046,0.0200000000,0.0000161812,-0.0178438958,-0.0000144368,-45.50193,3151804,2550,83284343
COMPLEMENT,even,1042738,1077812.0787,1600,63,1248,31,1427,14,1442,1612,929,33,1435,1539,1612,-24823.65659,24823.65659,-0.281313075,0.0256665301,-34.3477799,0.01252021643,-0.0317372889,-0.0115659558,0.9308456934,0.0130126664,-0.0313104108,-0.0004377008,-35074.07868,80132539,1120205,83284343
COMPLEMENT,innately,3338,3454.1404,1239,957,1249,858,1120,601,1456,1243,930,858,1457,1101,1243,-83.04801,83.04801,-0.283976271,0.0000833082,-2.0102043,0.00004007956,-0.0323524848,-0.0000382982,0.9298050139,0.0000416560,-0.0323510903,-0.0000014494,-116.14041,80132539,3590,83284343
COMPLEMENT,realistically,1986,2055.1654,1198,1123,1250,1096,1102,770,1457,1193,931,1095,1458,1081,1193,-49.49419,49.49419,-0.284707471,0.0000495666,-1.5520279,0.00002384602,-0.0323816538,-0.0000228079,0.9297752809,0.0000247839,-0.0323808233,-0.0000008631,-69.16544,80132539,2136,83284343
NEGATED,numerically,36,69.3300,1153,1298,1251,1540,1218,1584,1222,1126,1325,1539,1222,1197,1126,-20.10085,20.10085,-0.286889495,0.0000228308,-5.5550029,0.00000043225,-0.0181936410,-0.0000109908,0.0196506550,0.0000114220,-0.0181932408,-0.0000105749,-33.33002,3151804,1832,83284343
COMPLEMENT,fully,211924,219429.3211,1564,135,1252,76,1339,48,1471,1584,932,78,1469,1392,1584,-5461.23356,5461.23356,-0.287956852,0.0052743260,-16.3034384,0.00254458392,-0.0329997790,-0.0024749392,0.9292466895,0.0026446685,-0.0329094147,-0.0000936613,-7505.32112,80132539,228060,83284343
NEGATED,purposely,37,71.9034,1156,1291,1253,1525,1220,1576,1225,1129,1327,1521,1225,1200,1129,-21.30339,21.30339,-0.291053493,0.0000234645,-5.7380840,0.00000044426,-0.0183706307,-0.0000115097,0.0194736842,0.0000117393,-0.0183702116,-0.0000110741,-34.90340,3151804,1900,83284343
COMPLEMENT,specifically,11682,12104.8859,1354,592,1254,459,1179,323,1481,1389,933,461,1481,1148,1389,-312.09061,312.09061,-0.291775588,0.0002915212,-3.9125928,0.00014026646,-0.0336181415,-0.0001394500,0.9285430411,0.0001457835,-0.0336130631,-0.0000052773,-422.88595,80132539,12581,83284343
NEGATED,horrifically,47,91.3173,1167,1253,1255,1376,1229,1512,1224,1145,1326,1373,1224,1215,1145,-27.04178,27.04178,-0.292169611,0.0000298014,-6.4643456,0.00000056433,-0.0183665995,-0.0000146140,0.0194778284,0.0000149121,-0.0183660674,-0.0000140609,-44.31732,3151804,2413,83284343
NEGATED,stupidly,59,115.0454,1178,1205,1256,1244,1240,1463,1227,1166,1328,1241,1227,1236,1166,-34.35983,34.35983,-0.294676240,0.0000374028,-7.2964952,0.00000070842,-0.0184366740,-0.0000184814,0.0194078947,0.0000187194,-0.0184360011,-0.0000177820,-56.04544,3151804,3040,83284343
COMPLEMENT,there,4043,4191.1520,1263,867,1257,785,1136,550,1492,1269,934,786,1492,1108,1269,-110.38130,110.38130,-0.294750951,0.0001009023,-2.3299984,0.00004854454,-0.0340127959,-0.0000488543,0.9281450872,0.0000504539,-0.0340110169,-0.0000018488,-148.15199,80132539,4356,83284343
NEGATED,astronomically,35,68.6488,1154,1295,1258,1556,1219,1589,1230,1127,1332,1554,1231,1198,1127,-20.78670,20.78670,-0.294824823,0.0000221967,-5.6876899,0.00000042025,-0.0185499228,-0.0000110960,0.0192943771,0.0000111048,-0.0185495188,-0.0000106761,-33.64883,3151804,1814,83284343
NEGATED,theoretically,139,271.4921,1237,964,1259,839,1287,1315,1228,1257,1329,837,1228,1312,1257,-81.40740,81.40740,-0.297490100,0.0000880031,-11.2378340,0.00000166898,-0.0184699641,-0.0000436903,0.0193755227,0.0000441017,-0.0184683731,-0.0000420369,-132.49211,3151804,7174,83284343
NEGATED,hugely,1535,3003.0267,1459,353,1260,235,1444,867,1229,1516,1330,233,1229,1547,1516,-904.56482,904.56482,-0.299793792,0.0009501241,-37.4696602,0.00001843084,-0.0185175952,-0.0004840934,0.0193439441,0.0004870227,-0.0184999517,-0.0004657735,-1468.02667,3151804,79353,83284343
NEGATED,spectacularly,183,360.8037,1264,865,1261,736,1309,1276,1231,1286,1333,736,1232,1339,1286,-110.58381,110.58381,-0.302021040,0.0001157738,-13.1436279,0.00000219729,-0.0186515690,-0.0000586322,0.0191944619,0.0000580620,-0.0186494339,-0.0000564133,-177.80370,3151804,9534,83284343
NEGATED,ultra,97,192.7011,1210,1070,1262,980,1267,1371,1232,1223,1334,977,1233,1285,1223,-60.09529,60.09529,-0.304338419,0.0000614528,-9.7169763,0.00000116468,-0.0187955556,-0.0000315582,0.0190494894,0.0000307760,-0.0187944064,-0.0000303639,-95.70112,3151804,5092,83284343
NEGATED,purposefully,45,90.0685,1171,1241,1263,1403,1233,1526,1233,1146,1335,1399,1234,1216,1146,-28.56716,28.56716,-0.305125294,0.0000285335,-6.7184111,0.00000054032,-0.0189368740,-0.0000148617,0.0189075630,0.0000142775,-0.0189363328,-0.0000142993,-45.06847,3151804,2380,83284343
COMPLEMENT,properly,7284,7565.4334,1326,671,1264,586,1163,407,1530,1338,937,587,1532,1128,1338,-218.60039,218.60039,-0.305943638,0.0001817810,-3.2975451,0.00008745942,-0.0357955005,-0.0000928049,0.9263639832,0.0000908994,-0.0357921210,-0.0000035121,-281.43345,80132539,7863,83284343
COMPLEMENT,actually,143950,149501.7398,1560,143,1265,94,1323,61,1531,1575,936,99,1530,1358,1575,-4315.81281,4315.81281,-0.305974905,0.0035858445,-14.6326595,0.00172841611,-0.0357964044,-0.0018307303,0.9264264844,0.0017963988,-0.0357296198,-0.0000692820,-5551.73978,80132539,155382,83284343
COMPLEMENT,quite,987134,1024717.4184,1605,53,1266,33,1446,15,1527,1613,935,34,1516,1549,1613,-29328.71033,29328.71033,-0.307830652,0.0243143756,-37.8275508,0.01185257594,-0.0357459775,-0.0123934305,0.9268672384,0.0123187660,-0.0352888658,-0.0004690157,-37583.41839,80132539,1065022,83284343
COMPLEMENT,gratuitously,829,861.1297,1161,1269,1267,1599,1087,1126,1535,1123,938,1599,1537,1060,1123,-25.01430,25.01430,-0.309259491,0.0000206905,-1.1159111,0.00000995385,-0.0358995067,-0.0000105950,0.9262569832,0.0000103454,-0.0358991209,-0.0000004010,-32.12971,80132539,895,83284343
COMPLEMENT,mechanically,2783,2892.2412,1241,949,1268,929,1123,645,1547,1236,939,928,1550,1096,1236,-85.89942,85.89942,-0.309951582,0.0000694573,-2.0707614,0.00003341564,-0.0363423793,-0.0000360232,0.9258150366,0.0000347300,-0.0363410676,-0.0000013633,-109.24125,80132539,3006,83284343
COMPLEMENT,grammatically,3139,3262.6713,1254,901,1269,882,1129,618,1552,1252,940,882,1556,1103,1252,-97.52708,97.52708,-0.310668242,0.0000783419,-2.2073614,0.00003769016,-0.0364719507,-0.0000407816,0.9256856385,0.0000391726,-0.0364704657,-0.0000015433,-123.67135,80132539,3391,83284343
COMPLEMENT,logistically,1988,2066.7113,1213,1058,1270,1094,1107,769,1556,1206,941,1094,1560,1085,1206,-62.30938,62.30938,-0.312210349,0.0000496165,-1.7653424,0.00002387003,-0.0366449450,-0.0000259557,0.9255121043,0.0000248089,-0.0366439999,-0.0000009823,-78.71131,80132539,2148,83284343
NEGATED,deathly,63,128.0259,1189,1158,1271,1212,1252,1451,1236,1186,1337,1210,1237,1249,1186,-41.99735,41.99735,-0.313189437,0.0000399342,-8.1924933,0.00000075644,-0.0192221522,-0.0000214428,0.0186225244,0.0000199886,-0.0192213714,-0.0000206313,-65.02590,3151804,3383,83284343
NEGATED,inordinately,51,103.8815,1177,1208,1272,1336,1242,1498,1237,1154,1338,1333,1238,1224,1154,-34.25036,34.25036,-0.313428897,0.0000323343,-7.4048903,0.00000061236,-0.0192652958,-0.0000174381,0.0185792350,0.0000161812,-0.0192646608,-0.0000167782,-52.88149,3151804,2745,83284343
NEGATED,badly,99,200.9511,1215,1047,1273,966,1274,1365,1235,1229,1336,966,1236,1291,1229,-65.75418,65.75418,-0.313904628,0.0000627155,-10.2464698,0.00000118870,-0.0192010522,-0.0000336192,0.0186440678,0.0000314106,-0.0191998280,-0.0000323469,-101.95109,3151804,5310,83284343
COMPLEMENT,uniformly,7238,7529.8337,1334,648,1274,590,1166,409,1564,1342,942,591,1567,1129,1342,-234.32790,234.32790,-0.315389323,0.0001806331,-3.4302527,0.00008690709,-0.0372937767,-0.0000962345,0.9248658318,0.0000903254,-0.0372902723,-0.0000036419,-291.83367,80132539,7826,83284343
NEGATED,secretly,70,143.9582,1197,1126,1275,1158,1257,1433,1241,1201,1340,1158,1242,1262,1201,-48.45880,48.45880,-0.318804304,0.0000443655,-8.8396932,0.00000084049,-0.0194431014,-0.0000243883,0.0184016824,0.0000222095,-0.0194422134,-0.0000234653,-73.95818,3151804,3804,83284343
COMPLEMENT,factually,6361,6621.5583,1321,684,1276,640,1162,443,1567,1328,943,640,1569,1126,1328,-211.78856,211.78856,-0.318981736,0.0001587483,-3.2669481,0.00007637690,-0.0378639700,-0.0000859212,0.9242952630,0.0000793810,-0.0378608412,-0.0000032516,-260.55831,80132539,6882,83284343
NEGATED,uncomfortably,142,291.2845,1253,903,1277,829,1301,1314,1239,1271,1339,831,1240,1323,1271,-97.51913,97.51913,-0.319220091,0.0000898876,-12.5276741,0.00000170500,-0.0193969422,-0.0000492277,0.0184487463,0.0000450536,-0.0193951496,-0.0000473648,-149.28447,3151804,7697,83284343
NEGATED,ethnically,165,342.5629,1268,848,1278,774,1316,1287,1243,1285,1341,770,1244,1338,1285,-117.66370,117.66370,-0.324757412,0.0001044021,-13.8232565,0.00000198116,-0.0196180122,-0.0000585528,0.0182280159,0.0000523510,-0.0196158799,-0.0000563369,-177.56294,3151804,9052,83284343
COMPLEMENT,physically,66766,69595.6375,1537,189,1279,156,1280,102,1570,1552,944,158,1570,1296,1552,-2363.60550,2363.60550,-0.326757016,0.0016648864,-10.9509834,0.00080166329,-0.0391535976,-0.0009330954,0.9230365117,0.0008331946,-0.0391195925,-0.0000353120,-2829.63748,80132539,72333,83284343
COMPLEMENT,technically,40276,42002.9247,1505,254,1280,220,1256,154,1571,1525,945,222,1571,1252,1525,-1454.80017,1454.80017,-0.329297873,0.0010046873,-8.6049875,0.00048359630,-0.0395792097,-0.0005694671,0.9225976406,0.0005026173,-0.0395584636,-0.0000215509,-1726.92473,80132539,43655,83284343
NEGATED,very,191295,375162.8878,1619,25,1281,26,1612,50,1258,1628,1331,8,1230,1629,1628,-125961.34724,125961.34724,-0.329786637,0.0292830531,-420.3916466,0.00229689031,-0.0210533547,-0.0606318955,0.0192965463,0.0606938122,-0.0185473495,-0.0583373483,-183867.88784,3151804,9913432,83284343
COMPLEMENT,outwardly,3969,4143.0442,1295,772,1282,792,1151,554,1572,1283,946,793,1572,1113,1283,-149.06858,149.06858,-0.334812533,0.0000990556,-2.7626061,0.00004765602,-0.0404210830,-0.0000573925,0.9217371110,0.0000495304,-0.0404189932,-0.0000021720,-174.04418,80132539,4306,83284343
NEGATED,about,1314,2787.0516,1470,328,1283,261,1457,929,1245,1517,1344,260,1248,1548,1517,-1001.21660,1001.21660,-0.335534348,0.0008147700,-40.6368713,0.00001577728,-0.0200194889,-0.0004857504,0.0178421096,0.0004169041,-0.0200017863,-0.0004673678,-1473.05155,3151804,73646,83284343
NEGATED,truly,7403,15669.9463,1565,133,1284,86,1548,402,1246,1586,1342,83,1246,1606,1586,-5624.47426,5624.47426,-0.335738952,0.0041521401,-96.0818241,0.00008888826,-0.0200649476,-0.0027260911,0.0178787059,0.0023488136,-0.0199651899,-0.0026229252,-8266.94625,3151804,414068,83284343
NEGATED,soo,46,98.8861,1181,1193,1285,1386,1246,1521,1251,1155,1349,1385,1253,1225,1155,-36.46779,36.46779,-0.336815438,0.0000291655,-7.7976300,0.00000055232,-0.0202402446,-0.0000174396,0.0176042863,0.0000145948,-0.0202396096,-0.0000167796,-52.88610,3151804,2613,83284343
COMPLEMENT,medically,18405,19224.8411,1436,406,1286,356,1224,247,1573,1461,947,356,1573,1193,1461,-710.81848,710.81848,-0.338113444,0.0004592494,-6.0431279,0.00022098992,-0.0410408816,-0.0002703491,0.9211250688,0.0002296820,-0.0410310354,-0.0000102311,-819.84112,80132539,19981,83284343
NEGATED,honestly,90,193.1931,1225,1008,1287,1020,1279,1385,1249,1231,1347,1018,1251,1293,1231,-71.04418,71.04418,-0.338430800,0.0000570178,-10.8775066,0.00000108064,-0.0202153602,-0.0000340287,0.0176297747,0.0000285551,-0.0202141211,-0.0000327410,-103.19309,3151804,5105,83284343
NEGATED,seriously,1195,2554.9171,1462,346,1288,276,1451,968,1247,1505,1345,274,1249,1537,1505,-932.62065,932.62065,-0.339023805,0.0007423937,-39.3394678,0.00001434844,-0.0201596807,-0.0004484435,0.0177005569,0.0003791479,-0.0201433389,-0.0004314726,-1359.91709,3151804,67512,83284343
NEGATED,plainly,117,251.2078,1251,914,1289,910,1299,1339,1250,1260,1348,905,1252,1314,1260,-92.42119,92.42119,-0.339079218,0.0000740872,-12.4075137,0.00000140483,-0.0202197165,-0.0000442561,0.0176257909,0.0000371216,-0.0202181049,-0.0000425813,-134.20778,3151804,6638,83284343
NEGATED,notably,269,577.0059,1322,682,1290,615,1348,1233,1248,1352,1346,615,1250,1401,1352,-211.89514,211.89514,-0.339704035,0.0001698741,-18.7794499,0.00000322990,-0.0202047798,-0.0001015674,0.0176428150,0.0000853479,-0.0202010808,-0.0000977237,-308.00588,3151804,15247,83284343
NEGATED,legitimately,98,212.0015,1236,968,1291,973,1290,1367,1252,1241,1350,972,1254,1299,1241,-79.16299,79.16299,-0.342048338,0.0000620763,-11.5158910,0.00000117669,-0.0203515125,-0.0000375929,0.0174937522,0.0000310933,-0.0203501436,-0.0000361702,-114.00150,3151804,5602,83284343
COMPLEMENT,independently,3275,3423.3514,1280,816,1292,867,1143,608,1575,1270,949,869,1575,1109,1270,-130.24088,130.24088,-0.342546342,0.0000817359,-2.5923047,0.00003932312,-0.0416969524,-0.0000489201,0.9204609331,0.0000408698,-0.0416951711,-0.0000018513,-148.35142,80132539,3558,83284343
COMPLEMENT,just,596814,623499.2851,1598,67,1293,41,1432,20,1574,1607,948,42,1574,1520,1607,-23433.28551,23433.28551,-0.342628304,0.0147761785,-34.5423870,0.00716598077,-0.0415024583,-0.0087996846,0.9209765703,0.0074478359,-0.0411795339,-0.0003330143,-26685.28510,80132539,648023,83284343
NEGATED,frightfully,30,66.4917,1165,1260,1294,1619,1232,1619,1255,1134,1352,1618,1257,1204,1134,-26.01319,26.01319,-0.347873808,0.0000190261,-6.6624470,0.00000036021,-0.0207697751,-0.0000120334,0.0170745589,0.0000095184,-0.0207693369,-0.0000115780,-36.49172,3151804,1757,83284343
NEGATED,perfectly,3263,7174.1052,1545,173,1295,141,1520,610,1254,1562,1351,140,1256,1587,1562,-2769.15088,2769.15088,-0.351860477,0.0019530882,-68.4685228,0.00003917903,-0.0206784155,-0.0012897180,0.0172125483,0.0010352801,-0.0206313475,-0.0012409100,-3911.10517,3151804,189571,83284343
NEGATED,wildly,996,2225.5238,1455,362,1296,302,1448,1042,1257,1496,1353,300,1259,1527,1496,-884.50359,884.50359,-0.358470986,0.0006204425,-38.9589532,0.00001195903,-0.0209221980,-0.0004054452,0.0169364712,0.0003160095,-0.0209074246,-0.0003901016,-1229.52383,3151804,58808,83284343
NEGATED,away,30,68.2325,1170,1244,1297,1620,1236,1619,1262,1137,1356,1618,1263,1207,1137,-27.99860,27.99860,-0.359287194,0.0000190258,-6.9802756,0.00000036021,-0.0212054198,-0.0000126075,0.0166389351,0.0000095184,-0.0212049607,-0.0000121304,-38.23254,3151804,1803,83284343
NEGATED,electrically,40,90.7497,1183,1186,1298,1476,1249,1554,1259,1152,1354,1474,1261,1222,1152,-37.07033,37.07033,-0.359938490,0.0000253630,-8.0242261,0.00000048028,-0.0211639381,-0.0000167351,0.0166805671,0.0000126911,-0.0211633287,-0.0000161018,-50.74966,3151804,2398,83284343
NEGATED,dreadfully,55,124.9227,1203,1108,1299,1281,1265,1480,1261,1195,1355,1279,1262,1257,1195,-51.13540,51.13540,-0.361882803,0.0000348641,-9.4283750,0.00000066039,-0.0211831177,-0.0000230576,0.0166616177,0.0000174503,-0.0211822781,-0.0000221850,-69.92270,3151804,3301,83284343
NEGATED,more,166307,352742.8394,1620,23,1300,29,1616,55,1280,1629,1343,10,1247,1630,1629,-139266.89761,139266.89761,-0.364625706,0.0266671456,-457.1662251,0.00199685792,-0.0225223575,-0.0614786979,0.0178421901,0.0527656542,-0.0200017058,-0.0591521045,-186435.83941,3151804,9320997,83284343
NEGATED,computationally,36,83.0295,1179,1203,1301,1541,1247,1584,1265,1148,1359,1539,1266,1218,1148,-34.93105,34.93105,-0.366616289,0.0000228282,-7.8382512,0.00000043225,-0.0214360740,-0.0000155084,0.0164083865,0.0000114220,-0.0214355093,-0.0000149215,-47.02951,3151804,2194,83284343
NEGATED,openly,651,1487.0759,1425,430,1302,379,1419,1143,1263,1467,1357,376,1264,1502,1467,-615.20971,615.20971,-0.368043415,0.0004080099,-32.7683975,0.00000781660,-0.0212869461,-0.0002757027,0.0165669933,0.0002065484,-0.0212769026,-0.0002652690,-836.07589,3151804,39295,83284343
NEGATED,clearly,1449,3312.2491,1502,260,1303,244,1478,887,1264,1530,1358,241,1265,1562,1530,-1372.63667,1372.63667,-0.368678744,0.0008946300,-48.9482012,0.00001739823,-0.0213108324,-0.0006144212,0.0165554591,0.0004597367,-0.0212884367,-0.0005911691,-1863.24914,3151804,87524,83284343
NEGATED,architecturally,69,161.5177,1222,1019,1304,1166,1284,1436,1268,1219,1361,1166,1270,1279,1219,-69.73706,69.73706,-0.375976396,0.0000437252,-11.1378279,0.00000082849,-0.0216781839,-0.0000305085,0.0161668229,0.0000218922,-0.0216770730,-0.0000293539,-92.51775,3151804,4268,83284343
NEGATED,absolutely,5761,13403.0591,1566,131,1305,107,1553,460,1267,1585,1360,97,1268,1605,1585,-5744.70628,5744.70628,-0.377398873,0.0032863934,-100.6842297,0.00006917267,-0.0216697087,-0.0025200296,0.0162663376,0.0018278421,-0.0215775582,-0.0024246619,-7642.05905,3151804,354167,83284343
NEGATED,strategically,163,381.8071,1303,746,1306,777,1342,1289,1269,1305,1362,777,1272,1359,1305,-165.04548,165.04548,-0.378060093,0.0001031028,-17.1382920,0.00000195715,-0.0216903136,-0.0000721534,0.0161562097,0.0000517164,-0.0216876861,-0.0000694228,-218.80706,3151804,10089,83284343
NEGATED,deliberately,200,469.6049,1317,694,1307,700,1351,1263,1271,1334,1363,701,1273,1384,1334,-203.84671,203.84671,-0.379372482,0.0001264137,-19.0639455,0.00000240141,-0.0217297993,-0.0000889044,0.0161173342,0.0000634557,-0.0217265616,-0.0000855399,-269.60490,3151804,12409,83284343
NEGATED,strongly,274,647.2820,1346,612,1308,610,1378,1230,1272,1379,1364,608,1274,1423,1379,-283.92331,283.92331,-0.382358501,0.0001729302,-22.5507900,0.00000328993,-0.0218287342,-0.0001230927,0.0160196445,0.0000869343,-0.0218242513,-0.0001184344,-373.28199,3151804,17104,83284343
COMPLEMENT,anyway,1317,1388.3913,1227,1003,1309,1322,1117,927,1576,1198,951,1322,1577,1083,1198,-71.64886,71.64886,-0.387599761,0.0000328700,-1.9672165,0.00001581330,-0.0494750487,-0.0000235418,0.9126819127,0.0000164353,-0.0494741915,-0.0000008909,-71.39126,80132539,1443,83284343
COMPLEMENT,half,26657,28111.3149,1507,250,1310,293,1258,206,1577,1515,952,293,1578,1238,1515,-1467.09345,1467.09345,-0.387963392,0.0006650802,-8.9074382,0.00032007217,-0.0497937935,-0.0004795719,0.9123797789,0.0003326614,-0.0497763253,-0.0000181489,-1454.31490,80132539,29217,83284343
NEGATED,seasonally,43,104.5627,1196,1130,1311,1434,1263,1541,1275,1178,1367,1431,1277,1245,1178,-48.12293,48.12293,-0.390918655,0.0000272621,-9.3882213,0.00000051630,-0.0222818410,-0.0000203008,0.0155627941,0.0000136430,-0.0222811018,-0.0000195325,-61.56268,3151804,2763,83284343
NEGATED,culturally,550,1323.4389,1423,434,1312,420,1421,1154,1273,1455,1365,419,1275,1493,1455,-598.84143,598.84143,-0.390933633,0.0003451765,-32.9795447,0.00000660388,-0.0221258695,-0.0002550476,0.0157273169,0.0001745032,-0.0221165789,-0.0002453956,-773.43888,3151804,34971,83284343
COMPLEMENT,wholly,39639,41827.8123,1533,197,1313,229,1281,161,1578,1542,953,230,1579,1276,1542,-2228.09027,2228.09027,-0.391143942,0.0009887995,-10.9937835,0.00047594780,-0.0503750704,-0.0007217782,0.9118073287,0.0004946680,-0.0503487755,-0.0000273149,-2188.81232,80132539,43473,83284343
NEGATED,patently,175,424.2301,1313,704,1314,748,1349,1280,1274,1323,1366,748,1276,1374,1323,-194.27433,194.27433,-0.393300955,0.0001106540,-18.8400226,0.00000210124,-0.0222358272,-0.0000821856,0.0156110616,0.0000555238,-0.0222328343,-0.0000790754,-249.23007,3151804,11210,83284343
COMPLEMENT,legally,33674,35550.7059,1528,207,1315,257,1273,181,1579,1531,954,258,1580,1261,1531,-1923.08656,1923.08656,-0.393495046,0.0008400702,-10.2270143,0.00040432570,-0.0508143349,-0.0006188587,0.9113643130,0.0004202288,-0.0507917912,-0.0000234200,-1876.70589,80132539,36949,83284343
COMPLEMENT,criminally,9805,10351.8375,1418,444,1316,508,1216,358,1580,1412,955,512,1581,1159,1412,-560.40209,560.40209,-0.393634154,0.0002446867,-5.5224846,0.00011772921,-0.0508326217,-0.0001803240,0.9113300493,0.0001223598,-0.0508260549,-0.0000068242,-546.83752,80132539,10759,83284343
NEGATED,crystal,118,288.2191,1283,806,1317,900,1330,1336,1277,1281,1368,898,1279,1335,1281,-133.61500,133.61500,-0.396030789,0.0000746973,-15.6699393,0.00000141683,-0.0223522424,-0.0000561311,0.0154936975,0.0000374389,-0.0223501983,-0.0000540069,-170.21911,3151804,7616,83284343
NEGATED,narrowly,58,142.6715,1219,1032,1318,1257,1283,1469,1278,1213,1369,1254,1280,1273,1213,-66.89480,66.89480,-0.397273088,0.0000367603,-11.1179110,0.00000069641,-0.0224602971,-0.0000279211,0.0153846154,0.0000184022,-0.0224592804,-0.0000268645,-84.67149,3151804,3770,83284343
COMPLEMENT,backwards,1486,1570.2388,1244,937,1319,1252,1127,878,1582,1212,956,1252,1582,1088,1212,-87.34359,87.34359,-0.398934411,0.0000370878,-2.1852573,0.00001784249,-0.0516179000,-0.0000277784,0.9105392157,0.0000185443,-0.0516168885,-0.0000010512,-84.23876,80132539,1632,83284343
