,corpus,corpus_slice,kind,ADJ_form_per_lemma,ADJ_forms,ADJ_lemmas,ADJ_tok_per_form,ADJ_tok_per_lemma,ADJ_tok_per_mill,ADJ_tok_per_sent,ADJ_tokens,ADJ_xpos,ADV_form_per_lemma,ADV_forms,ADV_lemmas,ADV_tok_per_form,ADV_tok_per_lemma,ADV_tok_per_mill,ADV_tok_per_sent,ADV_tokens,ADV_xpos,NEG_form_per_lemma,NEG_forms,NEG_lemmas,NEG_tok_per_mill,NEG_tok_per_sent,NEG_tokens,NEG_xpos,file_MB,sentences,tok_per_sent,tokens
6639,Puddin,pcc_eng_17-008,BiRC,1.1042735042735043,7106,6435,9.071629608781311,10.017560217560218,83852.78186803753,2.614919681973065,64463,3,1.2540029112081514,1723,1374,30.94660475914103,38.80713245997089,69359.3872761992,2.162948239493753,53321,3,2.533333333333333,38,15,10255.422990670739,0.31981177997728377,7884,12,51.47,24652,31.184650332630213,768764
6640,Puddin,pcc_eng_17-008,Full,1.1490343975551076,17671,15379,18.76520853375587,21.561870082580143,41894.31010582735,1.305013439749387,331600,3,1.2893338782182264,3155,2447,67.25293185419969,86.71148344912137,26807.17853192028,0.8350472457368643,212183,3,3.6666666666666665,55,15,5543.92105474611,0.1726938924898759,43881,16,386.2,254097,31.150135578145353,7915156
6641,Puddin,pcc_eng_17-008,diff,-0.044760893281603265,-10565,-8944,-9.69357892497456,-11.544309865019924,41958.47176221018,1.309906242223678,-267137,0,-0.03533096701007499,-1432,-1073,-36.306327095058656,-47.90435098915049,42552.20874427892,1.3279009937568886,-158862,0,-1.1333333333333333,-17,0,4711.501935924629,0.14711788748740787,-35997,-4,-334.73,-229445,0.03451475448486008,-7146392
6642,Puddin,pcc_eng_17-009,BiRC,1.1089887640449438,6909,6230,9.116514690982775,10.110112359550563,83327.04934190073,2.5950065919578114,62986,3,1.262158054711246,1661,1316,31.153521974714028,39.32066869300912,68457.14119401129,2.1319215557020437,51746,3,2.466666666666667,37,15,10333.527806331353,0.3218111404087014,7811,11,50.26,24272,31.142427488464072,755889
6643,Puddin,pcc_eng_17-009,Full,1.1533409288921654,17209,14921,19.021500377709337,21.938274914549964,40748.36647276376,1.2700828767867398,327341,3,1.305770887166236,3032,2322,70.45217678100263,91.9944013781223,26590.922953780733,0.8288105473903125,213611,3,3.3333333333333335,50,15,5537.249649269348,0.17259013238557883,44482,17,388.58,257732,31.168927412971613,8033230
6644,Puddin,pcc_eng_17-009,diff,-0.0443521648472216,-10300,-8691,-9.904985686726562,-11.828162554999402,42578.68286913697,1.3249237151710715,-264355,0,-0.043612832454989814,-1371,-1006,-39.29865480628861,-52.67373268511319,41866.218240230555,1.3031110083117312,-161865,0,-0.8666666666666667,-13,0,4796.2781570620045,0.14922100802312258,-36671,-6,-338.32,-233460,-0.02649992450754013,-7277341
6645,Puddin,pcc_eng_17-010,BiRC,1.0991048593350383,6876,6256,9.089877835951134,9.990728900255755,83873.12348278375,2.610667891900923,62502,3,1.244460856720827,1685,1354,30.457566765578633,37.90324963072378,68869.03731496504,2.143644793450566,51321,3,2.6666666666666665,40,15,10369.07019217737,0.32275176475502276,7727,10,49.83,23941,31.12639405204461,745197
6646,Puddin,pcc_eng_17-010,Full,1.1475508163945352,17219,15005,18.82194087926128,21.599133622125958,41180.03130289734,1.2818438902841773,324095,3,1.2994858611825193,3033,2334,67.7876689746126,88.08911739502999,26123.86626105214,0.813178555184211,205600,3,3.6666666666666665,55,15,5372.927085188962,0.16724741432159312,42286,13,381.74,252835,31.127802717187098,7870198
6647,Puddin,pcc_eng_17-010,diff,-0.048445957059496836,-10343,-8749,-9.732063043310147,-11.608404721870203,42693.09217988641,1.3288240016167459,-261593,0,-0.05502500446169223,-1348,-980,-37.33010220903397,-50.18586776430621,42745.1710539129,1.3304662382663548,-154279,0,-1.0,-15,0,4996.143106988408,0.15550435043342964,-34559,-3,-331.91,-228894,-0.0014086651424882746,-7125001
6648,Puddin,pcc_eng_17-011,BiRC,1.1108983564704005,6962,6267,9.315713875323183,10.34881123344503,83702.44179443498,2.606019206814803,64856,3,1.2450184501845019,1687,1355,31.827504445761708,39.625830258302585,69295.59651024727,2.157471772411299,53693,3,2.3333333333333335,35,15,10362.13928036756,0.3226182344195765,8029,10,51.92,24887,31.134327158757586,774840
6649,Puddin,pcc_eng_17-011,Full,1.1501566170712607,17625,15324,18.654297872340425,21.455364134690683,41196.389605361335,1.2829315498255773,328782,3,1.2953105196451205,3066,2367,68.87247227658186,89.2112378538234,26458.727114735346,0.8239735595495447,211163,3,3.6,54,15,5442.656761282797,0.1694943693078502,43437,16,386.13,256274,31.141844276048293,7980845
6650,Puddin,pcc_eng_17-011,diff,-0.03925826060086024,-10663,-9057,-9.338583997017242,-11.106552901245653,42506.05218907365,1.3230876569892256,-263926,0,-0.050292069460618594,-1379,-1012,-37.044967830820156,-49.58540759552082,42836.86939551192,1.3334982128617545,-157470,0,-1.2666666666666666,-19,0,4919.482519084764,0.1531238651117263,-35408,-6,-334.21,-231387,-0.007517117290706921,-7206005
6651,Puddin,pcc_eng_17-012,BiRC,1.1084851468898735,6754,6093,8.77420787681374,9.726079107172165,82205.89969273878,2.5586546349466777,59261,3,1.25,1695,1356,28.821828908554572,36.02728613569322,67768.0906108464,2.109278528560943,48853,3,2.4,36,15,10002.9824451889,0.31134234273131556,7211,10,47.69,23161,31.124951426967748,720885
6652,Puddin,pcc_eng_17-012,Full,1.1524535493091947,16933,14693,18.578869662788637,21.41128428503369,41137.953553012274,1.2800318994840747,314596,3,1.2992359932088284,3061,2356,64.68670369160405,84.04329371816638,25892.1335020717,0.8056491382256725,198006,3,3.4,51,15,5243.259684214463,0.1631471445079179,40097,16,368.46,245772,31.11559494165324,7647342
6653,Puddin,pcc_eng_17-012,diff,-0.043968402419321206,-10179,-8600,-9.804661785974897,-11.685205177861526,41067.946139726504,1.278622735462603,-255335,0,-0.04923599320882843,-1366,-1000,-35.86487478304948,-48.016007582473165,41875.957108774695,1.3036293903352703,-149153,0,-1.0,-15,0,4759.722760974437,0.14819519822339766,-32886,-6,-320.77,-222611,0.009356485314508944,-6926457
6654,Puddin,pcc_eng_17-013,BiRC,1.1079699728477879,6937,6261,9.150497333141127,10.138476281744131,82531.12615845478,2.570959902794654,63477,3,1.249459264599856,1733,1387,30.30409694171956,37.86373467916366,68281.2223713088,2.127055488051843,52517,3,2.6666666666666665,40,15,10328.579898274409,0.3217496962332928,7944,10,50.76,24690,31.151397326852976,769128
6655,Puddin,pcc_eng_17-013,Full,1.151625487646294,17712,15380,18.432023486901535,21.226788036410923,41681.94516084551,1.2973767768650875,326468,3,1.288780882948562,3182,2469,65.78661219358894,84.7845281490482,26726.682634608216,0.8318848182103585,209333,3,3.466666666666667,52,15,5444.974439377148,0.16947825637724181,42647,13,381.86,251637,31.125629378827437,7832360
6656,Puddin,pcc_eng_17-013,diff,-0.043655514798506045,-10775,-9119,-9.281526153760408,-11.088311754666792,40849.18099760926,1.2735831259295665,-262991,0,-0.03932161834870618,-1449,-1082,-35.48251525186937,-46.920793469884536,41554.539736700586,1.2951706698414842,-156816,0,-0.8000000000000003,-12,0,4883.605458897261,0.152271439856051,-34703,-3,-331.1,-226947,0.025767948025539056,-7063232
6657,Puddin,pcc_eng_17-014,BiRC,1.1086568133831411,6826,6157,9.157339583943745,10.152346922202371,83658.6681370863,2.6048256032004002,62508,3,1.2360801781737194,1665,1347,30.797597597597598,38.068299925760954,68628.80246902014,2.136850439638288,51278,3,2.3333333333333335,35,15,10404.468005658618,0.32395716131183067,7774,11,49.87,23997,31.136350377130476,747179
6658,Puddin,pcc_eng_17-014,Full,1.1470217145892823,17273,15059,18.734672610432465,21.48907629988711,41763.152423426676,1.299197045126064,323604,3,1.2996530789245446,2997,2306,69.02936269602937,89.71422376409367,26699.307599754433,0.8305805363738558,206881,3,3.2666666666666666,49,15,5450.8241732359575,0.1695680102778224,42236,14,379.2,249080,31.108691986510358,7748553
6659,Puddin,pcc_eng_17-014,diff,-0.03836490120614111,-10447,-8902,-9.57733302648872,-11.336729377684739,41895.51571365962,1.3056285580743363,-261096,0,-0.06357290075082522,-1332,-959,-38.231765098431765,-51.64592383833272,41929.494869265705,1.306269903264432,-155603,0,-0.9333333333333331,-14,0,4953.643832422661,0.15438915103400827,-34462,-3,-329.33,-225083,0.02765839062011821,-7001374
6660,Puddin,pcc_eng_17-015,BiRC,1.1104874919820398,6925,6236,9.059494584837545,10.060455420141116,83397.91641464864,2.5969451113502773,62737,3,1.247915087187263,1646,1319,31.130619684082625,38.848369977255494,68115.98633984747,2.1210779037999834,51241,3,2.6666666666666665,40,15,10257.078327867588,0.31939730110108455,7716,11,50.04,24158,31.13920854375362,752261
6661,Puddin,pcc_eng_17-015,Full,1.1488063660477454,17324,15080,18.895174324636343,21.70689655172414,41652.25091263016,1.2963652348855077,327340,3,1.298060708263069,3079,2372,67.56609288730107,87.70489038785834,26471.459860878378,0.8238853730208391,208036,3,3.7333333333333334,56,15,5404.460356241647,0.16820590401812235,42473,14,383.94,252506,31.12353369820915,7858879
6662,Puddin,pcc_eng_17-015,diff,-0.038318874065705666,-10399,-8844,-9.835679739798799,-11.646441131583023,41745.665502018484,1.3005798764647696,-264603,0,-0.050145621075806,-1433,-1053,-36.43547320321844,-48.85652041060285,41644.52647896909,1.2971925307791443,-156795,0,-1.0666666666666669,-16,0,4852.617971625941,0.1511913970829622,-34757,-3,-333.9,-228348,0.015674845544470628,-7106618
6663,Puddin,pcc_eng_17-016,BiRC,1.1034538411878632,6837,6196,9.138511042855054,10.083925112976114,82921.0286029771,2.5829922692132787,62480,3,1.2392727272727273,1704,1375,30.31161971830986,37.56436363636364,68549.20051812372,2.1353094381743767,51651,3,2.4,36,15,10515.097785233474,0.3275455785687709,7923,9,50.32,24189,31.15002687171855,753488
6664,Puddin,pcc_eng_17-016,Full,1.1412196240256762,17423,15267,18.75033002353211,21.39824457981267,41139.1787376406,1.2812109042563622,326687,3,1.29431721798134,3052,2358,68.7408256880734,88.9724342663274,26419.405368504973,0.8227881858790586,209797,3,3.6,54,15,5573.717932169662,0.1735841212943608,44261,15,389.1,254983,31.143327202205636,7941019
6665,Puddin,pcc_eng_17-016,diff,-0.03776578283781307,-10586,-9071,-9.611818980677057,-11.314319466836555,41781.849865336495,1.3017813649569165,-264207,0,-0.055044490708612726,-1348,-983,-38.429205969763544,-51.40807062996376,42129.795149618745,1.3125212522953182,-158146,0,-1.2000000000000002,-18,0,4941.379853063812,0.15396145727441013,-36338,-6,-338.78000000000003,-230794,0.00669966951291201,-7187531
6666,Puddin,pcc_eng_17-017,BiRC,1.1121757806046588,6732,6053,9.13770053475936,10.162729225177598,83430.41904407986,2.597761824324324,61515,3,1.2442120985810305,1666,1339,30.359543817527012,37.773711725168035,68598.34454735454,2.1359375,50579,3,2.6666666666666665,40,15,10539.507215988693,0.3281672297297297,7771,10,49.07,23680,31.136866554054055,737321
6667,Puddin,pcc_eng_17-017,Full,1.1482930062976466,17322,15085,18.58838471308163,21.344912164401723,41615.90500259915,1.2956220827297602,321988,3,1.298283261802575,3025,2330,67.11504132231406,87.1343347639485,26240.06447862246,0.8169282150329953,203023,3,3.466666666666667,52,15,5399.541794394775,0.1681031707709641,41777,16,377.95,248520,31.13285852245292,7737138
6668,Puddin,pcc_eng_17-017,diff,-0.03611722569298781,-10590,-9032,-9.450684178322271,-11.182182939224125,41814.5140414807,1.302139741594564,-260473,0,-0.05407116322154448,-1359,-991,-36.755497504787044,-49.36062303878047,42358.280068732085,1.3190092849670045,-152444,0,-0.8000000000000003,-12,0,5139.965421593918,0.16006405895876563,-34006,-6,-328.88,-224840,0.004008031601134832,-6999817
6669,Puddin,pcc_eng_17-018,BiRC,1.1009174311926606,6960,6322,9.073850574712644,9.98956026573869,83871.41327992818,2.612476214114338,63154,3,1.2382697947214076,1689,1364,30.8744819419775,38.23093841642229,69253.61162093318,2.1571523124017538,52147,3,2.4,36,15,10413.208213698528,0.32435674691817656,7841,8,50.5,24174,31.148589393563334,752986
6670,Puddin,pcc_eng_17-018,Full,1.1481310567604983,17416,15169,18.683509416628386,21.451117410508274,41398.11513081057,1.288313827344282,325392,3,1.2820512820512822,3100,2418,67.05451612903225,85.96732837055417,26446.208862315187,0.8230088845952838,207869,3,3.466666666666667,52,15,5427.815637218406,0.1689142106013335,42663,13,382.64,252572,31.120108325546774,7860068
6671,Puddin,pcc_eng_17-018,diff,-0.0472136255678377,-10456,-8847,-9.609658841915742,-11.461557144769584,42473.29814911761,1.3241623867700558,-262238,0,-0.043781487329874524,-1411,-1054,-36.18003418705475,-47.73638995413188,42807.402758617995,1.3341434278064699,-155722,0,-1.0666666666666669,-16,0,4985.392576480122,0.15544253631684307,-34822,-5,-332.14,-228398,0.028481068016560585,-7107082
6672,Puddin,pcc_eng_17-019,BiRC,1.11048839071257,6935,6245,9.192069214131218,10.207686148919136,83723.8440968957,2.6063864584185135,63747,3,1.244719592134013,1709,1373,30.51726155646577,37.98543335761107,68497.86444898581,2.132390219968926,52154,3,2.466666666666667,37,15,10350.724196081934,0.3222258565704473,7881,12,50.93,24458,31.130754763267642,761396
6673,Puddin,pcc_eng_17-019,Full,1.1432536011629444,17302,15134,18.79360767541325,21.485859653759746,41223.26348712447,1.2839763079960513,325167,3,1.2839662447257385,3043,2370,68.18830101873151,87.55147679324895,26305.570687640095,0.8193366238894373,207497,3,3.4,51,15,5362.230409958279,0.1670167818361303,42297,16,380.8,253250,31.146886475814412,7887949
6674,Puddin,pcc_eng_17-019,diff,-0.032765210450374394,-10367,-8889,-9.601538461282031,-11.27817350484061,42500.58060977123,1.3224101504224621,-261420,0,-0.03924665259172544,-1334,-997,-37.67103946226574,-49.56604343563788,42192.29376134572,1.313053596079489,-155343,0,-0.9333333333333331,-14,0,4988.493786123655,0.15520907473431697,-34416,-4,-329.87,-228792,-0.016131712546769705,-7126553
6675,Puddin,pcc_eng_17-020,BiRC,1.1114953886693018,6749,6072,9.274262853756111,10.308300395256918,83019.97906992475,2.5869807811531307,62592,3,1.2334079045488442,1654,1341,31.30713422007255,38.614466815809095,68681.94907015024,2.140194255011366,51782,3,2.466666666666667,37,15,10807.240373558072,0.33676379417234964,8148,10,50.17,24195,31.160942343459393,753939
6676,Puddin,pcc_eng_17-020,Full,1.1491338687197186,17314,15067,18.76666281621809,21.565407844959182,41227.27938858074,1.283470663053697,324926,3,1.2889637742207245,3060,2374,67.8202614379085,87.4178601516428,26331.83337594456,0.8197517794929728,207530,3,3.4,51,15,5454.913412511967,0.16982011518316334,42992,14,382.7,253162,31.131587679035558,7881335
6677,Puddin,pcc_eng_17-020,diff,-0.03763848005041681,-10565,-8995,-9.49239996246198,-11.257107449702264,41792.69968134401,1.3035101180994337,-262334,0,-0.05555586967188031,-1406,-1033,-36.513127217835944,-48.803393335833704,42350.11569420568,1.320442475518393,-155748,0,-0.9333333333333331,-14,0,5352.326961046105,0.1669436789891863,-34844,-4,-332.53,-228967,0.02935466442383472,-7127396
6678,Puddin,pcc_eng_17-021,BiRC,1.10703567855952,6640,5998,9.31144578313253,10.3081027009003,82683.73085127013,2.575737377103816,61828,3,1.2342857142857142,1728,1400,29.62210648148148,36.56214285714286,68453.32423956724,2.1324362606232294,51187,3,2.5714285714285716,36,14,10445.79513617246,0.32540409931678055,7811,10,49.76,24004,31.15168305282453,747765
6679,Puddin,pcc_eng_17-021,Full,1.1484359300689932,17145,14929,18.67325750947798,21.44503985531516,41297.7604478872,1.2859564349436257,320153,3,1.2816666666666667,3076,2400,66.66872561768531,85.44708333333334,26453.150925743543,0.8237153610404843,205073,3,3.4,51,15,5449.602176590226,0.16969324512674677,42247,13,378.44,248961,31.138648222010676,7752309
6680,Puddin,pcc_eng_17-021,diff,-0.04140025150947335,-10505,-8931,-9.36181172634545,-11.13693715441486,41385.970403382926,1.2897809421601902,-258325,0,-0.047380952380952523,-1348,-1000,-37.04661913620383,-48.88494047619048,42000.1733138237,1.3087208995827453,-153886,0,-0.8285714285714283,-15,-1,4996.192959582235,0.15571085419003378,-34436,-3,-328.68,-224957,0.01303483081385437,-7004544
6681,Puddin,pcc_eng_17-022,BiRC,1.1022930557814279,6778,6149,9.03880200649159,9.963408684338917,83437.8604824728,2.597075031793133,61265,3,1.2394160583941607,1698,1370,29.848645465253238,36.994890510948906,69026.0521151256,2.1484951250529885,50683,3,2.7333333333333334,41,15,10364.190292526207,0.32259431962696056,7610,10,48.88,23590,31.12585841458245,734259
6682,Puddin,pcc_eng_17-022,Full,1.144579927643039,17084,14926,18.3815265745727,21.039126356693018,41442.603254807545,1.289084468016108,314030,3,1.2948224219084297,3026,2337,66.91440846001322,86.64227642276423,26721.722876295884,0.8311871169547673,202483,3,3.6,54,15,5455.9121859703,0.16970776701818913,41342,14,368.95,243607,31.10529664582709,7577468
6683,Puddin,pcc_eng_17-022,diff,-0.042286871861611175,-10306,-8777,-9.34272456808111,-11.0757176723541,41995.25722766525,1.3079905637770248,-252765,0,-0.055406363514268975,-1328,-967,-37.06576299475998,-49.64738591181532,42304.32923882971,1.3173080080982211,-151800,0,-0.8666666666666667,-13,0,4908.2781065559075,0.15288655260877143,-33732,-4,-320.07,-220017,0.020561768755360532,-6843209
6684,Puddin,pcc_eng_17-023,BiRC,1.1108019639934534,6787,6110,9.467806099896862,10.516857610474633,83799.3343835745,2.6119014714250874,64258,3,1.2538860103626943,1694,1351,31.276859504132233,39.21761658031088,69095.52326005988,2.1536053979351273,52983,3,2.3333333333333335,35,15,10383.303251922254,0.3236322250223559,7962,8,51.19,24602,31.16852288431835,766808
6685,Puddin,pcc_eng_17-023,Full,1.1440178220416721,17460,15262,18.7709049255441,21.47424977067226,41692.93094027902,1.2982115624566755,327740,3,1.2996941896024465,2975,2289,69.93344537815126,90.89209261686327,26467.00942206301,0.8241151888455368,208052,3,3.4,51,15,5400.083070372563,0.16814481788833655,42449,16,381.47,252455,31.137450238656395,7860805
6686,Puddin,pcc_eng_17-023,diff,-0.033215858048218694,-10673,-9152,-9.30309882564724,-10.957392160197626,42106.40344329549,1.313689908968412,-263482,0,-0.04580817923975222,-1281,-938,-38.65658587401903,-51.674476036552385,42628.51383799687,1.3294902090895904,-155069,0,-1.0666666666666664,-16,0,4983.220181549691,0.15548740713401935,-34487,-8,-330.28000000000003,-227853,0.031072645661954112,-7093997
6687,Puddin,pcc_eng_17-024,BiRC,1.101762184473726,6940,6299,9.119020172910663,10.046991585966026,82665.95956178656,2.574904386036293,63286,3,1.2544802867383513,1750,1395,30.213714285714286,37.90250896057348,69065.51126425911,2.1512734966229963,52874,3,2.6,39,15,10219.929646547704,0.3183334689559769,7824,13,50.92,24578,31.14830336072911,765563
6688,Puddin,pcc_eng_17-024,Full,1.1465155881582394,17505,15268,18.87135104255927,21.636298139900447,41301.79102413733,1.2860718985291713,330343,3,1.297569153394803,3096,2386,68.12629198966408,88.39857502095558,26370.567746312234,0.8211374200932796,210919,3,3.2,48,15,5374.535227792299,0.16735445492131962,42987,16,387.41,256862,31.13840505796887,7998273
6689,Puddin,pcc_eng_17-024,diff,-0.044753403684513415,-10565,-8969,-9.752330869648606,-11.58930655393442,41364.168537649224,1.2888324875071215,-267057,0,-0.04308886665645173,-1346,-991,-37.91257770394979,-50.4960660603821,42694.94351794688,1.3301360765297168,-158045,0,-0.6000000000000001,-9,0,4845.394418755404,0.1509790140346573,-35163,-3,-336.49,-232284,0.009898302760237954,-7232710
6690,Puddin,pcc_eng_17-025,BiRC,1.100924744897959,6905,6272,9.246922519913106,10.18016581632653,83272.90559187016,2.5944737911418123,63850,3,1.2356780275562,1704,1379,30.839788732394368,38.108049311094994,68536.79658196348,2.1353514831369362,52551,3,2.466666666666667,37,15,10257.500430384633,0.3195855343356359,7865,9,51.03,24610,31.156277935798457,766756
6691,Puddin,pcc_eng_17-025,Full,1.144625106971233,17388,15191,18.88170002300437,21.61246790863011,41368.71652333181,1.2880502799213789,328315,3,1.2762566407846343,3123,2447,66.95517130963817,85.45198201879853,26347.379783881956,0.8203481460848278,209101,3,3.6666666666666665,55,15,5372.521313743879,0.16727803431243699,42638,16,385.26,254893,31.1358530834507,7936311
6692,Puddin,pcc_eng_17-025,diff,-0.04370036207327388,-10483,-8919,-9.634777503091264,-11.432302092303578,41904.189068538355,1.3064235112204334,-264465,0,-0.04057861322843426,-1419,-1068,-36.11538257724381,-47.34393270770354,42189.416798081525,1.3150033370521084,-156550,0,-1.1999999999999997,-18,0,4884.979116640754,0.15230750002319893,-34773,-7,-334.23,-230283,0.020424852347755262,-7169555
6693,Puddin,pcc_eng_17-026,BiRC,1.1047741108619031,6896,6242,9.18822505800464,10.150913168856135,83383.01151086143,2.5974419939329345,63362,3,1.2503703703703704,1688,1350,30.89751184834123,38.63333333333333,68634.84368152801,2.1380257440354185,52155,3,2.3333333333333335,35,15,10165.931692834893,0.31667623186029353,7725,8,50.8,24394,31.150733786996803,759891
6694,Puddin,pcc_eng_17-026,Full,1.1468332672220019,17347,15126,18.757594973194212,21.511833928335317,41297.88792984735,1.2859051066621352,325388,3,1.3039965986394557,3067,2352,67.55526573198566,88.09183673469387,26296.581299743484,0.8188047833956418,207192,3,3.3333333333333335,50,15,5368.923424368455,0.16717382885054655,42302,15,383.09,253042,31.137309221394077,7879047
6695,Puddin,pcc_eng_17-026,diff,-0.042059156360098715,-10451,-8884,-9.569369915189572,-11.360920759479182,42085.12358101408,1.3115368872707993,-262026,0,-0.05362622826908536,-1379,-1002,-36.657753883644425,-49.45850340136054,42338.26238178453,1.3192209606397767,-155037,0,-1.0,-15,0,4797.008268466438,0.149502403009747,-34577,-7,-332.28999999999996,-228648,0.01342456560272609,-7119156
6696,Puddin,pcc_eng_17-027,BiRC,1.103152789005659,6823,6185,9.27436611461234,10.23104284559418,82813.01734415712,2.579867906066536,63279,3,1.2468021068472537,1657,1329,31.219070609535304,38.92400300978179,67698.87936303116,2.1090182648401825,51730,3,2.3333333333333335,35,15,10133.23840920066,0.31568003913894327,7743,9,50.36,24528,31.15292726679713,764119
6697,Puddin,pcc_eng_17-027,Full,1.146418678274634,17382,15162,18.84932688988609,21.609220419469725,41242.858414234695,1.2845465024190197,327639,3,1.282159426402362,3040,2371,68.74868421052632,88.14677351328554,26308.200297099535,0.8193929319145933,208996,3,3.066666666666667,46,15,5348.219611968018,0.16657518564113824,42487,14,384.89,255062,31.145913542589646,7944139
6698,Puddin,pcc_eng_17-027,diff,-0.04326588926897501,-10559,-8977,-9.57496077527375,-11.378177573875545,41570.15892992243,1.2953214036475165,-264360,0,-0.035357319555108235,-1383,-1042,-37.52961360099101,-49.222770503503746,41390.67906593162,1.2896253329255893,-157266,0,-0.7333333333333334,-11,0,4785.018797232641,0.14910485349780503,-34744,-5,-334.53,-230534,0.0070137242074821415,-7180020
6699,Puddin,pcc_eng_17-028,BiRC,1.1051861485937247,6798,6151,8.836128273021476,9.765566574540726,82988.62961274367,2.5825701878842597,60068,3,1.2519142419601839,1635,1306,30.107645259938838,37.69218989280245,68009.56052002597,2.1164280493572383,49226,3,2.466666666666667,37,15,10160.124894654675,0.3161786835203577,7354,11,48.32,23259,31.119566619373145,723810
6700,Puddin,pcc_eng_17-028,Full,1.1490285103825866,17209,14977,18.52582950781568,21.286706282967216,41909.602738805836,1.3035519337942765,318811,3,1.2955894826123833,3055,2358,65.26873977086743,84.56149279050042,26211.790520737766,0.8152888118378712,199396,3,3.466666666666667,52,15,5354.069370093324,0.16653241798905022,40729,14,373.64,244571,31.103896210098497,7607111
6701,Puddin,pcc_eng_17-028,diff,-0.04384236178886192,-10411,-8826,-9.689701234794203,-11.52113970842649,41079.02687393783,1.2790182540899833,-258743,0,-0.04367524065219941,-1420,-1052,-35.16109451092859,-46.86930289769797,41797.76999928821,1.301139237519367,-150170,0,-1.0,-15,0,4806.0555245613505,0.1496462655313075,-33375,-3,-325.32,-221312,0.015670409274648023,-6883301
6702,Puddin,pcc_eng_17-029,BiRC,1.1059812787561478,6971,6303,9.234543107158228,10.213231794383628,83754.00724426495,2.61459729499208,64374,3,1.255779269202088,1684,1341,31.54691211401425,39.61595824011931,69118.4583038428,2.157710897201576,53125,3,2.6666666666666665,40,15,10728.48578208918,0.33491734698022013,8246,10,52.15,24621,31.21757848990699,768608
6703,Puddin,pcc_eng_17-029,Full,1.1448865462492768,17811,15557,18.777440907304474,21.498039467763707,40736.14834537754,1.2718232464396402,334445,3,1.2976238421264599,3222,2483,67.18684047175667,87.18324607329843,26367.260533761753,0.8232122145532675,216476,3,3.6,54,15,5412.28229373096,0.16897686003840814,44435,15,398.51,262965,31.22099899226133,8210030
6704,Puddin,pcc_eng_17-029,diff,-0.03890526749312895,-10840,-9254,-9.542897800146246,-11.28480767338008,43017.85889888741,1.3427740485524398,-270071,0,-0.04184457292437194,-1538,-1142,-35.63992835774242,-47.56728783317912,42751.19777008104,1.3344986826483085,-163351,0,-0.9333333333333336,-14,0,5316.203488358219,0.165940486941812,-36189,-5,-346.36,-238344,-0.0034205023543378843,-7441422
6705,Puddin,pcc_eng_17-030,BiRC,1.1055799577029446,6796,6147,9.296792230723955,10.278347161216853,82802.7731543976,2.578816326530612,63181,3,1.2458770614692654,1662,1334,31.50240673886883,39.24812593703148,68617.22343813481,2.137020408163265,52357,3,2.3333333333333335,35,15,10356.080363812694,0.322530612244898,7902,9,50.65,24500,31.144081632653062,763030
6706,Puddin,pcc_eng_17-030,Full,1.14604125083167,17225,15030,18.942525399129174,21.708915502328676,41056.0199473734,1.2781205319544822,326285,3,1.2962962962962963,3045,2349,68.91954022988506,89.3401447424436,26406.412633604923,0.822061617407995,209860,3,3.3333333333333335,50,15,5459.707634480689,0.16996689973950682,43390,13,384.08,255285,31.131135789411832,7947312
6707,Puddin,pcc_eng_17-030,diff,-0.04046129312872537,-10429,-8883,-9.645733168405219,-11.430568341111822,41746.753207024194,1.30069579457613,-263104,0,-0.05041923482703092,-1383,-1015,-37.41713349101623,-50.09201880541212,42210.81080452989,1.31495879075527,-157503,0,-1.0,-15,0,4896.372729332005,0.15256371250539116,-35488,-4,-333.43,-230785,0.012945843241229937,-7184282
6708,Puddin,pcc_eng_17-031,BiRC,1.1078871433151651,6911,6238,9.039936333381565,10.015229240141071,84508.12820075803,2.6308586347749188,62475,3,1.234497505345688,1732,1403,29.43822170900693,36.34141126158232,68968.64237810405,2.147092264286015,50987,3,2.2666666666666666,34,15,10377.692830031463,0.3230723880911273,7672,11,50.07,23747,31.131427127637174,739278
6709,Puddin,pcc_eng_17-031,Full,1.1506522746837957,17376,15101,18.567737108655617,21.36500893980531,41169.65496824544,1.2815101684143628,322633,3,1.2914816310052484,3199,2477,64.03751172241326,82.70327008477997,26140.69496354957,0.8136955830950111,204856,3,3.4,51,15,5406.505569329831,0.16829122974261201,42369,14,380.62,251760,31.12754210359072,7836670
6710,Puddin,pcc_eng_17-031,diff,-0.04276513136863058,-10465,-8863,-9.527800775274052,-11.34977969966424,43338.47323251259,1.349348466360556,-260158,0,-0.05698412565956046,-1467,-1074,-34.59929001340633,-46.36185882319765,42827.94741455448,1.333396681191004,-153869,0,-1.1333333333333333,-17,0,4971.187260701632,0.1547811583485153,-34697,-3,-330.55,-228013,0.0038850240464540775,-7097392
6711,Puddin,pcc_eng_17-032,BiRC,1.1045730732331307,6908,6254,9.09901563404748,10.05052766229613,83213.63275907948,2.5926414783039102,62856,3,1.253155159613957,1688,1347,30.59478672985782,38.34001484780995,68370.32025916222,2.1301765385249958,51644,3,2.4,36,15,10139.576385735487,0.31591321564098335,7659,9,50.31,24244,31.156451080679755,755357
