corpus_slice,file_MB,sentences,tokens,ADV_tokens,ADV_xpos,ADV_lemmas,ADV_forms,ADJ_tokens,ADJ_xpos,ADJ_lemmas,ADJ_forms,NEG_tokens,NEG_xpos,NEG_lemmas,NEG_forms,NR_tokens,NR_xpos,NR_lemmas,NR_forms
pcc_eng_21-078,371.69,243179,7560191,199741,3,2299,2995,316887,3,14800,17007,40745,12,15,48,34884,17,24,149
pcc_eng_21-076,386.9,255212,7946192,210855,3,2456,3147,327875,3,15256,17459,43246,19,15,56,36796,17,24,150
pcc_eng_21-079,380.13,252276,7855884,205835,3,2412,3088,323387,3,14974,17210,41582,14,15,50,36362,17,24,153
pcc_eng_21-081,378.31,250321,7791033,206158,3,2416,3118,321122,3,14890,17157,42299,14,15,53,36320,17,24,152
pcc_eng_21-080,405.86,265432,8282017,224799,3,2490,3219,349944,3,15992,18392,46002,14,15,55,38601,17,24,153
pcc_eng_21-082,377.34,249417,7764013,204879,3,2334,3043,317940,3,15154,17361,41628,13,15,48,36211,17,24,151
pcc_eng_21-083,379.55,248434,7727100,207329,3,2391,3063,324644,3,15255,17469,42005,15,15,52,36147,17,24,145
pcc_eng_21-084,383.3,254475,7921556,206939,3,2389,3089,325920,3,15137,17343,42773,15,15,50,36773,17,24,152
pcc_eng_21-085,386.26,256678,7993277,211607,3,2437,3166,327592,3,15131,17366,43688,15,15,52,37292,17,24,150
pcc_eng_21-086,387.14,258955,8071053,209955,3,2368,3074,327710,3,15190,17470,42683,15,15,56,36600,17,24,147
pcc_eng_21-089,382.45,254492,7927618,208006,3,2377,3054,325482,3,15157,17414,42398,16,15,53,36530,17,24,148
pcc_eng_21-088,384.07,253534,7893030,209293,3,2416,3137,325868,3,15081,17304,43401,17,15,53,36871,17,24,159
pcc_eng_21-087,366.7,241397,7506486,200152,3,2359,3036,314469,3,14727,16911,40887,13,15,55,34696,17,24,148
pcc_eng_21-090,371.27,244904,7619066,201103,3,2388,3093,314058,3,14780,16928,40843,12,15,49,35167,18,24,145
pcc_eng_21-091,402.31,272760,8535183,226431,3,2390,3091,344970,3,15325,17554,43621,16,15,49,37049,17,24,139
pcc_eng_21-092,379.03,250760,7805168,204357,3,2395,3101,324869,3,15438,17700,41330,15,15,55,35334,17,24,145
pcc_eng_21-093,380.66,248645,7736899,204953,3,2445,3137,324087,3,15260,17495,41098,19,15,55,35470,17,24,149
pcc_eng_21-094,383.52,251457,7826088,207447,3,2403,3113,327546,3,15173,17471,42275,15,15,54,35873,17,24,152
pcc_eng_21-095,372.02,247109,7690769,201282,3,2388,3092,316957,3,14967,17225,41345,18,15,51,34624,17,24,147
pcc_eng_21-098,374.8,247418,7696148,202158,3,2384,3061,316860,3,15028,17246,41462,13,15,52,35282,17,24,142
pcc_eng_21-097,374.61,247668,7706842,202214,3,2360,3056,318832,3,15115,17397,40652,14,15,51,35285,18,24,150
pcc_eng_21-096,376.15,246891,7680358,203945,3,2437,3135,320179,3,15206,17396,41861,15,15,57,35825,17,24,143
pcc_eng_21-099,384.55,254357,7921161,209395,3,2398,3120,324939,3,15265,17536,43125,15,15,51,36184,17,24,148
pcc_eng_21-101,398.11,259936,8102328,217595,3,2429,3128,338078,3,15505,17819,45331,15,15,47,37101,17,24,147
pcc_eng_21-100,387.23,256714,7997030,209323,3,2448,3143,327710,3,15512,17729,43158,15,15,60,37112,17,24,148
pcc_eng_21-103,376.87,246995,7685185,202981,3,2363,3068,319791,3,15056,17348,41458,13,15,53,35850,17,24,143
pcc_eng_21-104,389.99,256831,7997598,212115,3,2422,3108,329211,3,15250,17599,43339,14,15,53,36804,18,24,141
pcc_eng_21-102,386.82,255837,7966929,209602,3,2471,3157,325864,3,15138,17312,43256,13,15,52,36512,18,24,152
pcc_eng_21-105,384.23,254727,7928714,208323,3,2377,3097,325593,3,15088,17252,42702,13,15,50,36919,17,24,148
pcc_eng_21-106,377.44,248701,7739926,204117,3,2325,3028,318815,3,14833,17056,42007,16,15,55,35255,17,24,145
pcc_eng_21-107,425.0,279720,8986379,231416,3,2480,3220,364272,3,15892,18276,47199,14,15,52,40986,17,24,151
pcc_eng_21-108,424.21,277574,8914744,230834,3,2525,3240,358971,3,15865,18227,47204,13,15,49,40698,17,24,147
pcc_eng_22-001,379.69,249751,7772182,206630,3,2380,3090,322858,3,15117,17260,41845,12,15,49,36157,17,24,148
pcc_eng_22-002,392.68,255094,7943881,210702,3,2397,3113,330739,3,15170,17438,43198,15,15,52,36957,17,24,146
pcc_eng_22-003,363.26,239645,7449773,197677,3,2326,3021,308089,3,14762,16945,40178,13,15,51,34807,17,24,151
pcc_eng_22-004,373.32,247848,7709539,199572,3,2252,2928,318043,3,14876,17076,40788,12,15,49,35114,18,24,149
pcc_eng_22-006,378.87,248864,7742713,208738,3,2392,3084,321402,3,15145,17364,42820,14,15,50,36393,17,24,140
pcc_eng_22-005,396.6,260124,8099949,215596,3,2380,3063,338179,3,15580,17816,44231,13,15,52,37648,17,24,142
pcc_eng_22-007,381.69,251275,7823658,208415,3,2433,3163,322757,3,15256,17462,42559,15,15,52,35992,17,24,151
pcc_eng_22-008,384.44,254256,7911762,208747,3,2376,3080,325445,3,15109,17326,43266,18,15,55,36494,17,24,146
pcc_eng_22-009,380.02,251725,7834884,207387,3,2415,3123,325005,3,15203,17465,42079,15,15,53,35917,17,24,153
pcc_eng_22-010,381.78,253764,7901176,205183,3,2415,3111,322682,3,15109,17408,41419,12,15,49,36346,18,24,151
pcc_eng_22-011,383.16,250438,7795105,208945,3,2331,3012,326048,3,15132,17376,42506,14,15,54,36735,17,24,147
pcc_eng_22-012,377.88,250115,7788254,204551,3,2329,3007,319825,3,14983,17271,42000,14,15,50,35555,17,24,144
pcc_eng_22-013,387.27,254382,7923675,210596,3,2360,3101,331486,3,15459,17803,42465,13,15,53,36313,17,24,153
pcc_eng_22-014,387.82,257019,8002355,210481,3,2407,3101,327826,3,15279,17542,42991,16,15,57,36182,17,24,141
pcc_eng_22-015,385.71,251198,7816095,205683,3,2399,3092,331051,3,15331,17633,41663,15,15,50,35937,18,24,154
pcc_eng_22-016,384.47,254102,7911131,209020,3,2411,3076,329237,3,15278,17558,42434,15,15,55,36693,16,24,154
pcc_eng_22-017,387.06,256513,7998402,209768,3,2401,3105,326235,3,15072,17247,42684,13,15,51,37035,18,24,142
pcc_eng_22-018,388.58,255579,7958326,207864,3,2459,3163,330474,3,15413,17692,42744,12,15,46,35681,18,24,154
pcc_eng_22-019,379.3,251753,7831951,206412,3,2392,3077,321247,3,15148,17408,41760,17,15,54,36004,17,24,144
pcc_eng_22-021,386.35,254327,7920509,208411,3,2329,3048,325962,3,15142,17346,42521,14,15,55,36179,17,24,151
pcc_eng_22-020,380.24,250328,7792832,208618,3,2415,3131,320516,3,15090,17379,42807,15,15,56,36063,17,24,158
pcc_eng_22-022,384.75,253833,7903393,210681,3,2451,3139,326595,3,15182,17401,44334,14,15,48,36411,17,24,151
pcc_eng_22-023,381.01,250215,7788445,204796,3,2349,3043,322282,3,15014,17231,41715,14,15,50,36195,17,24,159
pcc_eng_22-025,379.59,249002,7744934,205739,3,2385,3070,323405,3,15146,17352,41823,15,15,47,36029,18,24,149
pcc_eng_22-024,379.84,249745,7774023,205080,3,2298,3011,322756,3,15114,17418,41805,16,15,55,35421,17,24,150
pcc_eng_22-026,370.21,243311,7563983,198044,3,2307,2997,316839,3,15031,17272,40334,17,15,50,34486,17,24,143
pcc_eng_22-027,386.6,257884,8037848,211658,3,2391,3081,326918,3,14985,17197,42965,15,15,54,36582,17,24,155
pcc_eng_22-029,375.25,247106,7684441,203905,3,2363,3043,321155,3,15026,17239,41233,12,15,50,35160,17,24,140
pcc_eng_22-028,384.82,253243,7885826,209308,3,2392,3082,327031,3,15445,17728,42752,15,15,48,36746,17,24,151
pcc_eng_22-031,376.89,248948,7742857,204607,3,2369,3063,324402,3,15122,17410,41711,15,15,53,35673,17,24,146
pcc_eng_22-030,378.07,248417,7729600,202738,3,2378,3019,321771,3,14979,17208,40871,13,15,50,35342,17,24,145
pcc_eng_22-032,377.1,253664,7905754,203971,3,2445,3141,321070,3,14980,17152,41559,16,15,48,34874,17,24,144
pcc_eng_22-033,380.69,252133,7847805,205943,3,2406,3116,320872,3,14947,17132,42061,15,15,52,36242,17,24,147
pcc_eng_22-034,385.01,252709,7866158,209497,3,2428,3104,325269,3,15040,17226,43479,14,15,55,37149,17,24,157
pcc_eng_22-035,383.42,254152,7914404,207498,3,2426,3132,324577,3,15168,17378,42629,13,15,56,35994,18,24,141
pcc_eng_22-037,379.0,249743,7771477,204687,3,2343,3059,323044,3,15154,17404,41635,13,15,57,35775,17,24,146
pcc_eng_22-036,376.38,247700,7708300,204442,3,2341,3020,320805,3,15144,17333,41499,14,15,47,35775,17,24,147
pcc_eng_22-039,394.24,262546,8182350,213861,3,2379,3086,332914,3,15178,17461,43969,14,15,50,37513,18,24,144
pcc_eng_22-038,390.39,255831,7967283,210865,3,2443,3147,332900,3,15163,17448,43378,16,15,53,37105,17,24,151
pcc_eng_22-040,391.77,260428,8116441,210582,3,2323,3042,330394,3,15215,17440,42935,14,15,48,36604,17,24,156
pcc_eng_22-041,390.76,258245,8043322,212332,3,2424,3112,329877,3,15176,17400,43327,14,15,55,37742,17,24,161
pcc_eng_22-042,385.84,255682,7960852,209209,3,2416,3101,330691,3,15264,17538,42952,15,15,51,36764,17,24,147
pcc_eng_22-043,384.48,257819,8033899,210166,3,2626,3364,324805,3,15468,17691,42729,16,15,53,35958,17,24,151
pcc_eng_22-044,383.92,253007,7878893,206828,3,2392,3081,327862,3,15230,17440,42088,15,15,55,36275,17,24,142
pcc_eng_22-045,378.6,253169,7880863,204593,3,2391,3097,322248,3,14996,17266,41763,13,15,49,35848,17,24,150
pcc_eng_22-046,381.99,251804,7836408,204700,3,2408,3101,325759,3,15188,17395,41613,14,15,54,35476,17,24,145
pcc_eng_22-048,390.06,257312,8012070,212621,3,2368,3103,329440,3,15149,17446,42992,13,15,54,37220,17,24,154
pcc_eng_22-047,378.06,248171,7719649,203579,3,2341,3038,322933,3,15272,17592,41883,14,15,50,35526,17,24,155
pcc_eng_22-049,379.07,248967,7743914,202446,3,2323,3004,321513,3,15246,17548,42175,17,15,54,35016,17,24,140
pcc_eng_22-050,382.18,254048,7907445,207072,3,2370,3074,325906,3,14983,17156,42366,13,15,53,36345,17,24,153
pcc_eng_22-052,381.01,250856,7806695,205888,3,2378,3078,326587,3,15299,17569,42219,15,15,48,36358,17,24,140
pcc_eng_22-051,387.12,255002,7937953,210516,3,2397,3107,326592,3,15058,17366,43355,18,15,52,36851,18,24,148
pcc_eng_22-053,390.74,255057,7943754,214022,3,2431,3151,331513,3,15336,17550,44006,16,15,53,37162,17,24,146
pcc_eng_22-054,390.77,259692,8085515,212912,3,2413,3117,330455,3,15231,17479,43474,14,15,54,37057,17,24,145
pcc_eng_22-055,385.68,252531,7860305,206738,3,2393,3069,326391,3,15234,17448,41924,12,15,50,36181,17,24,143
pcc_eng_22-056,382.2,251345,7824532,205858,3,2447,3130,322312,3,15170,17419,42840,15,15,52,36841,17,24,145
pcc_eng_22-057,385.08,251352,7824953,210195,3,2387,3107,327329,3,15339,17486,43080,14,15,52,36603,17,24,146
pcc_eng_22-058,388.61,254351,7921614,208965,3,2395,3095,326536,3,15421,17689,42626,16,15,48,36167,17,24,147
pcc_eng_22-059,379.33,249274,7760439,204394,3,2340,3021,323728,3,14922,17190,41777,14,15,52,35476,17,24,149
pcc_eng_22-060,378.11,249555,7765950,204776,3,2358,3067,320580,3,14915,17184,41921,15,15,51,35432,17,24,151
pcc_eng_22-061,384.56,253897,7907420,210565,3,2361,3042,324919,3,15131,17348,42488,14,15,50,36396,18,24,145
pcc_eng_22-063,380.66,250532,7801866,206043,3,2485,3187,321896,3,15320,17561,42437,15,15,53,36009,17,24,139
pcc_eng_22-062,398.61,264034,8243910,218671,3,2492,3234,333595,3,15354,17686,45464,14,15,54,37578,17,24,153
pcc_eng_22-064,382.34,249941,7777391,206120,3,2370,3070,324330,3,15353,17564,42850,14,15,53,36306,17,24,148
pcc_eng_22-065,387.66,254372,7923075,209621,3,2338,3020,327344,3,15068,17312,43435,15,15,54,37170,17,24,146
pcc_eng_22-066,387.32,253302,7880938,212083,3,2336,3053,332059,3,15447,17695,43623,14,15,55,37089,17,24,148
pcc_eng_22-067,388.41,254704,7930188,213842,3,2347,3047,328382,3,15493,17742,44232,16,15,53,37283,17,24,147
pcc_eng_22-068,378.61,249573,7766956,204220,3,2327,3015,319979,3,15031,17353,41414,16,15,51,35553,17,24,150
pcc_eng_22-069,385.82,253653,7901137,209706,3,2419,3103,327085,3,15284,17484,42440,12,15,51,36226,17,24,145
pcc_eng_22-070,385.06,252858,7878342,205695,3,2358,3047,331026,3,15075,17235,42733,15,15,51,35535,17,24,153
pcc_eng_22-072,386.61,253369,7896762,209056,3,2355,3028,329792,3,14871,17080,43608,16,15,57,36695,17,24,143
pcc_eng_22-071,379.04,249576,7765649,205012,3,2362,3085,320892,3,15091,17365,41676,15,15,55,35146,16,24,143
pcc_eng_22-073,372.46,245347,7631595,202284,3,2338,3042,316003,3,14805,17008,41365,15,15,54,35441,17,24,142
pcc_eng_22-074,379.14,248732,7742945,206011,3,2389,3096,323524,3,14935,17241,41916,11,15,52,36156,18,24,153
pcc_eng_22-075,379.44,247223,7691034,203254,3,2334,3017,322700,3,15095,17360,40764,14,15,56,35365,17,24,144
pcc_eng_22-077,386.21,253339,7891837,211462,3,2422,3100,328593,3,15019,17201,43048,14,15,54,36182,17,24,149
pcc_eng_22-078,379.86,249219,7755615,206320,3,2441,3098,324380,3,15140,17431,42464,16,15,51,36014,17,24,145
pcc_eng_22-076,391.81,257978,8040778,214541,3,2415,3103,327983,3,15234,17505,44721,14,15,52,38258,18,24,154
pcc_eng_22-079,385.22,255295,7949797,208620,3,2487,3270,328558,3,15384,17833,42671,16,15,56,36381,17,24,159
pcc_eng_22-080,384.1,252778,7868900,206967,3,2349,3069,328733,3,15120,17392,42625,14,15,53,36244,17,24,141
pcc_eng_22-081,377.62,259701,8114241,205041,3,2416,3085,319992,3,15111,17326,42081,15,15,53,36274,17,24,145
pcc_eng_22-083,383.74,253524,7892767,207720,3,2367,3065,325820,3,15088,17334,42637,17,15,53,36283,17,24,151
pcc_eng_22-082,387.73,264271,8242961,208233,3,2307,3014,333135,3,15241,17505,42325,11,15,48,36608,17,24,143
pcc_eng_22-085,378.36,249890,7774398,206274,3,2332,3025,323055,3,14963,17218,41889,14,15,55,36296,17,24,150
pcc_eng_22-084,371.03,243636,7575595,201205,3,2281,3014,316506,3,14998,17239,40896,14,15,53,34815,17,24,152
pcc_eng_22-086,376.15,247148,7685829,202683,3,2377,3048,320580,3,14952,17141,41710,14,15,48,36000,17,24,150
pcc_eng_22-087,378.35,248010,7715134,207154,3,2304,3013,323786,3,15015,17216,42072,14,15,58,35739,17,24,154
pcc_eng_22-088,385.38,254592,7929927,209444,3,2373,3068,328562,3,15347,17621,43260,14,15,52,36226,17,24,154
pcc_eng_22-089,377.4,250845,7810698,206806,3,2330,3028,319501,3,15136,17360,42750,15,15,50,35837,17,24,154
pcc_eng_22-090,386.89,255313,7955884,209767,3,2387,3071,328749,3,15092,17412,42924,15,15,55,37529,17,24,148
pcc_eng_22-091,378.0,249325,7759636,204704,3,2303,2990,322578,3,15135,17373,41815,14,15,51,35517,17,24,151
pcc_eng_22-092,383.98,253608,7898365,206012,3,2363,3048,326997,3,14964,17163,42258,14,15,52,35759,17,24,149
pcc_eng_22-093,381.42,251484,7826920,207518,3,2266,2972,323822,3,15154,17294,42345,15,15,55,36312,17,24,148
pcc_eng_22-094,376.8,247899,7715180,205720,3,2393,3101,317788,3,15040,17225,42091,13,15,51,36110,17,24,150
pcc_eng_22-095,370.87,246212,7663376,201581,3,2313,3013,314486,3,14825,17016,41867,15,15,53,35695,17,24,144
pcc_eng_22-096,380.27,251742,7832784,205012,3,2432,3125,325647,3,15236,17520,41709,16,15,51,36536,17,24,146
pcc_eng_22-097,380.11,250634,7799194,207389,3,2373,3077,324325,3,15022,17247,42591,11,15,47,35810,17,24,150
pcc_eng_22-098,372.68,244919,7619161,202518,3,2400,3118,317767,3,15017,17295,41564,12,15,51,35246,17,24,149
pcc_eng_22-099,379.96,252459,7859725,207024,3,2340,3016,324519,3,15000,17263,42157,15,15,52,36337,17,24,148
pcc_eng_22-100,381.91,255142,7946197,207444,3,2417,3120,323317,3,15028,17249,42577,15,15,52,36295,17,24,146
pcc_eng_22-101,389.34,255581,7960806,210935,3,2454,3200,329289,3,15383,17642,42726,13,15,55,36660,18,24,146
pcc_eng_22-102,370.14,242727,7547945,199918,3,2324,2998,312117,3,14830,16962,41085,15,15,50,34970,17,24,148
pcc_eng_22-103,381.22,252605,7863360,205838,3,2376,3057,324471,3,15262,17490,42619,14,15,48,35970,17,24,149
pcc_eng_22-104,375.43,246490,7665183,201599,3,2370,3061,320207,3,14965,17186,40670,14,15,52,35877,17,24,148
pcc_eng_22-106,385.66,252748,7868690,208939,3,2388,3075,328739,3,15274,17469,42328,14,15,54,36351,17,24,156
pcc_eng_22-105,380.21,252146,7847113,204402,3,2384,3107,324166,3,14914,17238,41722,16,15,53,36095,17,24,148
pcc_eng_22-107,386.66,252585,8117782,209778,3,2396,3116,328135,3,15253,17476,43618,14,15,55,36596,17,24,150
pcc_eng_22-108,384.38,251261,8073045,205740,3,2380,3040,326283,3,15089,17300,42059,14,15,52,36208,17,24,147
pcc_eng_23-001,381.51,253205,7883932,208718,3,2349,3049,322616,3,15224,17433,42923,15,15,53,36453,17,24,155
pcc_eng_23-002,383.61,254464,7930859,207191,3,2450,3146,326069,3,15265,17529,43316,12,15,49,36261,17,24,145
pcc_eng_23-003,378.5,248326,7730828,203632,3,2368,3068,326814,3,15086,17379,42201,18,15,55,35721,17,24,155
pcc_eng_23-004,380.06,251979,7842240,205930,3,2372,3070,323827,3,15371,17587,42086,15,15,52,35608,17,24,147
pcc_eng_23-005,377.45,250367,7792944,207592,3,2353,3027,319791,3,15043,17242,42663,14,15,52,36364,17,24,147
pcc_eng_23-007,376.65,249825,7775469,205660,3,2402,3088,318893,3,15014,17184,42523,14,15,52,35759,18,24,146
pcc_eng_23-006,387.54,255369,7956204,209806,3,2381,3057,331826,3,15253,17564,43154,15,15,55,36943,17,24,150
pcc_eng_23-008,386.49,251824,7839142,206550,3,2363,3058,329251,3,15317,17600,43178,15,15,55,36575,17,24,149
pcc_eng_23-009,384.96,252271,7855141,209631,3,2425,3120,326124,3,15099,17349,42519,15,15,52,36558,17,24,154
pcc_eng_23-010,388.56,256308,7983934,211870,3,2425,3132,331018,3,15206,17482,43043,13,15,50,36946,17,24,153
pcc_eng_23-011,373.41,249673,7768536,203394,3,2307,2983,318305,3,14975,17134,41239,14,15,53,35571,17,24,145
pcc_eng_23-012,384.47,252704,7864608,210050,3,2383,3085,325414,3,15218,17408,43087,15,15,49,36257,17,24,150
pcc_eng_23-013,389.22,257364,8019651,211117,3,2417,3116,327950,3,15093,17384,43270,14,15,55,37370,17,24,143
pcc_eng_23-014,374.17,246240,7658324,202445,3,2393,3119,319361,3,14963,17318,41201,12,15,54,35011,17,24,152
pcc_eng_23-015,381.54,251384,7825809,207728,3,2422,3153,325403,3,15282,17515,42637,17,15,54,36146,17,24,149
pcc_eng_23-016,384.87,254235,7916367,207568,3,2411,3113,323942,3,15058,17257,42089,14,15,50,36089,17,24,140
pcc_eng_23-017,382.75,250484,7795859,207588,3,2371,3067,325057,3,15013,17187,42374,13,15,54,36130,18,24,150
pcc_eng_23-018,384.5,251503,7832461,208115,3,2442,3144,327626,3,15284,17586,42296,14,15,52,35997,17,24,139
pcc_eng_23-020,377.56,248381,7727426,204488,3,2378,3080,318964,3,15137,17363,41619,15,15,54,35781,17,24,151
pcc_eng_23-019,372.77,247826,7710694,204646,3,2424,3131,315998,3,14791,17069,41509,14,15,54,35232,17,24,149
pcc_eng_23-021,372.19,244826,7617251,201373,3,2330,3002,317439,3,15066,17213,42047,14,15,53,35259,17,24,139
pcc_eng_23-022,380.98,251957,7844124,207724,3,2393,3107,323232,3,14987,17191,42995,14,15,54,36189,18,24,141
pcc_eng_23-023,376.54,247922,7710499,203011,3,2350,3063,322621,3,15093,17301,41036,14,15,58,35598,17,24,149
pcc_eng_23-024,369.34,242744,7547121,199449,3,2347,3008,313299,3,14938,17152,40545,14,15,57,35017,17,24,140
pcc_eng_23-025,380.67,251410,7823955,207597,3,2358,3023,324076,3,15153,17410,42509,15,15,55,36457,18,24,144
pcc_eng_23-026,375.11,246974,7682121,203089,3,2331,3016,318819,3,15144,17391,41478,15,15,52,35537,18,24,152
pcc_eng_23-027,374.18,247213,7690487,203386,3,2366,3075,319736,3,14913,17127,41415,16,15,50,35241,18,24,156
pcc_eng_23-028,379.02,248829,7742980,203669,3,2418,3085,323417,3,15208,17406,41300,16,15,53,35375,17,24,146
pcc_eng_23-029,373.99,244541,7605207,203166,3,2402,3090,316362,3,15110,17289,41456,15,15,51,34994,18,24,145
pcc_eng_23-030,374.56,247185,7692484,200626,3,2322,3021,319106,3,14992,17235,40461,13,15,51,34953,17,24,142
pcc_eng_23-031,396.0,257986,8033567,213800,3,2348,3035,335786,3,15288,17488,44460,15,15,52,37519,17,24,144
pcc_eng_23-032,382.77,252958,7874561,207225,3,2403,3088,326984,3,15293,17534,42251,15,15,58,35863,17,24,148
pcc_eng_23-033,372.43,246615,7671784,200699,3,2369,3051,318013,3,15120,17369,41377,12,15,49,35535,17,24,147
pcc_eng_23-035,376.81,249153,7751850,204489,3,2296,3002,318611,3,14840,17063,41186,14,15,47,35427,17,24,145
pcc_eng_23-034,383.89,251495,7829200,209948,3,2295,2996,325228,3,14991,17293,42308,16,15,57,36523,17,24,149
pcc_eng_23-036,385.13,252268,7859947,212130,3,2592,3265,323992,3,15369,17575,43759,14,15,51,36487,17,24,147
pcc_eng_23-037,374.34,245807,7647046,204241,3,2430,3120,318525,3,15106,17319,42086,15,15,50,35712,17,24,152
pcc_eng_23-038,380.75,251406,7826443,204918,3,2392,3079,323136,3,15113,17282,42230,13,15,50,35622,17,24,151
pcc_eng_23-039,384.86,253352,7887932,207076,3,2349,3029,328842,3,15346,17551,42347,14,15,52,36194,17,24,149
pcc_eng_23-040,376.97,247984,7716414,206466,3,2361,3023,319048,3,14976,17134,42326,15,15,53,35959,17,24,152
pcc_eng_23-041,381.48,251747,7834596,208977,3,2413,3103,323777,3,15472,17667,42773,15,15,52,36271,17,24,152
pcc_eng_23-042,375.18,249598,7771095,203446,3,2348,3040,317618,3,14785,17048,42021,14,15,55,35808,17,24,149
pcc_eng_23-043,378.94,249453,7760765,205259,3,2386,3086,322043,3,15218,17471,41935,13,15,58,36521,17,24,152
pcc_eng_23-044,392.67,257525,8017045,213472,3,2401,3141,336290,3,15624,17955,43399,14,15,55,36782,18,24,146
pcc_eng_23-045,384.34,251773,7834504,208019,3,2432,3148,328286,3,15215,17474,42761,15,15,56,36258,17,24,153
pcc_eng_23-046,385.61,251943,7841600,208820,3,2394,3071,327191,3,15360,17549,42581,12,15,52,36481,18,24,146
pcc_eng_23-047,383.88,253187,7888613,211731,3,2387,3077,325280,3,15050,17267,43569,18,15,52,37437,17,24,157
pcc_eng_23-048,378.23,250100,7787732,203960,3,2354,3032,319786,3,15209,17424,41527,14,15,55,35327,17,24,144
pcc_eng_23-049,402.28,267637,8365353,220286,3,2399,3110,339171,3,15361,17569,44875,14,15,51,38616,17,24,146
pcc_eng_23-050,398.96,266555,8311531,216876,3,2456,3164,336256,3,15488,17758,44037,14,15,48,37787,17,24,156
pcc_eng_23-051,385.35,251998,7848199,209781,3,2373,3077,325564,3,15199,17410,42430,14,15,59,36308,17,24,158
pcc_eng_23-052,384.03,251813,7840128,208527,3,2445,3138,327627,3,15216,17524,42780,13,15,50,36998,18,24,147
pcc_eng_23-053,391.92,259374,8092469,211471,3,2411,3142,329841,3,15302,17609,43407,14,15,52,36761,17,24,145
pcc_eng_23-054,374.08,244736,7612037,201934,3,2324,3047,318429,3,14811,17083,40948,15,15,53,36073,17,24,152
pcc_eng_23-055,380.9,249698,7770143,205615,3,2364,3055,320649,3,15058,17290,41357,13,15,51,35687,18,24,150
pcc_eng_23-056,384.84,254454,7922180,208703,3,2352,3093,326102,3,14883,17191,42099,13,15,52,36003,17,24,151
pcc_eng_23-057,371.88,244385,7600880,201447,3,2366,3069,317511,3,15307,17528,41403,16,15,53,34852,17,24,155
pcc_eng_23-058,388.76,253608,7895422,212335,3,2431,3165,329633,3,15295,17611,43032,13,15,51,36719,17,24,145
pcc_eng_23-059,379.67,253109,7878901,204896,3,2380,3051,323501,3,14975,17229,41235,13,15,54,35870,18,24,146
pcc_eng_23-060,387.47,255543,7955980,211843,3,2355,3046,327591,3,15185,17452,42929,17,15,52,37070,17,24,143
pcc_eng_23-061,386.68,255519,7952735,211595,3,2374,3090,327760,3,15180,17385,43678,13,15,48,37127,17,24,143
pcc_eng_23-062,382.12,252074,7843955,207129,3,2347,3026,325795,3,15180,17412,42330,13,15,52,36376,18,24,152
pcc_eng_23-063,381.39,250557,7795387,204851,3,2395,3120,324892,3,15154,17445,42033,15,15,54,36012,18,24,147
pcc_eng_23-064,385.72,256326,7985973,208399,3,2378,3065,326477,3,15250,17526,42461,14,15,52,36780,17,24,151
pcc_eng_23-065,384.37,253013,7877592,208861,3,2347,3034,326557,3,15173,17478,42746,15,15,54,36717,17,24,151
pcc_eng_23-066,386.65,254194,7914223,208014,3,2408,3130,332681,3,15588,17766,42075,15,15,58,36088,17,24,157
pcc_eng_23-067,385.88,251956,7844214,209522,3,2451,3189,329157,3,15145,17429,43116,16,15,51,36354,18,24,139
pcc_eng_23-068,388.23,255948,7968294,211060,3,2378,3082,328597,3,15351,17520,42946,16,15,53,36581,18,24,149
pcc_eng_23-069,382.15,253041,7879765,206520,3,2387,3062,325739,3,15006,17224,42379,14,15,53,36357,17,24,143
pcc_eng_23-071,380.47,253307,7883728,204116,3,2337,3024,321970,3,14995,17273,41050,15,15,56,35956,17,24,147
pcc_eng_23-070,387.46,253376,7888782,209065,3,2458,3146,328919,3,15261,17492,42767,16,15,54,37005,16,24,151
pcc_eng_23-072,382.29,249701,7773161,206201,3,2414,3082,323988,3,15019,17213,42205,19,15,54,36035,17,24,143
pcc_eng_23-073,383.25,252155,7853509,210109,3,2431,3126,324761,3,15102,17407,43138,12,15,51,36374,17,24,150
pcc_eng_23-074,383.52,253455,7889023,211436,3,2382,3074,327039,3,15038,17309,43084,13,15,51,36471,18,24,145
pcc_eng_23-075,384.07,252427,7858839,208888,3,2336,3045,325655,3,15041,17298,42625,14,15,52,36391,17,24,151
pcc_eng_23-076,383.03,251078,7817000,208775,3,2406,3094,327332,3,15083,17296,41985,17,15,55,36780,17,24,143
pcc_eng_23-077,379.41,248761,7742589,207813,3,2308,3006,321560,3,14954,17213,42971,16,15,54,36470,17,24,144
pcc_eng_23-079,381.69,250268,7790948,208280,3,2425,3136,325698,3,15344,17635,42271,15,15,53,36270,17,24,151
pcc_eng_23-080,388.02,254202,7916115,210895,3,2435,3158,330740,3,15365,17675,43407,14,15,52,36474,17,24,152
pcc_eng_23-078,388.11,257190,8011723,209147,3,2337,3041,330049,3,15376,17666,43419,16,15,51,36420,17,24,154
pcc_eng_23-081,386.52,254816,7938873,213784,3,2404,3107,327320,3,14956,17183,43894,13,15,52,37270,17,24,149
pcc_eng_23-082,374.92,249690,7776569,205400,3,2404,3104,317483,3,15021,17256,42789,13,15,50,35825,17,24,152
pcc_eng_23-084,382.92,252059,7844957,209103,3,2410,3099,327656,3,15329,17657,42485,12,15,51,36562,17,24,158
