corpus_slice,file_MB,sentences,tokens,ADV_tokens,ADV_xpos,ADV_lemmas,ADV_forms,ADJ_tokens,ADJ_xpos,ADJ_lemmas,ADJ_forms,NEG_tokens,NEG_xpos,NEG_lemmas,NEG_forms,NR_tokens,NR_xpos,NR_lemmas,NR_forms
pcc_eng_05-024,50.53,24315,757879,52269,3,1423,1750,62878,3,6330,6965,7991,9,15,34,7602,16,24,106
pcc_eng_05-026,50.1,24354,758841,52093,3,1363,1673,62440,3,6260,6936,7797,11,15,39,7562,17,24,96
pcc_eng_05-025,48.78,23642,735978,50436,3,1304,1626,60833,3,6047,6703,7455,10,15,37,7342,16,24,99
pcc_eng_05-027,50.39,24325,757435,51881,3,1336,1669,63506,3,6197,6849,7692,12,15,37,7355,16,24,102
pcc_eng_05-028,48.14,23312,725463,49443,3,1341,1669,59849,3,5984,6645,7531,11,15,39,7187,16,24,102
pcc_eng_05-030,48.59,23497,731212,49702,3,1370,1714,61285,3,6189,6900,7414,11,15,39,7231,15,24,101
pcc_eng_05-029,51.69,24683,769088,53550,3,1402,1743,64430,3,6205,6891,8122,9,15,36,7778,16,24,101
pcc_eng_05-031,51.05,24544,764185,52740,3,1396,1732,63600,3,6228,6873,8235,8,15,36,7620,16,24,108
pcc_eng_05-032,49.97,24106,750648,51637,3,1314,1640,62693,3,6237,6918,7802,10,15,36,7384,16,24,99
pcc_eng_05-033,49.36,23838,742515,50968,3,1351,1675,62097,3,6246,6932,7509,11,15,38,7357,17,24,102
pcc_eng_05-034,49.48,23966,746623,50898,3,1350,1679,61371,3,6043,6685,7719,8,14,35,7403,16,24,95
pcc_eng_05-035,51.49,24796,772595,53317,3,1371,1719,64500,3,6401,7050,7879,13,15,42,7550,15,24,102
pcc_eng_05-036,49.82,23871,742989,50924,3,1374,1724,62559,3,6225,6900,7478,11,15,36,7480,16,24,97
pcc_eng_05-037,51.34,25048,780944,53520,3,1324,1678,64444,3,6280,6958,8112,9,15,36,7530,17,24,97
pcc_eng_05-038,50.99,24543,764815,52804,3,1329,1655,63724,3,6183,6839,7967,10,15,37,7713,17,24,100
pcc_eng_05-040,49.28,23815,741397,50934,3,1363,1687,61931,3,6200,6854,7545,10,15,34,7386,16,24,100
pcc_eng_05-041,50.23,24498,763129,51752,3,1402,1756,63001,3,6245,6904,7866,9,14,36,7475,15,24,102
pcc_eng_05-039,50.27,24059,749166,51726,3,1383,1702,62542,3,6165,6792,7869,10,15,36,7489,16,24,109
pcc_eng_05-044,51.44,23987,747166,52258,3,1406,1715,63283,3,6287,6962,7812,8,15,39,7738,17,24,95
pcc_eng_05-042,50.7,24572,765110,52359,3,1335,1668,63181,3,6191,6857,7862,11,15,38,7533,16,24,104
pcc_eng_05-043,49.31,23739,738775,50596,3,1346,1678,61758,3,6110,6753,7647,10,15,42,7409,16,24,96
pcc_eng_05-046,49.11,23557,733711,50836,3,1341,1669,61444,3,6038,6713,7584,10,15,37,7383,16,24,101
pcc_eng_05-045,50.6,24454,761462,51969,3,1365,1704,63177,3,6187,6824,7849,9,15,33,7670,16,24,99
pcc_eng_05-047,51.42,24614,766537,53136,3,1358,1685,64005,3,6349,7042,7929,10,15,38,7991,17,24,98
pcc_eng_05-048,49.91,23818,741580,50592,3,1377,1686,62191,3,6243,6922,7451,9,15,34,7264,17,24,101
pcc_eng_05-051,50.74,24495,763251,52850,3,1346,1673,63899,3,6173,6839,7993,13,15,38,7686,16,24,101
pcc_eng_05-049,50.31,24342,757726,51749,3,1321,1634,63218,3,6202,6838,7852,10,15,38,7560,16,24,103
pcc_eng_05-050,52.75,25332,790333,54170,3,1394,1735,65738,3,6476,7139,8267,10,15,38,7859,16,24,100
pcc_eng_05-052,49.89,24031,748255,50993,3,1338,1664,62278,3,6262,6926,7693,13,15,39,7438,16,24,99
pcc_eng_05-054,52.25,25135,783230,53942,3,1407,1750,65451,3,6274,6990,8131,13,15,41,7913,17,24,103
pcc_eng_05-053,49.07,23662,736457,50519,3,1365,1694,61321,3,6090,6750,7685,11,15,36,7506,16,24,104
pcc_eng_05-056,51.36,24641,767106,53221,3,1346,1681,63700,3,6203,6829,8311,9,15,35,7732,16,24,92
pcc_eng_05-057,50.33,24015,747873,51602,3,1387,1720,62580,3,6182,6815,7938,8,15,32,7624,17,24,98
pcc_eng_05-058,49.36,23909,744471,51613,3,1374,1694,61427,3,6215,6858,7888,9,15,35,7514,16,24,99
pcc_eng_05-055,49.36,23949,745439,50947,3,1366,1692,62081,3,6217,6884,7748,10,15,39,7465,17,24,100
pcc_eng_05-061,50.37,24302,756703,52242,3,1366,1700,63122,3,6318,7005,7850,10,15,36,7495,16,24,101
pcc_eng_05-060,48.58,23366,727153,49850,3,1302,1639,61476,3,6187,6835,7408,9,15,36,7138,17,24,98
pcc_eng_05-059,50.36,24217,754624,51866,3,1370,1704,62876,3,6365,7031,7985,10,15,40,7456,16,24,102
pcc_eng_05-063,52.92,25351,790279,54126,3,1428,1772,65902,3,6451,7138,8241,10,15,39,7922,16,24,98
pcc_eng_05-064,50.31,24134,751684,51358,3,1368,1710,63089,3,6183,6814,7775,8,15,34,7330,16,24,101
pcc_eng_05-062,50.64,24432,760985,52243,3,1337,1653,63221,3,6269,6892,7860,10,15,33,7611,16,24,103
pcc_eng_05-066,49.94,23865,742925,51353,3,1355,1679,62347,3,6267,6914,7883,11,15,35,7538,17,24,99
pcc_eng_05-065,49.62,23967,745951,51319,3,1392,1720,61758,3,6198,6896,7694,11,15,35,7390,15,24,101
pcc_eng_05-068,50.92,24507,763297,52288,3,1378,1720,63591,3,6297,6969,8072,9,15,40,7567,16,24,104
pcc_eng_05-067,49.92,24183,753149,51832,3,1312,1644,62279,3,6221,6870,7810,10,15,35,7580,16,24,99
pcc_eng_05-069,51.31,24769,771146,53148,3,1401,1736,63925,3,6154,6829,7966,8,15,36,7838,17,24,100
pcc_eng_05-070,49.82,24307,756967,51328,3,1356,1667,62383,3,6131,6809,7722,9,15,34,7526,16,24,100
pcc_eng_05-071,48.98,23631,735375,50510,3,1360,1699,60942,3,6079,6718,7503,11,15,36,7390,15,24,102
pcc_eng_05-072,50.36,24150,751883,52084,3,1353,1693,62451,3,6146,6794,7896,10,15,41,7527,16,24,97
pcc_eng_05-073,50.23,24145,751925,51484,3,1358,1702,63070,3,6154,6801,7744,9,15,36,7531,16,24,94
pcc_eng_05-075,52.68,25258,786648,53801,3,1388,1725,65710,3,6423,7079,7955,8,15,33,8031,17,24,105
pcc_eng_05-074,49.57,24114,751020,51062,3,1349,1679,62728,3,6199,6856,7640,11,15,37,7412,16,24,94
pcc_eng_05-077,50.1,24042,748751,51148,3,1376,1700,62933,3,6219,6894,7640,10,15,39,7558,17,24,101
pcc_eng_05-076,52.15,25046,780349,53901,3,1409,1751,65612,3,6280,6958,8053,10,15,36,7590,16,24,104
pcc_eng_05-078,48.42,23472,730655,50023,3,1354,1680,60224,3,6059,6719,7476,9,15,34,7326,17,24,106
pcc_eng_05-079,49.18,23713,737664,50999,3,1357,1700,61625,3,6104,6736,7614,10,15,40,7245,17,24,100
pcc_eng_05-081,49.19,23651,736364,50761,3,1369,1730,61426,3,6241,6922,7598,9,15,38,7249,17,24,107
pcc_eng_05-080,51.24,24871,774834,53169,3,1328,1660,64116,3,6341,7037,7987,11,15,39,7474,16,24,108
pcc_eng_05-082,49.7,24005,747022,51149,3,1339,1658,62187,3,6117,6762,7651,10,14,37,7325,15,24,97
pcc_eng_05-083,54.36,25397,792327,54984,3,1402,1724,66975,3,6509,7148,8778,9,15,38,7961,15,24,95
pcc_eng_05-084,50.58,24692,769033,52095,3,1386,1735,63514,3,6182,6830,7660,11,15,38,7729,17,24,101
pcc_eng_05-085,50.22,24224,754629,51468,3,1406,1767,63148,3,6267,6976,7748,10,15,36,7530,16,24,99
pcc_eng_05-086,50.57,24435,761034,52299,3,1422,1751,62696,3,6057,6704,7892,9,15,36,7615,16,24,104
pcc_eng_05-087,51.07,24518,763874,52132,3,1421,1770,63341,3,6212,6899,7895,11,15,41,7632,16,24,103
pcc_eng_05-088,48.46,23485,731317,49477,3,1319,1656,60887,3,6192,6852,7421,8,15,34,7199,16,24,101
pcc_eng_05-089,50.38,24338,758283,52289,3,1351,1689,62797,3,6236,6881,7865,10,15,38,7564,17,24,99
pcc_eng_05-090,51.04,24739,770282,52801,3,1405,1755,64434,3,6274,6946,7853,9,15,36,7687,14,24,99
pcc_eng_05-092,50.37,24022,747864,51462,3,1378,1736,62704,3,6269,6924,7950,9,15,34,7470,17,24,100
pcc_eng_05-093,48.87,23677,736844,50380,3,1312,1633,60941,3,6142,6790,7462,9,15,37,7240,15,24,98
pcc_eng_05-091,50.34,24323,757523,51747,3,1315,1633,62877,3,6264,6895,7678,9,15,37,7607,16,24,104
pcc_eng_05-095,50.11,24128,751050,51626,3,1351,1705,62720,3,6164,6825,7687,9,15,35,7482,15,24,102
pcc_eng_05-094,49.71,23768,740046,50739,3,1349,1679,61766,3,6182,6804,7572,9,15,37,7587,16,24,102
pcc_eng_05-096,50.29,24106,750326,51731,3,1424,1747,62428,3,6252,6862,7819,10,15,37,7489,17,24,106
pcc_eng_05-100,50.09,24202,754294,51843,3,1350,1684,62116,3,6101,6767,7878,9,15,34,7442,16,24,97
pcc_eng_05-098,50.94,24601,766484,52558,3,1383,1717,63769,3,6241,6908,7841,10,15,37,7671,17,24,98
pcc_eng_05-099,50.63,24361,759046,52083,3,1366,1693,62945,3,6257,6874,7782,10,15,35,7431,16,24,102
pcc_eng_05-097,48.74,23540,732404,50110,3,1329,1647,60542,3,5970,6627,7502,10,15,35,7347,16,24,102
pcc_eng_05-101,49.51,23899,744480,50724,3,1351,1662,61980,3,6073,6694,7570,9,15,36,7399,16,24,99
pcc_eng_05-102,50.58,24150,751967,52329,3,1325,1661,63116,3,6246,6875,7645,9,15,35,7583,16,24,95
pcc_eng_05-103,46.79,22460,698526,47718,3,1291,1603,58698,3,6089,6721,7264,10,15,38,6866,15,24,95
pcc_eng_05-104,49.95,24241,755552,51770,3,1377,1699,62502,3,6209,6875,7668,9,15,32,7486,16,24,98
pcc_eng_05-105,50.31,24440,761219,51868,3,1380,1733,63226,3,6273,6970,7622,10,15,37,7569,15,24,100
pcc_eng_05-108,52.84,25402,816786,54578,3,1381,1705,66195,3,6378,7078,8174,11,15,37,8134,16,24,98
pcc_eng_05-106,49.8,24150,751875,51441,3,1354,1670,62109,3,6176,6842,7721,9,15,35,7490,17,24,98
pcc_eng_05-107,50.15,24061,772817,51774,3,1339,1678,63121,3,6146,6778,7608,9,15,37,7346,16,24,97
pcc_eng_06-001,49.96,24351,758406,51648,3,1356,1693,62413,3,6099,6754,7900,11,15,39,7544,16,24,101
pcc_eng_06-002,49.98,24122,751296,51462,3,1343,1672,62721,3,6145,6816,7626,11,15,38,7627,15,24,95
pcc_eng_06-005,48.64,23738,738659,50402,3,1345,1666,60620,3,6064,6697,7413,11,15,38,7407,15,24,95
pcc_eng_06-004,50.4,24215,754440,52024,3,1358,1706,62900,3,6217,6880,7732,11,15,38,7621,16,24,101
pcc_eng_06-003,50.26,24550,764495,52381,3,1340,1650,63006,3,6158,6769,7823,8,15,40,7417,17,24,103
pcc_eng_06-006,49.37,23885,743515,51183,3,1379,1709,62459,3,6197,6834,7764,10,15,38,7535,17,23,109
pcc_eng_06-007,49.09,23833,741747,51115,3,1323,1639,61729,3,6134,6799,7707,11,15,36,7314,16,24,97
pcc_eng_06-008,50.61,24559,765291,52334,3,1369,1700,63247,3,6262,6901,7955,10,15,36,7728,17,24,100
pcc_eng_06-009,50.55,24319,758044,52084,3,1346,1679,63125,3,6233,6908,7846,8,15,36,7654,16,24,107
pcc_eng_06-010,49.96,24039,748501,51326,3,1361,1688,62605,3,6210,6884,7817,11,15,39,7461,16,24,102
pcc_eng_06-011,50.2,24313,757386,52255,3,1381,1727,62932,3,6173,6822,7861,10,15,41,7522,17,24,97
pcc_eng_06-012,49.72,24164,752871,51249,3,1364,1679,62074,3,6245,6911,7722,10,15,39,7488,15,24,97
pcc_eng_06-013,49.7,23698,738430,51326,3,1358,1663,61375,3,6145,6802,7582,10,15,36,7645,17,24,102
pcc_eng_06-014,49.94,23971,746559,51349,3,1343,1663,62565,3,6325,6949,7616,9,15,36,7508,16,24,94
pcc_eng_06-016,48.68,23731,739025,50614,3,1347,1673,61501,3,6189,6862,7432,10,15,36,7392,16,24,100
pcc_eng_06-015,49.72,23784,739875,51317,3,1385,1725,62226,3,6184,6879,7680,11,15,37,7334,16,24,99
pcc_eng_06-017,47.67,23234,723036,49514,3,1333,1683,59671,3,6001,6652,7578,9,15,41,7091,17,24,96
pcc_eng_06-018,50.42,24635,767732,52352,3,1318,1650,63778,3,6217,6888,7903,10,15,37,7666,16,24,101
pcc_eng_06-019,48.94,23694,737370,50442,3,1360,1655,61193,3,6139,6773,7532,11,15,37,7377,16,24,103
pcc_eng_06-020,50.6,24068,749685,52183,3,1410,1738,62815,3,6216,6868,7696,10,15,36,7643,16,24,103
pcc_eng_06-021,50.5,24319,757328,52143,3,1377,1722,63441,3,6116,6777,7795,9,15,35,7580,16,24,103
pcc_eng_06-024,50.38,24264,755811,51905,3,1393,1708,63334,3,6080,6763,7832,12,15,37,7568,16,24,108
pcc_eng_06-023,47.04,23078,718177,48406,3,1345,1683,58770,3,6046,6657,7259,10,15,40,7138,15,24,99
pcc_eng_06-022,49.75,23960,745747,51343,3,1321,1664,62338,3,6117,6784,7703,10,15,36,7437,16,24,107
pcc_eng_06-025,51.63,24784,772762,53291,3,1375,1705,64015,3,6235,6888,8094,8,15,35,7638,15,24,100
pcc_eng_06-026,49.54,23911,744097,50641,3,1401,1745,62363,3,6179,6827,7635,11,15,33,7380,16,24,100
pcc_eng_06-028,48.61,23739,738930,50345,3,1286,1641,60818,3,6093,6768,7573,8,15,34,7294,16,24,102
pcc_eng_06-027,51.43,24744,771059,53155,3,1388,1722,64155,3,6294,6989,8286,10,15,37,7684,16,24,103
pcc_eng_06-030,50.2,24172,752691,51461,3,1374,1689,62278,3,6160,6850,7817,10,15,36,7447,15,24,99
pcc_eng_06-031,51.46,24684,768893,53108,3,1321,1649,64327,3,6262,6922,8056,9,15,36,7667,15,24,104
pcc_eng_06-032,47.77,23287,725005,49038,3,1287,1597,60016,3,6047,6684,7356,10,15,37,7279,16,24,97
pcc_eng_06-029,50.5,24404,760021,52480,3,1360,1696,63686,3,6291,6934,7834,11,15,34,7491,16,24,98
pcc_eng_06-033,49.18,23737,738714,50842,3,1312,1638,61146,3,6084,6719,7542,10,15,35,7591,16,24,98
pcc_eng_06-034,51.85,25012,779583,53704,3,1320,1645,64548,3,6250,6932,8037,9,15,38,7647,15,24,101
pcc_eng_06-037,48.83,23567,733555,50287,3,1355,1666,60863,3,6142,6777,7287,12,15,38,7355,16,24,100
pcc_eng_06-036,51.31,24828,773524,52988,3,1375,1705,64404,3,6289,6978,7912,10,15,40,7474,16,24,99
pcc_eng_06-035,48.8,23625,735323,50539,3,1359,1690,61720,3,6197,6851,7855,10,15,35,7401,17,24,94
pcc_eng_06-038,48.44,23243,723498,49982,3,1380,1696,60594,3,6163,6794,7624,13,15,36,7249,16,24,100
pcc_eng_06-039,51.44,24902,776327,53456,3,1360,1681,64276,3,6175,6813,8143,9,15,32,7759,17,24,98
pcc_eng_06-040,51.14,24411,761056,53008,3,1393,1736,63950,3,6344,7007,8016,10,15,41,7578,17,24,100
pcc_eng_06-041,50.82,24464,761608,52471,3,1409,1745,63452,3,6275,7008,7766,11,14,36,7560,16,24,94
pcc_eng_06-042,49.33,24024,748206,50953,3,1361,1671,62031,3,6182,6820,7656,10,15,38,7420,15,24,98
pcc_eng_06-043,52.2,24919,776420,53923,3,1340,1660,64752,3,6264,6925,8016,14,15,39,7827,15,24,98
pcc_eng_06-044,49.47,24024,747907,51042,3,1308,1613,62060,3,6065,6719,7789,11,15,37,7470,16,24,95
pcc_eng_06-045,51.35,24575,765522,52952,3,1337,1690,64287,3,6286,6936,7931,12,15,39,7634,16,24,101
pcc_eng_06-046,49.1,23264,723961,50007,3,1391,1725,61302,3,6132,6782,7525,11,15,38,7294,17,24,101
pcc_eng_06-048,49.1,23603,734840,50524,3,1296,1606,61560,3,6077,6755,7552,11,15,35,7383,16,24,102
pcc_eng_06-047,51.49,24719,769500,53212,3,1364,1686,64300,3,6336,7000,7992,9,15,37,7672,16,24,100
pcc_eng_06-050,50.68,24514,763259,52292,3,1382,1724,63708,3,6253,6938,7721,11,15,38,7544,17,24,102
pcc_eng_06-049,50.28,24304,756820,51660,3,1369,1696,62812,3,6196,6872,7775,11,15,36,7651,16,24,96
pcc_eng_06-051,50.29,24295,757137,51723,3,1353,1681,63214,3,6287,6941,7877,11,15,36,7480,16,24,99
pcc_eng_06-053,49.48,23781,740217,50960,3,1349,1685,61504,3,6153,6809,7579,8,15,36,7493,17,24,102
pcc_eng_06-052,51.21,24558,765150,51849,3,1363,1696,64300,3,6367,7037,7953,9,15,35,7630,16,24,100
pcc_eng_06-054,51.06,24672,768463,52877,3,1387,1724,64014,3,6307,6975,8045,10,15,37,7427,16,24,99
pcc_eng_06-055,49.73,24021,747870,51561,3,1384,1705,61973,3,6099,6763,7628,10,15,36,7553,16,24,98
pcc_eng_06-056,49.61,24098,750394,50826,3,1336,1696,62128,3,6196,6874,7801,10,15,39,7383,16,24,103
pcc_eng_06-057,49.9,24018,747626,51322,3,1306,1633,62132,3,6220,6878,7770,11,15,40,7403,16,24,105
pcc_eng_06-058,50.38,24165,752356,52021,3,1372,1702,63048,3,6270,6966,7924,10,15,37,7556,16,24,109
pcc_eng_06-059,51.64,24693,769751,53438,3,1396,1725,64401,3,6303,7025,8032,10,15,39,7564,17,24,99
pcc_eng_06-060,51.47,24715,770878,52969,3,1380,1698,64524,3,6214,6894,7796,10,15,36,7744,16,24,104
pcc_eng_06-061,47.97,23261,723931,49271,3,1336,1649,60135,3,6122,6728,7423,10,15,36,7195,15,24,96
pcc_eng_06-064,49.29,23928,744632,51242,3,1355,1698,61642,3,6119,6787,7646,10,15,38,7403,15,24,97
pcc_eng_06-062,51.33,24648,767819,53078,3,1323,1646,63867,3,6242,6920,7888,9,15,36,7854,16,24,105
pcc_eng_06-063,49.98,24015,747627,51151,3,1374,1731,62258,3,6143,6767,7493,10,15,37,7436,16,24,101
pcc_eng_06-065,50.79,24589,765858,52007,3,1320,1638,63806,3,6250,6914,7739,13,15,39,7633,15,24,106
pcc_eng_06-066,50.06,23971,746542,51047,3,1370,1693,62550,3,6202,6862,7710,11,15,37,7307,16,24,99
pcc_eng_06-067,49.14,23747,739819,50200,3,1386,1709,61444,3,6145,6845,7538,10,15,36,7247,16,24,101
pcc_eng_06-069,50.58,24778,771824,52509,3,1347,1690,63676,3,6277,6952,7856,9,15,36,7545,15,24,100
pcc_eng_06-068,50.01,24255,755163,51739,3,1317,1636,62819,3,6160,6831,7808,10,15,32,7578,16,24,107
pcc_eng_06-070,47.52,23216,722648,49129,3,1323,1667,59471,3,5998,6643,7317,9,15,37,7350,15,24,95
pcc_eng_06-071,50.43,24548,764922,52080,3,1389,1709,63085,3,6243,6891,7842,11,15,37,7445,17,24,95
pcc_eng_06-072,49.78,23899,744129,51170,3,1358,1691,62066,3,6103,6771,7907,8,15,37,7336,16,24,107
pcc_eng_06-073,51.02,24716,769314,52596,3,1353,1721,63657,3,6216,6937,7776,10,15,36,7686,16,24,99
pcc_eng_06-074,49.36,23813,741171,50924,3,1359,1691,61509,3,6129,6778,7666,9,15,35,7352,16,24,106
pcc_eng_06-075,50.52,24523,763971,51943,3,1351,1682,63590,3,6242,6893,7771,8,15,36,7561,16,24,101
pcc_eng_06-076,51.03,24653,768079,52912,3,1340,1661,63821,3,6172,6789,7968,12,15,37,7549,16,24,99
pcc_eng_06-077,52.34,24343,758941,53539,3,1379,1710,63942,3,6261,6935,8137,10,15,33,7876,16,24,102
pcc_eng_06-078,50.06,24068,749283,51088,3,1354,1706,62713,3,6198,6853,7656,8,15,36,7434,16,24,101
pcc_eng_06-079,50.01,24146,751874,51610,3,1312,1637,61953,3,6171,6859,7716,10,15,35,7434,16,24,97
pcc_eng_06-081,49.19,23823,741920,50853,3,1373,1686,61565,3,6137,6797,7543,9,15,35,7361,15,24,96
pcc_eng_06-080,49.41,23676,736857,50256,3,1347,1671,61538,3,6224,6877,7347,10,15,35,7346,16,24,103
pcc_eng_06-083,48.56,23479,730509,50059,3,1310,1625,60404,3,6100,6741,7644,11,15,35,7191,17,24,104
pcc_eng_06-082,52.68,24639,767431,54086,3,1379,1729,64194,3,6271,6928,8320,10,15,41,7851,16,24,109
pcc_eng_06-084,50.85,24330,757904,52690,3,1418,1738,63193,3,6355,7018,8080,9,15,40,7519,17,24,99
pcc_eng_06-085,49.88,23770,739763,51450,3,1316,1661,61607,3,6054,6720,7743,10,15,34,7489,16,24,106
pcc_eng_06-086,51.03,24307,756553,52248,3,1417,1756,63798,3,6395,7052,7689,10,15,41,7693,17,24,102
pcc_eng_06-087,49.89,24162,752524,51634,3,1328,1682,62159,3,6157,6805,7842,10,15,34,7298,17,24,107
pcc_eng_06-088,49.49,23732,738661,50851,3,1317,1642,61432,3,6032,6680,7737,10,14,33,7527,15,24,99
pcc_eng_06-089,49.67,24065,749321,51117,3,1377,1703,61806,3,6147,6783,7606,10,15,39,7523,17,24,97
pcc_eng_06-090,49.96,23907,744372,51326,3,1357,1699,62364,3,6140,6781,7784,9,15,33,7482,16,24,100
pcc_eng_06-091,49.45,23770,740054,50828,3,1353,1690,61984,3,6167,6803,7571,9,15,38,7413,16,24,104
pcc_eng_06-094,50.42,24235,754465,51642,3,1384,1719,62691,3,6197,6805,7829,9,15,35,7565,16,24,103
pcc_eng_06-093,49.67,24010,747528,50920,3,1361,1677,61947,3,6060,6683,7685,9,15,34,7277,15,24,106
pcc_eng_06-092,50.92,24595,766792,52848,3,1365,1701,63219,3,6128,6771,8128,12,15,38,7654,16,24,104
pcc_eng_06-095,49.73,24251,755341,51522,3,1386,1728,61690,3,6141,6795,7757,11,15,36,7411,16,24,108
pcc_eng_06-096,49.66,23867,743179,51139,3,1369,1720,62792,3,6268,6932,7640,13,14,35,7457,16,24,103
pcc_eng_06-097,50.44,24305,757391,52266,3,1306,1620,62809,3,6160,6803,7770,10,15,35,7748,16,24,99
pcc_eng_06-098,51.24,24698,768925,53010,3,1376,1707,64121,3,6332,6996,7960,8,15,38,7706,15,24,100
pcc_eng_06-099,50.79,24441,760816,52395,3,1357,1673,63731,3,6260,6904,7916,10,14,36,7616,16,24,95
pcc_eng_06-100,48.69,23622,735402,50258,3,1330,1640,61150,3,6047,6684,7608,9,15,37,7203,16,24,100
pcc_eng_06-101,49.86,24225,754267,51530,3,1368,1697,62193,3,6211,6831,7852,10,15,36,7622,15,24,99
pcc_eng_06-102,50.78,24376,759298,52117,3,1379,1729,63855,3,6357,7031,7825,9,15,34,7476,17,24,100
pcc_eng_06-103,52.5,25166,784667,53372,3,1391,1749,65594,3,6318,6995,8109,10,15,39,7697,15,24,103
pcc_eng_06-104,52.15,25264,787401,54130,3,1401,1740,65219,3,6444,7118,8124,10,15,39,8066,15,24,99
pcc_eng_06-107,51.05,24538,764856,52457,3,1377,1708,63637,3,6150,6822,7843,9,15,36,7741,15,24,93
pcc_eng_06-108,50.37,24215,754107,52083,3,1356,1713,62886,3,6320,6964,7935,8,15,36,7405,17,24,107
pcc_eng_06-105,51.87,24519,763513,52888,3,1363,1718,64080,3,6268,6961,8242,10,15,39,7806,16,24,101
pcc_eng_06-106,50.4,24306,757217,52226,3,1336,1684,63263,3,6298,6982,7792,12,15,37,7366,15,24,109
pcc_eng_07-001,51.04,24591,765902,52293,3,1354,1673,63780,3,6274,6942,7906,10,15,35,7640,15,24,102
pcc_eng_07-002,49.67,23967,745671,50780,3,1383,1704,62427,3,6352,7029,7648,11,15,42,7404,17,24,100
pcc_eng_07-003,49.49,24008,747399,51123,3,1385,1712,62026,3,6186,6832,7636,9,14,37,7386,16,24,99
pcc_eng_07-005,49.22,23604,734467,50343,3,1354,1690,61638,3,6057,6709,7549,9,15,35,7229,16,24,98
pcc_eng_07-004,49.61,23964,746444,51178,3,1348,1686,62131,3,6132,6740,7525,10,15,38,7532,17,24,102
pcc_eng_07-007,50.92,24171,752447,52873,3,1382,1734,64136,3,6261,6942,7901,10,15,39,7467,16,24,100
pcc_eng_07-006,50.16,24162,751744,51669,3,1364,1696,62728,3,6214,6935,7666,11,15,38,7591,16,24,104
pcc_eng_07-008,50.28,23987,747034,51531,3,1356,1708,62565,3,6235,6956,7749,9,15,39,7384,15,24,99
pcc_eng_07-009,50.01,23954,745821,51303,3,1333,1657,62096,3,6177,6833,7725,11,15,39,7543,16,24,98
pcc_eng_07-012,49.11,23637,735712,50837,3,1330,1667,61550,3,6152,6808,7691,10,15,37,7472,16,24,107
pcc_eng_07-010,50.84,24604,766025,52226,3,1346,1670,63462,3,6254,6915,7772,11,15,33,7714,15,24,101
pcc_eng_07-011,49.33,23938,745491,50657,3,1301,1646,62145,3,6173,6834,7479,10,15,38,7368,16,24,104
pcc_eng_07-015,50.72,24516,763320,51996,3,1345,1675,63769,3,6286,6981,7751,10,15,35,7849,15,24,100
pcc_eng_07-014,51.37,24544,764865,52766,3,1383,1711,63898,3,6321,7006,7848,10,15,38,7536,16,24,100
pcc_eng_07-013,50.79,24608,766434,52475,3,1382,1715,63619,3,6187,6837,7885,8,15,36,7658,16,24,101
pcc_eng_07-016,50.89,24250,754857,52279,3,1333,1634,62982,3,6262,6953,7969,10,15,37,7908,14,24,100
pcc_eng_07-017,48.28,23404,728574,49783,3,1328,1663,59915,3,6024,6674,7432,9,15,35,7082,16,24,103
pcc_eng_07-018,50.17,24290,756321,51619,3,1365,1694,62866,3,6205,6847,7975,12,15,38,7444,15,24,95
pcc_eng_07-019,49.49,23879,743629,51091,3,1369,1706,61870,3,6167,6792,7726,10,14,34,7517,16,24,99
pcc_eng_07-020,49.49,23977,746899,50952,3,1334,1665,61840,3,6159,6826,7787,12,15,38,7387,16,24,105
pcc_eng_07-024,50.9,24615,766720,52108,3,1355,1691,63359,3,6347,7044,7792,10,15,37,7519,16,24,99
pcc_eng_07-022,49.62,23963,745827,51482,3,1348,1678,62100,3,6073,6745,7630,9,15,37,7548,16,24,105
pcc_eng_07-023,48.56,23638,736436,50283,3,1315,1642,60787,3,6091,6773,7369,9,15,38,7183,16,24,104
pcc_eng_07-021,49.08,23981,746395,50816,3,1312,1626,61068,3,6033,6647,7526,10,15,39,7459,16,24,103
pcc_eng_07-025,51.78,25166,784804,53499,3,1361,1717,65346,3,6357,7035,8118,9,15,37,7722,16,24,103
pcc_eng_07-026,49.85,23997,747003,51005,3,1323,1662,62639,3,6244,6929,7620,11,15,43,7499,17,24,103
pcc_eng_07-027,49.93,24062,749337,51342,3,1350,1688,62663,3,6291,6927,7745,9,14,36,7473,17,24,100
pcc_eng_07-028,50.98,24609,766633,52828,3,1388,1735,63219,3,6173,6836,8175,12,15,40,7616,15,24,100
pcc_eng_07-029,50.13,24088,749671,51844,3,1375,1718,63127,3,6298,7021,7913,11,15,35,7420,16,24,106
pcc_eng_07-031,49.15,23443,729819,50543,3,1391,1743,61208,3,6193,6861,7491,8,15,34,7224,17,24,105
pcc_eng_07-030,50.27,24243,755114,51480,3,1364,1695,62962,3,6274,6912,7795,11,15,39,7488,16,24,100
pcc_eng_07-032,52.88,24470,761804,53607,3,1392,1713,65057,3,6341,6963,8121,10,15,36,7810,16,24,103
pcc_eng_07-033,48.74,23446,729370,50188,3,1387,1711,60831,3,6242,6878,7541,10,15,39,7219,15,24,97
pcc_eng_07-035,50.72,24564,765519,52389,3,1421,1764,63690,3,6274,6932,7931,11,15,37,7614,17,24,100
