      l1  l2                               f      E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff      f1     f2        N  
NEGATIVE  yet_available                   28     4.95               891                 1373                799    2689        773          253         1648               10522                2686                 253                 918           1648              78.12                 78.12               1.411   0.0002        4.36        0.6780       0.00009               0.8235              0.00010               0.6780              0.00008           23.05  285435     34  1960936  
NEGATIVE  particularly_fancy              28     4.95               891                 1373                799    2689        773          253         1648               10522                2686                 253                 918           1648              78.12                 78.12               1.411   0.0002        4.36        0.6780       0.00009               0.8235              0.00010               0.6780              0.00008           23.05  285435     34  1960936  
NEGATIVE  much_new                       107    18.92               215                  375                750     648        203          256          411               10531                 649                 256                 228            411             298.34                298.34               1.429   0.0007        8.51        0.6776       0.00036               0.8231              0.00037               0.6775              0.00031           88.08  285435    130  1960936  
NEGATIVE  too_late                     11087  1972.64                 1                    1                737       2          1          257            1               10624                   2                 267                   1              1           31000.45              31000.45               1.438   0.0742       86.56        0.6772       0.03737               0.8181              0.03884               0.6725              0.03193         9114.36  285435  13552  1960936  
NEGATIVE  particularly_athletic           23     4.08              1131                 1702                830    3223        937          258         2009               10544                3218                 257                1122           2009              63.95                 63.95               1.399   0.0002        3.95        0.6759       0.00008               0.8214              0.00008               0.6759              0.00007           18.92  285435     28  1960936  
NEGATIVE  more_opportune                  23     4.08              1131                 1702                830    3223        937          258         2009               10544                3218                 257                1122           2009              63.95                 63.95               1.399   0.0002        3.95        0.6759       0.00008               0.8214              0.00008               0.6759              0.00007           18.92  285435     28  1960936  
NEGATIVE  that_easy                      457    81.08                47                   87                751     104         38          260           69               10567                 104                 259                  43             69            1269.13               1269.13               1.428   0.0032       17.58        0.6751       0.00154               0.8205              0.00160               0.6749              0.00132          375.92  285435    557  1960936  
NEGATIVE  even_light                      82    14.56               291                  501                776     888        255          261          533               10568                 888                 260                 304            533             227.46                227.46               1.418   0.0006        7.45        0.6745       0.00028               0.8200              0.00029               0.6744              0.00024           67.44  285435    100  1960936  
NEGATIVE  more_comforting                303    53.86                71                  129                759     197         64          262          124               10583                 197                 261                  75            124             839.15                839.15               1.422   0.0021       14.31        0.6735       0.00102               0.8189              0.00106               0.6734              0.00087          249.14  285435    370  1960936  
NEGATIVE  truly_satisfied                 63    11.21               390                  657                815    1199        346          263          722               10585                1199                 262                 407            722             174.22                174.22               1.410   0.0004        6.53        0.6726       0.00021               0.8182              0.00022               0.6726              0.00018           51.79  285435     77  1960936  
NEGATIVE  really_notable                  27     4.80               943                 1443                850    2800        799          264         1718               10585                2794                 262                 964           1718              74.66                 74.66               1.395   0.0002        4.27        0.6726       0.00009               0.8182              0.00009               0.6726              0.00008           22.20  285435     33  1960936  
NEGATIVE  as_embarrassing                 18     3.20              1399                 2050                877    4085       1166          265         2527               10585                4080                 262                1408           2527              49.78                 49.78               1.383   0.0001        3.49        0.6726       0.00006               0.8182              0.00006               0.6726              0.00005           14.80  285435     22  1960936  
NEGATIVE  terribly_fond                   18     3.20              1399                 2050                877    4085       1166          265         2527               10585                4080                 262                1408           2527              49.78                 49.78               1.383   0.0001        3.49        0.6726       0.00006               0.8182              0.00006               0.6726              0.00005           14.80  285435     22  1960936  
NEGATIVE  ever_okay                       18     3.20              1399                 2050                877    4085       1166          265         2527               10585                4080                 262                1408           2527              49.78                 49.78               1.383   0.0001        3.49        0.6726       0.00006               0.8182              0.00006               0.6726              0.00005           14.80  285435     22  1960936  
NEGATIVE  more_proud                     485    86.32                43                   80                772      93         35          268           62               10626                  93                 268                  40             62            1341.10               1341.10               1.420   0.0034       18.10        0.6725       0.00163               0.8179              0.00170               0.6723              0.00140          398.68  285435    593  1960936  
NEGATIVE  technically_wrong              103    18.34               222                  387                796     683        209          269          429               10629                 684                 269                 242            429             284.51                284.51               1.413   0.0007        8.34        0.6719       0.00035               0.8175              0.00036               0.6719              0.00030           84.66  285435    126  1960936  
NEGATIVE  that_interested                 62    11.06               401                  677                828    1223        355          270          740               10644                1219                 270                 415            740             170.77                170.77               1.403   0.0004        6.47        0.6703       0.00021               0.8158              0.00022               0.6702              0.00018           50.94  285435     76  1960936  
NEGATIVE  fully_comfortable               57    10.19               445                  740                849    1329        381          271          819               10661                1326                 271                 458            819             156.60                156.60               1.398   0.0004        6.20        0.6687       0.00019               0.8143              0.00020               0.6687              0.00016           46.81  285435     70  1960936  
NEGATIVE  truly_able                      39     6.99               652                 1042                865    1941        558          272         1214               10671                1936                 272                 674           1214             106.83                106.83               1.388   0.0003        5.13        0.6670       0.00013               0.8125              0.00014               0.6669              0.00011           32.01  285435     48  1960936  
NEGATIVE  more_degrading                  17     3.06              1494                 2175                955    4329       1226          273         2673               10699                4319                 273                1480           2673              46.33                 46.33               1.358   0.0001        3.38        0.6640       0.00006               0.8095              0.00006               0.6640              0.00005           13.94  285435     21  1960936  
NEGATIVE  particularly_eager              17     3.06              1494                 2175                955    4329       1226          273         2673               10699                4319                 273                1480           2673              46.33                 46.33               1.358   0.0001        3.38        0.6640       0.00006               0.8095              0.00006               0.6640              0.00005           13.94  285435     21  1960936  
NEGATIVE  so_perilous                     17     3.06              1494                 2175                955    4329       1226          273         2673               10699                4319                 273                1480           2673              46.33                 46.33               1.358   0.0001        3.38        0.6640       0.00006               0.8095              0.00006               0.6640              0.00005           13.94  285435     21  1960936  
NEGATIVE  especially_successful           17     3.06              1494                 2175                955    4329       1226          273         2673               10699                4319                 273                1480           2673              46.33                 46.33               1.358   0.0001        3.38        0.6640       0.00006               0.8095              0.00006               0.6640              0.00005           13.94  285435     21  1960936  
NEGATIVE  more_surprised                 208    37.41               111                  196                851     303         96          277          189               10722                 303                 277                 113            189             566.82                566.82               1.393   0.0015       11.83        0.6639       0.00070               0.8093              0.00073               0.6638              0.00060          170.59  285435    257  1960936  
NEGATIVE  particularly_impressive         93    16.74               251                  437                866     770        230          278          470               10724                 770                 278                 263            470             253.13                253.13               1.387   0.0007        7.91        0.6632       0.00031               0.8087              0.00033               0.6631              0.00027           76.26  285435    115  1960936  
NEGATIVE  completely_successful           42     7.57               613                  989                901    1791        512          279         1119               10730                1790                 279                 619           1119             114.12                114.12               1.376   0.0003        5.31        0.6621       0.00014               0.8077              0.00015               0.6621              0.00012           34.43  285435     52  1960936  
NEGATIVE  particularly_fresh              21     3.78              1258                 1866                954    3530       1033          280         2189               10730                3518                 279                1227           2189              57.06                 57.06               1.361   0.0001        3.76        0.6621       0.00007               0.8077              0.00007               0.6621              0.00006           17.22  285435     26  1960936  
NEGATIVE  that_big                       113    20.38               206                  359                876     608        190          281          388               10743                 608                 281                 214            388             306.77                306.77               1.384   0.0008        8.71        0.6616       0.00038               0.8071              0.00040               0.6616              0.00032           92.62  285435    140  1960936  
NEGATIVE  particularly_sexy               25     4.51              1054                 1597                937    3002        874          282         1857               10747                2996                 282                1048           1857              67.79                 67.79               1.362   0.0002        4.10        0.6609       0.00008               0.8065              0.00009               0.6609              0.00007           20.49  285435     31  1960936  
NEGATIVE  ever_possible                   29     5.24               887                 1367                936    2599        753          283         1609               10759                2596                 283                 899           1609              78.51                 78.51               1.363   0.0002        4.41        0.6600       0.00010               0.8056              0.00010               0.6600              0.00008           23.76  285435     36  1960936  
NEGATIVE  particularly_easy               98    17.76               239                  415                916     723        219          284          449               10789                 723                 284                 252            449             264.32                264.32               1.373   0.0007        8.11        0.6578       0.00033               0.8033              0.00034               0.6577              0.00028           80.24  285435    122  1960936  
NEGATIVE  particularly_religious          53     9.61               481                  794                934    1418        413          285          882               10795                1417                 285                 491            882             142.88                142.88               1.367   0.0004        5.96        0.6575       0.00018               0.8030              0.00019               0.6575              0.00015           43.39  285435     66  1960936  
NEGATIVE  more_frustrating              1895   344.69                 6                   11                914      10          8          286            8               10808                  10                 286                   8              8            5094.40               5094.40               1.374   0.0132       35.61        0.6555       0.00636               0.8003              0.00664               0.6547              0.00543         1550.31  285435   2368  1960936  
NEGATIVE  particularly_funny              64    11.64               397                  670                953    1176        343          287          713               10809                1176                 287                 401            713             171.66                171.66               1.361   0.0004        6.54        0.6545       0.00021               0.8000              0.00022               0.6544              0.00018           52.36  285435     80  1960936  
NEGATIVE  more_embarrassed                40     7.28               650                 1040                979    1888        552          288         1187               10809                1887                 287                 659           1187             107.28                107.28               1.355   0.0003        5.17        0.6545       0.00013               0.8000              0.00014               0.6544              0.00011           32.72  285435     50  1960936  
NEGATIVE  fully_healthy                   36     6.55               719                 1132                980    2095        608          289         1307               10809                2095                 287                 725           1307              96.55                 96.55               1.353   0.0003        4.91        0.6545       0.00012               0.8000              0.00013               0.6544              0.00010           29.45  285435     45  1960936  
NEGATIVE  too_extraordinary               32     5.82               807                 1254                982    2347        693          290         1465               10809                2343                 287                 817           1465              85.83                 85.83               1.351   0.0002        4.63        0.6545       0.00011               0.8000              0.00011               0.6544              0.00009           26.18  285435     40  1960936  
NEGATIVE  overly_impressive               24     4.37              1123                 1691               1000    3113        912          291         1940               10809                3106                 287                1085           1940              64.37                 64.37               1.345   0.0002        4.01        0.6544       0.00008               0.8000              0.00008               0.6544              0.00007           19.63  285435     30  1960936  
NEGATIVE  fully_secure                    20     3.64              1315                 1943               1021    3698       1072          292         2299               10809                3691                 287                1285           2299              53.64                 53.64               1.340   0.0001        3.66        0.6544       0.00007               0.8000              0.00007               0.6544              0.00006           16.36  285435     25  1960936  
NEGATIVE  more_australian                 20     3.64              1315                 1943               1021    3698       1072          292         2299               10809                3691                 287                1285           2299              53.64                 53.64               1.340   0.0001        3.66        0.6544       0.00007               0.8000              0.00007               0.6544              0.00006           16.36  285435     25  1960936  
NEGATIVE  truly_secure                    20     3.64              1315                 1943               1021    3698       1072          292         2299               10809                3691                 287                1285           2299              53.64                 53.64               1.340   0.0001        3.66        0.6544       0.00007               0.8000              0.00007               0.6544              0.00006           16.36  285435     25  1960936  
NEGATIVE  too_unexpected                  16     2.91              1607                 2329               1046    4587       1301          295         2837               10809                4578                 287                1562           2837              42.91                 42.91               1.333   0.0001        3.27        0.6544       0.00005               0.8000              0.00006               0.6544              0.00005           13.09  285435     20  1960936  
NEGATIVE  as_refreshing                   16     2.91              1607                 2329               1046    4587       1301          295         2837               10809                4578                 287                1562           2837              42.91                 42.91               1.333   0.0001        3.27        0.6544       0.00005               0.8000              0.00006               0.6544              0.00005           13.09  285435     20  1960936  
NEGATIVE  more_blissful                   16     2.91              1607                 2329               1046    4587       1301          295         2837               10809                4578                 287                1562           2837              42.91                 42.91               1.333   0.0001        3.27        0.6544       0.00005               0.8000              0.00006               0.6544              0.00005           13.09  285435     20  1960936  
NEGATIVE  more_different                 614   111.94                28                   54                935      71         25          298           49               10870                  71                 298                  31             49            1643.42               1643.42               1.366   0.0043       20.26        0.6531       0.00206               0.7984              0.00215               0.6529              0.00176          502.06  285435    769  1960936  
NEGATIVE  more_unjust                     27     4.95               989                 1512               1044    2801        814          299         1727               10900                2794                 299                 971           1727              71.70                 71.70               1.333   0.0002        4.24        0.6486       0.00009               0.7941              0.00009               0.6486              0.00008           22.05  285435     34  1960936  
NEGATIVE  totally_clear                   27     4.95               989                 1512               1044    2801        814          299         1727               10900                2794                 299                 971           1727              71.70                 71.70               1.333   0.0002        4.24        0.6486       0.00009               0.7941              0.00009               0.6486              0.00008           22.05  285435     34  1960936  
NEGATIVE  particularly_original           92    16.89               260                  452                999     780        236          301          479               10910                 780                 301                 269            479             243.89                243.89               1.346   0.0006        7.83        0.6476       0.00031               0.7931              0.00032               0.6475              0.00026           75.11  285435    116  1960936  
NEGATIVE  really_stuck                    46     8.44               569                  927               1025    1627        471          302         1013               10910                1626                 301                 567           1013             121.94                121.94               1.339   0.0003        5.54        0.6476       0.00015               0.7931              0.00016               0.6475              0.00013           37.56  285435     58  1960936  
NEGATIVE  necessarily_new                 23     4.22              1183                 1769               1072    3225        949          303         2024               10910                3218                 301                1134           2024              60.97                 60.97               1.327   0.0002        3.92        0.6476       0.00008               0.7931              0.00008               0.6475              0.00007           18.78  285435     29  1960936  
NEGATIVE  less_fascinating                19     3.49              1388                 2036               1094    3894       1130          304         2425               10930                3884                 304                1353           2425              50.24                 50.24               1.318   0.0001        3.56        0.6461       0.00006               0.7917              0.00007               0.6461              0.00005           15.51  285435     24  1960936  
NEGATIVE  inherently_wrong              1521   279.91                10                   19                998      14          9          305           11               10948                  14                 305                   9             11            4023.42               4023.42               1.348   0.0106       31.82        0.6460       0.00509               0.7910              0.00533               0.6454              0.00435         1241.09  285435   1923  1960936  
NEGATIVE  essentially_wrong               34     6.26               771                 1204               1051    2215        652          306         1389               10950                2212                 306                 761           1389              89.76                 89.76               1.329   0.0002        4.76        0.6452       0.00011               0.7907              0.00012               0.6451              0.00010           27.74  285435     43  1960936  
NEGATIVE  as_frightening                  45     8.30               586                  953               1049    1668        488          307         1047               10958                1662                 307                 585           1047             118.56                118.56               1.330   0.0003        5.47        0.6439       0.00015               0.7895              0.00016               0.6439              0.00013           36.70  285435     57  1960936  
NEGATIVE  more_terrified                  30     5.53               881                 1360               1076    2506        737          308         1564               10958                2502                 307                 871           1564              79.04                 79.04               1.324   0.0002        4.47        0.6439       0.00010               0.7895              0.00011               0.6439              0.00009           24.47  285435     38  1960936  
NEGATIVE  fully_complete                  30     5.53               881                 1360               1076    2506        737          308         1564               10958                2502                 307                 871           1564              79.04                 79.04               1.324   0.0002        4.47        0.6439       0.00010               0.7895              0.00011               0.6439              0.00009           24.47  285435     38  1960936  
NEGATIVE  remotely_accurate               15     2.77              1711                 2463               1145    4859       1390          310         3009               10958                4844                 307                1644           3009              39.52                 39.52               1.306   0.0001        3.16        0.6439       0.00005               0.7895              0.00005               0.6439              0.00004           12.23  285435     19  1960936  
NEGATIVE  particularly_strange            15     2.77              1711                 2463               1145    4859       1390          310         3009               10958                4844                 307                1644           3009              39.52                 39.52               1.306   0.0001        3.16        0.6439       0.00005               0.7895              0.00005               0.6439              0.00004           12.23  285435     19  1960936  
NEGATIVE  as_crowded                      15     2.77              1711                 2463               1145    4859       1390          310         3009               10958                4844                 307                1644           3009              39.52                 39.52               1.306   0.0001        3.16        0.6439       0.00005               0.7895              0.00005               0.6439              0.00004           12.23  285435     19  1960936  
NEGATIVE  too_stable                      15     2.77              1711                 2463               1145    4859       1390          310         3009               10958                4844                 307                1644           3009              39.52                 39.52               1.306   0.0001        3.16        0.6439       0.00005               0.7895              0.00005               0.6439              0.00004           12.23  285435     19  1960936  
NEGATIVE  ever_interested                 15     2.77              1711                 2463               1145    4859       1390          310         3009               10958                4844                 307                1644           3009              39.52                 39.52               1.306   0.0001        3.16        0.6439       0.00005               0.7895              0.00005               0.6439              0.00004           12.23  285435     19  1960936  
NEGATIVE  too_thrilling                   15     2.77              1711                 2463               1145    4859       1390          310         3009               10958                4844                 307                1644           3009              39.52                 39.52               1.306   0.0001        3.16        0.6439       0.00005               0.7895              0.00005               0.6439              0.00004           12.23  285435     19  1960936  
NEGATIVE  particularly_keen               33     6.11               801                 1247               1096    2284        674          316         1431               11013                2280                 316                 788           1431              86.38                 86.38               1.316   0.0002        4.68        0.6402       0.00011               0.7857              0.00012               0.6402              0.00009           26.89  285435     42  1960936  
NEGATIVE  particularly_healthy            22     4.08              1245                 1850               1121    3368        994          317         2105               11013                3363                 316                1178           2105              57.59                 57.59               1.308   0.0002        3.82        0.6402       0.00007               0.7857              0.00008               0.6402              0.00006           17.92  285435     28  1960936  
NEGATIVE  really_safe                     73    13.54               351                  596               1078     996        297          318          613               11028                 995                 318                 343            613             190.85                190.85               1.323   0.0005        6.96        0.6394       0.00024               0.7849              0.00026               0.6394              0.00021           59.46  285435     93  1960936  
NEGATIVE  entirely_comfortable           102    18.92               238                  413               1074     697        214          319          435               11030                 697                 319                 246            435             266.52                266.52               1.325   0.0007        8.23        0.6391       0.00034               0.7846              0.00036               0.6391              0.00029           83.08  285435    130  1960936  
NEGATIVE  really_enough                   29     5.39               928                 1422               1120    2600        758          320         1619               11037                2596                 320                 903           1619              75.66                 75.66               1.309   0.0002        4.39        0.6382       0.00010               0.7838              0.00010               0.6382              0.00008           23.61  285435     37  1960936  
NEGATIVE  as_captivating                  18     3.35              1474                 2147               1184    4088       1185          321         2552               11049                4080                 321                1422           2552              46.87                 46.87               1.295   0.0001        3.45        0.6371       0.00006               0.7826              0.00006               0.6370              0.00005           14.65  285435     23  1960936  
NEGATIVE  particularly_exceptional        18     3.35              1474                 2147               1184    4088       1185          321         2552               11049                4080                 321                1422           2552              46.87                 46.87               1.295   0.0001        3.45        0.6371       0.00006               0.7826              0.00006               0.6370              0.00005           14.65  285435     23  1960936  
NEGATIVE  more_constant                   18     3.35              1474                 2147               1184    4088       1185          321         2552               11049                4080                 321                1422           2552              46.87                 46.87               1.295   0.0001        3.45        0.6371       0.00006               0.7826              0.00006               0.6370              0.00005           14.65  285435     23  1960936  
NEGATIVE  inherently_right                18     3.35              1474                 2147               1184    4088       1185          321         2552               11049                4080                 321                1422           2552              46.87                 46.87               1.295   0.0001        3.45        0.6371       0.00006               0.7826              0.00006               0.6370              0.00005           14.65  285435     23  1960936  
NEGATIVE  really_clear                   194    36.10               129                  226               1079     333        108          325          211               11068                 332                 325                 126            211             504.91                504.91               1.321   0.0014       11.34        0.6368       0.00065               0.7823              0.00068               0.6367              0.00055          157.90  285435    248  1960936  
NEGATIVE  particularly_compelling         79    14.70               320                  543               1095     924        270          326          561               11069                 924                 326                 322            561             205.55                205.55               1.317   0.0006        7.23        0.6367       0.00026               0.7822              0.00028               0.6366              0.00023           64.30  285435    101  1960936  
NEGATIVE  quite_ready                    129    24.02               188                  329               1093     535        172          327          340               11072                 535                 327                 195            340             335.46                335.46               1.319   0.0009        9.24        0.6363       0.00043               0.7818              0.00045               0.6363              0.00037          104.98  285435    165  1960936  
NEGATIVE  as_shocking                     39     7.28               689                 1094               1152    1942        565          328         1222               11092                1936                 328                 677           1222             101.09                101.09               1.305   0.0003        5.08        0.6345       0.00013               0.7800              0.00014               0.6344              0.00011           31.72  285435     50  1960936  
NEGATIVE  particularly_noteworthy         85    15.87               301                  518               1115     864        251          329          522               11095                 864                 329                 295            522             220.27                220.27               1.312   0.0006        7.50        0.6343       0.00028               0.7798              0.00030               0.6343              0.00024           69.13  285435    109  1960936  
NEGATIVE  more_irritating                193    36.10               132                  232               1116     337        109          330          216               11103                 337                 330                 127            216             498.83                498.83               1.311   0.0014       11.29        0.6327       0.00064               0.7782              0.00068               0.6327              0.00055          156.90  285435    248  1960936  
NEGATIVE  more_wrong                     224    41.92               106                  187               1117     278         90          331          171               11104                 278                 331                  99            171             578.53                578.53               1.311   0.0016       12.17        0.6323       0.00075               0.7778              0.00078               0.6322              0.00064          182.08  285435    288  1960936  
NEGATIVE  particularly_shocking           42     7.86               637                 1022               1159    1792        522          332         1127               11104                1790                 331                 624           1127             108.45                108.45               1.300   0.0003        5.27        0.6322       0.00014               0.7778              0.00015               0.6322              0.00012           34.14  285435     54  1960936  
NEGATIVE  that_hard                       59    11.06               455                  755               1158    1283        375          333          800               11123                1282                 333                 448            800             151.97                151.97               1.300   0.0004        6.24        0.6308       0.00020               0.7763              0.00021               0.6308              0.00017           47.94  285435     76  1960936  
NEGATIVE  too_memorable                   45     8.44               603                  977               1182    1669        494          334         1051               11126                1662                 334                 588           1051             115.82                115.82               1.296   0.0003        5.45        0.6303       0.00015               0.7759              0.00016               0.6303              0.00013           36.56  285435     58  1960936  
NEGATIVE  any_bigger                      38     7.13               710                 1120               1192    2000        588          335         1248               11131                1998                 335                 693           1248              97.74                 97.74               1.293   0.0003        5.01        0.6300       0.00013               0.7755              0.00013               0.6299              0.00011           30.87  285435     49  1960936  
NEGATIVE  more_ripe                       31     5.82               873                 1349               1214    2425        716          336         1508               11135                2419                 336                 836           1508              79.67                 79.67               1.289   0.0002        4.52        0.6295       0.00010               0.7750              0.00011               0.6294              0.00009           25.18  285435     40  1960936  
NEGATIVE  too_surprised                   55    10.33               488                  803               1183    1376        405          337          854               11140                1376                 337                 477            854             141.26                141.26               1.296   0.0004        6.02        0.6291       0.00018               0.7746              0.00019               0.6291              0.00016           44.67  285435     71  1960936  
NEGATIVE  that_popular                    65    12.23               413                  694               1190    1157        342          338          703               11151                1156                 338                 394            703             166.70                166.70               1.295   0.0005        6.55        0.6283       0.00022               0.7738              0.00023               0.6282              0.00018           52.77  285435     84  1960936  
NEGATIVE  less_true                      102    19.21               242                  421               1188     698        215          339          438               11156                 697                 339                 247            438             261.11                261.11               1.295   0.0007        8.20        0.6272       0.00034               0.7727              0.00036               0.6272              0.00029           82.79  285435    132  1960936  
NEGATIVE  as_romantic                     51     9.61               529                  866               1213    1477        436          340          933               11156                1475                 339                 522            933             130.55                130.55               1.290   0.0004        5.80        0.6272       0.00017               0.7727              0.00018               0.6272              0.00015           41.39  285435     66  1960936  
NEGATIVE  so_fatal                        17     3.20              1585                 2302               1281    4333       1250          341         2698               11156                4319                 339                1495           2698              43.52                 43.52               1.271   0.0001        3.35        0.6272       0.00006               0.7727              0.00006               0.6272              0.00005           13.80  285435     22  1960936  
NEGATIVE  more_boring                    237    44.83               104                  183               1212     262         80          342          165               11193                 262                 342                  95            165             603.38                603.38               1.290   0.0017       12.48        0.6240       0.00079               0.7695              0.00083               0.6239              0.00067          192.17  285435    308  1960936  
NEGATIVE  entirely_successful             40     7.57               687                 1092               1252    1889        557          343         1198               11194                1887                 343                 666           1198             101.77                101.77               1.279   0.0003        5.13        0.6237       0.00013               0.7692              0.00014               0.6237              0.00011           32.43  285435     52  1960936  
NEGATIVE  less_remarkable                 30     5.68               922                 1415               1275    2508        747          344         1577               11194                2502                 343                 879           1577              76.33                 76.33               1.275   0.0002        4.44        0.6237       0.00010               0.7692              0.00011               0.6237              0.00009           24.32  285435     39  1960936  
NEGATIVE  fully_satisfied                209    39.59               125                  218               1216     301         99          345          191               11209                 301                 345                 115            191             531.07                531.07               1.287   0.0015       11.72        0.6229       0.00069               0.7684              0.00073               0.6228              0.00059          169.41  285435    272  1960936  
NEGATIVE  particularly_popular            66    12.52               410                  689               1250    1131        339          346          685               11212                1131                 346                 385            685             167.41                167.41               1.280   0.0005        6.58        0.6219       0.00022               0.7674              0.00023               0.6219              0.00019           53.48  285435     86  1960936  
